"id1","id2","id3","id4","hhmid","s1d_1","s1d_2","sid_3i","s1d_3ii","s1d_3iii","s1d_4i","s1d_4ii","s1d_5","s1d_6","s1d_7","s1d_8","s1d_9","s1d_10ai","s1d_10aii","s1d_10bi","s1d_10bii","s1d_11","s1d_12i","s1d_12ii","s1d_13","s1d_14","s1d_15","s1d_16","s1d_17i","s1d_17ii","s1d_18","s1d_19","s1d_20i","s1d_20ii","s1d_21","s1d_22","s1d_23","s1d_24","s1d_25","s1d_26","s1d_27","s1d_28","s1d_29","s1d_30","s1d_31","s1d_32","s1d_33","hhno"
3,37,92,64,1,1,1,3,8,1987,22,,2,6,,,,,,,,,,,5,3,1,21,3,,1,7,3,,1,5,1,,1,,,,,,,,,103092064
3,37,92,80,1,1,1,,,1964,45,,2,1,1,2,40,,,,,1991,120,,7,6,1,8,2,,1,6,2,,12,6,1,,1,,,,,,,,,103092080
3,37,92,80,2,2,2,13,10,1969,40,,2,1,1,1,32,,,,,1991,,,7,5,1,6,2,,12,7,3,,1,5,1,,1,,,,,,,,,103092080
3,37,92,80,3,2,3,2,1,1992,18,,2,6,,,,,,,,,,,7,3,1,8,1,1,6,5,1,2,3,5,1,,1,,,,,,,,,103092080
3,37,92,80,4,2,3,28,11,1994,15,,2,6,,,,,,,,,,,7,3,1,8,1,1,6,5,1,2,3,5,1,,1,,,,,,,,,103092080
3,37,92,80,5,2,3,16,4,2000,9,,1,,,,,,,,,,,,7,3,1,8,1,1,6,5,1,2,3,5,1,,1,,,,,,,,,103092080
3,37,92,96,1,1,1,,,1983,27,,2,6,,,,,,,,,,,7,3,1,21,2,,3,6,2,,3,5,1,,1,,,,,,,,,103092096
3,37,92,107,1,1,1,20,6,1964,45,,2,3,2,,22,,,500,,1986,,,10,3,1,30,2,,9,3,2,,12,5,1,,1,,,,,,,,,103092107
3,37,92,108,1,1,1,,,1976,34,,2,2,2,,,,,,,,,,7,5,1,21,3,,1,6,3,,1,6,1,,1,,,,,,,,,103092108
3,37,92,126,1,1,1,26,7,1979,30,,2,2,2,,27,,,,,,,,8,8,1,63,2,,1,5,3,,1,5,1,,1,,,,,,,,,103092126
3,43,93,1,1,1,1,25,12,1959,50,,2,4,,,28,,,,,1987,,,1,4,1,30,2,,1,6,2,,1,5,1,,1,,0,,,,,,,103093001
3,43,93,2,1,1,1,2,4,1957,52,,2,6,,,,,,,,,,,5,3,1,22,2,,1,9,3,,1,5,1,,1,,0,,,,,,,103093002
3,43,93,3,1,2,1,17,9,1946,63,,2,1,2,,23,,,,,1969,,,4,3,1,22,2,,12,14,3,,1,5,1,,1,,0,,,,,,,103093003
3,43,93,7,1,1,1,5,2,1968,42,,2,1,1,2,30,,,,,1998,0,,5,3,1,22,3,,3,2,3,,8,2,1,,1,,0,,,,,,,103093007
3,43,93,7,2,2,2,19,5,1973,36,,2,1,1,1,25,,,,,1998,0,,5,3,1,8,3,,3,2,3,,3,5,1,,1,,0,,,,,,,103093007
3,43,93,7,3,2,3,6,7,2000,9,,1,,,,,,,,,,,,5,3,1,22,1,1,9,2,1,2,,2,1,,1,,0,,,,,,,103093007
3,43,93,7,4,1,3,12,2,2004,6,,1,,,,,,,,,,,,5,3,1,22,1,1,9,2,1,2,,2,1,,1,,0,,,,,,,103093007
3,43,93,7,5,2,3,2,4,2005,4,9,1,,,,,,,,,,,,5,3,1,22,1,1,9,2,1,2,,2,1,,1,,0,,,,,,,103093007
3,43,93,8,1,1,1,,,1979,30,,2,1,1,2,23,40,,0,,2002,0,,5,3,1,22,2,,1,6,2,,1,6,1,,1,,0,,,,,,,103093008
3,43,93,8,2,2,2,,7,1982,27,,2,1,1,1,19,0,,40,,2002,0,,5,1,1,22,3,,2,6,3,,1,5,1,,1,,0,,,,,,,103093008
3,43,93,8,3,1,3,25,8,2003,6,,1,,,,,,,,,,,,5,3,1,22,1,1,1,7,1,2,1,5,1,,1,,0,,,,,,,103093008
3,43,93,8,4,1,3,19,11,2005,4,3,1,,,,,,,,,,,,5,3,1,22,1,1,1,7,1,2,1,5,1,,1,,0,,,,,,,103093008
3,43,93,8,5,1,3,9,7,2008,1,7,1,,,,,,,,,,,,5,3,1,22,1,1,1,7,1,2,1,5,1,,1,,0,,,,,,,103093008
3,43,93,15,1,2,1,31,12,1977,32,,2,1,2,,20,0,,100,,1997,,,1,4,1,30,3,,3,32,3,,2,,1,,1,,1,,,,,,,103093015
3,43,93,15,2,2,3,5,8,1999,10,,1,,,,,,,,,,,,1,3,1,94,3,,3,6,1,2,6,5,1,,1,,1,,,,,,,103093015
3,43,93,15,3,1,3,10,10,2001,8,,1,,,,,,,,,,,,1,3,1,94,3,,3,32,1,2,6,5,1,,1,,1,,,,,,,103093015
3,43,93,17,1,2,1,30,1,1970,60,,2,5,,,24,,,,,,,,10,3,1,22,2,,1,6,2,,1,6,1,,1,,0,,,,,,,103093017
3,43,93,17,2,2,3,12,1,1976,34,,2,1,2,,21,170,,,,1995,,,7,3,1,22,2,,1,6,1,1,1,6,1,,1,,0,,,,,,,103093017
3,43,93,17,3,2,3,29,1,1979,31,,2,1,2,,19,150,,,,1998,,,7,3,1,22,2,,1,6,1,1,1,6,1,,1,,0,,,,,,,103093017
3,43,93,17,4,2,4,11,9,2004,6,,1,,,,,,,,,,,,7,3,1,22,3,,1,6,1,2,1,6,1,,1,,0,,,,,,,103093017
3,43,93,17,5,1,4,12,10,1998,11,,1,,,,,,,,,,,,7,3,1,22,3,,1,6,1,2,1,6,1,,1,,0,,,,,,,103093017
3,43,93,17,6,2,4,6,2,1996,14,,2,6,,,,,,,,,,,7,3,1,22,3,,1,6,1,2,1,6,1,,1,,0,,,,,,,103093017
3,43,93,17,7,2,4,8,7,1997,12,,2,6,,,,,,,,,,,7,3,1,22,3,,1,6,1,2,1,6,1,,1,,0,,,,,,,103093017
3,43,93,18,1,1,1,29,8,1958,51,,2,7,1,2,17,,,,,1975,,,5,3,1,22,3,,1,6,2,,1,6,1,,1,,0,,,,,,,103093018
3,43,93,18,2,2,2,,,1959,50,,2,7,1,1,17,,,,,1976,,,4,3,1,22,3,,1,6,2,,1,5,1,,1,,0,,,,,,,103093018
3,43,93,21,1,1,1,13,4,1967,42,,2,1,1,2,28,300,,,,1982,,,7,5,1,21,2,,1,6,2,,1,6,1,,1,,0,,,,,,,103093021
3,43,93,21,2,2,2,28,1,1970,40,,2,1,1,1,26,,,300,,1982,,,7,5,1,21,2,,1,6,2,,1,6,1,,1,,0,,,,,,,103093021
3,43,93,31,1,1,1,4,8,1978,31,,2,3,,,27,,,,,,,,1,3,1,14,2,,1,8,3,,3,5,1,,1,,0,,,,,,,103093031
3,43,93,34,1,2,1,4,8,1968,41,,2,1,2,,28,,,,,1996,,,10,3,1,22,3,,1,6,3,,1,6,1,,1,,0,,,,,,,103093034
3,43,93,34,2,2,3,3,6,1996,13,,2,6,,,,,,,,,,,5,3,1,22,3,,3,8,1,1,1,5,1,,1,,0,,,,,,,103093034
3,43,93,34,3,1,3,23,4,1999,10,,1,6,,,,,,,,,,,5,3,1,22,3,,3,8,1,1,1,5,1,,1,,0,,,,,,,103093034
3,43,93,34,4,1,3,12,6,2002,7,,1,6,,,,,,,,,,,5,3,1,22,3,,3,8,1,1,1,5,1,,1,,0,,,,,,,103093034
3,43,93,38,1,1,1,,,1959,50,,2,1,1,2,26,0,,0,,1985,0,,5,3,1,22,2,,1,6,2,,1,9,1,,1,,2,,,,,,,103093038
3,43,93,38,2,2,2,,,1963,46,,2,1,1,1,21,0,,15,,1985,0,,5,3,1,22,2,,1,6,2,,1,9,1,,1,,0,,,,,,,103093038
3,43,93,38,3,1,7,28,10,1987,22,,2,6,,,,,,,,,,,5,3,1,22,2,,1,6,3,,1,5,1,,1,,0,,,,,,,103093038
3,43,93,38,4,1,7,16,9,1993,16,,2,6,,,,,,,,,,,5,3,1,22,2,,1,6,3,,1,5,1,,1,,0,,,,,,,103093038
3,43,93,38,5,1,7,22,5,1997,12,,1,,,,,,,,,,,,5,3,1,22,2,,1,6,3,,1,5,1,,1,,0,,,,,,,103093038
3,43,93,52,1,1,1,4,2,1972,38,,2,1,1,2,28,150,,,,1999,,,7,3,1,22,3,,3,8,3,,1,5,1,,1,,0,,,,,,,103093052
3,43,93,52,2,2,2,11,2,1973,37,,2,1,1,1,27,,,,,1999,,,7,3,1,21,2,,1,6,3,,1,6,1,,1,,0,,,,,,,103093052
3,43,93,52,3,1,3,25,8,1999,10,,1,,,,,,,,,,,,7,3,1,22,1,1,3,9,1,2,3,7,1,,1,,0,,,,,,,103093052
3,43,93,52,4,2,3,31,4,2002,7,,1,,,,,,,,,,,,7,3,1,22,1,1,3,9,1,2,3,7,1,,1,,0,,,,,,,103093052
3,43,93,52,5,2,3,1,3,2004,5,0,1,,,,,,,,,,,,7,3,1,22,1,1,3,9,1,2,3,7,1,,1,,0,,,,,,,103093052
3,43,93,55,1,1,1,2,12,1954,55,,2,1,1,2,26,50,,,,1975,,,3,3,1,22,3,,1,6,3,,1,5,1,,1,,0,,,,,,,103093055
3,43,93,55,2,2,2,24,3,1958,51,,2,1,1,2,20,,,50,,1975,,,4,3,1,22,3,,1,8,2,,2,5,1,,1,,0,,,,,,,103093055
3,43,93,55,3,1,3,1,8,1981,28,,2,6,,,,,,,,,,,4,3,1,22,1,1,5,8,1,2,3,5,1,,1,,0,,,,,,,103093055
3,43,93,55,4,2,3,2,8,1990,19,,2,6,,,,,,,,,,,4,3,1,22,1,1,5,8,1,2,3,5,1,,1,,0,,,,,,,103093055
3,43,93,56,1,1,1,,6,1978,31,,2,1,1,2,26,0,,0,,2005,0,,5,5,1,6,2,,3,7,3,,1,5,1,,1,,2,,,,,,,103093056
3,43,93,56,2,2,2,14,8,1980,29,,2,1,1,1,24,0,,50,,2005,0,,5,6,1,14,2,,12,27,3,,1,7,1,,1,,0,,,,,,,103093056
3,43,93,56,3,1,3,20,4,2006,3,10,1,,,,,,,,,,,,5,3,1,6,1,1,2,7,1,2,3,5,1,,1,,0,,,,,,,103093056
3,43,93,56,4,2,3,20,10,2007,2,4,1,,,,,,,,,,,,5,3,1,6,1,1,2,7,1,2,3,5,1,,1,,0,,,,,,,103093056
3,43,93,56,5,2,10,14,2,1994,16,,2,6,,,,,,,,,,,5,1,1,14,3,,2,7,3,,3,5,1,,1,,0,,,,,,,103093056
3,43,94,1,1,1,1,21,1,1959,51,,2,1,1,2,30,,,,,1988,,,1,6,1,30,2,,1,7,2,,1,5,1,,1,,,,,,,,,103094001
3,43,94,1,2,2,2,4,11,1959,50,,2,1,1,1,30,,,,,1988,,,1,6,1,14,3,,8,2,3,,3,5,1,,1,,,,,,,,,103094001
3,43,94,1,3,2,3,21,3,1989,20,,2,6,,,,,,,,,,,1,6,1,30,1,1,9,2,1,2,4,7,1,,1,,,,,,,,,103094001
3,43,94,1,4,1,3,11,3,1991,18,,2,6,,,,,,,,,,,1,6,1,30,1,1,9,2,1,2,4,7,1,,1,,,,,,,,,103094001
3,43,94,1,5,1,3,24,6,2002,8,,1,6,,,,,,,,,,,1,3,1,30,1,1,9,2,1,2,4,7,1,,1,,,,,,,,,103094001
3,43,94,2,1,1,1,16,9,1960,49,,2,1,1,2,33,,,,,1993,,,1,2,1,14,2,,3,14,3,,1,5,1,,1,,,,,,,,,103094002
3,43,94,2,2,2,2,13,6,1967,42,,2,1,1,1,36,,,,,1993,,,1,3,1,14,2,,3,8,2,,3,4,1,,1,,,,,,,,,103094002
3,43,94,2,3,1,3,9,1,1994,16,,2,6,,,,,,,,,,,1,3,1,14,1,1,5,3,1,2,3,7,1,,1,,,,,,,,,103094002
3,43,94,2,4,1,3,12,5,1997,12,,2,6,,,,,,,,,,,1,3,1,14,1,1,5,3,1,2,3,7,1,,1,,,,,,,,,103094002
3,43,94,6,1,1,1,6,3,1943,67,,2,1,1,2,24,,,,,1965,,,5,5,1,21,2,,1,6,2,,1,11,1,,1,,,,,,,,,103094006
3,43,94,6,2,2,2,1,7,1947,62,,2,1,1,1,19,,,,,1965,,,5,5,1,21,2,,1,6,2,,1,5,1,,1,,,,,,,,,103094006
3,43,94,6,3,2,4,17,5,1994,15,,2,6,,,,,,,,,,,5,3,1,21,3,,5,2,3,,3,5,1,,1,,,,,,,,,103094006
3,43,94,6,4,2,4,9,11,1996,13,,2,6,,,,,,,,,,,5,3,1,21,3,,5,4,3,,3,5,1,,1,,,,,,,,,103094006
3,43,94,6,5,2,4,15,1,1997,13,,2,6,,,,,,,,,,,5,3,1,21,3,,5,2,3,,3,5,1,,1,,,,,,,,,103094006
3,43,94,14,1,1,1,7,10,1957,52,,2,1,1,2,26,,,,,2000,,,7,2,1,14,2,,1,6,3,,1,6,1,,1,,,,,,,,,103094014
3,43,94,14,2,2,2,8,10,1960,49,,2,1,1,1,22,,,150,,2000,,,7,5,1,4,2,,1,6,3,,1,5,1,,1,,,,,,,,,103094014
3,43,94,14,3,2,3,4,9,2000,9,,1,,,,,,,,,,,,7,3,1,14,1,1,3,8,1,2,4,5,1,,1,,,,,,,,,103094014
3,43,94,14,4,2,10,8,2,1998,12,,1,,,,,,,,,,,,7,5,1,4,3,,3,5,3,,2,5,1,,1,,,,,,,,,103094014
3,43,94,18,1,1,1,4,6,1966,43,,2,1,1,2,29,,,,,1996,,,4,5,1,21,3,,3,8,2,,1,5,1,,1,,,,,,,,,103094018
3,43,94,18,2,2,2,10,5,1967,42,,2,1,1,1,28,,,100,,1996,,,4,6,1,8,3,,3,5,3,,1,5,1,,1,,,,,,,,,103094018
3,43,94,18,3,2,3,19,4,1997,12,,1,,,,,,,,,,,,4,3,1,21,1,1,9,2,1,2,5,7,1,,1,,,,,,,,,103094018
3,43,94,18,4,1,3,29,10,2002,7,,1,,,,,,,,,,,,4,3,1,21,1,1,9,2,1,2,5,7,1,,1,,,,,,,,,103094018
3,43,94,32,1,1,1,12,2,1932,78,,2,1,1,2,31,,,,,1962,,,3,4,1,30,2,,10,3,2,,4,11,1,2,1,,,,,,,,,103094032
3,43,94,32,2,2,2,14,1,1937,73,,2,1,1,1,25,,,,,1962,,,3,4,1,30,2,,10,3,2,,3,3,1,,1,,,,,,,,,103094032
3,43,94,32,3,2,4,17,9,1991,18,,2,6,,,,,,,,,,,3,3,1,43,3,,1,6,3,,1,6,1,,1,,,,,,,,,103094032
3,43,94,38,1,2,1,7,7,1984,25,,2,6,,,,,,,,,,,5,3,1,14,3,,12,3,3,,1,9,1,,1,,,,,,,,,103094038
3,43,94,46,1,2,1,24,3,1954,55,,2,5,,,20,,,,,1974,,,4,5,1,30,2,,3,8,2,,1,5,1,,1,,,,,,,,,103094046
3,43,94,46,2,1,3,16,6,1991,18,,2,6,,,,,,,,,,,4,3,1,30,2,,5,8,1,1,5,2,1,,1,,,,,,,,,103094046
3,43,94,47,1,2,1,10,3,1982,27,,2,6,,,,,,,,,,,5,3,1,21,3,,1,6,1,2,1,5,1,,1,,,,,,,,,103094047
3,43,94,47,2,2,5,,,1936,73,,2,5,,,20,,,,,1956,,,7,3,1,21,2,,1,6,2,,1,5,1,,1,,,,,,,,,103094047
3,43,94,49,1,1,1,7,9,1956,56,,2,1,1,2,29,240,,,,1981,,,7,6,1,14,2,,5,8,3,,1,5,1,,1,,,,,,,,,103094049
3,43,94,49,2,2,2,3,6,1963,46,,2,1,1,1,21,,,240,,1981,,,4,1,1,14,2,,3,3,3,,4,4,1,,1,,,,,,,,,103094049
3,43,94,49,3,1,3,3,12,1984,25,,2,6,,,,,,,,,,,4,3,1,14,1,1,5,3,1,2,4,7,1,,1,,,,,,,,,103094049
3,43,94,49,4,1,3,23,4,1990,19,,2,6,,,,,,,,,,,4,3,1,14,1,1,5,3,1,2,4,7,1,,1,,,,,,,,,103094049
3,43,94,51,1,2,1,10,2,1965,45,,2,5,,,21,,,10,,1985,,,5,2,1,14,3,,3,7,3,,1,5,1,,1,,,,,,,,,103094051
3,43,94,51,2,1,3,12,7,1993,16,,2,6,,,,,,,,,,,5,3,1,14,2,,3,5,1,1,3,5,1,,1,,,,,,,,,103094051
3,43,94,51,3,2,3,22,11,1999,10,,1,,,,,,,,,,,,5,3,1,14,2,,3,5,1,1,3,5,1,,1,,,,,,,,,103094051
3,43,94,51,4,1,3,23,8,2001,8,,1,,,,,,,,,,,,5,3,1,14,2,,3,5,1,1,3,5,1,,1,,,,,,,,,103094051
3,43,94,53,1,1,1,20,6,1954,55,,2,1,1,2,26,,,,,1980,,,7,4,1,30,2,,1,6,2,,1,5,1,,1,,,,,,,,,103094053
3,43,94,53,2,2,2,10,3,1955,54,,2,1,1,1,25,,,,,1980,,,7,4,1,30,2,,1,6,3,,1,5,1,,1,,,,,,,,,103094053
3,43,94,53,3,1,3,25,2,1986,24,,2,6,,,,,,,,,,,7,3,1,30,1,1,10,2,1,2,10,5,1,,1,,,,,,,,,103094053
3,43,94,53,4,2,3,25,6,1988,21,,2,6,,,,,,,,,,,7,3,1,30,1,1,10,2,1,2,10,5,1,,1,,,,,,,,,103094053
3,43,94,53,5,1,3,1,6,1990,19,,2,6,,,,,,,,,,,7,3,1,30,1,1,10,2,1,2,10,5,1,,1,,,,,,,,,103094053
3,43,94,56,1,2,1,24,8,1939,71,,2,5,,,26,,,,,,,,1,2,1,15,2,,2,4,2,,3,4,1,,1,,,,,,,,,103094056
3,43,94,56,2,1,4,7,7,,18,,2,6,,,,,,,,,,,7,3,1,15,3,,3,6,3,,1,6,1,,1,,,,,,,,,103094056
3,43,94,60,1,2,1,28,1,1967,43,,2,5,2,,26,,,,,1984,,,7,3,1,14,2,,2,6,3,,1,5,,,1,,,,,,,,,103094060
3,43,94,60,2,2,3,14,2,1988,22,,2,6,,,,,,,,,,,7,3,1,14,3,,3,8,1,1,3,5,,,1,,,,,,,,,103094060
3,43,94,60,3,2,3,20,3,1990,19,,2,6,,,,,,,,,,,7,3,1,14,3,,3,8,1,1,3,5,,,1,,,,,,,,,103094060
3,43,94,60,4,2,3,5,4,1993,16,,2,6,,,,,,,,,,,7,3,1,14,3,,3,8,1,1,3,5,,,1,,,,,,,,,103094060
3,43,94,63,1,2,1,1,4,1985,24,,2,,2,,23,,,,,2009,,,7,3,1,30,3,,10,2,3,,4,3,1,,1,,,,,,,,,103094063
3,43,94,63,2,2,3,12,10,2009,0,4,1,,,,,,,,,,,,7,3,1,8,3,,10,2,1,1,10,2,1,,1,,,,,,,,,103094063
3,43,95,4,1,1,1,14,7,1980,30,,,1,1,2,24,600,,,,2002,,,8,8,1,91,3,,1,6,3,,1,6,1,,1,,,,,,,,,103095004
3,43,95,4,2,2,2,14,12,1988,22,,,1,1,1,15,,,,,2002,,,8,8,1,91,3,,1,6,3,,1,6,1,,1,,,,,,,,,103095004
3,43,95,4,3,1,3,6,6,2004,6,,1,,2,,,,,,,,,,8,3,1,91,1,1,1,6,1,2,1,11,1,,1,,,,,,,,,103095004
3,43,95,4,4,2,3,17,10,2008,2,0,1,,2,,,,,,,,,,8,3,1,91,1,1,1,6,1,2,1,11,1,,1,,,,,,,,,103095004
3,43,95,10,1,1,1,21,8,1972,37,,2,1,1,2,20,65,,,,2010,,,7,3,1,22,2,,1,6,2,,1,6,1,,1,,,,,,,,,103095010
3,43,95,10,2,2,2,26,9,1979,31,,2,1,1,1,27,,,,,2010,65,,7,3,1,22,3,,1,6,3,,3,6,1,,1,,,,,,,,,103095010
3,43,95,10,3,1,3,18,5,2009,0,9,1,,,,,,,,,,,,7,3,1,22,1,1,3,10,1,2,1,11,1,,1,,,,,,,,,103095010
3,43,95,12,1,1,1,15,7,1971,39,,2,1,1,2,31,150,,,,2002,,,7,4,1,30,3,,3,8,3,,3,5,1,,1,,,,,,,,,103095012
3,43,95,12,2,2,2,18,4,1975,35,,2,1,1,1,27,,,150,,2002,,,7,4,1,30,3,,5,10,2,,3,5,1,,1,,,,,,,,,103095012
3,43,95,12,3,1,3,18,11,2002,7,,1,,,,,,,,,,,,7,3,1,30,1,1,3,7,1,2,3,11,1,,1,,,,,,,,,103095012
3,43,95,13,1,1,1,1,3,1964,45,,2,1,1,2,23,50,,,,1988,,,7,5,1,21,3,,3,3,2,,1,6,,,1,,,,,,,,,103095013
3,43,95,13,2,2,2,2,6,1970,40,,2,1,1,1,18,,,50,,1988,,,7,3,1,21,3,,1,6,3,,1,6,,,1,,,,,,,,,103095013
3,43,95,13,3,2,3,19,2,1989,20,,2,6,2,,,,,,,,,,7,3,1,21,1,1,3,10,1,2,1,6,,,1,,,,,,,,,103095013
3,43,95,13,4,2,3,13,11,1997,13,,2,6,2,,,,,,,,,,7,3,1,21,1,1,3,10,1,2,1,6,,,1,,,,,,,,,103095013
3,43,95,33,1,1,1,24,6,1967,42,,2,1,1,2,24,,,,,1992,,,5,3,1,22,3,,3,4,2,,3,4,1,,1,,,,,,,,,103095033
3,43,95,33,2,2,2,20,6,1970,39,,2,1,1,1,21,,,6,,1992,,,5,3,1,22,2,,8,2,2,,2,5,1,,1,,,,,,,,,103095033
3,43,95,33,3,2,3,26,7,1993,16,,2,6,,,,,,,,,,,5,3,1,22,1,1,4,7,1,2,5,4,1,,1,,,,,,,,,103095033
3,43,95,33,4,1,3,14,1,1996,14,,2,6,,,,,,,,,,,5,3,1,22,1,1,4,7,1,2,5,4,1,,1,,,,,,,,,103095033
3,43,95,33,5,2,3,21,5,1999,10,,1,,,,,,,,,,,,5,3,1,22,1,1,4,7,1,2,5,4,1,,1,,,,,,,,,103095033
3,43,95,33,6,1,3,16,11,2005,4,2,1,,,,,,,,,,,,5,3,1,22,1,1,4,7,1,2,5,4,1,,1,,,,,,,,,103095033
3,43,95,34,1,2,1,,,1968,41,,2,5,,,19,,,2,,1986,,,1,1,1,62,3,,2,9,2,,1,9,1,,1,,,,,,,,,103095034
3,43,95,34,2,2,3,14,6,1992,17,,2,6,,,,,,,,,,,1,3,1,62,2,,3,8,1,2,1,9,1,,1,,3,,,,,,,103095034
3,43,95,34,3,1,8,4,4,2009,0,9,1,,,,,,,,,,,,1,6,1,62,3,,6,10,2,,6,2,1,,1,,,,,,,,,103095034
3,43,95,35,1,1,1,14,9,1965,44,,2,1,2,,21,,,,,1986,,,1,4,1,30,2,,10,6,1,2,3,9,1,,1,,,,,,,,,103095035
3,43,95,35,2,2,5,,,1932,77,,2,5,,,25,,,,,1957,,,1,4,1,30,2,,3,9,2,,1,6,1,,1,,,,,,,,,103095035
3,43,95,35,3,1,7,19,9,1999,9,,1,,,,,,,,,,,,1,96,2,30,3,,3,7,3,,3,9,1,,1,,,,,,,,,103095035
3,43,95,51,1,1,1,,,1969,40,,2,1,1,2,24,,,,,1985,,,8,3,1,54,2,,1,6,3,,1,5,1,,1,,,,,,,,,103095051
3,43,95,51,2,2,2,,,1972,37,,2,1,1,1,18,,,,,1991,,,8,3,1,22,2,,1,6,3,,1,5,1,,1,,,,,,,,,103095051
3,43,95,51,3,2,3,12,12,1993,16,,2,6,,,,,,,,,,,8,3,1,54,1,1,3,3,1,2,2,5,1,,1,,,,,,,,,103095051
3,43,95,51,4,1,3,,10,1997,12,,2,6,,,,,,,,,,,8,3,1,54,1,1,3,3,1,2,2,5,1,,1,,,,,,,,,103095051
3,43,95,51,5,1,3,10,4,2005,4,0,1,,,,,,,,,,,,,,,54,1,1,3,3,1,2,2,5,1,,1,,,,,,,,,103095051
3,43,95,51,6,2,3,16,10,2007,2,0,1,,,,,,,,,,,,,,,54,1,1,3,3,1,2,2,5,1,,1,,,,,,,,,103095051
3,43,95,51,7,1,3,2,10,2009,0,3,1,,,,,,,,,,,,,,,54,1,1,3,3,1,2,2,5,1,,1,,,,,,,,,103095051
3,43,95,52,1,2,1,13,4,1985,24,,2,6,,,,,,,,,,,8,3,1,54,2,,1,10,1,2,1,5,1,,1,,,,,,,,,103095052
3,43,95,52,2,2,5,,,1933,76,,2,5,,,19,,,,,1952,,,8,3,1,54,2,,1,6,2,,1,5,1,,1,,,,,,,,,103095052
3,43,95,59,1,1,1,11,2,1969,40,,2,2,1,2,24,,,,,1994,,,5,3,1,22,3,,1,6,3,,1,5,1,,1,,,,,,,,,103095059
3,43,95,59,2,2,2,29,6,1982,27,,2,2,1,1,19,,,,,2001,,,5,3,1,22,3,,1,2,3,,1,5,1,,1,,,,,,,,,103095059
3,43,95,59,3,2,3,26,3,1998,11,,1,,,,,,,,,,,,,,,22,1,1,1,7,1,2,3,3,1,,1,,,,,,,,,103095059
3,43,95,59,4,2,8,11,6,2000,9,,1,,,,,,,,,,,,,,,22,2,,1,7,2,,3,3,1,,1,,,,,,,,,103095059
3,43,95,59,5,1,3,1,5,2009,0,8,1,,,,,,,,,,,,,,,22,1,1,1,7,1,2,3,3,1,,1,,,,,,,,,103095059
3,43,95,61,1,2,1,11,5,1972,37,,2,2,2,,19,,,,,1990,,,3,3,1,22,3,,3,10,2,,3,5,1,,1,,,,,,,,,103095061
3,43,95,61,2,2,3,11,9,1991,18,,2,6,,,,,,,,,,,3,3,1,22,3,,3,7,1,1,4,5,1,,1,,,,,,,,,103095061
3,43,95,61,3,1,3,12,12,1996,13,,2,6,,,,,,,,,,,3,3,1,30,3,,3,5,1,1,4,5,1,,1,,,,,,,,,103095061
3,43,95,61,4,1,3,19,6,1999,10,,1,,,,,,,,,,,,,,,30,3,,3,5,1,1,4,5,1,,1,,,,,,,,,103095061
3,43,95,61,5,2,3,20,9,2000,9,,1,,,,,,,,,,,,,,,30,3,,3,5,1,1,4,5,1,,1,,,,,,,,,103095061
3,43,95,61,6,2,3,13,9,2007,2,4,1,,,,,,,,,,,,,,,30,3,,3,7,1,1,4,5,1,,1,,,,,,,,,103095061
3,43,95,63,1,1,1,23,8,1974,35,,2,2,2,,18,,,,,1993,,,7,6,1,8,2,,12,4,2,,12,6,1,,1,,,,,,,,,103095063
3,43,95,74,1,1,1,27,10,1975,34,,2,1,1,2,30,,,,,2006,,,5,3,1,30,3,,3,7,3,,1,5,1,,1,,,,,,,,,103095074
3,43,95,74,2,2,2,,6,1978,31,,2,1,1,1,28,,,400,,2006,,,5,5,1,6,2,,3,6,3,,1,6,1,,1,,,,,,,,,103095074
3,43,95,74,3,2,3,6,6,2007,2,7,1,,,,,,,,,,,,5,4,1,30,1,1,9,10,1,2,3,5,1,,1,,,,,,,,,103095074
3,43,95,74,4,2,3,19,10,2009,0,3,1,,,,,,,,,,,,5,4,1,30,1,1,9,10,1,2,3,5,1,,1,,,,,,,,,103095074
3,43,95,75,1,2,1,,,1969,40,,2,2,2,,20,,,,,,,,5,3,1,22,2,,1,6,2,,1,9,1,,1,,,,,,,,,103095075
3,43,95,78,1,1,1,6,4,1953,58,,2,1,1,2,27,200,,,,,300,,7,4,1,30,3,,1,6,3,,1,6,1,,1,,,,,,,,,103095078
3,43,95,78,2,2,2,25,9,,56,,2,1,1,2,24,,,200,,,,,7,4,1,30,2,,1,6,2,,1,6,1,,1,,,,,,,,,103095078
3,43,95,78,3,1,3,2,10,1976,34,,2,6,,,,,,,,,,,7,3,1,30,1,1,10,2,1,2,3,3,1,,1,,,,,,,,,103095078
3,43,96,2,1,1,1,16,5,1926,84,,2,5,2,,30,,,,,,,,8,96,5,91,3,,1,6,3,,1,6,1,,1,,,,,,,,,103096002
3,43,96,8,1,2,1,6,8,1942,68,,2,5,2,25,,,,,,,,,7,5,1,22,3,,1,4,3,,1,5,1,,1,,,,,,,,,103096008
3,43,96,8,2,2,3,19,11,1988,21,,,2,2,19,,,,,,,,,7,3,1,14,3,,10,2,1,1,2,3,1,,1,,,,,,,,,103096008
3,43,96,10,1,1,1,2,10,1949,59,,2,1,1,1,35,,,300,,1996,,,4,3,1,22,3,,3,5,3,,1,6,,,3,,,,,,,,,103096010
