"id1","id2","id3","id4","s9d_id","s9d_i","s9d_ii","s9d_1","s9d_2","s9d_3","s9d_4","s9d_5","s9d_6","s9d_7","s9d_8","s9d_iii","s9d_iv","hhno"
5,7,155,20,2,18,41,"D","C","B","C","D","B","B","C",18,43,105155020
5,7,155,27,3,15,30,"D","C","B","C","B","C","C","A",15,35,105155027
5,7,155,29,3,10,15,"D","C","D","B","B","C","A","C",10,16,105155029
5,7,155,30,3,20,37,"D","B","B","D","D","D","C","A",20,39,105155030
5,7,155,30,2,16,24,"D","C","B","C","D","B","B","B",16,25,105155030
5,7,155,36,3,19,46,"A","B","B","D","D","A","A","A",19,47,105155036
5,7,155,155,5,19,2,"D","C","B","C","C","B","B","A",19,4,105155155
5,7,155,155,3,8,17,"D","C","B","C","D","B","B","C",8,21,105155155
5,7,156,8,3,7,53,"D","C","B","C","D","B","B","A",7,55,105156008
5,7,156,8,4,7,44,"D","C","B","B","D","B","B","B",7,46,105156008
5,7,156,11,3,7,11,"D","C","B","C","A","A","A","A",7,13,105156011
5,7,156,11,4,7,23,"D","C","B","A","A",,,,7,25,105156011
5,7,156,13,4,15,37,"D","C","C","B","D","B","D","B",15,39,105156013
5,7,156,13,3,11,30,"D","C","B","B","D","B","C","B",11,32,105156013
5,7,156,13,5,15,50,"D","C","B","C","D","B","A","B",15,50,105156013
5,7,156,16,3,12,57,"C","C","B","B","D","A","D","B",13,2,105156016
5,7,156,21,2,10,0,"D","C","B","C","C","B","A","A",10,4,105156021
5,7,156,41,4,19,51,"D","C","B","B","A","D","B","B",19,54,105156041
5,7,156,49,3,18,8,"D","C","C","B","A","B","D","B",18,10,105156049
5,7,156,68,4,18,5,"D","A","A","A","A","A","A","A",18,6,105156068
5,7,156,68,3,17,24,"B","C","B","C","D","C","A","C",17,27,105156068
5,8,157,3,3,12,0,"D","C","B","C","D","B","B","A",12,15,105157003
5,8,157,3,2,10,12,"D","C","B","C","D","B","B","C",10,16,105157003
5,8,157,21,3,13,54,"D","C","B","C","D","D","B","C",13,56,105157021
5,8,157,21,2,15,8,"D","C","B","D","B","B","B","B",15,9,105157021
5,8,157,21,4,13,24,"D","C","B","B","D","B","A","B",13,26,105157021
5,8,157,22,4,9,49,"D","C","B","C","D","B","B","C",9,51,105157022
5,8,157,22,5,10,14,"D","C","B","C","D","B","B","C",10,18,105157022
5,8,157,28,6,9,11,"D","A","B","C","D","D","B","C",9,12,105157028
5,8,157,28,2,16,38,"D","C","B","C","D","D","B","B",16,40,105157028
5,8,157,28,4,13,45,"D","C","B","C","D","D","B","C",13,49,105157028
5,8,157,28,3,13,2,"D","C","B","C","D","B","C","A",13,3,105157028
5,8,157,36,3,15,13,"D","C","B","C","D","B","B","B",15,14,105157036
5,8,157,43,4,11,55,"D","C","B","C","D","B","B","C",11,56,105157043
5,8,157,53,2,13,43,"D","C","B","C","D","B","B","C",13,44,105157053
5,8,157,65,4,13,49,"D","C","B","C","D","B","B","C",13,51,105157065
5,8,157,65,3,13,44,"D","C","B","C","D","B","C","C",13,45,105157065
5,8,157,70,3,14,37,"D","A","A","A","A","A","B","A",14,44,105157070
5,8,157,78,3,11,22,"D","C","B","A","D","D","A","A",11,25,105157078
5,8,157,84,1,9,12,"D","A","B","C","D","D","B","C",9,15,105157084
5,8,157,86,2,17,27,"D","C","B","C","D","B","B","C",17,29,105157086
5,8,157,89,2,15,18,"D","C","B","B","D","B","B","B",15,19,105157089
5,8,158,4,2,15,31,"D","C","B","C","D","D","B","C",15,33,105158004
5,8,158,14,3,10,20,"D","C","B","C","D","B","B","C",10,21,105158014
5,8,158,14,4,9,31,"D","C","B","C","B","B","C","C",9,33,105158014
5,8,158,19,3,8,15,"D","A","B","C","D","B","B","C",8,17,105158019
5,8,158,19,4,16,45,"D","A","B","B","D","B","B","A",16,47,105158019
5,8,158,19,5,16,25,"D","C","B","B","B","B","B","B",16,28,105158019
5,8,158,24,1,12,1,"C","C","B","B","D","D","C","B",12,4,105158024
5,8,158,25,1,11,2,"D","C","B","B","D","D","C","A",11,4,105158025
5,8,158,35,2,8,26,"D","C","B","C","D","B","B","C",8,28,105158035
5,8,158,37,4,19,13,"D","C","B","C","D","B","B","C",19,16,105158037
5,8,158,45,1,9,10,"D","C","B","C","D","B","B","C",9,11,105158045
5,8,158,48,3,17,32,"D","C","B","C","D","B","B","A",17,34,105158048
5,8,158,48,2,16,38,"D","C","B","B","D","C","B","B",16,48,105158048
5,8,158,51,2,14,2,"D","C","B","A","B","B","B","A",14,3,105158051
5,8,159,5,5,16,40,"D","C","B","C","D","B","B","A",16,42,105159005
5,8,159,5,4,17,2,"D","C","B","C","D","B","B","C",17,3,105159005
5,8,159,10,2,12,30,"D","C","B","C","D","B","B","C",12,31,105159010
5,8,159,13,2,4,40,"D","C","B","C","D","C","B","B",14,43,105159013
5,8,159,13,3,4,27,"D","C","B","C","D","B","B","B",14,30,105159013
5,8,159,15,2,16,49,"D","C","B","C","D","D","B","D",16,51,105159015
5,8,159,16,2,15,23,"D","C","B","C","D","A","A","C",15,33,105159016
5,8,159,18,2,11,44,"D","C","B","B","B","B","B","B",11,46,105159018
5,8,159,21,6,18,33,"D","C","B","C","D","B","B","C",18,36,105159021
5,8,159,21,5,12,7,"D","C","B","C","D","B","B","B",12,8,105159021
5,8,159,21,4,18,50,"D","C","B","C","D","D","B","C",18,51,105159021
5,8,159,21,8,10,10,"D","C","B","C","D","B","B","A",10,12,105159021
5,8,159,25,3,16,12,"D","C","B","C","B","B","B","C",16,13,105159025
5,8,159,28,4,17,35,"D","C","B","C","D","B","B","D",17,38,105159028
5,8,160,7,4,15,53,"D","C","A","C","D","B","B","C",15,53,105160007
5,8,160,7,5,15,36,"D","C","D","B","D","D","B","B",15,38,105160007
5,8,160,7,6,15,20,"D","B","A",,,,,,15,22,105160007
5,8,160,12,6,18,36,"D","C","B","C","D","B","B","C",18,38,105160012
5,8,160,12,4,18,8,"D","C","B","C","D","B","B","C",18,9,105160012
5,8,160,13,3,19,20,"D","C","B","C","D","B","B","C",19,21,105160013
5,8,160,13,4,10,10,"D","C","B","C","D","B","B","C",10,11,105160013
5,8,160,17,3,18,43,"D","C","B","B","D","D","A","B",18,43,105160017
5,8,160,18,3,20,28,"D","C","B","C","D","D","B","A",20,29,105160018
5,8,160,18,4,20,32,"D","C","B","C","C","C","C","B",20,43,105160018
5,8,160,27,2,16,16,"D","C","B","C","D","D","A","A",16,17,105160027
5,8,160,29,2,10,55,"D","C","B","C","D","D","B","A",10,56,105160029
5,8,160,34,3,16,37,"D","C","B","B","D","B","B","B",16,38,105160034
5,8,160,34,6,15,15,"D","C","B","C","D","B","C","B",15,17,105160034
5,8,160,39,2,8,19,"D","C","B","C","D","D","B","B",8,22,105160039
5,8,160,41,4,13,9,"D","C","B","C","C","D","B","D",13,11,105160041
5,8,160,41,3,12,20,"D","C","B","C","D","D","B","B",12,21,105160041
5,8,160,48,5,18,2,"D","C","B","B","D","D","B","A",18,5,105160048
5,8,160,48,3,15,48,"D","C","B","B","D","B","C","C",18,50,105160048
5,9,161,4,2,15,32,"D","C","A","B","A","A","A","A",15,35,105161004
5,9,161,6,2,14,23,"B","B","B","B","C","C","B","B",14,25,105161006
5,9,161,11,3,9,28,"D","C","B","C","D","D","A","B",9,29,105161011
5,9,161,11,2,8,45,"D","C","B","B","D","B","B","A",8,47,105161011
5,9,161,15,3,18,51,"D","C","B","B","D","A","B","B",18,5,105161015
5,9,161,15,5,18,42,"D","C","B","B","D","A","B","B",18,44,105161015
5,9,161,15,4,18,21,"D","C","C","C","C","D","B","B",18,22,105161015
5,9,161,16,3,20,35,"D","C","B","C","B","B","B","A",20,36,105161016
5,9,161,16,2,20,11,"D","C","B","C","D","B","B","A",20,11,105161016
5,9,161,35,3,13,53,"D","C","B","B","D","B","C","B",13,55,105161035
5,9,161,35,5,11,47,"D","C","B","B","A","B","C","D",11,48,105161035
5,9,161,35,4,17,6,"D","C","C","C","D","B","B","B",17,12,105161035
5,9,161,36,2,7,31,"D","C","B","C","D","A","B","C",7,33,105161036
5,9,162,5,3,9,12,"D","C","A","B","A","B","B","A",9,13,105162005
5,9,162,5,4,9,20,"D","B","B","C","C","A","B","C",9,28,105162005
5,9,162,19,5,15,51,"D","C","C","B","A","A","D","A",15,53,105162019
5,9,162,20,3,11,1,"D","C","B","C","B","B","B","C",11,3,105162020
5,9,162,20,4,15,40,"D","C","B","B","B","B","C","C",15,41,105162020
5,9,162,28,3,14,7,"D","C","B","C","D","B","B","C",14,8,105162028
5,9,162,28,4,15,19,"D","B","B","D","D","B","B","B",15,20,105162028
5,9,162,29,7,18,23,"D","C","B","B","B","B","B","B",18,24,105162029
5,9,162,29,3,18,5,"D","A","B","B","D","C","B","B",18,6,105162029
5,9,162,31,3,,,,,,,,,,,,,105162031
5,9,162,32,3,8,24,"D","C","D","B","C","A","A","D",8,27,105162032
5,9,163,9,2,8,39,"D","C","B","C","C","B","B","C",8,40,105163009
5,9,163,11,1,10,8,"D","C","B","C","D","B","B","C",10,10,105163011
5,9,163,26,3,7,32,"D","C","B","C","D","B","C","C",7,34,105163026
5,9,163,53,4,14,34,"D","C","B","C","D","B","C","C",14,36,105163053
5,9,163,65,2,21,5,"D","C","B","C","D","B","B","C",21,7,105163065
5,9,163,65,3,21,25,"D","C","B","C","D","B","C","B",21,27,105163065
5,9,163,69,3,19,2,"D","C","B","C","C","B","B","C",19,25,105163069
5,9,163,78,3,9,48,"D","B","B","D","A","B","A","A",9,49,105163078
5,9,163,78,2,9,52,"D","A","B","B","C","B","A","B",9,54,105163078
5,9,163,79,3,16,58,"D","C","B","C","B","B","B","B",16,59,105163079
5,10,164,6,4,16,42,"A","C","B","A","D","B","A","D",16,43,105164006
5,10,164,6,3,16,26,"A","C","C","C","D","B","A","A",16,31,105164006
5,10,164,19,3,15,27,"D","C","B","C","D","B","B","D",15,33,105164019
5,10,164,19,4,15,37,"D","C","B","B","A","A","D","C",15,40,105164019
5,10,164,20,2,14,35,"D","C","B","C","D","B","B","A",14,39,105164020
5,10,164,20,3,15,13,"D","C","B","B","D","D","B","B",15,16,105164020
5,10,164,21,5,15,43,"D","C","B","C","D","D","C","C",15,35,105164021
5,10,164,21,4,14,32,"D","C","B","C","D","B","B","B",14,35,105164021
5,10,164,29,3,11,12,"C","A","A","B","A","D","A","A",11,15,105164029
5,10,164,30,3,11,28,,,,,,,,,,,105164030
5,10,164,31,2,17,14,"D","C","C","B","C","B","A","B",17,15,105164031
5,10,164,33,3,13,0,"D","C","B","B","D","D","B","B",13,1,105164033
5,10,164,33,4,13,43,"C","C","B","D","D","B","C","B",13,45,105164033
5,10,164,33,5,17,28,"D","A","B","B","A","A","A","A",17,30,105164033
5,10,164,35,3,12,44,"D","C","A","B","D","B","C","B",12,46,105164035
5,10,164,36,3,13,28,"A","A","A","A","A","B","B","A",13,30,105164036
5,10,164,38,3,6,37,"D","A","B","B","D","D","C","D",6,44,105164038
5,10,165,5,2,17,46,"D","C","A","C","D","B","C","A",17,48,105165005
5,10,165,15,2,19,9,"D","C","B","C","D","D","B","B",19,10,105165015
5,10,165,15,3,18,47,"D","C","B","B","D","B","B","A",18,47,105165015
5,10,165,23,2,6,10,"C","C","B","C","D","B","C","C",6,12,105165023
5,10,165,31,2,18,31,"D","C","B","B","D","B","C","B",18,33,105165031
5,10,165,58,4,14,46,"D","C","B","B","D","D","C","B",14,50,105165058
5,11,166,12,2,16,24,"D","C","A","B","D","D","B","D",16,26,105166012
5,11,166,19,3,14,27,"D","C","B","C","D","D","C","B",14,30,105166019
5,11,166,27,5,16,51,"D","C","B","C","B","C","C","D",16,55,105166027
5,11,166,27,4,16,15,"D","C","B","A","B","B","C","B",16,17,105166027
5,11,166,31,2,16,18,"D","C","B","C","D","B","B","D",16,20,105166031
5,11,166,31,3,17,40,"D","C","B","C","D","D","B","C",17,41,105166031
5,11,166,39,3,16,20,"D","C","B","C","D","D","B","C",16,22,105166039
5,11,166,39,5,17,18,"D","B","D","C","A","D","C","A",17,19,105166039
5,11,166,39,4,16,55,"D","C","B","B","D","B","D","B",16,57,105166039
5,11,166,39,7,17,43,"D","C","D","C","C","A","D","B",17,45,105166039
5,11,166,47,4,21,4,"D","B","B","A","B","B","C","B",21,5,105166047
5,11,166,47,3,20,43,"D","C","B","B","D","D","C","B",20,45,105166047
5,11,166,52,1,12,50,"D","C","B","B",,,,,12,52,105166052
5,11,166,56,3,17,58,"D","C","A","B","D",,,,18,0,105166056
5,12,169,4,2,1,15,"D","C","C","D","D","B","C","D",1,27,105169004
5,12,169,4,3,15,10,"D","C","B","B","D","B","C","A",15,12,105169004
5,12,169,8,3,4,11,"D","C","B","C","D","D","B","D",4,14,105169008
5,12,169,14,3,5,54,"D","C","A","D","A","D","C","D",5,55,105169014
5,12,169,15,4,18,1,"D","C","B","B","A","A","A","A",18,5,105169015
5,12,169,16,3,13,41,"D","C","B","A","D",,,,13,44,105169016
5,12,169,16,4,15,37,"D","C","B",,,,,,15,38,105169016
5,12,169,17,3,8,12,"D","C","B","B","D","D","B","D",8,14,105169017
5,12,169,17,4,8,5,"D","C","B","C","D","B","B","C",8,8,105169017
5,12,169,17,5,8,35,"D","C","B","B","C",,,,8,37,105169017
5,12,169,23,1,14,8,"D","C","B","C",,,,,14,9,105169023
5,12,169,23,2,14,12,"D","C","B","C",,,,,14,14,105169023
5,12,169,24,4,14,56,"D","C","B","C","D","B","B","B",15,0,105169024
5,12,169,24,5,14,43,"D","C","B","C","D","B","B","B",14,44,105169024
5,12,169,35,4,17,24,"A","C","B","B","D","C","B","D",17,31,105169035
5,12,169,35,3,18,13,"D","C","B","C","B","D","B","C",18,14,105169035
5,12,170,1,4,14,40,"D","C","B","B","C","D","C","A",14,43,105170001
5,12,170,1,3,14,16,"D","C","B","B","D","B","C","B",14,21,105170001
5,12,170,7,3,14,19,"D","C","B","B","B","B","C","A",14,20,105170007
5,12,170,8,3,14,56,"D","C","D","B","D","C","C","B",15,2,105170008
5,12,170,8,2,10,15,"D","D","A","C","D","B","D","C",10,19,105170008
5,12,170,10,4,15,40,"D","B","C","A","B","C","D","C",15,43,105170010
5,12,170,10,3,15,17,"D","A","B","C","D","C","C","B",15,19,105170010
5,12,170,11,5,11,21,"D","C","B","C","D","D","B","B",11,23,105170011
5,12,170,12,3,18,3,"A","B","A","C","A","C","D","A",18,6,105170012
5,12,170,21,3,3,25,"D","B","B","B","A","A","D","C",3,27,105170021
5,12,170,21,4,3,15,"D","B","A","B","D","B","C","B",3,19,105170021
5,12,170,22,4,2,30,"D","C","B","C","D","B","B","D",2,31,105170022
5,12,170,22,9,2,10,"D","C","B","B","D","B","B","C",2,15,105170022
5,12,170,22,3,5,46,"A","C","B","B","D","D","B","B",5,47,105170022
5,12,170,25,4,18,8,,,,,,,,,18,8,105170025
5,12,170,25,3,,,,,,,,,,,,,105170025
5,12,170,27,4,13,13,"D","C","B","B","D","B","B","B",13,15,105170027
5,12,170,27,6,13,40,"D","C","B","C","D","B","B","D",13,40,105170027
5,12,170,27,8,11,17,"D","D","B","B","C","D",,,11,18,105170027
5,12,170,27,7,15,26,"D","C","B","B","D","D","B","D",15,28,105170027
5,12,170,27,5,13,5,"D","C","B","C","D","B","B","C",13,6,105170027
5,12,170,27,3,15,9,"D","C","B","C","B","B","B","C",15,10,105170027
5,12,170,30,3,13,1,,,,,,,,,13,2,105170030
5,12,170,36,3,14,57,"D","A","B","A","C","C","C","B",14,58,105170036
5,12,170,36,2,,,,,,,,,,,,,105170036
5,12,170,36,4,15,8,,,,,,,,,15,9,105170036
5,13,171,3,,16,5,"D","C","B","B","D","A","A","A",16,7,105171003
5,13,171,3,,17,50,"D","C","B",,"C","D","C","D",17,54,105171003
5,13,171,3,,16,22,"A","C","A","C","A","A","C","D",16,24,105171003
5,13,171,4,,10,23,"D","C","B","C","D","B","C","B",10,25,105171004
5,13,171,18,,17,0,,,,,,,,,17,0,105171018
5,13,171,18,,16,47,"B","C","A","D","B","B","C","D",16,49,105171018
5,13,171,18,,8,38,"D","C","B","C","D","B","B","C",8,40,105171018
5,13,171,18,,8,30,,,,,,,,,8,30,105171018
5,13,171,18,,16,19,"D","C","B","C","D","B","C","C",16,21,105171018
5,13,171,22,,17,45,"D","D","C","C","D",,"B","B",17,47,105171022
5,13,171,22,,16,54,"D",,"A","B","C","C","D","B",16,57,105171022
5,13,171,22,,17,31,"D","C","A","A","B","D","B","C",17,33,105171022
5,13,171,22,,17,48,"D","A","B","B","C","D","D","D",17,51,105171022
5,13,171,22,,16,40,"D","C","B","C","D","D","B","C",16,46,105171022
5,13,171,25,,16,52,"D","C","B","C","D","B","B","C",16,54,105171025
5,13,171,29,,11,31,"D","B","C","B","B","D","B","D",11,32,105171029
5,13,171,29,,11,37,"D","C","D","C","B","B","B","A",11,43,105171029
5,13,171,29,,9,47,"D","C","B","B","D","A","C","B",9,48,105171029
5,13,171,32,,8,0,"D","C","D","C","D","D","B","C",8,3,105171032
5,14,168,25,6,11,37,,,,,,,,,,,105168025
5,14,168,25,7,11,47,"D","C","B","C","D","B","B","C",11,48,105168025
5,14,168,25,3,11,30,"D","D","A","B","B","B","B","A",11,30,105168025
5,14,168,25,2,13,7,"D","C","B","B","D","B","A","C",13,9,105168025
5,14,168,42,1,11,45,"D","C","C","B","B","D","A","B",11,48,105168042
5,14,168,43,4,15,3,"D","C","B","C","D","D","A","C",14,5,105168043
5,14,168,43,3,13,35,"D","C","B","C","D","B","B","C",13,38,105168043
5,14,168,46,3,16,30,"D","C","A","B","D","C","C","D",16,35,105168046
5,14,168,71,2,14,3,"D","C","B","B","D","D","B","C",14,6,105168071
5,14,168,71,3,11,18,"A","A","B","D","D","D","B","C",11,20,105168071
5,14,168,78,1,1,9,"D","C","B","C","D","B","B","C",1,10,105168078
5,14,168,78,4,,,,,,,,,,,,,105168078
5,14,168,78,2,1,59,"C","C","B","C","D","B","B","A",2,3,105168078
5,14,168,86,2,13,0,"D","C","B","C","D","A","B","D",13,6,105168086
5,14,173,4,3,10,38,"D","C","B","A","D","B","C","B",10,41,105173004
5,14,173,4,4,10,52,"D","C","C","C","C","B","C","B",10,54,105173004
5,14,173,4,2,10,20,"D","C","D","C","D","D","C","B",10,23,105173004
5,14,173,5,5,14,27,"D","C","B","C","D","B","B","B",14,28,105173005
5,14,173,5,3,14,15,"D","C","B","B","D","A","B","C",14,16,105173005
5,14,173,5,4,14,21,"D","C","B","D","D","B","B","B",14,22,105173005
5,14,173,5,2,14,8,"D","D","B","C","D","C","B","A",14,10,105173005
5,14,173,5,7,14,35,"D","C","B","C","D","B","B","D",14,37,105173005
5,14,173,5,9,15,4,"D","A","D","D","A","A","B","B",15,7,105173005
5,14,173,5,8,14,1,"D","C","B","B","A","D","C","C",14,3,105173005
5,14,173,5,10,14,44,"A","C","A","B","D","B","C","B",14,48,105173005
5,14,173,9,6,15,23,"D","C","A","A",,,,,,,105173009
5,14,173,9,5,14,49,"D","C","B","C","D","B","B","B",14,50,105173009
5,14,173,9,4,19,13,"D","B","B","A","C","D","B","B",19,18,105173009
5,14,173,9,3,18,45,"D","A","A","A","A","A","C","A",18,48,105173009
5,14,173,19,3,11,39,"D","C","B","C","D","B","C","A",11,41,105173019
5,14,173,19,4,12,3,"D","C","C","B","D","C","C","B",12,13,105173019
5,14,173,23,2,15,46,"A","B","C","A","C","D","A","C",15,47,105173023
5,14,173,23,1,14,28,"D","A","B","D","D","B","B","C",14,32,105173023
5,14,173,25,5,17,59,"D","D","D","C","D","D","C","D",18,0,105173025
5,14,173,25,3,18,21,"D","C","B","C","D","B","B","C",18,22,105173025
5,14,173,25,4,18,17,"D","C","B","C","D","C","A","C",18,18,105173025
5,14,173,29,4,17,10,"A","B","D","B","D","A","C","B",17,11,105173029
5,14,173,29,3,16,51,"D","C","B","C","D","B","B","B",16,53,105173029
5,14,173,29,2,11,44,"D","B","A","D","A","B","C","B",11,45,105173029
5,14,173,31,3,13,4,"D","C","B","B","C","B","C","C",13,5,105173031
5,14,173,31,4,12,35,"D","D","B","C","D","B","C","B",12,36,105173031
5,14,173,32,4,18,57,"D","C","D","D","D","D","D","D",18,58,105173032
5,14,173,32,3,18,41,"D","C","B","C","C","D","D","A",18,42,105173032
5,14,174,7,3,16,28,"D","C","A","D","D","B","B","B",16,30,105174007
5,14,174,7,4,16,48,"D","C","B","B","D","B","B","B",16,49,105174007
5,14,174,8,4,19,5,"D","C","B","B","D","B","B","A",19,6,105174008
5,14,174,8,2,8,20,"D","C","B","B","A","D","C","B",8,25,105174008
5,14,174,29,4,9,29,"D","C","B","C","D","B","B","C",9,23,105174029
5,14,174,29,3,9,22,"D","C","A","A","D","D","C","B",9,28,105174029
5,14,174,40,3,16,24,"D","C","B","B","D","D","C","B",16,26,105174040
5,14,174,40,5,,,,,,,,,,,,,105174040
5,14,174,40,6,16,16,"D","C","C","C","B","D","C","B",16,17,105174040
5,14,174,40,4,,,,,,,,,,,,,105174040
5,14,174,52,4,13,25,"D","B","A","D","D","D","C","D",13,28,105174052
5,14,174,52,3,14,52,"D","C","B","C","D","B","B","C",14,53,105174052
5,14,174,54,4,17,37,"D","B","B","B","C","D","A","B",17,38,105174054
5,14,174,54,7,17,19,"D","A","B","D","A","B","C","A",17,21,105174054
5,14,174,54,3,15,52,"D","C","A","C","B","B","D","B",15,54,105174054
5,14,174,61,3,17,59,"D","C","B","C","B","C","B","C",18,0,105174061
5,14,174,70,1,19,11,"D","D","D","D","D","A","A","A",19,13,105174070
5,15,175,7,,18,1,"D","C","B","C","D","B","B","C",18,2,105175007
5,15,175,7,,18,11,"D","C","B","C","D","B","B","C",18,11,105175007
5,15,175,28,,11,4,"D","C","B","C","C","B","B","B",11,5,105175028
5,15,175,31,,18,41,"D","C","B","C","D","B","B","C",18,46,105175031
5,15,175,38,,9,10,"D","C","B","C","D","B","B","D",9,11,105175038
5,15,175,38,,10,24,"D","C","B","C","D","B","B","A",10,26,105175038
5,15,175,38,,9,43,"D","C","B","C","D","D","B","C",9,44,105175038
5,15,175,41,,13,53,"D","C","B","C","D","B","B","A",13,56,105175041
5,15,175,70,,11,39,"D","C","B","C","D","D","B","B",11,41,105175070
5,15,175,70,,11,23,"D","C","B","D","D","B","A","C",11,26,105175070
5,15,175,70,,12,13,"D","C","B","C","D","B","B","C",12,14,105175070
5,15,175,81,,12,37,"D","C","B","C","D","B","B","A",12,48,105175081
5,15,175,85,,12,27,"D","C","B","C","D","B","B","C",12,28,105175085
5,15,175,85,,12,15,"D","C","B","C","D","D","B","C",12,17,105175085
5,15,175,102,,12,12,"D","C","B","B","D","B","C","C",12,13,105175102
5,15,176,5,3,14,10,"B","B","D","D","D","B","A","B",14,11,105176005
5,15,176,6,5,1,23,"D","B","B","D","D","B","C","B",1,26,105176006
5,15,176,8,3,15,38,"D","C","B","B","A","B","B","B",15,40,105176008
5,15,176,8,2,16,7,"D","A","B","C","D","C","B","B",16,9,105176008
5,15,176,30,1,15,41,"D","C","B","C","D","B","B","C",15,42,105176030
5,15,176,87,4,10,51,"D","B","B","D","A","B","B","B",10,53,105176087
5,15,177,2,3,12,43,"D","C","B","D","D","A","D","B",12,47,105177002
5,15,177,4,4,15,58,"B","C","B","B","B","C","B","B",16,0,105177004
5,15,177,4,3,15,47,"D","C","B","B","D","D","B","D",15,49,105177004
5,15,177,10,2,15,18,"D","C","B","C","B","C","A","A",15,20,105177010
5,15,177,10,3,15,48,"D","C","B","B","D","A","D","B",15,50,105177010
5,15,177,10,4,15,37,"D","C","D","C","D","A","A","D",15,39,105177010
5,15,177,13,5,12,20,"B","B","C","C","C","B","C","C",12,26,105177013
5,15,177,13,4,12,4,"D","C","B","B","B","D","B","B",12,7,105177013
5,15,177,13,6,12,30,"C","B","B","C","B","C","B","B",12,38,105177013
5,15,177,13,3,12,12,"D","C","B","A","C","C","C","C",12,17,105177013
5,15,177,22,2,16,22,"D","C","B","C","D","D","B","A",16,25,105177022
5,66,172,3,,18,18,"D","C","B","B","D","D","B","B",18,21,105172003
5,66,172,3,,18,28,"D","C","B","C","D","B","B","C",18,30,105172003
5,66,172,3,,18,36,"D","C","B","B","D","D","B","C",18,38,105172003
5,66,172,3,,18,50,"D","D","B","A","D","C","B","D",18,52,105172003
5,66,172,4,,16,6,"D","C","B","B","D","B","C","B",16,10,105172004
5,66,172,5,,15,33,"D","C","B","B","D","B","B","A",15,35,105172005
5,66,172,5,,15,54,"D","C","B","B","D","B","B","C",15,58,105172005
5,66,172,9,,11,3,"D","C","B","C","D","B","B","C",11,5,105172009
5,66,172,16,,0,36,"D","C","B","C","D","B","A","A",6,39,105172016
5,66,172,19,,16,29,"D","C","B","C","D","B","B","B",16,31,105172019
5,66,172,30,,18,2,"D","C","B","C","D","B","B","C",18,5,105172030
5,66,172,33,,18,11,"D","C","B","C","D","B","B","C",18,12,105172033
5,66,172,33,,18,25,"D","C","B","C","D","D","B","B",18,27,105172033
5,66,172,34,,19,4,"D","C","B","C","D","B","B","C",19,6,105172034
5,66,172,34,,19,25,"D","C","B","C","D","B","B","C",19,27,105172034
5,66,172,34,,19,16,"D","C","B","B","D","B","B","B",19,18,105172034
5,66,172,40,,13,2,"D","C","B","C","D","D","B","C",13,4,105172040
5,67,149,2,1,15,21,"D","C","B","C","B","D","B","C",15,24,105149002
5,67,149,13,1,17,11,"D","C","B","C","D","B","B","C",17,15,105149013
