"id1","id2","id3","id4","crop_no","plotno","s4bi_b63i","s4bi_b63ii","s4bi_b64","s4bi_b65i","s4bi_b65ii","s4bi_b66i","s4bi_b661i","s4bi_b661ii","s4bi_b67i","s4bi_b67ii","s4bi_b68","s4bi_b69i","s4bi_b69ii","s4bi_b70","s4bi_b71i","s4bi_b71ii","s4bi_b72i","s4bi_b72ii","hhno"
4,49,120,16,11,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,6,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,9,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,12,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,8,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,3,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,5,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,14,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,4,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,7,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,15,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,16,10,1,,,,,,,,,,,,,,,,,,,104120016
4,49,120,25,9,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,2,1,5,6,3,1,47,2,,,,,2,,,2,40,,,,104120025
4,49,120,25,14,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,11,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,4,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,10,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,6,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,12,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,1,1,19,7,3,1,47,2,,,,,2,,,2,25,,,,104120025
4,49,120,25,8,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,7,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,5,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,15,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,3,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,25,13,1,,,,,,,,,,,,,,,,,,,104120025
4,49,120,39,7,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,6,2,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,2,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,12,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,15,2,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,8,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,4,2,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,13,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,11,2,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,10,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,1,2,19,7,2,,,2,,,,,2,,,2,80,,5,,104120039
4,49,120,39,9,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,14,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,3,1,,,,,,,,,,,,,,,,,,,104120039
4,49,120,39,5,2,,,,,,,,,,,,,,,,,,,104120039
4,49,120,41,5,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,14,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,4,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,15,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,10,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,12,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,13,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,1,1,22,7,2,,,2,,,,,2,,,2,90,,,,104120041
4,49,120,41,9,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,11,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,6,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,2,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,7,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,8,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,41,3,1,,,,,,,,,,,,,,,,,,,104120041
4,49,120,60,11,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,12,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,10,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,6,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,4,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,13,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,5,2,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,8,2,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,14,2,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,3,2,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,1,1,19,7,2,,,,,,,,2,,,2,80,,,,104120060
4,49,120,60,15,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,9,1,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,7,2,,,,,,,,,,,,,,,,,,,104120060
4,49,120,60,2,2,5,6,2,,,,,,,,2,,,2,200,,,,104120060
4,49,121,3,11,1,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,14,2,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,13,2,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,15,1,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,5,2,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,2,2,19,7,3,800,44,2,,,,,2,,,2,100,,,,104121003
4,49,121,3,1,2,5,6,3,800,44,2,,,,,2,,,2,100,,,,104121003
4,49,121,3,8,1,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,10,2,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,4,2,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,7,1,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,6,1,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,12,2,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,9,2,,,,,,,,,,,,,,,,,,,104121003
4,49,121,3,3,1,19,7,3,800,44,2,,,,,2,,,2,100,,,,104121003
4,49,121,15,5,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,10,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,9,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,2,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,4,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,1,1,19,7,3,700,44,2,,,,,2,,,2,300,,,,104121015
4,49,121,15,12,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,13,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,3,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,6,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,7,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,11,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,14,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,8,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,15,1,,,,,,,,,,,,,,,,,,,104121015
4,49,121,16,12,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,14,2,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,3,2,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,13,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,7,2,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,8,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,6,2,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,9,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,4,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,11,2,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,1,1,19,7,3,700,44,2,,,,,2,,,2,250,,,,104121016
4,49,121,16,2,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,5,2,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,10,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,16,15,1,,,,,,,,,,,,,,,,,,,104121016
4,49,121,23,8,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,5,2,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,2,1,5,6,2,,,,,,,,2,,,2,60,,,,104121023
4,49,121,23,13,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,4,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,14,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,12,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,6,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,9,2,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,7,2,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,15,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,10,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,3,2,29,2,3,1,47,2,,,15,40,2,,,2,30,,,,104121023
4,49,121,23,11,1,,,,,,,,,,,,,,,,,,,104121023
4,49,121,23,1,1,19,7,2,,,,,,,,2,,,2,130,,,,104121023
4,49,121,35,12,2,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,13,1,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,11,2,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,14,2,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,7,2,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,5,1,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,8,1,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,3,2,2,2,3,1,47,2,,,8,,2,,,2,300,,,,104121035
4,49,121,35,15,2,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,1,1,19,7,3,1,47,2,,,20,,2,,,2,400,,,,104121035
4,49,121,35,2,2,6,7,3,1.5,47,2,,,12,,2,,,2,103,,,,104121035
4,49,121,35,4,2,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,10,1,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,6,1,,,,,,,,,,,,,,,,,,,104121035
4,49,121,35,9,1,,,,,,,,,,,,,,,,,,,104121035
4,49,121,102,11,2,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,15,1,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,12,1,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,2,1,29,2,3,0.300000011920929,47,2,,,18,,2,,,2,200,,,,104121102
4,49,121,102,3,2,2,2,3,0.300000011920929,47,2,,,12,,2,,,2,80,,,,104121102
4,49,121,102,6,1,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,9,2,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,1,1,5,6,2,,,,,,,,2,,,2,160,,,,104121102
4,49,121,102,5,1,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,10,2,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,8,1,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,14,2,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,13,1,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,4,1,,,,,,,,,,,,,,,,,,,104121102
4,49,121,102,7,2,,,,,,,,,,,,,,,,,,,104121102
4,49,121,103,5,2,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,15,3,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,8,2,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,12,4,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,3,3,22,7,2,,,2,,,,,2,,,2,3,,,,104121103
4,49,121,103,11,3,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,13,3,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,2,4,2,7,2,,,2,,,,,2,,,2,70,,,,104121103
4,49,121,103,9,2,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,10,1,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,1,3,2,7,2,,,2,,,,,2,,,2,5,,,,104121103
4,49,121,103,14,1,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,7,3,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,6,1,,,,,,,,,,,,,,,,,,,104121103
4,49,121,103,4,2,22,7,2,,,2,,,,,2,,,2,12,,,,104121103
4,49,121,112,12,2,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,13,2,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,11,2,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,5,1,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,6,1,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,7,2,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,2,1,2,7,2,,,2,,,,,2,,,2,27,,,,104121112
4,49,121,112,4,2,19,7,2,,,2,,,,,2,,,2,10,,,,104121112
4,49,121,112,3,2,8,6,2,,,2,,,,,2,,,2,15,,,,104121112
4,49,121,112,8,1,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,10,1,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,1,1,29,7,2,,,2,,,,,2,,,2,81,,,,104121112
4,49,121,112,9,2,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,14,2,,,,,,,,,,,,,,,,,,,104121112
4,49,121,112,15,1,,,,,,,,,,,,,,,,,,,104121112
4,49,123,5,7,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,6,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,2,2,22,7,3,4,47,2,,,12,0,2,,,2,180,0,,,104123005
4,49,123,5,13,1,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,15,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,14,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,8,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,4,1,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,11,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,3,2,19,7,3,4,47,2,,,8,50,2,,,2,150,0,,,104123005
4,49,123,5,5,1,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,1,2,6,7,3,4,47,2,,,15,0,2,,,2,253,80,,,104123005
4,49,123,5,9,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,10,2,,,,,,,,,,,,,,,,,,,104123005
4,49,123,5,12,1,,,,,,,,,,,,,,,,,,,104123005
4,49,123,9,,2,19,7,2,,,,,,,,2,,,2,180,0,,,104123009
4,49,123,12,13,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,5,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,11,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,9,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,12,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,3,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,10,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,14,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,2,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,4,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,6,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,8,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,7,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,15,1,,,,,,,,,,,,,,,,,,,104123012
4,49,123,12,1,1,29,7,2,,,2,,,,,2,,,2,15,0,,,104123012
4,49,123,17,11,2,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,4,3,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,9,2,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,1,3,19,7,2,,,2,,,,,2,,,2,120,0,,0,104123017
4,49,123,17,3,1,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,15,1,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,14,1,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,7,3,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,10,2,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,5,1,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,2,3,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,12,2,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,6,2,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,13,3,,,,,,,,,,,,,,,,,,,104123017
4,49,123,17,8,3,,,,,,,,,,,,,,,,,,,104123017
4,49,123,28,13,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,12,2,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,7,2,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,11,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,4,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,5,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,8,2,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,9,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,3,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,2,2,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,6,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,10,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,15,1,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,14,2,,,,,,,,,,,,,,,,,,,104123028
4,49,123,28,1,2,22,7,2,,,2,,,,,2,,,2,80,0,0,,104123028
4,49,123,29,8,1,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,11,4,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,14,4,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,4,2,5,6,3,1,47,2,,,,,2,,,2,90,0,0,,104123029
4,49,123,29,7,1,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,13,4,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,15,1,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,10,1,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,1,4,6,7,5,2,47,2,,,4,0,2,,,2,110,0,6,,104123029
4,49,123,29,2,3,22,7,3,1,47,2,,,,,2,,,2,65,0,0,,104123029
4,49,123,29,3,4,29,7,3,1,47,2,,,,,2,,,2,270,0,0,,104123029
4,49,123,29,12,4,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,5,2,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,6,2,,,,,,,,,,,,,,,,,,,104123029
4,49,123,29,9,2,,,,,,,,,,,,,,,,,,,104123029
4,49,123,31,10,4,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,12,1,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,3,4,19,7,3,1.5,47,2,,,4,0,2,,,2,50,0,0,,104123031
4,49,123,31,11,4,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,14,3,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,9,1,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,7,3,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,15,4,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,8,3,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,1,2,22,7,3,1.5,47,2,,,15,0,2,,,2,230,0,0,,104123031
4,49,123,31,6,3,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,13,1,,,,,,,,,,,,,,,,,,,104123031
4,49,123,31,2,2,6,7,5,2,47,2,,,5,0,2,,,2,120,0,4,,104123031
4,49,123,31,4,4,5,6,3,1.5,47,2,,,5,0,2,,,2,60,0,0,,104123031
4,49,123,31,5,3,,,,,,,,,,,,,,,,,,,104123031
4,49,123,32,4,2,8,6,3,1.5,47,2,,,,,2,,,2,20,0,,,104123032
4,49,123,32,2,2,31,7,3,1.5,47,2,,,20,0,2,,,2,650,0,,,104123032
4,49,123,32,5,2,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,15,1,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,13,3,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,8,2,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,3,3,29,7,3,1.5,47,2,,,,,2,,,2,95,0,,,104123032
4,49,123,32,6,1,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,12,1,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,11,3,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,9,2,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,14,1,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,7,1,,,,,,,,,,,,,,,,,,,104123032
4,49,123,32,1,3,31,7,3,1.5,47,2,,,25,0,2,,,2,700,0,,,104123032
4,49,123,32,10,1,,,,,,,,,,,,,,,,,,,104123032
4,49,123,36,3,1,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,10,2,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,5,1,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,11,1,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,6,2,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,4,2,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,14,1,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,2,2,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,12,1,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,7,1,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,13,2,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,9,1,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,8,2,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,15,2,,,,,,,,,,,,,,,,,,,104123036
4,49,123,36,1,1,19,7,3,2,47,2,,,2,80,2,,,2,100,0,,,104123036
4,49,124,10,6,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,3,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,4,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,14,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,5,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,13,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,15,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,2,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,7,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,12,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,11,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,8,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,1,1,19,7,2,,,2,,,,,2,,,2,10,0,,,104124010
4,49,124,10,9,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,10,10,1,,,,,,,,,,,,,,,,,,,104124010
4,49,124,26,4,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,5,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,6,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,1,1,19,7,3,3,47,2,,,18,0,2,,,2,220,0,,,104124026
4,49,124,26,15,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,8,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,3,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,14,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,9,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,13,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,7,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,11,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,12,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,26,2,1,5,6,2,,,,,,,,2,,,2,150,0,,,104124026
4,49,124,26,10,1,,,,,,,,,,,,,,,,,,,104124026
4,49,124,28,3,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,14,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,13,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,4,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,11,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,7,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,1,1,19,7,3,0.200000002980232,,2,,,8,50,2,,,2,100,0,,,104124028
4,49,124,28,10,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,5,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,15,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,2,1,40,6,2,,,,,,,,2,,,2,40,0,,,104124028
4,49,124,28,6,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,12,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,9,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,28,8,1,,,,,,,,,,,,,,,,,,,104124028
4,49,124,37,13,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,2,1,5,6,2,,,,,,,,2,,,2,300,0,,,104124037
4,49,124,37,9,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,4,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,14,2,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,5,2,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,6,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,7,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,10,2,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,11,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,8,2,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,12,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,37,1,1,19,7,3,3,47,2,,,18,0,2,,,2,380,0,,,104124037
4,49,124,37,3,1,40,6,2,,,,,,,,2,,,2,60,0,,,104124037
4,49,124,37,15,1,,,,,,,,,,,,,,,,,,,104124037
4,49,124,48,15,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,8,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,13,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,2,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,1,1,19,7,3,1,47,2,,,4,0,2,,,2,150,0,,,104124048
4,49,124,48,5,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,6,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,11,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,3,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,10,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,4,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,14,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,12,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,7,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,48,9,1,,,,,,,,,,,,,,,,,,,104124048
4,49,124,52,5,2,,,,,,,,,,,,,,,,,,,104124052
