"id1","id2","id3","id4","hhmid","s10avi_49","s10avi_50i","s10avi_50ii","s10avi_51","s10avi_52i","s10avi_52ii","s10avi_53","s10avi_54i","s10avi_54ii","s10avi_55","s10avi_56i","s10avi_56ii","s10avi_57","s10avi_58i","s10avi_58ii","s10avi_59","s10avi_60i","s10avi_60ii","s10avi_61","s10avi_62i","s10avi_62ii","s10avi_63","s10avi_64i","s10avi_64ii","s10avi_65","s10avi_66i","s10avi_66ii","s10avi_67","s10avi_68i","s10avi_68ii","s10avi_69","s10avi_70i","s10avi_70ii","s10avi_71","s10avi_72i","s10avi_72ii","s10avi_73","s10avi_74i","s10avi_74ii","s10avi_75","s10avi_76i","s10avi_76ii","s10avi_77","s10avi_78i","s10avi_78ii","s10avi_79","s10avi_80i","s10avi_80ii","s10avi_81","s10avi_82i","s10avi_82ii","s10avi_83","s10avi_84i","s10avi_84ii","s10avi_85","s10avi_86i","s10avi_86ii","s10avi_87","s10avi_88i","s10avi_88ii","s10avi_89","s10avi_90i","s10avi_90ii","s10avi_91","s10avi_92i","s10avi_92ii","s10avi_93","s10avi_94i","s10avi_94ii","s10avi_95","s10avi_96i","s10avi_96ii","s10avi_97","s10avi_98i","s10avi_98ii","s10avi_99","s10avi_100i","s10avi_100ii","s10avi_101","s10avi_102i","s10avi_102ii","s10avi_103i","s10avi_103ii","s10avi_104i","s10avi_104ii","s10avi_105","hhno"
8,150,274,14,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,,,,,7,108274014
8,150,274,14,2,1,2,30,2,,,1,1,,2,,,2,,,,,,2,,,,,,1,,30,2,,,1,,25,,,,1,,20,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,3,,,,7,108274014
8,150,274,14,3,2,,,,,,2,,,,,,2,,,,,,1,,45,2,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,1,30,2,,,2,,,,,,2,,,,,,,2,108274014
8,150,274,16,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,10,,7,108274016
8,150,274,16,2,1,,30,2,,,1,,15,2,,,1,1,,2,,,1,,15,2,,,2,,,,,,1,,10,2,,,1,,10,2,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,10,,7,108274016
8,150,274,16,3,1,,30,2,,,1,,15,2,,,2,,,,,,1,,15,2,,,1,,30,2,,,1,,10,2,,,1,,5,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,10,2,,,2,,,,,,2,,,,,9,,7,108274016
8,150,274,21,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,7,108274021
8,150,274,21,2,1,3,,2,,,1,1,,2,,,2,,,,,,2,,,,,,1,,35,,,,1,,25,2,,,1,,30,,,,1,,45,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,7,108274021
8,150,274,22,1,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,2,,,,,,2,,,,,9,,7,108274022
8,150,274,22,2,1,,30,2,,,1,,30,2,,,1,1,,2,,,1,1,,2,,,1,,30,2,,,1,,30,2,,,1,,15,2,,,1,1,30,1,12,,2,,,,,,2,,,,,,2,,,,,,1,2,,1,2,,2,,,,,,1,,,,30,10,,7,108274022
8,150,274,25,1,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,,30,11,,7,108274025
8,150,274,25,2,1,,,,,,1,,30,2,,,1,2,30,2,,,1,1,,2,,,1,1,30,2,,,1,,15,2,,,1,,10,2,,,1,1,,1,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,1,,11,,7,108274025
8,150,274,26,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,4,,2,,,2,,,,,,1,,,2,,,,7,108274026
8,150,274,26,2,1,2,,2,,,1,1,30,2,,,1,12,,2,,,2,,,,,,1,1,,2,,,1,,43,,,,1,,45,,,,1,1,30,,,,2,,,,,,2,,,,,,2,,,,,,1,4,,2,,,2,,,,,,1,,30,1,30,,,7,108274026
8,150,274,27,1,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,10,,7,108274027
8,150,274,27,2,1,,30,2,,,1,,30,2,,,1,1,,2,,,1,,30,2,,,1,,40,2,,,1,,30,2,,,1,,15,2,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,1,,,,20,10,,7,108274027
8,150,274,33,1,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,9,,,108274033
8,150,274,33,2,2,,,,,,1,,30,2,,,2,,,,,,1,1,,2,,,1,1,,2,,,2,,,,,,1,,15,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,10,,5,108274033
8,150,274,33,4,2,,,,,,1,,15,2,,,2,,,,,,1,2,,2,,,1,1,30,2,,,1,,5,2,,,1,,10,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,10,,5,108274033
8,150,274,34,1,2,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,,,,,,,2,,,,,,1,2,,1,30,1,,7,108274034
8,150,274,34,2,1,3,,2,,,1,1,30,2,,,1,1,,2,,,2,,,,,,1,1,30,1,1,30,1,,25,1,,25,1,,30,,,,1,3,,1,3,,2,,,,,,2,,,,,,2,,,,,,,,,,,,2,,,,,,1,3,,2,,2,,7,108274034
8,150,274,41,1,1,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,,30,10,,7,108274041
8,150,274,41,2,1,1,,2,,,1,,30,2,,,1,3,,2,,,1,1,,2,,,1,1,30,2,,,1,,30,2,,,1,,15,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,1,1,,1,,11,,7,108274041
8,150,274,44,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,,7,108274044
8,150,274,44,2,1,2,,2,,,1,,35,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,,7,108274044
8,150,274,45,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,9,,7,108274045
8,150,274,45,2,1,,30,2,,,1,,30,2,,,1,1,30,2,,,1,,30,2,,,1,,30,2,,,1,,10,2,,,1,,10,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,30,10,,7,108274045
8,150,274,56,1,1,1,,2,,,1,,30,2,,,1,,30,2,,,1,2,,2,,,1,,45,2,,,1,,5,2,,,1,,5,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,3,,2,,,2,,,,,,2,,,,,10,,7,108274056
8,142,275,1,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,2,,,,,,2,,,,,12,30,5,108275001
8,142,275,1,2,1,1,45,2,,,1,,30,2,,,1,4,30,2,,,2,,,,,,1,1,20,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,,45,2,,,2,,,,,,2,,,,,9,30,6,108275001
8,142,275,1,3,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,1,,45,2,,,2,,,,,,1,2,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,9,30,6,108275001
8,142,275,3,1,2,,,,,,2,,,,,,1,4,30,2,,,2,,,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,9,30,7,108275003
8,142,275,3,2,2,,,,,,1,,20,2,,,1,3,30,1,3,30,1,,45,1,,45,1,1,30,2,,,1,,20,2,,,1,1,30,2,,,1,1,20,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,20,10,30,6,108275003
8,142,275,5,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,20,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,20,2,,,2,,,,,,2,,,,,9,30,6,108275005
8,142,275,5,4,2,,,,,,2,,,,,,2,,,,,,1,1,20,2,,,2,,,,,,1,,20,2,,,1,1,20,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,10,30,6,108275005
8,142,275,11,1,1,2,30,2,,,1,,45,2,,,1,4,30,2,,,2,,,,,,1,1,20,2,,,1,,20,2,,,1,1,30,2,,,1,1,20,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,12,30,6,108275011
8,142,275,11,2,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,1,,45,2,,,1,,30,2,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,30,4,108275011
8,142,275,17,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,2,,,,,,2,,,,,9,30,6,108275017
8,142,275,17,2,2,,,,,,1,,45,2,,,1,4,30,2,,,2,,,,,,1,1,30,2,,,1,,30,2,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,1,,,,20,10,10,6,108275017
8,142,275,17,3,2,,,,,,2,,,,,,2,,,,,,1,1,20,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,45,2,,,2,,,,,,2,,,,,12,30,5,108275017
8,142,275,19,1,2,,,,,,2,,,,,,1,3,,2,,,1,1,,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,2,30,10,,7,108275019
8,142,275,19,2,1,3,,2,,,1,,30,2,,,1,3,,1,2,30,1,1,,2,,,1,2,,1,1,40,1,,30,2,,,1,1,,2,,,1,2,,1,1,40,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,5,,10,,7,108275019
8,142,275,22,1,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,30,7,108275022
8,142,275,22,2,1,2,,2,,,1,,30,2,,,1,1,,2,,,1,1,,2,,,1,1,30,2,,,2,,,,,,1,2,,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,4,,10,,7,108275022
8,142,275,22,3,2,,,,,,2,,,,,,1,1,30,2,,,1,2,,2,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,11,,7,108275022
8,142,275,28,1,2,,,2,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,,7,108275028
8,142,275,28,2,1,3,,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,2,,2,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,,7,108275028
8,142,275,28,3,2,,,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,,7,108275028
8,142,275,29,1,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,4,,2,,,2,,,,,,1,,,3,,9,,7,108275029
8,142,275,29,2,1,3,,1,2,30,1,,30,2,,,1,3,,1,2,,1,1,,1,1,,1,1,30,1,1,,1,,10,2,,,1,1,30,2,,,1,1,30,1,1,30,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,5,,10,30,7,108275029
8,142,275,32,1,1,3,,1,,30,1,,30,1,,30,1,3,,1,2,,1,1,,1,,45,1,1,,2,,,1,,30,2,,,1,1,,2,,,1,2,,1,1,30,,,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,6,,10,,7,108275032
8,142,275,32,2,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,2,,,2,,,,,,,,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,30,7,108275032
8,142,275,32,3,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,2,,,2,,,,,,,,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,30,7,108275032
8,142,275,33,1,2,,,,,,2,,,,,,1,2,,2,,,1,1,30,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,3,,10,,7,108275033
8,142,275,33,2,1,2,,1,1,30,1,1,,1,,40,1,1,30,2,,,1,1,,1,,45,1,2,,1,1,30,2,,,,,,1,1,,1,,30,1,2,,1,1,30,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,3,,10,,7,108275033
8,142,275,33,3,1,3,,1,2,,1,1,,1,,40,1,2,,2,,,1,1,,2,,,1,2,,2,,,1,,30,2,,,1,1,,1,,30,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,3,,9,30,7,108275033
8,142,275,36,1,2,,,,,,2,,,,,,1,4,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,1,,,3,,8,,7,108275036
8,142,275,36,2,1,3,,2,,,1,1,,2,,,1,3,,2,,,1,1,,2,,,1,3,,2,,,1,,30,2,,,1,,30,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,5,,8,,7,108275036
8,142,275,36,3,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,8,,7,108275036
8,142,275,37,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,8,,7,108275037
8,142,275,37,3,1,1,,2,,,1,,30,2,,,1,3,,2,,,1,1,,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,8,,7,108275037
8,142,275,37,4,1,1,,2,,,1,,30,2,,,1,3,,2,,,1,1,,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,3,,2,,,1,1,,2,,,2,,,,,,2,,,,,8,,7,108275037
8,142,275,38,1,2,,,,,,2,,,,,,1,3,,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,1,,30,3,,8,,7,108275038
8,142,275,38,2,1,3,,2,,,1,1,,2,,,1,3,,2,,,2,,,,,,1,2,,2,,,1,,10,2,,,1,,30,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,5,,8,,7,108275038
8,142,275,39,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,1,1,,2,,,,,,1,,,3,,8,,7,108275039
8,142,275,39,2,1,3,,1,3,,2,,,,,,1,5,,1,5,,2,,,,,,1,2,,1,2,,2,,,,,,2,,,,,,1,2,,1,2,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,5,,7,,7,108275039
8,142,275,39,6,1,3,,2,,,1,2,,2,,,2,,,,,,2,,,,,,1,2,,2,,,1,,20,2,,,1,,30,2,,,1,2,,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,,,2,,7,,7,108275039
8,142,276,1,1,2,,,,,,2,,,,,,1,2,0,2,,,1,1,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,0,2,,,2,,,,,,2,,,,,8,0,7,108276001
8,142,276,1,2,1,3,45,2,,,1,1,0,2,,,1,1,0,2,,,2,,,,,,1,2,0,2,,,1,0,10,2,,,1,0,30,2,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,8,0,7,108276001
8,142,276,1,5,1,4,0,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,0,2,,,1,0,10,2,,,1,0,30,2,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,8,0,7,108276001
8,142,276,2,1,2,,,,,,2,,,,,,2,,,,,,1,1,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,0,2,,,2,,,,,,1,0,0,3,0,8,0,7,108276002
8,142,276,2,2,1,3,0,2,,,1,1,30,2,,,1,3,6,2,,,2,,,,,,1,2,0,2,,,1,0,30,2,,,1,0,30,2,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,0,0,4,0,8,0,7,108276002
8,142,276,4,1,2,,,,,,2,,,,,,1,1,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,3,0,2,,,1,3,0,1,3,0,2,,,,,8,0,7,108276004
8,142,276,4,2,1,3,0,2,,,1,0,30,2,,,1,1,0,2,,,2,,,,,,1,2,0,2,,,1,0,10,2,,,1,0,30,2,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,4,0,1,4,0,1,0,0,4,0,12,0,7,108276004
8,142,276,4,3,2,,,,,,1,0,30,2,,,2,,,,,,1,1,0,2,,,1,1,0,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,0,2,,,1,1,0,2,,,1,2,0,1,2,0,2,,,,,8,0,7,108276004
8,142,276,6,1,1,2,0,2,,,1,1,0,2,,,1,2,0,2,,,1,1,0,2,,,1,2,0,2,,,1,0,30,2,,,1,0,30,2,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,0,0,5,0,8,0,7,108276006
8,142,276,7,1,2,,,,,,1,0,30,2,,,1,0,30,2,,,1,0,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,8,0,7,108276007
8,142,276,10,1,2,,,,,,2,,,,,,2,,,,,,1,2,0,2,,,2,,,2,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,0,7,108276010
8,142,276,10,2,1,2,0,2,,,1,2,0,2,,,1,3,0,2,,,1,1,30,2,,,1,2,0,2,,,1,1,0,2,,,1,1,30,2,,,1,3,0,2,,,1,3,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,30,7,108276010
8,142,276,10,3,1,1,0,2,,,2,,,,,,1,3,0,2,,,1,1,30,2,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,30,7,108276010
8,142,276,11,1,2,,,,,,2,,,,,,2,,,,,,1,1,0,2,,,2,,,,,,2,,,,,,1,0,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,0,0,3,0,11,0,7,108276011
8,142,276,11,2,2,,,,,,2,,,,,,2,,,,,,1,1,0,2,,,2,,,,,,2,,,,,,1,0,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,0,0,6,0,10,30,7,108276011
8,142,276,11,4,2,,,,,,2,,,,,,1,2,0,2,,,1,1,30,2,,,1,1,0,2,,,2,,,,,,1,1,30,2,,,2,,,,,,1,3,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,0,7,108276011
8,142,276,13,1,1,2,30,2,,,1,0,45,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,0,0,0,30,10,30,5,108276013
8,142,276,13,2,2,,,,,,2,,,,,,2,,,,,,1,0,45,2,,,1,1,0,2,,,2,,,,,,1,2,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,9,30,6,108276013
8,142,276,14,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,9,30,7,108276014
8,142,276,14,2,1,4,0,2,,,1,0,30,2,,,1,2,0,2,,,1,3,0,2,,,1,1,30,2,,,1,0,30,2,,,1,0,30,2,,,1,2,30,2,,,1,10,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,10,30,7,108276014
8,142,276,15,1,2,,,,,,2,,,,,,1,3,0,2,,,1,1,0,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,1,0,0,3,0,10,0,7,108276015
8,142,276,15,2,1,3,0,1,2,0,1,0,30,2,,,1,3,0,1,2,30,1,1,30,1,1,0,1,2,0,1,1,30,1,0,30,2,,,1,1,30,1,1,0,1,2,0,1,1,30,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,1,0,0,8,0,10,0,7,108276015
8,142,276,17,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,1,2,30,2,,,2,,,,,11,30,6,108276017
8,142,276,17,2,1,1,45,2,,,1,0,45,2,,,1,4,30,1,4,30,2,,,,,,1,1,30,2,,,1,0,30,2,,,1,1,0,2,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,0,45,2,,,1,1,30,2,,,1,0,0,0,30,10,30,6,108276017
8,142,276,18,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,1,2,30,2,,,2,,,,,9,0,6,108276018
8,142,276,18,2,1,1,30,1,1,30,1,0,30,2,,,1,5,30,1,5,30,2,,,,,,1,1,0,2,,,1,0,30,2,,,1,1,30,2,,,1,0,50,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,1,3,0,2,,,1,,,0,20,9,30,6,108276018
8,142,276,19,1,2,,,,,,2,,,,,,1,12,0,2,,,1,1,30,2,,,1,2,0,2,,,2,,,,,,1,2,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,1,2,30,2,,,2,,,,,9,30,7,108276019
8,142,276,19,2,1,6,0,2,,,1,1,30,2,,,1,4,30,2,,,2,,,,,,1,0,45,2,,,1,0,30,2,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,11,30,5,108276019
8,142,276,23,1,1,1,30,2,,,1,0,45,2,,,1,6,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,1,1,20,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,9,0,5,108276023
8,142,276,26,1,2,,,,,,2,,,,,,1,3,0,2,,,1,1,30,2,,,1,1,30,2,,,2,,,,,,1,1,0,2,,,1,2,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,0,0,4,0,10,0,7,108276026
8,142,276,26,2,1,3,0,2,,,1,2,0,2,,,1,5,0,2,,,1,2,0,2,,,1,2,0,2,,,1,1,0,2,,,1,1,0,2,,,1,3,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,0,0,6,0,10,0,7,108276026
8,142,277,2,1,2,,,,,,2,,,,,,1,3,0,2,,,1,2,0,2,,,1,1,0,2,,,2,,,,,,1,3,0,2,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,1,4,30,2,,,2,,,,,,2,,,,,10,0,7,108277002
8,142,277,4,1,2,,,,,,2,,,,,,1,1,0,2,,,1,2,0,2,,,2,,,,,,2,,,,,,1,2,0,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,4,0,10,0,7,108277004
8,142,277,4,2,1,3,0,2,,,1,3,0,1,2,30,1,1,30,1,1,0,1,3,0,1,2,0,1,1,30,1,1,0,1,0,30,2,,,1,2,0,1,1,0,1,2,30,1,2,0,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,6,0,10,0,7,108277004
8,142,277,4,5,1,2,0,2,,,1,3,0,1,2,30,1,1,40,1,1,0,1,3,0,1,2,0,1,2,0,1,1,0,1,1,0,2,,,1,2,0,1,1,0,1,2,30,1,2,0,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,7,0,10,0,7,108277004
