"id1","id2","id3","id4","otrans_no","s3biii_26","s3biii_27ii","s3biii_28","s3biii_29","s3biii_31ii","s3biii_32","s3biii_33","s3biii_33_1","s3biii_33_2","s3biii_33_3","s3biii_33_4","s3biii_33_5","s3biii_34i","s3biii_34ii","s3biii_35i","s3biii_35ii","s3biii_36i","s3biii_36ii","s3biii_37","hhno"
1,10,27,9,1,1,,2,,,5,"1,6,9",1,6,9,,,35,0,0,0,0,0,3,101027009
1,10,27,10,1,1,,2,,,5,"1,6,8",1,6,8,,,20,0,0,0,0,0,4,101027010
1,10,27,11,1,1,,1,2,,5,"1,6,8",1,6,8,,,75,0,30,0,0,0,3,101027011
1,10,27,13,1,1,,1,4,,2,"1,5,6",1,5,6,,,120,0,0,0,0,0,2,101027013
1,10,27,23,1,1,,1,8,-8,5,"1,6,8",1,6,8,,,50,0,0,0,0,0,3,101027023
1,10,27,60,1,1,,1,5,,5,"1,2,6",1,2,6,,,250,0,0,0,0,0,4,101027060
1,2,28,9,1,1,,2,,-8,4,"8",8,,,,,50,0,0,0,0,0,3,101028009
1,2,28,9,2,1,,1,1,-8,2,"1",1,,,,,80,0,0,0,30,0,3,101028009
1,2,28,10,1,1,,2,,-8,2,"1",1,,,,,100,0,0,0,0,0,3,101028010
1,2,28,10,2,1,,2,,-8,2,"1",1,,,,,100,0,0,0,0,0,3,101028010
1,2,28,21,1,1,,1,1,-8,2,"1,5",1,5,,,,200,0,10,0,50,0,3,101028021
1,2,28,31,2,1,,1,88,-8,4,"3",3,,,,,730,0,0,0,0,0,4,101028031
1,2,28,31,3,1,,1,88,-8,2,"1",1,,,,,520,0,0,0,0,0,4,101028031
1,2,28,31,1,1,,1,88,-8,2,"1,5",1,5,,,,310,0,0,0,0,0,4,101028031
1,2,28,34,1,1,,1,5,-8,3,"1",1,,,,,10,0,0,0,50,0,4,101028034
1,2,28,34,2,1,,1,6,-8,3,"1",1,,,,,10,0,0,0,50,0,4,101028034
1,2,28,35,1,1,,1,2,-8,3,"1",1,,,,,160,0,50,0,20,0,3,101028035
1,2,28,41,3,1,,2,,-8,5,"9",9,,,,,100,0,0,0,0,0,3,101028041
1,2,28,41,1,1,,1,1,-8,5,"1",1,,,,,300,0,100,0,0,0,3,101028041
1,2,28,41,2,1,,1,2,-8,5,"1",1,,,,,200,0,50,0,30,0,3,101028041
1,12,29,6,1,1,,1,8,,3,"1",1,,,,,70,0,0,0,7,0,4,101029006
1,12,29,6,2,1,,1,7,,3,"1",1,,,,,30,0,0,0,0,0,4,101029006
1,12,29,8,2,1,,1,6,5,2,"1",1,,,,,95,0,60,0,0,0,3,101029008
1,12,29,8,1,1,2,1,,2,2,"1,5",1,5,,,,320,0,30,0,40,0,3,101029008
1,12,29,17,2,1,,1,3,-8,5,"1,2",1,2,,,,50,0,0,0,0,0,3,101029017
1,12,29,17,1,1,,1,1,-8,3,"1,2",1,2,,,,400,0,15,0,0,0,8,101029017
1,12,29,29,1,1,,1,1,-8,2,"1",1,,,,,50,0,20,0,0,0,3,101029029
1,12,29,29,3,1,,1,4,-8,5,"1",1,,,,,20,0,10,0,15,0,3,101029029
1,12,29,29,2,1,,1,2,-8,2,"1,5",1,5,,,,200,0,20,0,15,0,3,101029029
1,12,29,33,1,1,,2,,-8,5,"1",1,,,,,10,0,0,0,0,0,3,101029033
1,12,29,34,1,1,3,,,,2,"1,5",1,5,,,,70,0,20,0,0,0,4,101029034
1,12,29,37,1,1,,1,88,-8,2,"1,4",1,4,,,,360,0,20,0,25,0,3,101029037
1,12,29,39,1,1,-8,2,,-8,5,"1",1,,,,,10,0,0,0,0,0,3,101029039
1,12,29,40,1,1,,1,1,-8,2,"1,5",1,5,,,,200,0,150,0,50,0,4,101029040
1,12,30,4,1,1,4,,,,3,"1,5",1,5,,,,200,0,50,0,20,0,4,101030004
1,12,30,5,1,1,,1,4,,5,"1,6,7",1,6,7,,,120,0,200,0,0,0,3,101030005
1,12,30,6,1,1,,1,,,4,"1,6",1,6,,,,150,0,0,0,0,0,4,101030006
1,12,30,10,1,1,4,1,4,,3,"1,5",1,5,,,,40,0,0,0,0,0,4,101030010
1,12,30,16,1,1,1,1,1,,2,"1,5",1,5,,,,100,0,10,0,50,0,4,101030016
1,12,30,16,2,1,2,1,2,,2,"1,5",1,5,,,,100,0,10,0,50,0,4,101030016
1,12,30,30,1,1,,2,,,5,"1,5,6",1,5,6,,,500,0,20,0,0,0,4,101030030
1,12,30,31,1,1,,1,2,,2,"1,6",1,6,,,,700,0,200,0,200,0,3,101030031
1,12,30,38,1,1,,1,88,,4,"1,6",1,6,,,,130,0,0,0,0,0,4,101030038
1,12,30,38,2,1,,1,4,,5,"1,5,6",1,5,6,,,150,0,50,0,0,0,3,101030038
1,12,30,54,1,1,,1,2,,5,"1,6,8",1,6,8,,,30,0,0,0,0,0,4,101030054
1,12,30,63,1,1,,2,,,2,"1,5,6",1,5,6,,,650,0,300,0,500,0,3,101030063
1,12,30,63,2,1,,1,3,,2,"1,6,8",1,6,8,,,400,0,250,0,350,0,3,101030063
1,11,31,30,1,1,,2,,-8,4,"1",1,,,,,0,0,0,0,50,0,3,101031030
1,11,31,38,1,1,1,1,88,-8,3,"1",1,,,,,50,0,0,0,0,0,4,101031038
2,2,32,18,1,1,,1,3,,1,"1,5",1,5,,,,540,0,0,0,200,0,3,102032018
2,2,32,66,1,1,,1,88,,1,"1,5",1,5,,,,480,0,120,0,0,0,3,102032066
2,2,32,89,1,1,4,1,4,,2,"1,5",1,5,,,,240,0,200,0,0,0,3,102032089
2,2,33,34,1,1,,1,88,,1,"1,6",1,6,,,,550,0,0,0,0,0,3,102033034
2,2,33,37,1,1,,1,2,,2,"1",1,,,,,600,0,0,0,0,0,4,102033037
2,2,34,7,1,2,,1,2,-8,7,"1,6",1,6,,,,0,0,900,0,0,0,4,102034007
2,2,34,19,1,1,,1,1,,1,"1,5,8",1,5,8,,,350,0,0,0,220,0,5,102034019
2,2,34,41,1,1,,1,88,,1,"1,5,6",1,5,6,,,100,0,0,0,60,0,3,102034041
2,2,34,76,1,2,3,,,,2,"1,5,6",1,5,6,,,90,0,50,0,0,0,5,102034076
2,2,35,2,1,1,,1,3,,5,"3",3,,,,,60,0,0,0,0,0,3,102035002
2,2,35,2,2,1,,1,88,,1,"5",5,,,,,260,0,0,0,0,0,3,102035002
2,2,35,4,1,2,,1,88,,5,"1",1,,,,,30,0,0,0,0,0,3,102035004
2,2,35,9,1,1,1,1,1,,2,"1",1,,,,,50,0,0,0,0,0,3,102035009
2,2,35,13,1,1,,,2,,5,"1",1,,,,,200,0,0,0,0,0,3,102035013
2,2,35,14,1,2,,1,13,,2,"1",1,,,,,10,0,10,0,30,0,4,102035014
2,2,35,14,2,2,,1,88,,2,"1",1,,,,,15,0,0,0,0,0,3,102035014
2,2,35,14,3,2,,2,,,2,"1,5",1,5,,,,60,0,0,0,0,0,4,102035014
2,2,35,28,1,1,,1,1,-8,3,"1",1,,,,,220,0,80,0,0,0,4,102035028
2,3,36,2,1,1,,1,1,,1,"1,2,6",1,2,6,,,120,0,0,0,10,0,3,102036002
2,3,36,3,1,1,,1,1,,2,"1",1,,,,,0,0,120,0,0,0,4,102036003
2,3,36,5,1,1,,1,1,,3,"1,5,6",1,5,6,,,60,0,60,0,12,0,4,102036005
2,3,36,11,1,1,,1,,,3,"1,3,6",1,3,6,,,50,0,70,0,0,0,3,102036011
2,3,36,12,1,1,,1,,,1,"1,4,5",1,4,5,,,180,0,0,0,0,0,3,102036012
2,3,36,16,1,1,,1,1,,5,"1,4,6",1,4,6,,,40,0,20,0,40,0,4,102036016
2,2,37,1,1,1,,1,7,,4,"1,5,10",1,5,10,,,50,0,0,0,40,0,3,102037001
2,2,37,2,1,1,,1,2,,5,"1,5",1,5,,,,80,0,50,0,0,0,4,102037002
2,2,37,5,1,2,10,1,10,,5,"1,10",1,10,,,,100,0,20,0,0,0,4,102037005
2,2,37,6,1,1,,1,3,,5,"3",3,,,,,40,0,0,0,0,0,3,102037006
2,2,37,6,3,1,,1,6,,5,"10",10,,,,,55,0,0,0,0,0,3,102037006
2,2,37,6,2,1,,1,4,,5,"3",3,,,,,50,0,20,0,0,0,3,102037006
2,2,37,30,1,2,,1,2,,5,"1",1,,,,,0,0,4,0,0,0,4,102037030
2,2,37,31,1,1,,1,6,,3,"1,11",1,11,,,,20,0,0,0,0,0,4,102037031
2,2,37,37,1,1,,1,3,,3,"1",1,,,,,0,0,100,0,0,0,4,102037037
2,2,37,38,1,1,-8,1,8,,5,"1",1,,,,,0,0,25,0,0,0,4,102037038
2,31,38,8,5,1,,1,10,-8,5,"1",1,,,,,0,0,8,0,0,0,4,102038008
2,31,38,8,3,1,,1,3,-8,5,"1",1,,,,,0,0,4,0,0,0,4,102038008
2,31,38,8,4,1,,1,5,-8,5,"1",1,,,,,0,0,3,0,0,0,4,102038008
2,31,38,8,2,1,,1,2,-8,5,"1",1,,,,,0,0,5,0,0,0,4,102038008
2,31,38,8,1,1,,1,1,-8,5,"1",1,,,,,0,0,2,50,0,0,4,102038008
2,31,38,8,6,1,,1,4,-8,5,"1",1,,,,,0,0,3,0,0,0,4,102038008
2,31,38,10,1,2,,1,88,-8,5,"1,5",1,5,,,,40,0,50,0,0,0,3,102038010
2,31,38,14,1,1,,2,88,,5,"1,6",1,6,,,,5,0,20,0,0,0,3,102038014
2,31,38,14,2,1,,1,2,,5,"1",1,,,,,50,0,50,0,3,0,3,102038014
2,31,38,18,1,1,,1,6,,5,"1",1,,,,,0,0,40,0,0,0,3,102038018
2,31,38,19,2,1,,1,88,,1,"1",1,,,,,240,0,100,0,70,0,3,102038019
2,31,38,19,1,1,,1,3,,3,"1,5",1,5,,,,30,0,0,0,20,0,4,102038019
2,31,38,29,2,1,,1,10,,5,"1",1,,,,,0,0,20,0,0,0,3,102038029
2,31,38,29,1,1,,1,5,,5,"1",1,,,,,0,0,15,0,0,0,3,102038029
2,31,38,30,1,1,,1,9,-8,2,"1",1,,,,,0,0,15,0,0,0,3,102038030
2,31,38,30,2,1,,1,10,-8,2,"1",1,,,,,0,0,15,0,0,0,3,102038030
2,31,38,31,1,1,,1,10,,5,"1,5",1,5,,,,10,0,3,0,0,0,3,102038031
2,31,38,31,2,1,,1,11,,5,"1,5",1,5,,,,10,0,3,0,0,0,3,102038031
2,31,38,38,1,1,,1,88,-8,5,"1",1,,,,,50,0,0,0,0,0,3,102038038
2,31,38,42,1,1,,1,2,,5,"1",1,,,,,35,0,16,0,0,0,4,102038042
2,31,38,59,1,1,,1,88,-8,5,"1",1,,,,,30,0,35,0,0,0,3,102038059
2,31,38,64,2,1,,2,88,,2,"1,5",1,5,,,,70,0,0,0,200,0,3,102038064
2,31,38,64,3,1,,1,7,,5,"1",1,,,,,50,0,0,0,0,0,3,102038064
2,31,38,64,1,1,,1,1,,5,"1,5",1,5,,,,50,0,0,0,0,0,3,102038064
2,31,38,64,4,2,,1,18,,2,"1,5",1,5,,,,60,0,0,0,40,0,3,102038064
2,31,38,65,1,1,,1,4,-8,3,"1,14",1,14,,,,37,0,7,0,0,0,4,102038065
2,31,38,65,2,1,,1,1,-8,3,"1",1,,,,,0,0,17,0,0,0,4,102038065
2,31,39,4,1,1,,1,2,,2,"1,4,6",1,4,6,,,480,0,0,0,0,0,3,102039004
2,31,39,41,1,1,,1,1,,5,"1",1,,,,,0,0,50,0,0,0,4,102039041
2,31,39,41,2,2,,1,2,,5,"1",1,,,,,0,0,50,0,0,0,4,102039041
2,31,39,43,1,1,,1,3,,5,"1,4,6",1,4,6,,,15,0,30,0,0,0,4,102039043
2,31,39,49,1,1,,1,7,,5,"1,6,8",1,6,8,,,70,0,60,0,30,0,3,102039049
2,31,39,49,2,2,,1,88,,2,"1,5,6",1,5,6,,,360,0,0,0,0,0,3,102039049
2,31,39,50,1,1,,1,2,,1,"1,5,6",1,5,6,,,260,0,0,0,0,0,3,102039050
2,31,39,50,2,2,,1,5,,5,"1,4,6",1,4,6,,,120,0,50,0,0,0,5,102039050
2,31,39,54,1,2,,1,1,,4,"1,5,6",1,5,6,,,15,0,0,0,25,0,4,102039054
2,31,39,57,1,1,,1,1,,5,"1,4,6",1,4,6,,,40,0,30,0,0,0,4,102039057
2,31,39,61,1,1,,1,1,,5,"1,4,6",1,4,6,,,15,0,0,0,0,0,5,102039061
2,31,39,63,1,2,,1,88,,3,"1,5,6",1,5,6,,,200,0,50,0,40,0,5,102039063
2,31,39,66,1,1,,1,5,,1,"1,5,6",1,5,6,,,140,0,80,0,50,0,3,102039066
2,31,40,14,1,1,,1,88,,5,"1",1,,,,,30,0,15,0,0,0,3,102040014
2,31,40,24,1,1,,1,8,,5,"1,9",1,9,,,,60,0,0,0,0,0,4,102040024
2,31,40,35,1,1,,1,1,,2,"1",1,,,,,360,0,0,0,0,0,3,102040035
2,31,40,35,2,1,,1,2,,2,"1",1,,,,,360,0,0,0,0,0,3,102040035
2,31,40,36,3,1,,1,88,,2,"1",1,,,,,600,0,0,0,0,0,3,102040036
2,31,40,36,1,1,,1,3,,2,"1",1,,,,,360,0,0,0,0,0,3,102040036
2,31,40,36,2,1,,1,4,,2,"1",1,,,,,240,0,0,0,0,0,3,102040036
2,31,40,38,1,1,,1,2,,2,"1",1,,,,,50,0,0,0,0,0,5,102040038
2,31,40,39,1,1,,1,2,,5,"1",1,,,,,90,0,150,0,0,0,3,102040039
2,31,40,44,1,1,,1,2,,5,"1",1,,,,,20,0,0,0,0,0,4,102040044
2,29,41,19,1,1,,1,88,,7,"1",1,,,,,744,0,0,0,0,0,3,102041019
2,29,42,3,1,1,,1,3,,2,"1",1,,,,,120,0,0,0,0,0,3,102042003
2,29,42,3,2,1,,1,4,,2,"1",1,,,,,120,0,0,0,0,0,3,102042003
2,29,42,3,4,1,,1,2,,2,"1,5,6",1,5,6,,,60,0,0,0,25,0,5,102042003
2,29,42,3,3,1,,1,1,,2,"1,5,6",1,5,6,,,60,0,0,0,20,0,5,102042003
2,29,42,21,1,1,,1,1,,3,"1,2",1,2,,,,120,0,10,0,16,0,5,102042021
2,29,42,21,2,1,,1,2,,3,"1,2",1,2,,,,120,0,10,0,7,0,5,102042021
2,29,42,25,1,1,,1,1,,2,"1,6",1,6,,,,840,0,120,0,30,0,5,102042025
2,29,42,26,1,1,,1,1,,8,"1,4",1,4,,,,730,0,365,0,180,0,4,102042026
2,29,42,26,2,1,,1,2,,8,"1,4",1,4,,,,730,0,365,0,150,0,4,102042026
2,29,42,31,1,1,,1,6,,7,"1,5",1,5,,,,182,50,54,0,6,0,5,102042031
2,29,42,31,2,1,,1,7,,7,"1,5",1,5,,,,182,50,54,0,5,0,5,102042031
2,29,42,38,1,1,,1,1,,8,"1",1,,,,,10,0,730,0,12,0,4,102042038
2,29,42,38,2,2,,1,2,,8,"1",1,,,,,10,0,730,0,10,0,4,102042038
2,29,43,6,1,1,,2,,-8,5,"1",1,,,,,0,0,10,0,0,0,3,102043006
2,29,43,7,2,1,,2,,-8,5,"1",1,,,,,0,0,30,0,15,0,3,102043007
2,29,43,7,1,1,,2,,-8,5,"1",1,,,,,3,0,120,0,0,0,3,102043007
2,29,43,17,1,1,,2,,,5,"1",1,,,,,20,0,0,0,0,0,3,102043017
2,29,43,28,1,1,,2,,-8,5,"8",8,,,,,0,0,0,0,75,0,3,102043028
2,29,43,66,1,1,,1,4,,5,"1",1,,,,,250,0,100,0,0,0,3,102043066
2,29,43,79,1,1,,2,,,5,"1",1,,,,,60,0,15,0,0,0,8,102043079
2,29,43,79,2,1,,2,,,5,"1",1,,,,,40,0,10,0,0,0,3,102043079
2,29,43,102,1,1,,1,88,,2,"1",1,,,,,240,0,20,0,0,0,3,102043102
2,29,43,102,2,1,,1,88,,2,"1",1,,,,,240,0,20,0,0,0,3,102043102
2,29,43,113,1,1,,2,,-8,5,"1",1,,,,,18,0,10,0,0,0,3,102043113
2,29,44,39,1,1,,1,88,,2,"1",1,,,,,600,0,0,0,0,0,3,102044039
2,29,44,105,1,2,,1,16,,2,"1",1,,,,,60,0,120,0,0,0,4,102044105
2,6,45,2,1,1,,1,1,-8,2,"1,5",1,5,,,,60,0,70,0,100,0,3,102045002
2,6,45,39,1,1,-8,1,88,-8,2,"1,2,3,5,6",1,2,3,5,6,60,0,10,0,0,0,3,102045039
2,6,45,47,1,1,,1,1,,2,"1,5",1,5,,,,600,0,10,0,10,0,3,102045047
2,6,45,59,3,1,,1,1,,1,"1",1,,,,,270,0,0,0,300,0,3,102045059
2,6,45,59,5,1,,1,3,,1,"1",1,,,,,405,0,0,0,200,0,3,102045059
2,6,45,59,2,1,,1,88,,1,"1",1,,,,,1800,0,0,0,500,0,3,102045059
2,6,45,59,1,1,,1,5,,1,"1,6",1,6,,,,1800,0,0,0,300,0,3,102045059
2,6,45,59,4,1,,1,2,,1,"1",1,,,,,405,0,0,0,200,0,3,102045059
2,6,45,60,1,1,3,,,,2,"1,5,6",1,5,6,,,40,0,400,0,10,0,4,102045060
2,27,46,29,1,1,,1,1,,5,"1,2,4",1,2,4,,,300,0,200,0,15,0,3,102046029
2,27,46,35,1,1,,1,1,,5,"1,5,6",1,5,6,,,240,0,150,0,12,0,3,102046035
2,27,46,35,2,1,,1,2,,5,"1,5,6",1,5,6,,,240,0,150,0,15,0,3,102046035
2,27,46,36,1,1,,1,2,,5,"1,4,6",1,4,6,,,200,0,100,0,18,0,4,102046036
2,27,46,37,1,1,,1,1,,7,"1,2,6",1,2,6,,,1400,0,150,0,40,0,4,102046037
2,27,46,54,1,1,,1,3,,5,"1",1,,,,,50,0,80,0,40,0,3,102046054
2,27,46,55,1,1,,2,,-8,5,"1",1,,,,,0,0,90,0,0,0,3,102046055
2,27,46,99,1,1,,2,,-8,5,"1",1,,,,,0,0,20,0,0,0,3,102046099
2,27,46,99,2,2,,2,,-8,5,"1",1,,,,,0,0,3,0,0,0,3,102046099
2,27,46,100,1,1,,1,1,,7,"1",1,,,,,1200,0,600,0,18,0,3,102046100
2,27,46,115,2,1,,2,,-8,5,"1",1,,,,,4,0,8,0,0,0,3,102046115
2,27,46,115,1,1,,2,,,5,"8",8,,,,,5,0,0,0,0,0,3,102046115
2,27,46,119,1,1,,2,,-8,5,"1",1,,,,,30,0,10,0,0,0,3,102046119
2,27,46,119,2,2,,2,,,5,"1",1,,,,,0,0,40,0,0,0,3,102046119
2,25,47,8,1,1,2,1,2,,2,"1",1,,,,,360,0,10,0,0,0,3,102047008
2,25,47,8,2,1,4,1,4,,2,"1",1,,,,,345,0,10,0,0,0,3,102047008
2,25,47,8,3,1,3,1,3,,2,"1",1,,,,,735,0,0,0,0,0,3,102047008
2,25,47,9,1,1,,1,3,,1,"1,6",1,6,,,,624,0,30,0,0,0,3,102047009
2,25,47,24,2,1,,1,6,,2,"1",1,,,,,120,0,0,0,0,0,3,102047024
2,25,47,24,1,1,,1,1,,1,"1,6",1,6,,,,260,0,0,0,0,0,3,102047024
2,20,48,15,2,1,,1,10,-8,5,"1,5",1,5,,,,15,0,2,0,0,0,3,102048015
2,20,48,15,3,1,,1,11,-8,5,"1,5",1,5,,,,15,0,2,0,0,0,3,102048015
2,20,48,15,1,1,,1,9,-8,5,"1,5",1,5,,,,15,0,2,0,0,0,3,102048015
2,20,48,22,3,1,,1,88,-8,5,"1",1,,,,,60,0,0,0,0,0,3,102048022
2,20,48,22,1,2,,2,,-8,5,"1,7",1,7,,,,70,0,50,0,0,0,3,102048022
2,20,48,22,2,2,,1,88,-8,5,"1",1,,,,,40,0,0,0,0,0,3,102048022
2,20,48,28,2,1,,2,,-8,5,"1",1,,,,,0,0,2,0,0,0,3,102048028
2,20,48,28,1,1,,2,,-8,5,"1",1,,,,,0,0,4,0,0,0,3,102048028
2,20,48,34,1,2,-8,2,,,2,"1",1,,,,,0,0,50,0,0,0,3,102048034
2,20,48,37,1,1,,1,3,,5,"1",1,,,,,0,0,5,0,0,0,3,102048037
2,20,48,39,1,1,,2,,,5,"1",1,,,,,0,0,50,0,0,0,3,102048039
2,20,48,51,2,1,,1,3,50,2,"1,6",1,6,,,,100,0,10,0,0,0,3,102048051
2,20,48,51,1,1,,1,1,-8,7,"1",1,,,,,0,0,300,0,0,0,3,102048051
2,20,48,52,1,1,,2,,,5,"1",1,,,,,0,0,5,0,0,0,3,102048052
2,20,48,54,2,1,,2,,,3,"1",1,,,,,0,0,100,0,0,0,4,102048054
2,20,48,54,1,1,,1,1,,1,"1",1,,,,,0,0,50,0,0,0,4,102048054
2,20,48,55,1,1,,2,,-8,5,"1",1,,,,,0,0,5,0,0,0,3,102048055
2,20,48,58,1,1,,1,88,,5,"1",1,,,,,10,0,10,0,0,0,3,102048058
2,20,48,58,2,1,,1,1,-8,5,"1",1,,,,,10,0,10,0,0,0,3,102048058
2,20,48,67,2,1,,1,88,-8,5,"1,6",1,6,,,,20,0,0,0,0,0,3,102048067
2,20,48,67,1,1,,1,1,-8,5,"1,6",1,6,,,,50,0,0,0,0,0,3,102048067
2,20,48,68,2,1,,2,,,5,"1",1,,,,,0,0,20,0,0,0,3,102048068
2,20,48,68,1,1,,1,88,54,5,"1",1,,,,,0,0,20,0,0,0,3,102048068
2,20,48,78,2,1,,2,,,5,"1",1,,,,,0,0,20,0,0,0,3,102048078
2,20,48,78,1,1,,1,88,,5,"1",1,,,,,30,0,0,0,0,0,3,102048078
2,20,48,98,1,1,,1,1,,5,"1",1,,,,,50,0,10,0,0,0,8,102048098
2,20,48,98,2,2,,1,17,,5,"1",1,,,,,0,0,60,0,0,0,3,102048098
2,19,49,14,1,1,,2,,,5,"1",1,,,,,0,0,20,0,0,0,3,102049014
2,19,49,19,2,1,,2,,-8,5,"1",1,,,,,2,0,0,0,0,0,3,102049019
2,19,49,19,1,1,,2,,,5,"1",1,,,,,0,0,15,0,0,0,3,102049019
2,19,49,27,4,1,,2,,-8,5,"1",1,,,,,30,0,0,0,0,0,3,102049027
2,19,49,27,3,1,,2,,,5,"1",1,,,,,55,0,0,0,0,0,3,102049027
2,19,49,27,2,1,,2,,,5,"1",1,,,,,60,0,10,0,0,0,3,102049027
2,19,49,27,1,2,,1,10,-8,5,"1",1,,,,,15,0,0,0,0,0,3,102049027
2,19,49,30,1,1,,1,4,,2,"1",1,,,,,50,0,50,0,100,0,3,102049030
2,19,49,39,2,1,,2,,-8,5,"1",1,,,,,0,0,50,0,0,0,3,102049039
2,19,49,39,1,1,,2,,-8,5,"1",1,,,,,0,0,100,0,0,0,3,102049039
2,19,49,58,1,1,2,2,,-8,5,"1",1,,,,,1,0,10,0,0,0,3,102049058
2,19,49,65,1,1,,2,,,5,"1",1,,,,,150,0,5,0,0,0,3,102049065
2,19,49,65,2,1,,2,,,5,"1",1,,,,,70,0,100,0,0,0,3,102049065
2,19,49,66,1,1,,2,,,5,"1",1,,,,,10,0,50,0,0,0,3,102049066
2,19,49,66,2,1,,2,,,5,"1",1,,,,,0,0,50,0,0,0,3,102049066
2,19,49,75,1,1,,1,8,,5,"1",1,,,,,20,0,20,0,0,0,4,102049075
2,19,49,80,2,1,,2,,-8,5,"1",1,,,,,0,0,12,0,0,0,8,102049080
2,19,49,80,1,1,,2,,,5,"1",1,,,,,0,0,30,0,0,0,4,102049080
2,19,49,118,1,1,,2,,-8,5,"1",1,,,,,100,0,0,0,25,0,3,102049118
2,19,49,118,2,2,,2,,-8,5,"1",1,,,,,0,0,10,0,0,0,8,102049118
2,19,49,129,1,1,,2,,,5,"1",1,,,,,10,0,0,0,0,0,8,102049129
2,7,50,1,1,1,,1,1,-8,1,"1",1,,,,,1800,0,0,0,0,0,3,102050001
2,7,50,13,1,1,,1,3,,2,"1",1,,,,,240,0,0,0,0,0,3,102050013
2,7,50,27,1,1,,1,,,7,"1",1,,,,,168,0,0,0,0,0,3,102050027
2,5,51,2,3,1,,1,5,1,6,,,,,,,10,0,200,0,15,0,3,102051002
2,5,51,2,1,1,,2,,,5,"1",1,,,,,5,0,0,0,0,0,3,102051002
2,5,51,2,2,1,,1,4,3,6,,,,,,,100,0,200,0,30,0,3,102051002
2,5,51,6,1,1,,2,,,5,"3",3,,,,,100,0,0,0,15,0,3,102051006
2,5,51,6,2,1,,1,10,,5,"1",1,,,,,50,0,0,0,0,0,3,102051006
2,5,51,9,2,1,,2,,-8,5,"1",1,,,,,0,0,0,0,30,0,3,102051009
2,5,51,9,1,1,,2,,,5,"1",1,,,,,20,0,12,0,0,0,3,102051009
2,5,51,14,1,1,,2,,-8,5,"1",1,,,,,0,0,10,0,0,0,3,102051014
2,5,51,14,2,1,,2,,-8,5,"1",1,,,,,5,0,6,0,0,0,3,102051014
2,5,51,20,1,1,,1,3,,1,"1",1,,,,,50,0,100,0,0,0,3,102051020
2,5,51,20,2,2,,1,4,,1,"1",1,,,,,10,0,100,0,0,0,3,102051020
2,5,51,20,3,3,,1,88,,1,"1",1,,,,,10,0,100,0,0,0,3,102051020
2,5,51,26,1,2,,2,,,5,"1",1,,,,,10,0,30,0,6,0,3,102051026
2,5,51,53,1,1,,1,4,,3,"1,5",1,5,,,,40,0,120,0,0,0,3,102051053
2,5,51,58,1,1,,2,,,5,"1",1,,,,,100,0,0,0,0,0,3,102051058
2,5,51,64,1,1,2,,,,5,"1",1,,,,,1,0,6,0,0,0,3,102051064
2,5,51,71,1,1,,1,3,-8,2,"1",1,,,,,80,0,35,0,0,0,3,102051071
2,5,51,71,2,1,,1,88,-8,2,"1",1,,,,,150,0,35,0,0,0,3,102051071
2,8,52,24,1,1,,1,3,,2,"1,2,6",1,2,6,,,210,0,100,0,10,0,3,102052024
2,8,52,31,1,1,,1,1,,2,"1,2,5",1,2,5,,,460,0,25,0,0,0,1,102052031
2,8,52,43,1,1,,2,,-8,6,"1",1,,,,,279,0,10,0,27,0,3,102052043
2,8,52,71,1,1,,1,7,,1,"1,6",1,6,,,,0,0,0,0,20,0,3,102052071
2,8,52,74,3,1,,1,3,-8,6,"1,5,6",1,5,6,,,100,0,60,0,12,0,3,102052074
2,8,52,74,4,1,,1,4,-8,6,"1,5,6",1,5,6,,,100,0,60,0,12,0,3,102052074
2,8,52,74,2,1,,1,2,-8,6,"1,5,6",1,5,6,,,120,0,70,0,12,0,3,102052074
2,8,52,74,1,1,,1,1,-8,6,"1,5,6",1,5,6,,,120,0,70,0,14,0,3,102052074
2,8,52,77,1,1,,1,1,-8,5,"1",1,,,,,60,0,0,0,0,0,3,102052077
2,8,52,77,2,1,,1,2,-8,5,"1",1,,,,,60,0,0,0,0,0,3,102052077
2,22,53,10,1,1,,1,1,,5,"1,5,6",1,5,6,,,55,0,15,0,12,0,5,102053010
2,22,53,10,2,1,,1,2,,5,"1,5,6",1,5,6,,,45,0,15,0,7,0,5,102053010
2,22,53,27,1,1,,1,88,-8,2,"1,5",1,5,,,,300,0,0,0,12,0,4,102053027
2,22,53,29,4,1,1,,5,,2,"1,5",1,5,,,,65,0,100,0,14,0,5,102053029
2,22,53,29,5,1,1,,6,,2,"1,5",1,5,,,,65,0,100,0,16,0,5,102053029
2,22,53,29,3,1,1,1,4,,2,"1,5",1,5,,,,65,0,100,0,12,0,5,102053029
2,22,53,29,2,1,1,1,3,,5,"1",1,,,,,0,0,320,0,0,0,5,102053029
2,22,53,29,1,1,1,1,2,,5,"1",1,,,,,0,0,320,0,0,0,5,102053029
2,22,53,40,1,1,,1,4,,5,"1,4",1,4,,,,40,0,30,0,15,0,4,102053040
2,22,53,47,2,1,,1,5,,5,"1,3,6",1,3,6,,,125,0,170,0,0,0,4,102053047
2,22,53,47,1,1,,1,4,,5,"1,3,6",1,3,6,,,120,0,170,0,0,0,4,102053047
2,22,53,58,3,1,,1,7,,5,"1,5",1,5,,,,52,0,60,0,20,0,5,102053058
