"id1","id2","id3","id4","debt_no","s3bi_1i","s3bi_1ii","s3bi_2","s3bi_3","s3bi_4","s3bi_5ii","s3bi_5iii","s3bi_6_11","s3bi_6_12","s3bi_6_13","s3bi_6","s3bi_7","s3bi_7_1","s3bi_7_2","s3bi_8i","s3bi_8ii","s3bi_9a","s3bi_9bi","s3bi_9b2i","s3bi_9b2ii","s3bi_10","s3bi_11i","s3bi_11ii","s3bi_12i","s3bi_12ii","s3bi_13i","s3bi_13ii","hhno"
6,10,218,72,1,2009,8,1,1,11,-8,,9,,,"9","1",1,,70,0,2,,,,888,,,50,0,20,0,106218072
6,1,181,10,1,2008,11,1,1,10,-8,,7,,,"7","1",1,,90,0,2,,,,888,,,0,0,90,0,106181010
6,10,202,40,1,2008,6,1,1,2,,,9,,,"9","7",7,,350,0,1,150,,,18,32,,0,0,32,0,106202040
6,88,238,2,1,2010,3,1,1,9,-8,,9,,,"9","1",1,,30,0,2,,,,888,,,10,0,20,0,106238002
6,99,206,6,1,2009,9,1,1,8,,,5,,,"5","1",1,,500,0,1,,150,,888,100,,0,0,550,0,106206006
6,10,219,89,1,2009,8,1,1,11,-8,,5,,,"5","1",1,,50,0,2,,,,888,,,25,0,25,0,106219089
6,10,218,19,1,2009,3,2,1,11,-8,,5,,,"5","1",1,,250,0,2,,,,888,,,0,0,250,0,106218019
6,86,220,83,1,2009,,2,1,11,-8,,6,,,"6","1",1,,5,0,2,,,,888,,,0,0,5,0,106220083
6,106,237,44,1,2009,3,1,1,11,-8,,1,,,"1","1",1,,50,0,2,,,,888,,,20,0,30,0,106237044
6,106,237,57,1,2009,11,1,1,11,,,7,,,"7","8",8,,100,0,2,,,,888,,,0,0,100,0,106237057
6,102,212,1,1,3,,1,1,9,,,3,,,"3","1",1,,100,0,2,,,,888,,,0,0,100,0,106212001
6,12,225,26,1,2009,1,1,1,11,-8,,3,,,"3","1",1,,520,0,2,,,,888,,,200,0,320,0,106225026
6,98,190,23,1,2009,,1,1,11,-8,,3,,,"3","1",1,,10,0,2,,,,888,,,0,0,10,0,106190023
6,95,182,20,1,2009,,1,1,2,,,4,,,"4","1",1,,500,0,1,350,,,888,,,250,0,250,0,106182020
6,16,235,16,1,2009,11,1,1,9,,,3,,,"3","1",1,,158,0,2,,,,888,,,0,0,158,0,106235016
6,100,198,71,1,2009,2,1,1,3,,,5,,,"5","1",1,,2000,0,1,150,,,12,136,,1632,0,368,0,106198071
6,1,181,13,2,2009,12,1,1,9,,,6,,,"6","20",2,,20,0,2,,,,888,,,0,0,20,0,106181013
6,1,183,65,1,2009,,1,1,9,-8,,3,,,"3","1",1,,240,0,1,20,,2,,,,0,0,240,0,106183065
6,110,227,88,2,2009,9,1,2,11,-8,,5,,,"5","1",1,,120,0,2,,,,888,,,20,0,100,0,106227088
6,95,184,71,1,2009,,1,1,11,1,,4,,,"4","1",1,,20,0,2,,,,888,,,0,0,20,0,106184071
6,93,194,69,1,2008,,1,1,11,,,4,,,"4","1",1,,250,0,2,,,,888,,,200,0,50,0,106194069
6,10,215,50,1,2009,,1,1,11,-8,,3,,,"3","1",1,,250,0,2,,,,888,,,250,0,0,0,106215050
6,10,215,16,2,2008,,2,1,2,,,3,,,"3","1",1,,200,0,2,,,,888,,,200,0,0,0,106215016
6,102,207,39,1,2009,3,1,1,3,,,3,,,"3","1",1,,900,0,1,-90,,,12,102,,0,0,900,0,106207039
6,16,236,64,1,2009,9,1,1,2,,,4,,,"4","1",1,,1000,0,1,270,,,12,105,80,105,80,1164,20,106236064
6,84,193,122,1,2009,,1,1,1,,,4,5,6,"4,5,6","5",5,,1500,0,1,200,,,,85,,0,0,1500,0,106193122
6,1,181,18,1,2007,7,1,1,9,-8,,6,,,"6","1",1,,70,0,2,,,,888,,,0,0,68,0,106181018
6,10,202,18,1,2008,10,2,1,1,-8,,3,,,"3","7",7,,500,0,1,210,,,12,20,,40,0,20,50,106202018
6,103,222,49,1,2009,,1,1,11,-8,,3,,,"3","1",1,,1000,0,1,,300,,888,,,1100,0,200,0,106222049
6,88,238,71,1,2010,2,1,1,9,-8,,,,,,"1",1,,4,0,2,,,,888,,,0,0,4,0,106238071
6,10,219,98,2,2009,,1,1,11,-8,,6,,,"6","1",1,,0,0,2,,,,888,,,0,0,0,0,106219098
6,1,181,31,2,2009,2,2,1,11,,,6,,,"6","1",1,,300,0,1,300,,,888,,,300,0,90,0,106181031
6,109,232,91,1,2009,,1,1,9,,,2,,,"2","1",1,,500,0,2,,,,888,,,0,0,500,0,106232091
6,10,215,64,2,2009,7,1,1,9,-8,,3,,,"3","1",1,,2000,0,2,,,,888,,,0,0,2000,0,106215064
6,96,199,16,1,2009,,1,1,11,,,7,,,"7","1",1,,150,0,2,,,,888,,,0,0,150,0,106199016
6,111,226,110,1,2010,1,1,1,11,-8,,3,,,"3","1",1,,17,0,2,,,,888,,,0,0,17,0,106226110
6,10,219,98,3,2009,,1,1,11,-8,,9,,,"9","1",1,,0,0,2,,,,888,,,0,0,0,0,106219098
6,91,185,36,1,2009,,1,1,3,,,2,,,"2","1",1,,100,0,2,,,,1,100,,10,0,90,0,106185036
6,16,236,21,1,2009,10,1,1,3,,,3,,,"3","1",1,,300,0,1,100,,,2,165,,0,0,330,0,106236021
6,108,229,11,1,2010,,1,1,10,,,2,,,"2","1",1,,260,0,2,,,,,,,160,0,100,0,106229011
6,1,217,84,1,2009,11,2,1,9,,,10,,,"10","1",1,,20,0,2,,,,888,10,,10,0,10,0,106217084
6,10,215,16,1,2007,,2,1,11,,,3,,,"3","1",1,,300,0,2,,,,888,,,0,0,300,0,106215016
6,108,229,7,1,2008,,1,1,11,-8,,7,,,"7","1",1,,20,0,2,,,,888,,,0,0,20,0,106229007
6,10,216,32,1,2008,,3,1,5,,,3,,,"3","1",1,,200,0,2,,,,888,,,200,0,0,0,106216032
6,1,178,40,3,2009,4,1,1,11,,,9,,,"9","1",1,,50,0,2,,,,,,,0,0,0,0,106178040
6,98,190,23,3,2009,,1,1,11,2,,3,,,"3","1",1,,30,0,2,,,,888,,,0,0,30,0,106190023
6,16,235,20,1,2009,7,1,1,9,,,3,,,"3","1",1,,1200,0,2,,,,888,,,900,0,300,0,106235020
6,1,178,15,1,2009,11,2,1,9,-8,,3,,,"3","1",1,,20,0,2,,,,12,,,0,0,2,0,106178015
6,109,228,30,1,2008,12,1,2,8,,,7,,,"7","1",1,,300,0,2,,,,888,,,0,0,300,0,106228030
6,111,226,110,2,2010,1,1,1,11,-8,,3,,,"3","1",1,,15,0,2,,,,888,,,0,0,15,0,106226110
6,10,213,54,1,2008,,2,1,2,-8,,3,,,"3","1",1,,300,0,,300,90,0,4,75,0,0,0,300,0,106213054
6,102,209,18,1,2008,7,1,1,1,,,4,,,"4","7",7,,5000,0,1,,1500,,12,20,22,2831,0,3669,0,106209018
6,111,226,25,1,2009,,2,1,10,1,,9,,,"9","1",1,,15,0,2,,,,888,,,0,0,15,0,106226025
6,16,235,55,1,2009,11,1,1,9,,,7,,,"7","1",1,,14,0,2,,,,888,,,7,0,7,0,106235055
6,1,217,65,1,2006,,1,1,11,,,9,,,"9","1",1,,350,0,2,,,,888,,,0,0,350,0,106217065
6,16,236,18,1,2009,11,1,1,11,,,4,,,"4","1",1,,680,0,2,,,,888,,,0,0,680,0,106236018
6,10,218,19,4,2008,11,2,1,11,-8,,9,,,"9","1",1,,150,0,2,,,,888,,,120,0,30,0,106218019
6,16,235,108,1,2009,11,1,1,9,,,7,,,"7","1",1,,30,0,2,,,,888,,,15,0,15,0,106235108
6,88,238,14,1,2009,1,1,1,11,-8,,5,,,"5","2,8",2,8,200,0,2,,,,888,,,80,0,120,0,106238014
6,103,222,18,1,2010,1,1,1,9,-8,,3,,,"3","1",1,,15,0,2,,,,888,,,0,0,15,0,106222018
6,106,237,57,3,2009,,2,2,11,,,3,,,"3","1",1,,200,0,1,,,,888,,,18,0,0,0,106237057
6,12,225,33,2,2008,,1,1,4,-8,,7,,,"7","7",7,,500,0,1,27,,,12,52,,350,0,150,0,106225033
6,102,201,35,1,2008,10,1,1,1,,,3,,,"3","6",6,,200,0,1,200,,,888,,,240,0,50,0,106201035
6,102,212,12,1,,4,1,1,2,,,3,,,"3","1",1,,5000,0,1,,,,12,32,,384,0,4616,0,106212012
6,89,187,89,2,2009,,1,1,11,-8,,6,,,"6","1",1,,200,0,2,,,,888,,,0,0,200,0,106187089
6,88,238,33,1,2007,,1,1,11,,,1,,,"1","1",1,,2200,0,1,,1000,,24,100,,0,0,2200,0,106238033
6,88,238,80,1,2010,,1,1,11,-8,,,,,,,,,0,0,,,,,,,,0,0,0,0,106238080
6,84,193,120,1,2008,,1,1,1,-8,,4,,,"4","5,7",5,7,2000,0,1,260,,,12,111,,1400,0,999,0,106193120
6,109,232,161,1,2009,,1,1,11,-8,,1,,,"1","1",1,,140,0,2,,,,888,,,0,0,140,0,106232161
6,109,233,40,1,2009,,1,1,1,,,16,,,"16","1",1,,1000,0,1,345,,,2,233,,460,0,540,0,106233040
7,112,246,53,2,2009,1,1,1,11,72,,6,,,"6","1",1,,300,0,1,,,,12,,,550,0,50,0,107246053
7,122,266,29,1,1999,,1,1,11,-8,,7,,,"7","1",1,,30,0,2,,,,888,,,0,0,30,0,107266029
7,113,245,30,1,2009,6,1,1,3,-8,,1,5,9,"1,5,9","1",1,,500,0,1,,612,,12,51,,357,0,143,0,107245030
7,121,265,40,1,2009,10,1,1,8,,,1,,,"1","1",1,,150,0,2,,,,888,,,0,0,150,0,107265040
7,122,266,23,1,2010,,1,1,11,,,1,,,"1","1",1,,1500,0,2,,,,888,,,90,0,60,0,107266023
7,125,270,37,1,2009,,1,1,11,,,3,,,"3","1",1,,200,0,2,,,,888,,,0,0,200,0,107270037
7,113,245,32,1,2009,10,1,1,11,-8,,6,,,"6","1",1,,30,0,2,,,,888,,,0,0,30,0,107245032
7,126,272,3,1,2009,,1,1,11,,,1,,,"1","1",1,,170,0,2,,,,12,,,100,0,70,0,107272003
7,117,253,23,1,2010,,1,1,11,-8,,7,,,"7","1",1,,10,0,2,,,,888,,,0,0,10,0,107253023
7,126,272,7,1,2007,,1,1,15,,,6,,,"6","1",1,,300,0,2,,,,888,,,150,0,150,0,107272007
7,112,246,13,2,2008,,1,1,11,-8,,5,,,"5","1",1,,100,0,2,,,,888,,,0,0,100,0,107246013
7,112,246,15,1,2008,,1,1,11,,,6,,,"6","1",1,,500,0,2,,,,888,,,300,0,200,0,107246015
7,128,252,36,2,2008,,1,1,9,-8,,3,,,"3","1",1,,100,0,2,,,,888,,,0,0,100,0,107252036
7,124,263,45,1,2009,11,1,1,9,-8,,9,,,"9","1",1,,25,0,2,,,,888,,,3,0,22,0,107263045
7,114,247,13,1,2009,12,1,1,5,-8,,7,,,"7","1",1,,50,0,2,,,,12,10,,0,0,50,0,107247013
7,122,267,25,1,,,1,1,9,,,16,,,"16","1",1,,8,0,2,,,,888,,,0,0,8,0,107267025
7,114,247,48,1,2009,,1,1,1,2,,5,,,"5","1",1,,1600,0,1,140,12,,,104,,0,0,2080,0,107247048
7,114,248,1,1,2009,,1,1,11,-8,,5,,,"5","1",1,,300,0,2,,,,888,,,0,0,300,0,107248001
7,114,247,52,1,2010,1,1,1,1,2,,4,,,"4","1",1,,400,0,1,,284,,12,57,,0,0,684,0,107247052
7,112,244,10,1,2009,12,1,1,9,-8,,9,,,"9","1",1,,90,0,2,,,,888,,,40,0,50,0,107244010
7,128,252,26,3,2008,,1,1,3,-8,,3,,,"3","1",1,,150,0,1,,15,,12,15,,45,0,135,0,107252026
7,128,252,26,1,2007,,1,1,1,-8,,5,,,"5","1",1,,800,0,1,,200,,12,40,,800,0,400,0,107252026
7,128,252,26,2,2007,,1,1,3,-8,,5,,,"5","1",1,,800,0,1,,250,,12,40,,0,0,1300,0,107252026
7,112,242,49,1,2010,1,1,1,11,-8,,7,,,"7","1",1,,100,0,1,,75,,888,,,0,0,175,0,107242049
7,112,240,21,1,2009,3,1,1,11,,,7,,,"7","1",1,,50,0,1,1000,,,1,100,,0,0,100,0,107240021
7,120,257,29,1,2009,2,1,1,2,-8,,8,,,"8","1",1,,4000,0,1,230,,,,,,2400,0,1600,0,107257029
7,120,257,4,1,2009,,2,1,9,-8,,3,,,"3","1",1,,50,0,2,,,,888,,,0,0,50,0,107257004
7,112,242,12,1,2009,,1,1,11,,,9,,,"9","1",1,,60,0,2,,,,888,,,30,0,30,0,107242012
7,127,250,23,1,2008,11,1,1,11,-8,,3,,,"3","1",1,,200,0,2,,,,888,,,120,0,80,0,107250023
7,112,243,12,1,2009,8,1,1,2,7,,5,,,"5","5",5,,500,0,1,,50,,12,45,83,183,32,336,68,107243012
7,128,252,14,1,2009,3,1,1,3,-8,,1,3,,"1,3","1",1,,100,0,1,,150,,12,12,50,50,0,100,0,107252014
7,113,245,20,1,2009,11,1,1,1,-8,,5,,,"5","5",5,,1000,0,1,,840,,24,70,,210,0,1470,0,107245020
7,126,272,8,1,2010,,1,1,11,,,3,,,"3","1",1,,15,0,2,,,,888,,,0,0,15,0,107272008
7,127,251,31,1,2009,,1,1,11,-8,,3,,,"3","1",1,,300,0,1,,,,12,,,0,0,350,0,107251031
7,120,257,1,1,2010,,2,1,11,-8,,7,,,"7","1",1,,20,0,2,,,,888,,,10,0,10,0,107257001
7,128,252,55,1,2009,,1,1,11,,,1,,,"1","1",1,,50,0,2,,,,888,,,0,0,50,0,107252055
7,127,251,39,1,2009,11,1,1,11,-8,,9,,,"9","1",1,,300,0,2,,,,888,,,200,0,100,0,107251039
7,119,256,17,1,2009,,1,1,3,-8,,5,,,"5","4",4,,300,0,1,,100,,20,20,,0,0,400,0,107256017
7,112,243,61,1,2009,8,1,1,3,4,,3,,,"3","7",7,,900,0,1,,200,,12,91,67,458,35,641,0,107243061
7,120,254,19,1,2009,,2,1,3,,,3,,,"3","1",1,,150,0,1,,30,,6,30,,30,0,150,0,107254019
7,112,242,20,1,2008,,1,1,9,-8,,1,6,,"1,6","1",1,,300,0,2,,,,888,,,150,0,150,0,107242020
7,112,242,3,1,2008,,1,1,11,-8,,1,,,"1","1",1,,100,0,1,,50,,888,,,0,0,150,0,107242003
7,113,245,27,2,2008,4,1,1,3,-8,,4,,,"4","5",5,,1400,0,1,,976,20,24,81,35,732,15,667,85,107245027
7,112,242,47,2,2009,,1,1,11,-8,,6,,,"6","1",1,,50,0,2,,,,888,,,0,0,50,0,107242047
7,112,246,57,1,2009,,1,1,2,,"F AHAFONO RURAL BK",3,,,"3","1",1,,20,0,1,,10,,12,3,,12,0,24,0,107246057
7,114,247,30,1,2009,10,1,1,11,-8,,9,,,"9","1",1,,50,0,2,,,,888,,,0,0,50,0,107247030
7,132,262,3,1,2008,,1,1,11,,,2,,,"2","1",1,,70,0,2,,,,888,,,0,0,70,0,107262003
7,114,248,1,2,2010,,1,1,6,-8,,3,,,"3","1",1,,400,0,2,,,,888,,,0,0,400,0,107248001
7,124,263,46,1,2009,,1,1,11,-8,,5,,,"5","1",1,,200,0,2,,,,888,,,0,0,200,0,107263046
7,112,240,3,1,2009,,1,2,8,-8,,6,,,"6","1",1,,150,0,1,,150,,888,,,200,0,100,0,107240003
7,112,239,27,1,2009,12,1,1,10,1,,3,7,,"3,7","1",1,,300,0,2,,,,888,,,200,0,100,0,107239027
7,125,269,53,1,2010,3,3,1,2,-8,,1,,,"1","1",1,,400,0,1,100,,,5,,,0,0,400,0,107269053
7,113,245,30,2,2009,8,1,1,6,-8,,15,,,"15","5",5,,1500,0,1,,720,,30,,,349,0,1151,0,107245030
7,112,243,64,1,2009,6,1,1,2,7,,1,5,9,"1,5,9","5",5,,1000,0,1,,176,,24,56,33,337,98,1014,2,107243064
7,122,267,1,2,2008,,1,1,11,-8,,1,,,"1","1",1,,50,0,2,,,,888,,,0,0,50,0,107267001
7,112,242,55,1,2009,6,1,1,10,-8,,1,5,,"1,5","1",1,,160,0,2,,,,888,,,60,0,100,0,107242055
7,119,256,16,1,2009,,1,1,11,,,5,,,"5","1",1,,140,0,2,,,,888,,,0,0,140,0,107256016
7,127,250,32,1,2009,3,1,1,2,-8,,3,,,"3","1",1,,5000,0,1,250,,,12,,,0,0,0,0,107250032
7,112,243,12,2,2009,8,1,1,2,7,,5,,,"5","5",5,,300,0,1,,90,,12,32,50,130,0,260,0,107243012
7,117,253,23,2,2010,,1,1,11,-8,,4,,,"4","1",1,,250,0,2,,,,888,,,0,0,250,0,107253023
7,120,257,37,1,2007,,1,1,11,-8,,1,,,"1","2",2,,2000,0,1,500,,,888,720,,1400,0,600,0,107257037
7,125,270,19,1,2008,,1,1,11,,,2,,,"2","1",1,,800,0,2,,,,888,,,0,0,800,0,107270019
7,128,252,59,1,2009,,1,1,3,-8,,3,,,"3","1",1,,100,0,1,100,10,,1,110,,0,0,110,0,107252059
7,112,243,48,1,2009,9,1,1,2,-8,,3,,,"3","6",6,,400,0,1,,84,20,12,40,35,161,40,323,20,107243048
7,128,252,32,1,2010,,1,1,11,-8,,1,,,"1","1",1,,50,0,1,,20,,888,,,0,0,70,0,107252032
7,113,245,18,1,2009,3,1,1,11,-8,,6,,,"6","1",1,,150,0,2,,,,888,,,150,0,150,0,107245018
7,128,252,36,3,2009,,1,1,9,-8,,3,,,"3","1",1,,60,0,2,,,,888,,,0,0,60,0,107252036
7,114,248,2,1,2010,,1,1,11,,,1,,,"1","1",1,,100,0,2,,,,888,,,0,0,100,0,107248002
7,113,245,27,1,2008,9,1,1,1,-8,,4,,,"4","5",5,,4000,0,1,,2280,,30,190,,760,0,3240,0,107245027
7,112,243,45,1,2009,1,1,1,5,6,,5,,,"5","6",6,,150,0,1,200,,,888,,,60,0,120,0,107243045
7,112,246,17,1,2009,,1,1,11,-8,,6,,,"6","1",1,,50,0,2,,,,888,,,30,0,20,0,107246017
7,115,268,2,1,2009,,1,1,2,,,6,,,"6","1",1,,200,0,1,100,,,2,,,40,0,160,0,107268002
7,122,266,28,1,2009,10,1,1,2,,,1,,,"1","1",1,,700,0,1,30,,,12,,,0,0,700,0,107266028
7,112,244,30,1,2009,10,1,1,1,,"GCB",3,,,"3","1",1,,300,0,1,,153,,12,12,75,25,50,324,50,107244030
7,112,246,47,1,2006,,1,1,11,,,1,,,"1","1",1,,200,0,1,500,400,,12,33,30,400,0,0,0,107246047
7,112,241,20,1,2009,,1,1,10,18,,10,,,"10","1",1,,100,0,1,1000,,,1,,,150,0,50,0,107241020
7,127,251,46,1,2009,9,1,1,11,,,5,,,"5","1",1,,300,0,2,,,,888,,,200,0,100,0,107251046
7,112,244,7,1,2009,12,1,1,9,-8,,7,,,"7","1",1,,50,0,2,,,,888,,,15,0,35,0,107244007
7,112,246,53,3,2010,1,1,1,11,-8,,6,10,,"6,10","1",1,,250,0,1,,,,12,,,0,0,500,0,107246053
7,114,248,51,1,2010,,1,1,11,-8,,5,,,"5","1",1,,40,0,2,,,,888,,,0,0,40,0,107248051
7,122,267,24,1,2010,,1,1,9,,,9,,,"9","1",1,,40,0,2,,,,,,,0,0,0,0,107267024
7,112,244,75,1,2009,12,1,1,11,-8,,7,,,"7","1",1,,130,0,2,,,,888,,,30,0,100,0,107244075
7,112,246,53,4,2010,1,1,1,11,-8,,6,10,,"6,10","1",1,,260,0,1,,,,12,,,0,0,520,0,107246053
7,124,263,44,1,2008,,1,1,2,,,4,,,"4","1",1,,260,0,2,,,,888,,,100,0,160,0,107263044
7,8,261,58,1,2009,,2,1,9,-8,,3,,,"3","7",7,,300,0,1,40,36,,3,0,,0,0,336,0,107261058
7,112,239,32,2,2010,1,2,1,9,-8,,7,,,"7","1",1,,35,0,2,,,,888,,,33,0,2,0,107239032
7,115,268,76,1,2010,,1,1,11,-8,,,,,,,,,15,0,2,,,,888,,,0,0,15,0,107268076
7,113,245,1,1,2009,10,1,1,,,,8,,,"8","1",1,,1000,0,1,,,,6,,,0,0,0,0,107245001
7,114,247,57,1,2009,,1,1,1,-8,,3,,,"3","1",1,,200,0,1,,40,,6,40,,160,0,80,0,107247057
7,113,245,21,1,2009,9,1,1,2,1,,3,,,"3","6",6,,200,0,1,,300,,6,50,,250,0,50,0,107245021
7,128,252,24,1,2009,1,1,1,2,-8,,3,,,"3","1",1,,800,0,1,,1200,,12,100,,1100,0,100,0,107252024
7,127,250,8,1,2009,5,1,1,2,-8,,3,,,"3","1",1,,1000,0,1,45,,,12,45,,225,0,775,0,107250008
7,124,263,32,2,2009,,2,2,5,-8,,3,,,"3","1",1,,200,0,1,,40,,24,21,10,105,50,134,50,107263032
7,126,272,13,1,2010,3,1,1,11,-8,,7,,,"7","1",1,,100,0,2,,,,888,,,0,0,100,0,107272013
7,122,267,1,1,2003,,1,1,11,-8,,1,,,"1","1",1,,100,0,1,,30,,888,,,0,0,100,0,107267001
7,112,239,30,1,2008,,2,1,11,-8,,6,,,"6","1",1,,105,0,2,,,,888,,,50,0,55,0,107239030
7,117,253,9,1,2009,,1,1,9,-8,,2,,,"2","1",1,,160,0,2,,,,12,,,0,0,160,0,107253009
7,112,243,46,1,2009,12,2,2,2,1,,5,,,"5","5",5,,200,0,1,,250,,12,,,0,0,250,0,107243046
7,113,245,30,4,2010,2,1,1,11,1,,9,,,"9","1",1,,100,0,2,,,,888,,,0,0,100,0,107245030
7,112,241,51,1,2003,,1,1,11,-8,,3,,,"3","1",1,,20,0,2,,,,888,,,0,0,20,0,107241051
7,126,271,24,1,,,1,2,2,-8,,8,,,"8","1",1,,2000,0,1,100,,,12,220,,0,0,2240,0,107271024
7,115,268,9,1,2010,,2,1,2,,,3,,,"3","1",1,,200,0,1,-90,,,5,20,,20,0,180,0,107268009
7,130,249,42,1,2010,,1,1,11,-8,,1,,,"1","1",1,,100,0,2,,,,888,,,0,0,100,0,107249042
7,127,251,38,1,2009,10,1,1,2,,"CAPITAL RURAL BANK",3,,,"3","4",4,,2000,0,1,250,,,8,312,50,0,0,2500,0,107251038
7,117,253,35,1,2009,7,1,1,11,-8,,6,,,"6","1",1,,100,0,1,-90,,,888,,,80,0,70,0,107253035
7,125,269,53,2,2010,3,3,1,11,,,1,,,"1","1",1,,100,0,2,,,,888,,,0,0,100,0,107269053
7,114,247,40,1,2009,10,1,1,11,-8,,3,,,"3","1",1,,80,0,2,,,,888,,,50,0,30,0,107247040
7,119,256,18,1,2007,,1,1,2,,,3,,,"3","1",1,,100,0,1,,,,888,,,0,0,120,0,107256018
7,126,272,12,1,2010,3,1,1,9,-8,,3,,,"3","1",1,,200,0,2,,,,888,,,0,0,200,0,107272012
7,112,241,52,1,2010,1,1,1,11,-8,,6,,,"6","1",1,,300,0,2,,,,888,,,0,0,300,0,107241052
7,128,252,19,1,2010,1,1,1,11,-8,,5,,,"5","1",1,,100,0,1,1000,,,888,,,0,0,200,0,107252019
7,112,246,53,1,2008,1,1,1,11,-8,,6,,,"6","1",1,,100,0,1,,,,12,,,50,0,150,0,107246053
7,112,240,20,1,2009,11,1,1,10,,,2,,,"2","1",1,,10,0,2,,,,888,,,2,0,8,0,107240020
7,114,247,59,1,2009,12,1,1,9,-8,,7,,,"7","1",1,,13,0,2,,,,888,,,5,0,8,0,107247059
7,124,264,6,1,2009,,1,1,11,,,10,,,"10","1",1,,40,0,2,,,,888,,,0,0,40,0,107264006
7,114,247,47,1,2009,8,1,1,1,-8,,1,,,"1","1",1,,500,0,1,,65,,12,65,,0,0,1170,0,107247047
7,122,267,14,1,2010,,1,1,11,,,6,,,"6","1",1,,400,0,2,,,,,,,0,0,0,0,107267014
7,112,239,32,1,2010,1,1,1,11,-8,,6,,,"6","1",1,,3,0,2,,,,888,,,0,0,3,0,107239032
7,112,241,25,1,2010,1,1,1,10,,,1,,,"1","1",1,,40,0,2,,,,888,,,0,0,40,0,107241025
7,112,239,23,1,2009,10,1,1,10,1,,6,9,,"6,9","1",1,,100,0,2,,,,888,,,0,0,100,0,107239023
7,124,263,32,1,2009,,1,1,11,-8,,2,,,"2","1",1,,100,0,1,,60,,888,,,0,0,160,0,107263032
7,124,263,43,1,2009,8,1,1,2,,,5,,,"5","1",1,,1500,0,1,30,,,26,12,,312,0,1188,0,107263043
7,122,267,1,4,2009,,1,1,15,,,1,,,"1","1",1,,80,0,2,,,,888,,,0,0,80,0,107267001
7,119,256,16,2,2009,,1,1,11,,,3,,,"3","1",1,,160,0,2,,,,888,,,0,0,160,0,107256016
7,128,252,35,1,2010,,1,1,11,-8,,1,,,"1","1",1,,300,0,2,,,,888,,,0,0,300,0,107252035
7,126,272,16,2,2010,1,1,1,11,-8,,7,,,"7","1",1,,5,0,2,,,,888,,,0,0,5,0,107272016
7,122,266,30,2,2009,11,1,1,,,,8,,,"8","19",19,,1200,0,1,,,,12,,,414,0,1186,0,107266030
7,133,259,16,1,2009,,1,1,11,-8,,2,7,,"2,7","1",1,,250,0,2,,,,888,,,0,0,250,0,107259016
7,112,246,13,1,2008,,1,1,11,-8,,5,,,"5","1",1,,100,0,2,,,,888,,,50,0,50,0,107246013
7,114,248,57,1,2008,,2,1,11,,,3,,,"3","1",1,,500,0,2,,,,888,,,200,0,300,0,107248057
7,126,271,6,1,2009,,1,1,2,,,3,,,"3","5",5,,2000,0,1,300,,,12,200,,800,0,1600,0,107271006
7,120,255,33,1,2009,,1,1,11,-8,,6,,,"6","1",1,,150,0,1,1000,,,888,,,0,0,300,0,107255033
7,112,239,12,2,2010,1,2,1,9,-8,,7,,,"7","1",1,,50,0,2,,,,888,,,30,0,20,0,107239012
7,126,272,13,2,2009,7,1,1,4,-8,,7,,,"7","1",1,,400,0,2,,,,888,,,0,0,400,0,107272013
7,126,272,16,1,2010,1,1,1,11,-8,,7,,,"7","1",1,,4,0,2,,,,888,,,0,0,4,0,107272016
7,114,247,47,2,2009,11,1,1,11,-8,,1,,,"1","1",1,,60,0,2,,,,888,,,0,0,60,0,107247047
7,115,268,86,1,2010,4,1,1,11,-8,,6,,,"6","1",1,,70,0,2,,,,888,,,0,0,70,0,107268086
7,120,254,50,1,2010,,1,1,8,-8,,1,2,,"1,2","2",2,,600,0,1,100,,,2,,,0,0,1200,0,107254050
7,119,256,40,1,2008,,1,1,13,1,,7,,,"7","1",1,,1500,0,1,280,,,24,80,,1360,0,560,0,107256040
7,132,262,13,2,2009,10,1,1,8,-8,,7,,,"7","1",1,,60,0,1,150,,,888,,,40,0,30,0,107262013
7,112,242,47,1,2010,1,1,1,11,55,,9,,,"9","1",1,,50,0,2,,,,888,,,0,0,50,0,107242047
7,122,266,30,1,2009,8,1,1,,,,1,5,,"1,5","6",6,,1000,0,1,,,,10,,,840,0,560,0,107266030
7,112,240,46,1,,4,1,1,11,-8,,1,,,"1","1",1,,50,0,2,,,,888,,,0,0,50,0,107240046
7,112,246,47,2,2005,,2,1,11,,,3,,,"3","1",1,,200,0,1,500,400,,12,33,30,400,0,0,0,107246047
7,128,252,36,1,2007,,1,1,9,-8,,3,,,"3","1",1,,200,0,2,,,,888,,,120,0,80,0,107252036
7,122,267,1,3,2009,,1,1,11,-8,,1,,,"1","1",1,,550,0,2,,,,888,,,0,0,550,0,107267001
7,125,270,30,1,2010,3,1,1,2,,"YEJI CREDIT UNION",8,,,"8","1",1,,800,0,1,100,,,888,,,0,0,880,0,107270030
7,112,241,36,1,2000,5,1,1,10,-8,,1,,,"1","1",1,,500,0,2,,,,888,,,250,0,250,0,107241036
7,112,240,28,1,2009,10,1,1,9,,,7,,,"7","1",1,,25,0,2,,,,888,,,10,0,15,0,107240028
7,114,248,13,1,2009,,1,1,11,-8,,3,,,"3","1",1,,300,0,2,,,,888,,,140,0,160,0,107248013
7,127,250,44,1,2008,8,1,1,1,-8,,5,,,"5","1",1,,4000,0,1,250,,,12,250,,3000,0,2000,0,107250044
