"id1","id3","id4","s3aii_0","s3aii_a","s3aii_b1","s3aii_b2","s3aii_c1","s3aii_c2","hhno"
9,314,12,,,,,0,0,109314012
9,318,12,14,2,,,1,0,109318012
9,321,12,,,,,0,0,109321012
9,314,12,14,4,"1",,3,0,109314012
9,321,12,,,,,0,0,109321012
9,314,12,,,,,0,0,109314012
9,314,12,,,,,0,0,109314012
9,318,12,,,,,0,0,109318012
9,313,12,,,,,0,0,109313012
9,318,12,,,,,0,0,109318012
9,314,12,,,,,0,0,109314012
9,314,12,,,,,0,0,109314012
9,327,12,,,,,0,0,109327012
9,318,12,,,,,0,0,109318012
9,318,12,,,,,0,0,109318012
9,318,12,,,,,0,0,109318012
9,327,12,,,,,0,0,109327012
9,318,12,4,3,,,2,0,109318012
9,321,12,,,,,0,0,109321012
9,321,12,4,2,,,3,0,109321012
9,327,12,,,,,0,0,109327012
9,318,12,,,,,0,0,109318012
9,321,12,,,,,0,0,109321012
9,321,12,,,,,0,0,109321012
9,314,12,,,,,0,0,109314012
9,327,12,,,,,0,0,109327012
9,321,12,,,,,0,0,109321012
9,314,12,,,,,0,0,109314012
9,314,12,,,,,0,0,109314012
9,314,12,4,10,"1",,8,0,109314012
9,321,12,,,,,0,0,109321012
9,318,12,,,,,0,0,109318012
9,321,12,,,,,0,0,109321012
9,321,12,,,,,0,0,109321012
9,314,12,,,,,0,0,109314012
9,318,12,,,,,0,0,109318012
9,318,12,,,,,0,0,109318012
9,327,12,14,1,"1",,2,50,109327012
9,314,12,7,1,"2",,1,0,109314012
9,318,12,,,,,0,0,109318012
9,314,13,,,,,0,0,109314013
9,320,13,,,,,0,0,109320013
9,320,13,,,,,0,0,109320013
9,314,13,,,,,0,0,109314013
9,324,13,,,,,0,0,109324013
9,314,13,,,,,0,0,109314013
9,320,13,,,,,0,0,109320013
9,314,13,7,2,"1",,10,0,109314013
9,320,13,,,,,0,0,109320013
9,315,13,,,,,0,0,109315013
9,314,13,,,,,0,0,109314013
9,314,13,,,,,0,0,109314013
9,315,13,,,,,0,0,109315013
9,314,13,,,,,0,0,109314013
9,324,13,4,5,"1",,10,0,109324013
9,324,13,15,1,"1",,120,0,109324013
9,324,13,,,,,0,0,109324013
9,314,13,8,1,"1",,5,0,109314013
9,314,13,9,1,"1",,1,50,109314013
9,314,13,,,,,0,0,109314013
9,314,13,,,,,0,0,109314013
9,320,13,,,,,0,0,109320013
9,314,13,4,6,"1","2",12,0,109314013
9,324,13,,,,,0,0,109324013
9,314,13,5,3,"1",,6,0,109314013
9,320,13,,,,,0,0,109320013
9,320,13,,,,,0,0,109320013
9,324,13,,,,,0,0,109324013
9,322,13,,,,,0,0,109322013
9,324,13,,,,,0,0,109324013
9,324,13,14,4,"1",,32,0,109324013
9,314,13,14,3,"1","2",6,0,109314013
9,315,13,,,,,0,0,109315013
9,324,13,,,,,0,0,109324013
9,320,13,,,,,0,0,109320013
9,324,13,,,,,0,0,109324013
9,314,13,,,,,0,0,109314013
9,324,13,,,,,0,0,109324013
9,320,13,4,4,"1",,8,0,109320013
9,324,13,,,,,0,0,109324013
9,315,13,4,3,"1","2",2,50,109315013
9,320,13,14,2,"1",,6,0,109320013
9,324,13,,,,,0,0,109324013
9,320,13,,,,,0,0,109320013
9,324,13,9,2,"1",,3,0,109324013
9,320,13,7,2,"1",,8,0,109320013
9,324,13,,,,,0,0,109324013
9,324,13,,,,,0,0,109324013
9,324,13,,,,,0,0,109324013
9,324,13,,,,,0,0,109324013
9,314,13,,,,,0,0,109314013
9,320,13,,,,,0,0,109320013
9,320,13,,,,,0,0,109320013
9,314,13,19,1,"1",,70,0,109314013
9,314,13,,,,,0,0,109314013
9,324,13,19,2,"1",,360,0,109324013
9,314,13,6,1,"1",,2,0,109314013
9,318,14,14,4,"1",,8,0,109318014
9,324,14,,,,,0,0,109324014
9,324,14,,,,,0,0,109324014
9,313,14,,,,,0,0,109313014
9,312,14,8,1,"1","2",10,0,109312014
9,324,14,,,,,0,0,109324014
9,314,14,,,,,0,0,109314014
9,318,14,,,,,0,0,109318014
9,325,14,4,3,,,1,20,109325014
9,325,14,,,,,0,0,109325014
9,312,14,,,,,0,0,109312014
9,325,14,,,,,0,0,109325014
9,318,14,,,,,0,0,109318014
9,324,14,,,,,0,0,109324014
9,324,14,,,,,0,0,109324014
9,314,14,14,3,"1","2",8,0,109314014
9,324,14,,,,,0,0,109324014
9,318,14,,,,,0,0,109318014
9,312,14,14,2,,,0,0,109312014
9,318,14,,,,,0,0,109318014
9,324,14,9,3,"1",,6,0,109324014
9,324,14,,,,,0,0,109324014
9,313,14,,,,,0,0,109313014
9,324,14,,,,,0,0,109324014
9,326,14,,,,,0,0,109326014
9,318,14,,,,,0,0,109318014
9,318,14,,,,,0,0,109318014
9,325,14,14,2,"1","2",6,0,109325014
9,315,14,,,,,0,0,109315014
9,324,14,,,,,0,0,109324014
9,314,14,8,1,"1","2",4,50,109314014
9,312,14,,,,,0,0,109312014
9,313,14,14,1,,,0,0,109313014
9,324,14,,,,,0,0,109324014
9,312,14,6,1,"1","2",3,50,109312014
9,325,14,,,,,0,0,109325014
9,325,14,,,,,0,0,109325014
9,318,14,4,14,"1",,28,0,109318014
9,318,14,,,,,0,0,109318014
9,315,14,,,,,0,0,109315014
9,312,14,7,2,"1","2",12,0,109312014
9,325,14,9,3,,,4,50,109325014
9,312,14,,,,,0,0,109312014
9,313,14,6,1,"1",,1,0,109313014
9,325,14,,,,,0,0,109325014
9,312,14,4,6,"1","2",5,20,109312014
9,325,14,,,,,0,0,109325014
9,318,14,,,,,0,0,109318014
9,318,14,,,,,0,0,109318014
9,313,14,,,,,0,0,109313014
9,313,14,,,,,0,0,109313014
9,313,14,4,3,,,3,0,109313014
9,313,14,,,,,0,0,109313014
9,315,14,4,2,"1","2",2,0,109315014
9,324,14,19,1,"1",,120,0,109324014
9,313,14,,,,,0,0,109313014
9,324,14,,,,,0,0,109324014
9,314,14,4,6,"1","2",8,20,109314014
9,326,14,,,,,0,0,109326014
9,315,14,,,,,0,0,109315014
9,324,14,,,,,0,0,109324014
9,313,14,,,,,0,0,109313014
9,325,14,,,,,0,0,109325014
9,312,14,,,,,0,0,109312014
9,314,14,7,2,"1","2",8,0,109314014
9,325,14,,,,,0,0,109325014
9,313,14,7,1,"1",,1,0,109313014
9,325,14,,,,,0,0,109325014
9,324,14,,,,,0,0,109324014
9,318,14,,,,,0,0,109318014
9,324,14,,,,,0,0,109324014
9,313,14,,,,,0,0,109313014
9,312,14,,,,,0,0,109312014
9,324,14,4,2,"1",,3,0,109324014
9,326,14,4,3,"1",,6,0,109326014
9,312,14,,,,,0,0,109312014
9,313,14,,,,,0,0,109313014
9,313,14,,,,,0,0,109313014
9,312,14,,,,,0,0,109312014
9,318,14,,,,,0,0,109318014
9,314,14,6,1,"1","2",3,0,109314014
9,314,14,5,1,"1","2",4,50,109314014
9,325,14,,,,,0,0,109325014
9,324,14,,,,,0,0,109324014
9,314,14,,,,,0,0,109314014
9,314,14,,,,,0,0,109314014
9,314,14,,,,,0,0,109314014
9,314,14,,,,,0,0,109314014
9,325,14,,,,,0,0,109325014
9,326,14,,,,,0,0,109326014
9,314,14,,,,,0,0,109314014
9,312,14,,,,,0,0,109312014
9,318,14,,,,,0,0,109318014
9,312,14,5,1,,,0,0,109312014
9,324,14,14,3,"1",,45,0,109324014
9,314,14,,,,,0,0,109314014
9,314,14,,,,,0,0,109314014
9,313,15,4,1,"1",,0,70,109313015
9,315,15,,,,,0,0,109315015
9,320,15,,,,,0,0,109320015
9,320,15,,,,,0,0,109320015
9,320,15,,,,,0,0,109320015
9,313,15,,,,,0,0,109313015
9,315,15,,,,,0,0,109315015
9,320,15,,,,,0,0,109320015
9,315,15,,,,,0,0,109315015
9,315,15,,,,,0,0,109315015
9,313,15,,,,,0,0,109313015
9,314,15,4,2,"1",,3,0,109314015
9,313,15,,,,,0,0,109313015
9,313,15,,,,,0,0,109313015
9,315,15,,,,,0,0,109315015
9,320,15,,,,,0,0,109320015
9,315,15,,,,,0,0,109315015
9,314,15,,,,,0,0,109314015
9,314,15,,,,,0,0,109314015
9,320,15,,,,,0,0,109320015
9,314,15,,,,,0,0,109314015
9,320,15,4,3,"1",,6,0,109320015
9,320,15,,,,,0,0,109320015
9,320,15,,,,,0,0,109320015
9,315,15,,,,,0,0,109315015
9,313,15,,,,,0,0,109313015
9,314,15,7,1,"1",,1,0,109314015
9,315,15,14,2,,,2,0,109315015
9,315,15,4,4,"1",,4,0,109315015
9,320,15,,,,,0,0,109320015
9,320,15,,,,,0,0,109320015
9,320,15,,,,,0,0,109320015
9,315,15,,,,,0,0,109315015
9,313,15,,,,,0,0,109313015
9,314,15,,,,,0,0,109314015
9,313,15,14,1,"1",,1,0,109313015
9,313,15,,,,,0,0,109313015
9,314,15,6,1,"1",,0,70,109314015
9,326,15,,,,,0,0,109326015
9,315,15,8,2,"1",,0,0,109315015
9,320,15,,,,,0,0,109320015
9,315,15,,,,,0,0,109315015
9,315,15,,,,,0,0,109315015
9,313,15,,,,,0,0,109313015
9,313,15,,,,,0,0,109313015
9,314,15,8,1,"1",,1,0,109314015
9,313,15,,,,,0,0,109313015
9,313,15,,,,,0,0,109313015
9,315,15,,,,,0,0,109315015
9,313,15,,,,,0,0,109313015
9,320,15,14,2,"1",,8,0,109320015
9,319,16,7,1,"1",,5,0,109319016
9,324,16,,,,,0,0,109324016
9,314,16,,,,,0,0,109314016
9,314,16,,,,,0,0,109314016
9,320,16,,,,,0,0,109320016
9,319,16,,,,,0,0,109319016
9,318,16,,,,,0,0,109318016
9,324,16,,,,,0,0,109324016
9,324,16,,,,,0,0,109324016
9,318,16,14,2,"1",,2,10,109318016
9,320,16,,,,,0,0,109320016
9,314,16,,,,,0,0,109314016
9,313,16,,,,,0,0,109313016
9,316,16,19,1,"1",,70,0,109316016
9,318,16,,,,,0,0,109318016
9,316,16,8,3,"1",,15,0,109316016
9,318,16,,,,,0,0,109318016
9,316,16,14,3,"1","3",6,0,109316016
9,320,16,14,1,"1",,3,0,109320016
9,313,16,9,1,,,0,0,109313016
9,313,16,19,1,,,0,0,109313016
9,313,16,4,4,,,0,0,109313016
9,316,16,,,,,0,0,109316016
9,320,16,,,,,0,0,109320016
9,318,16,,,,,0,0,109318016
9,318,16,,,,,0,0,109318016
9,320,16,,,,,0,0,109320016
9,313,16,,,,,0,0,109313016
9,319,16,,,,,0,0,109319016
9,324,16,,,,,0,0,109324016
9,316,16,,,,,0,0,109316016
9,314,16,14,2,"1","2",4,0,109314016
9,314,16,,,,,0,0,109314016
9,313,16,8,2,,,0,0,109313016
9,316,16,,,,,0,0,109316016
9,318,16,4,3,"1",,3,20,109318016
9,316,16,4,15,"1","3",30,0,109316016
9,314,16,,,,,0,0,109314016
9,313,16,6,1,,,0,0,109313016
9,320,16,,,,,0,0,109320016
9,313,16,,,,,0,0,109313016
9,318,16,,,,,0,0,109318016
9,319,16,,,,,0,0,109319016
9,318,16,,,,,0,0,109318016
9,324,16,,,,,0,0,109324016
9,319,16,,,,,0,0,109319016
9,320,16,,,,,0,0,109320016
9,324,16,,,,,0,0,109324016
9,316,16,,,,,0,0,109316016
9,314,16,4,3,"1","2",6,0,109314016
9,319,16,9,1,"1",,0,0,109319016
9,318,16,,,,,0,0,109318016
9,313,16,,,,,0,0,109313016
9,324,16,14,1,"1",,5,0,109324016
9,313,16,,,,,0,0,109313016
9,314,16,,,,,0,0,109314016
9,314,16,,,,,0,0,109314016
9,319,16,4,4,"1","2",4,0,109319016
9,319,16,14,1,"1",,3,0,109319016
9,314,16,,,,,0,0,109314016
9,319,16,,,,,0,0,109319016
9,316,16,,,,,0,0,109316016
9,316,16,,,,,0,0,109316016
9,316,16,,,,,0,0,109316016
9,314,16,,,,,0,0,109314016
9,319,16,,,,,0,0,109319016
9,318,16,,,,,0,0,109318016
9,314,16,,,,,0,0,109314016
9,318,16,,,,,0,0,109318016
9,314,16,,,,,0,0,109314016
9,324,16,,,,,0,0,109324016
9,313,16,,,,,0,0,109313016
9,313,16,5,1,,,0,0,109313016
9,316,16,,,,,0,0,109316016
9,313,16,,,,,0,0,109313016
9,320,16,,,,,0,0,109320016
9,320,16,,,,,0,0,109320016
9,318,16,,,,,0,0,109318016
9,318,16,,,,,0,0,109318016
9,319,16,,,,,0,0,109319016
9,316,16,,,,,0,0,109316016
9,313,16,14,2,,,0,0,109313016
9,320,16,,,,,0,0,109320016
9,316,16,,,,,0,0,109316016
9,320,16,,,,,0,0,109320016
9,313,16,7,2,,,0,0,109313016
9,316,16,9,2,"1","3",4,0,109316016
9,324,16,,,,,0,0,109324016
9,324,16,,,,,0,0,109324016
9,316,16,,,,,0,0,109316016
9,316,16,,,,,0,0,109316016
9,313,16,,,,,0,0,109313016
9,313,16,,,,,0,0,109313016
9,319,16,8,1,"1",,5,0,109319016
9,320,16,4,3,"1","2",6,0,109320016
9,320,16,,,,,0,0,109320016
9,319,16,,,,,0,0,109319016
9,324,16,,,,,0,0,109324016
9,324,16,,,,,0,0,109324016
9,313,16,16,1,,,0,0,109313016
9,316,16,5,2,"1",,10,0,109316016
9,320,16,,,,,0,0,109320016
9,324,16,,,,,0,0,109324016
9,319,16,,,,,0,0,109319016
9,316,16,7,3,"1",,15,0,109316016
9,313,16,,,,,0,0,109313016
9,314,16,,,,,0,0,109314016
9,324,16,4,2,"1",,2,50,109324016
9,314,17,,,,,0,0,109314017
9,325,17,,,,,0,0,109325017
9,314,17,,,,,0,0,109314017
9,324,17,15,1,"1",,250,0,109324017
9,315,17,,,,,0,0,109315017
9,324,17,,,,,0,0,109324017
9,324,17,,,,,0,0,109324017
9,314,17,14,1,"1","3",2,50,109314017
9,324,17,,,,,0,0,109324017
9,324,17,,,,,0,0,109324017
9,328,17,4,1,,,2,50,109328017
9,315,17,14,1,"1",,2,0,109315017
9,324,17,,,,,0,0,109324017
9,313,17,,,,,0,0,109313017
9,324,17,4,7,"1",,8,40,109324017
9,325,17,,,,,0,0,109325017
9,313,17,14,2,"1","2",8,0,109313017
9,313,17,,,,,0,0,109313017
9,325,17,,,,,0,0,109325017
9,327,17,,,,,0,0,109327017
9,324,17,,,,,0,0,109324017
9,325,17,,,,,0,0,109325017
9,324,17,,,,,0,0,109324017
9,315,17,,,,,0,0,109315017
9,313,17,,,,,0,0,109313017
9,314,17,,,,,0,0,109314017
9,314,17,,,,,0,0,109314017
9,326,17,,,,,0,0,109326017
9,313,17,7,2,"1","2",16,0,109313017
9,325,17,,,,,0,0,109325017
9,326,17,14,1,"1",,3,0,109326017
9,314,17,,,,,0,0,109314017
9,315,17,,,,,0,0,109315017
9,313,17,4,10,"1","6",20,0,109313017
9,328,17,,,,,0,0,109328017
9,325,17,,,,,0,0,109325017
9,326,17,4,4,"1",,8,0,109326017
9,324,17,,,,,0,0,109324017
9,326,17,,,,,0,0,109326017
9,326,17,,,,,0,0,109326017
9,313,17,,,,,0,0,109313017
9,313,17,5,2,"1","2",12,0,109313017
9,325,17,4,2,"1",,4,50,109325017
9,326,17,,,,,0,0,109326017
9,315,17,,,,,0,0,109315017
9,327,17,4,2,"1",,4,0,109327017
9,326,17,5,1,"1",,3,0,109326017
9,314,17,,,,,0,0,109314017
9,326,17,7,1,"1",,4,0,109326017
9,324,17,,,,,0,0,109324017
9,326,17,8,1,"1",,5,0,109326017
9,325,17,,,,,0,0,109325017
9,324,17,,,,,0,0,109324017
9,324,17,,,,,0,0,109324017
9,325,17,14,2,"1",,1,0,109325017
9,313,17,,,,,0,0,109313017
9,328,17,,,,,0,0,109328017
9,315,17,,,,,0,0,109315017
9,315,17,,,,,0,0,109315017
9,326,17,16,1,"1",,30,0,109326017
9,314,17,,,,,0,0,109314017
9,314,17,,,,,0,0,109314017
9,324,17,,,,,0,0,109324017
9,315,17,,,,,0,0,109315017
9,326,17,,,,,0,0,109326017
9,313,17,,,,,0,0,109313017
9,314,17,,,,,0,0,109314017
9,324,17,,,,,0,0,109324017
9,313,17,,,,,0,0,109313017
9,313,17,,,,,0,0,109313017
9,314,17,,,,,0,0,109314017
9,314,17,4,2,"1","3",2,60,109314017
9,326,17,19,1,"1",,120,0,109326017
9,326,17,,,,,0,0,109326017
9,326,17,,,,,0,0,109326017
9,325,17,,,,,0,0,109325017
9,313,17,,,,,0,0,109313017
9,325,17,,,,,0,0,109325017
9,315,17,,,,,0,0,109315017
9,315,17,,,,,0,0,109315017
9,327,17,,,,,0,0,109327017
9,325,17,11,1,"1",,120,0,109325017
9,326,17,,,,,0,0,109326017
9,324,17,14,2,"1",,11,0,109324017
9,324,17,,,,,0,0,109324017
9,313,17,8,1,"1","2",10,0,109313017
9,314,17,,,,,0,0,109314017
9,315,17,9,1,"1",,2,50,109315017
9,328,17,,,,,0,0,109328017
9,324,17,,,,,0,0,109324017
9,325,17,,,,,0,0,109325017
9,327,17,,,,,0,0,109327017
9,314,17,,,,,0,0,109314017
9,325,17,,,,,0,0,109325017
9,315,17,,,,,0,0,109315017
9,326,17,,,,,0,0,109326017
9,315,17,,,,,0,0,109315017
9,315,17,4,4,"1","2",8,0,109315017
9,326,17,,,,,0,0,109326017
9,326,17,,,,,0,0,109326017
9,324,17,19,1,"1",,80,0,109324017
9,326,17,,,,,0,0,109326017
9,318,18,,,,,0,0,109318018
9,314,18,,,,,0,0,109314018
9,321,18,6,2,"1",,5,0,109321018
9,318,18,6,1,,,1,60,109318018
9,320,18,4,4,"1",,8,0,109320018
9,318,18,9,4,"1",,2,50,109318018
9,316,18,,,,,0,0,109316018
9,314,18,,,,,0,0,109314018
9,324,18,,,,,0,0,109324018
9,314,18,14,4,"1",,3,0,109314018
9,318,18,8,1,,,1,50,109318018
9,318,18,,,,,0,0,109318018
9,324,18,,,,,0,0,109324018
9,324,18,,,,,0,0,109324018
9,319,18,,,,,0,0,109319018
9,314,18,,,,,0,0,109314018
9,316,18,,,,,0,0,109316018
9,324,18,14,2,"1",,6,0,109324018
9,321,18,,,,,0,0,109321018
9,319,18,,,,,0,0,109319018
9,319,18,,,,,0,0,109319018
9,318,18,,,,,0,0,109318018
9,321,18,7,3,"1",,15,0,109321018
9,319,18,,,,,0,0,109319018
9,322,18,,,,,0,0,109322018
9,321,18,,,,,0,0,109321018
9,320,18,,,,,0,0,109320018
9,316,18,,,,,0,0,109316018
9,319,18,4,5,"1","2",7,50,109319018
9,326,18,,,,,0,0,109326018
9,324,18,,,,,0,0,109324018
9,326,18,,,,,0,0,109326018
9,318,18,,,,,0,0,109318018
9,314,18,,,,,0,0,109314018
9,321,18,,,,,0,0,109321018
9,316,18,,,,,0,0,109316018
9,316,18,,,,,0,0,109316018
9,316,18,,,,,0,0,109316018
9,320,18,,,,,0,0,109320018
9,316,18,,,,,0,0,109316018
9,314,18,,,,,0,0,109314018
9,321,18,,,,,0,0,109321018
9,319,18,,,,,0,0,109319018
9,314,18,,,,,0,0,109314018
9,324,18,,,,,0,0,109324018
9,319,18,19,2,"1","2",50,0,109319018
9,316,18,,,,,0,0,109316018
9,319,18,,,,,0,0,109319018
9,320,18,,,,,0,0,109320018
9,324,18,,,,,0,0,109324018
9,318,18,,,,,0,0,109318018
9,319,18,,,,,0,0,109319018
9,324,18,,,,,0,0,109324018
9,316,18,,,,,0,0,109316018
9,324,18,9,1,"1",,1,50,109324018
9,321,18,,,,,0,0,109321018
9,324,18,,,,,0,0,109324018
9,314,18,,,,,0,0,109314018
9,314,18,,,,,0,0,109314018
9,321,18,,,,,0,0,109321018
9,319,18,,,,,0,0,109319018
9,318,18,,,,,0,0,109318018
9,316,18,,,,,0,0,109316018
9,319,18,,,,,0,0,109319018
9,319,18,9,2,"2",,3,0,109319018
9,318,18,,,,,0,0,109318018
9,319,18,,,,,0,0,109319018
9,324,18,,,,,0,0,109324018
9,324,18,20,1,"1",,60,0,109324018
9,324,18,,,,,0,0,109324018
9,319,18,,,,,0,0,109319018
9,321,18,4,5,"1",,1,0,109321018
9,318,18,14,2,,,2,0,109318018
9,316,18,,,,,0,0,109316018
9,318,18,5,2,,,0,0,109318018
9,319,18,,,,,0,0,109319018
9,326,18,,,,,0,0,109326018
9,324,18,4,4,"1",,8,0,109324018
9,324,18,,,,,0,0,109324018
9,314,18,,,,,0,0,109314018
9,324,18,,,,,0,0,109324018
9,318,18,4,3,"1",,3,0,109318018
9,321,18,,,,,0,0,109321018
9,324,18,,,,,0,0,109324018
9,321,18,,,,,0,0,109321018
9,321,18,8,2,"1",,8,0,109321018
9,324,18,,,,,0,0,109324018
9,316,18,,,,,0,0,109316018
9,319,18,,,,,0,0,109319018
9,321,18,,,,,0,0,109321018
9,318,18,7,1,,,1,0,109318018
9,314,18,4,4,"1",,4,0,109314018
9,314,18,,,,,0,0,109314018
9,316,18,4,3,"1","2",6,0,109316018
9,324,18,,,,,0,0,109324018
9,316,18,14,1,"2",,2,0,109316018
9,319,18,,,,,0,0,109319018
9,314,18,,,,,0,0,109314018
9,319,18,,,,,0,0,109319018
9,319,18,,,,,0,0,109319018
9,314,18,8,2,"1",,2,0,109314018
9,324,18,,,,,0,0,109324018
9,321,18,14,2,"1",,6,0,109321018
9,326,18,4,2,"1",,4,0,109326018
9,324,19,,,,,0,0,109324019
9,326,19,19,1,"1",,40,0,109326019
9,324,19,,,,,0,0,109324019
9,319,19,,,,,0,0,109319019
9,324,19,,,,,0,0,109324019
9,326,19,4,3,"1",,6,0,109326019
9,324,19,4,8,"1","3",16,0,109324019
9,326,19,,,,,0,0,109326019
9,319,19,,,,,0,0,109319019
9,319,19,19,1,"1",,30,0,109319019
9,326,19,,,,,0,0,109326019
9,319,19,,,,,0,0,109319019
9,319,19,14,1,"1",,2,0,109319019
9,324,19,,,,,0,0,109324019
9,324,19,9,2,"1",,4,0,109324019
9,320,19,,,,,0,0,109320019
9,326,19,,,,,0,0,109326019
9,319,19,,,,,0,0,109319019
9,320,19,,,,,0,0,109320019
9,324,19,14,7,"1",,21,0,109324019
9,319,19,4,5,"1","2",10,0,109319019
9,319,19,,,,,0,0,109319019
9,324,19,,,,,0,0,109324019
9,324,19,,,,,0,0,109324019
9,324,19,,,,,0,0,109324019
9,319,19,,,,,0,0,109319019
9,324,19,20,1,"1",,80,0,109324019
9,320,19,,,,,0,0,109320019
9,326,19,,,,,0,0,109326019
9,319,19,,,,,0,0,109319019
9,319,19,,,,,0,0,109319019
9,326,19,,,,,0,0,109326019
9,326,19,,,,,0,0,109326019
9,326,19,7,1,"1",,4,0,109326019
9,326,19,,,,,0,0,109326019
9,320,19,4,3,"1",,3,0,109320019
9,326,19,,,,,0,0,109326019
9,326,19,,,,,0,0,109326019
9,324,19,,,,,0,0,109324019
9,319,19,,,,,0,0,109319019
9,324,19,,,,,0,0,109324019
9,324,19,,,,,0,0,109324019
9,324,19,,,,,0,0,109324019
9,326,19,8,1,"1",,4,0,109326019
9,319,19,,,,,0,0,109319019
9,319,19,,,,,0,0,109319019
9,324,19,,,,,0,0,109324019
9,326,19,,,,,0,0,109326019
9,319,19,,,,,0,0,109319019
9,326,19,,,,,0,0,109326019
9,319,19,,,,,0,0,109319019
9,326,19,,,,,0,0,109326019
9,324,19,,,,,0,0,109324019
9,324,19,,,,,0,0,109324019
9,319,19,,,,,0,0,109319019
9,319,19,9,1,"1",,2,0,109319019
9,326,19,,,,,0,0,109326019
9,324,19,,,,,0,0,109324019
9,319,19,7,1,"1",,5,0,109319019
9,326,19,14,2,"1",,6,0,109326019
9,324,19,,,,,0,0,109324019
9,326,19,,,,,0,0,109326019
9,313,20,5,1,"1","2",5,0,109313020
9,322,20,,,,,0,0,109322020
9,327,20,4,4,"1",,5,50,109327020
9,321,20,,,,,0,0,109321020
9,327,20,,,,,0,0,109327020
9,322,20,,,,,0,0,109322020
9,322,20,14,1,"1",,2,0,109322020
9,327,20,,,,,0,0,109327020
9,321,20,,,,,0,0,109321020
9,313,20,,,,,0,0,109313020
9,321,20,,,,,0,0,109321020
9,321,20,,,,,0,0,109321020
9,327,20,,,,,0,0,109327020
9,327,20,,,,,0,0,109327020
9,322,20,,,,,0,0,109322020
9,322,20,6,1,"1",,3,0,109322020
9,313,20,,,,,0,0,109313020
9,322,20,,,,,0,0,109322020
9,313,20,,,,,0,0,109313020
9,322,20,,,,,0,0,109322020
9,321,20,,,,,0,0,109321020
9,322,20,7,1,"1",,5,0,109322020
9,327,20,,,,,0,0,109327020
9,313,20,14,1,"1","2",4,0,109313020
9,313,20,,,,,0,0,109313020
9,321,20,,,,,0,0,109321020
9,321,20,,,,,0,0,109321020
9,327,20,,,,,0,0,109327020
9,321,20,4,2,"1",,1,0,109321020
9,327,20,,,,,0,0,109327020
9,313,20,,,,,0,0,109313020
9,313,20,,,,,0,0,109313020
9,313,20,4,10,"1","2",4,50,109313020
9,321,20,,,,,0,0,109321020
9,313,20,,,,,0,0,109313020
9,313,20,,,,,0,0,109313020
9,321,20,,,,,0,0,109321020
9,321,20,9,1,"1",,1,0,109321020
9,327,20,,,,,0,0,109327020
9,321,20,14,1,"1",,5,0,109321020
9,313,20,,,,,0,0,109313020
9,327,20,14,1,"1",,5,0,109327020
9,322,20,,,,,0,0,109322020
9,327,20,,,,,0,0,109327020
9,322,20,,,,,0,0,109322020
9,322,20,,,,,0,0,109322020
9,322,20,,,,,0,0,109322020
9,322,20,,,,,0,0,109322020
9,327,20,,,,,0,0,109327020
9,321,20,7,1,"1",,6,0,109321020
9,321,20,,,,,0,0,109321020
9,327,20,,,,,0,0,109327020
9,327,20,,,,,0,0,109327020
9,313,20,,,,,0,0,109313020
9,313,20,7,1,"1","2",5,0,109313020
9,322,20,,,,,0,0,109322020
9,325,21,,,,,0,0,109325021
9,313,21,,,,,0,0,109313021
9,326,21,,,,,0,0,109326021
9,324,21,,,,,0,0,109324021
9,313,21,9,2,"1","3",2,0,109313021
9,325,21,,,,,0,0,109325021
9,325,21,,,,,0,0,109325021
9,326,21,7,3,,,9,0,109326021
9,326,21,,,,,0,0,109326021
9,324,21,7,1,"1",,3,0,109324021
9,326,21,,,,,0,0,109326021
9,326,21,,,,,0,0,109326021
9,313,21,5,1,"1",,10,0,109313021
9,324,21,,,,,0,0,109324021
9,324,21,,,,,0,0,109324021
9,313,21,8,1,"1",,15,0,109313021
9,326,21,,,,,0,0,109326021
9,326,21,14,3,"1",,12,0,109326021
9,326,21,,,,,0,0,109326021
9,324,21,,,,,0,0,109324021
9,313,21,4,4,"1","2",8,0,109313021
9,313,21,,,,,0,0,109313021
9,324,21,,,,,0,0,109324021
9,325,21,,,,,0,0,109325021
9,313,21,,,,,0,0,109313021
9,325,21,,,,,0,0,109325021
9,325,21,14,1,"1",,4,0,109325021
9,325,21,,,,,0,0,109325021
9,313,21,19,1,"1",,80,0,109313021
9,313,21,,,,,0,0,109313021
9,325,21,,,,,0,0,109325021
9,324,21,,,,,0,0,109324021
9,325,21,,,,,0,0,109325021
9,324,21,,,,,0,0,109324021
9,313,21,,,,,0,0,109313021
9,325,21,4,3,,,4,50,109325021
9,326,21,,,,,0,0,109326021
9,325,21,,,,,0,0,109325021
9,313,21,,,,,0,0,109313021
9,325,21,11,2,"1",,300,0,109325021
9,325,21,,,,,0,0,109325021
9,324,21,,,,,0,0,109324021
9,324,21,19,1,"1",,60,0,109324021
9,324,21,,,,,0,0,109324021
9,324,21,,,,,0,0,109324021
9,313,21,7,1,"1",,10,0,109313021
9,326,21,,,,,0,0,109326021
9,324,21,,,,,0,0,109324021
9,326,21,,,,,0,0,109326021
9,326,21,,,,,0,0,109326021
9,325,21,,,,,0,0,109325021
9,313,21,,,,,0,0,109313021
9,326,21,,,,,0,0,109326021
9,313,21,6,2,"1",,10,0,109313021
9,325,21,15,1,"1",,120,0,109325021
9,324,21,14,2,"1",,4,0,109324021
