"id1","id2","id3","id4","s4avi2_plotno","s4avi_203i","s4avi_a203","s4avi_204","s4avi_205i","s4avi_205ii","s4avi_206i","s4avi_206ii","s4avi_207","s4avi_208i","s4avi_208ii","s4avi_209i","s4avi_209ii","s4avi_210i","s4avi_210ii","s4avi_210iii","s4avi_210iv","s4avi_211i","s4avi_211","s4avi_212","s4avi_213i","s4avi_213ii","s4avi_214i","s4avi_214ii","s4avi_215","s4avi_216i","s4avi_216ii","s4avi_217i","s4avi_217ii","s4avi_218i","s4avi_218ii","s4avi_218iii","s4avi_218iv","s4avi_219i","s4avi_219","s4avi_220","s4avi_221i","s4avi_221ii","s4avi_222i","s4avi_222ii","s4avi_223","s4avi_224i","s4avi_224ii","s4avi_225i","s4avi_225ii","s4avi_226i","s4avi_226ii","s4avi_226iii","s4avi_226iv","s4avi_227i","s4avi_227","s4avi_228","s4avi_229i","s4avi_229ii","s4avi_230i","s4avi_230ii","s4avi_231","s4avi_232i","s4avi_232ii","s4avi_233i","s4avi_233ii","s4avi_234i","s4avi_234ii","s4avi_234iii","s4avi_234iv","s4avi_235i","s4avi_235","s4avi_236","s4avi_237i","s4avi_237ii","s4avi_238i","s4avi_238ii","s4avi_239","s4avi_240i","s4avi_240ii","s4avi_241i","s4avi_241ii","s4avi_242i","s4avi_242ii","s4avi_242iii","s4avi_242iv","hhno"
5,80,146,28,1,1,1,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146028
5,80,146,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146028
5,80,146,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146028
5,80,146,29,2,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146029
5,80,146,29,1,1,1,4,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146029
5,80,146,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146029
5,80,146,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146029
5,82,140,1,1,,1,4,2,5,12,,1,2,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140001
5,82,140,1,3,,1,4,2,5,12,,1,2,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140001
5,82,140,1,2,,1,4,2,5,12,,1,2,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140001
5,82,140,1,4,,1,4,2,5,12,,1,2,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140001
5,82,140,22,1,1,1,2,,,,,1,,,,,6,,,,18,1,4,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140022
5,82,140,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140022
5,82,140,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140032
5,82,140,32,1,,1,2,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140032
6,109,296,45,2,,1,1,4,,96,,1,4,,24,,19,,,,,1,6,,,,,,3,,21,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296045
6,109,296,45,3,,1,4,,,,,,,,,,,,,,,1,4,,,,,,2,,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296045
6,109,296,45,4,,1,1,4,,104,,1,4,,12,,31,,,,,1,6,,,,,,4,,28,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296045
6,109,296,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296045
6,1,178,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106178004
6,1,178,4,1,1,1,1,2,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106178004
6,1,178,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106178004
6,1,178,30,1,15,1,2,1,19,25,,3,,,,,27,,,,69,1,3,2,37,6,,3,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106178030
6,1,178,106,1,5,,4,2,5,18,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106178106
6,1,178,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106178106
6,1,181,3,1,,1,2,1,19,20,,3,,,,,6,12,,,,1,3,1,18,45,,3,,,,,6,12,,,,1,2,1,19,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106181003
6,1,181,23,1,19,1,2,1,15,8,,3,,,,,6,,,,37,1,3,1,15,,,3,,,,,6,,,,38,1,4,1,15,9,,3,,,,,6,,,,18,1,4,1,15,9,,3,,,,,6,,,,,,,,,,,,,,,,,,,,106181023
6,1,181,23,3,19,1,2,1,15,8,,3,,,,,19,,,,37,1,3,1,15,,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106181023
6,1,181,23,2,19,1,2,1,15,8,,3,,,,,22,,,,37,1,3,1,15,,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106181023
6,1,181,27,1,18,1,4,2,,18,,3,,,,,,,,,19,1,3,1,,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106181027
6,12,225,29,2,4,1,,2,37,18,,3,,,,,5,,,,7,1,2,1,37,12,,3,,,,,5,,,,6,1,3,1,37,15,,3,,,,,5,,,,87,1,3,1,,3,,3,,,,,5,,,,,,,,,,,,,,,,,,,,106225029
6,12,225,29,1,24,1,5,4,37,40,,3,,,,,25,,,,66,1,2,1,37,10,,3,,,,,25,,,,19,1,2,4,37,16,,3,,,,,25,,,,31,1,2,1,,18,,3,,,,,25,,,,,,,,,,,,,,,,,,,,106225029
6,12,225,29,4,4,1,,2,37,18,,3,,,,,5,,,,7,1,2,1,37,12,,3,,,,,5,,,,6,1,3,1,37,15,,3,,,,,5,,,,87,1,3,1,,3,,3,,,,,5,,,,,,,,,,,,,,,,,,,,106225029
6,12,225,29,3,4,1,,2,37,18,,3,,,,,5,,,,7,1,2,1,37,12,,3,,,,,5,,,,6,1,3,1,37,15,,3,,,,,5,,,,87,1,3,1,,3,,3,,,,,5,,,,,,,,,,,,,,,,,,,,106225029
6,16,234,2,1,5,1,4,5,,10,,2,2,,10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106234002
6,16,234,20,1,5,1,4,2,14,20,,3,1,14,10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106234020
6,16,235,20,1,19,1,2,1,15,12,,3,,,,,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106235020
6,16,235,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106235020
6,16,235,149,2,,1,2,4,10,120,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106235149
6,16,235,149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106235149
6,16,235,178,1,1,1,2,2,15,32,,3,,,,,6,,,,19,1,2,2,15,32,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106235178
6,86,220,52,1,1,1,4,3,19,45,,3,,,,,6,,,,21,1,5,20,37,20,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106220052
6,86,220,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106220052
6,86,220,57,1,17,1,4,15,19,170,,3,,,,,,5,,,,1,4,10,37,100,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106220057
6,86,224,36,1,5,1,4,1,,2,,3,,,,,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106224036
6,86,224,43,1,16,1,1,2,19,70,,3,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106224043
6,89,187,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,1,19,1,1,3,15,46,50,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106187055
6,89,187,108,1,18,1,4,2,15,20,,3,,,,,6,,,,19,1,4,1,15,12,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106187108
6,89,187,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106187108
6,89,191,30,2,18,1,,2,15,36,,3,,,,,6,,,,19,1,4,3,15,54,,3,,,,,6,,,,1,1,,3,15,54,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106191030
6,89,191,30,1,18,1,,2,15,36,,3,,,,,6,,,,19,1,4,3,15,54,,3,,,,,6,,,,1,1,,3,15,54,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106191030
6,89,192,28,1,1,1,3,4,15,20,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106192028
6,91,185,28,1,1,1,4,0.5,15,4,50,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106185028
6,91,185,36,1,1,1,4,1,15,20,,3,,,,,6,,,,19,1,4,0.5,15,10,,3,,,,,6,,,,18,1,4,1,15,15,,3,,,,,6,,,,15,1,1,1,19,7,50,3,,,,,6,,,,,,,,,,,,,,,,,,,,106185036
6,91,185,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106185036
6,91,185,59,4,1,2,,,,,,,,,,,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106185059
6,91,185,59,1,1,2,,,,,,,,,,,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106185059
6,91,185,59,2,1,1,1,4,2,15,40,3,,,,,6,,,,19,1,4,2,15,30,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106185059
6,91,185,59,3,1,2,,,,,,,,,,,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106185059
6,94,179,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179024
6,94,179,29,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,6,18,1,4,2,15,60,0,1,2,15,10,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,3,18,1,4,6,15,42,0,1,6,15,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,1,18,1,4,8,15,56,0,1,8,15,56,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,7,18,1,4,1,15,30,0,1,1,15,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,80,1,21,1,4,30,29,15,,1,30,29,10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179080
6,94,179,155,3,1,1,4,2,15,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,1,1,1,4,3,15,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,2,1,1,4,1,15,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,180,35,1,18,1,4,4,15,32,,2,3,15,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180035
6,96,199,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199002
6,96,199,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199002
6,96,199,2,1,18,1,4,6,18,42,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199002
6,96,199,3,1,18,1,4,,,,,1,2,15,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,3,2,18,1,4,,,,,1,2,15,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,11,3,33,1,3,1,15,6,50,3,,,,,19,,,,17,1,3,4,50,4,50,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199011
6,96,199,11,2,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199011
6,96,199,11,1,33,1,3,1,15,6,50,3,,,,,6,,,,17,1,3,1,42,4,50,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199011
6,96,199,14,1,18,1,4,18,15,216,,2,9,15,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199014
6,96,199,19,2,18,1,4,3,15,33,,2,2,15,,,6,,,,1,1,4,1,15,18,,3,,,,,6,,,,19,1,2,0.5,15,27,50,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199019
6,96,199,19,1,18,1,4,6,15,66,,2,3,15,,,6,,,,1,1,4,3,15,54,,3,,,,,6,,,,19,1,2,1,15,55,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199019
6,99,200,39,1,22,1,3,3,15,27,,3,,,,,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200039
6,99,231,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231006
6,99,231,6,1,18,1,4,2,15,4,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231006
6,100,197,1,2,78,1,1,1,19,40,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,1,1,78,1,1,1,19,40,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,10,2,1,1,4,1,15,20,0,3,,,,,6,,,,18,1,3,1,15,7,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,10,1,1,1,4,2,15,40,0,3,,,,,6,,,,18,1,3,2,15,14,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,24,1,1,1,4,3,15,54,,3,,,,,6,,,,18,1,4,2,15,35,,3,,,,,,,,,102,1,4,2,15,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197024
6,100,197,26,3,18,1,4,3,15,21,,3,,,,,6,,,,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,6,18,1,4,9,15,63,,3,,,,,6,,,,38,1,4,2,15,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,5,18,1,4,2,15,14,,3,,,,,6,,,,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,1,18,1,4,1,15,7,,3,,,,,6,,,,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,2,18,1,4,18,15,126,,3,,,,,6,,,,38,1,4,2,15,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,4,18,1,4,3,15,21,,3,,,,,6,,,,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,106,237,3,1,,1,3,3,,9,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106237003
6,106,237,44,1,6,1,3,2,15,13,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106237044
6,108,229,7,1,5,1,5,1.5,15,7,50,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229007
6,108,229,8,1,16,1,2,25,19,875,,3,,,,,19,,,,16,1,2,7,19,280,,3,,,,,19,,,,22,1,3,1,7,120,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,229,8,2,16,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,22,1,3,2,7,240,,3,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,229,8,3,16,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,22,1,3,1,7,120,,3,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,229,8,4,16,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,22,1,3,2,7,240,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106229008
6,108,230,18,1,65,1,3,1,7,84,,3,,,,,19,,,,58,1,3,1,7,9,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230018
6,108,230,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230018
6,108,230,25,1,22,1,3,14,7,91,,3,,,,,19,,,,3,1,3,3,7,180,,3,,,,,19,,,,23,1,3,1,7,90,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230025
6,108,230,29,1,30,1,3,1.5,7,126,,3,,,,,19,14,,,58,1,3,1,7,78,,3,,,,,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230029
6,108,230,47,1,65,1,,1,7,84,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230047
6,108,230,51,1,22,1,3,3,7,210,,3,,,,,19,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230051
6,108,230,54,2,65,1,3,1,7,84,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230054
6,108,230,54,1,65,1,3,1,7,84,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230054
6,108,230,62,1,22,1,3,3,7,210,,3,,,,,19,,,,58,1,3,3,7,180,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106230062
6,109,228,3,1,66,1,4,4,,36,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228003
6,109,228,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228003
6,109,228,4,1,10,1,4,3,15,14,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228004
6,109,228,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228004
6,109,228,14,2,59,1,4,2,5,12,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228014
6,109,228,14,1,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228014
6,109,228,14,3,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228014
6,109,228,23,1,22,1,3,11,37,77,,3,,,,,40,3,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106228023
