"id1","id2","id3","id4","item_id","itemname","s11ba_1","s11ba_2","s11bb_1","s11bb_2","s11bc_1","s11bc_2","s11bd_1","s11bd_2","s11be_1","s11be_2","hhno"
1,2,25,12,5,"SHIRTS/JACKETS",,,,,,,,,,,101025012
1,2,25,12,1,"SUITS",,,,,,,,,,,101025012
1,2,25,12,10,"FOOTWEAR",20,,,,40,,25,,85,,101025012
1,2,25,12,7,"UNDERWEAR",10,,,,10,,15,,35,,101025012
1,2,25,12,6,"JEANS",,,,,25,,,,25,,101025012
1,2,25,12,3,"CLOTH",,,,,,,40,,40,,101025012
1,2,25,12,4,"TROUSERS",,,,,15,,,,15,,101025012
1,2,25,13,10,"FOOTWEAR",20,,,,35,,50,,105,,101025013
1,2,25,13,2,"SMOCKS",,,,,,,,,,,101025013
1,2,25,13,5,"SHIRTS/JACKETS",,,,,,,,,,,101025013
1,2,25,13,4,"TROUSERS",,,,,,,,,,,101025013
1,2,25,13,6,"JEANS",,,,,45,,,,45,,101025013
1,2,25,13,7,"UNDERWEAR",15,,,,15,,10,,40,,101025013
1,2,25,13,1,"SUITS",,,,,,,,,,,101025013
1,2,25,13,8,"CLOTH FOR GARMENTS",50,,,,,,15,,65,,101025013
1,2,25,13,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025013
1,2,25,13,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101025013
1,2,25,13,3,"CLOTH",30,,,,30,,100,,160,,101025013
1,2,25,33,6,"JEANS",,,,,,,,,,,101025033
1,2,25,33,1,"SUITS",,,,,,,,,,,101025033
1,2,25,33,7,"UNDERWEAR",,,,,10,,15,,25,,101025033
1,2,25,33,2,"SMOCKS",,,,,,,,,,,101025033
1,2,25,33,8,"CLOTH FOR GARMENTS",30,,,,30,,45,,105,,101025033
1,2,25,33,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101025033
1,2,25,33,3,"CLOTH",,,,,90,,60,,150,,101025033
1,2,25,33,4,"TROUSERS",16,80,,,,,,,16,80,101025033
1,2,25,33,5,"SHIRTS/JACKETS",,,,,,,,,,,101025033
1,2,25,33,10,"FOOTWEAR",20,,,,20,,20,,60,,101025033
1,2,25,33,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025033
1,2,25,37,10,"FOOTWEAR",27,,,,15,,22,,64,,101025037
1,2,25,37,8,"CLOTH FOR GARMENTS",55,,,,16,,54,,125,,101025037
1,2,25,37,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101025037
1,2,25,37,3,"CLOTH",30,,,,58,,78,,166,,101025037
1,2,25,37,2,"SMOCKS",,,,,,,,,,,101025037
1,2,25,37,4,"TROUSERS",,,,,,,,,,,101025037
1,2,25,37,1,"SUITS",,,,,,,,,,,101025037
1,2,25,37,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025037
1,2,25,37,7,"UNDERWEAR",10,,,,9,50,,,19,50,101025037
1,2,25,37,5,"SHIRTS/JACKETS",,,,,,,,,,,101025037
1,2,25,37,6,"JEANS",,,,,,,,,,,101025037
1,2,25,43,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025043
1,2,25,43,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101025043
1,2,25,43,3,"CLOTH",,,,,30,,45,,75,,101025043
1,2,25,43,7,"UNDERWEAR",10,,,,10,,15,,35,,101025043
1,2,25,43,5,"SHIRTS/JACKETS",15,,,,10,,,,25,,101025043
1,2,25,43,2,"SMOCKS",,,,,,,,,,,101025043
1,2,25,43,4,"TROUSERS",,,,,,,,,,,101025043
1,2,25,43,10,"FOOTWEAR",20,,,,25,,14,,59,,101025043
1,2,25,43,8,"CLOTH FOR GARMENTS",40,,,,15,,10,,65,,101025043
1,2,25,43,6,"JEANS",,,,,12,,,,12,,101025043
1,2,25,43,1,"SUITS",,,,,,,,,,,101025043
1,2,25,44,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101025044
1,2,25,44,10,"FOOTWEAR",,,,,30,,,,30,,101025044
1,2,25,44,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025044
1,2,25,44,4,"TROUSERS",,,,,20,,,,20,,101025044
1,2,25,44,5,"SHIRTS/JACKETS",,,,,19,,,,19,,101025044
1,2,25,44,6,"JEANS",,,,,15,,,,15,,101025044
1,2,25,44,1,"SUITS",,,,,,,,,,,101025044
1,2,25,44,2,"SMOCKS",,,,,,,,,,,101025044
1,2,25,44,7,"UNDERWEAR",,,,,10,,,,10,,101025044
1,2,25,44,8,"CLOTH FOR GARMENTS",,,,,15,,,,15,,101025044
1,2,25,44,3,"CLOTH",,,,,15,,,,15,,101025044
1,2,25,50,10,"FOOTWEAR",30,,,,50,,26,,106,,101025050
1,2,25,50,5,"SHIRTS/JACKETS",,,,,,,,,,,101025050
1,2,25,50,8,"CLOTH FOR GARMENTS",90,,,,60,,70,,220,,101025050
1,2,25,50,3,"CLOTH",40,,,,80,,75,,195,,101025050
1,2,25,50,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,25,,25,,101025050
1,2,25,50,2,"SMOCKS",,,,,,,,,,,101025050
1,2,25,50,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025050
1,2,25,50,6,"JEANS",15,,,,120,,,,135,,101025050
1,2,25,50,1,"SUITS",,,,,,,,,,,101025050
1,2,25,50,7,"UNDERWEAR",20,,,,9,,19,,48,,101025050
1,2,25,50,4,"TROUSERS",,,,,,,,,,,101025050
1,2,25,51,1,"SUITS",,,,,,,,,,,101025051
1,2,25,51,4,"TROUSERS",10,,,,,,,,10,,101025051
1,2,25,51,5,"SHIRTS/JACKETS",15,,,,,,,,15,,101025051
1,2,25,51,7,"UNDERWEAR",10,,,,25,,40,,75,,101025051
1,2,25,51,9,"OTHER GARMENTS AND CLOTHING",,,,,24,,,,24,,101025051
1,2,25,51,10,"FOOTWEAR",25,,,,,,22,,47,,101025051
1,2,25,51,2,"SMOCKS",,,,,,,,,,,101025051
1,2,25,51,8,"CLOTH FOR GARMENTS",15,,,,30,,30,,75,,101025051
1,2,25,51,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,6,,45,,51,,101025051
1,2,25,51,6,"JEANS",,,,,,,,,,,101025051
1,2,25,51,3,"CLOTH",,,,,100,,80,,180,,101025051
1,2,25,54,5,"SHIRTS/JACKETS",,,,,10,,,,10,,101025054
1,2,25,54,3,"CLOTH",,,,,35,,40,,75,,101025054
1,2,25,54,4,"TROUSERS",,,,,,,,,,,101025054
1,2,25,54,7,"UNDERWEAR",,,,,30,,50,,80,,101025054
1,2,25,54,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101025054
1,2,25,54,10,"FOOTWEAR",,,,,70,,130,,200,,101025054
1,2,25,54,8,"CLOTH FOR GARMENTS",,,,,50,,40,,90,,101025054
1,2,25,54,6,"JEANS",,,,,,,10,,10,,101025054
1,2,25,54,1,"SUITS",,,,,,,,,,,101025054
1,2,25,54,2,"SMOCKS",,,,,,,,,,,101025054
1,2,25,54,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025054
1,2,25,97,4,"TROUSERS",,,,,,,,,,,101025097
1,2,25,97,3,"CLOTH",15,,,,90,,180,,285,,101025097
1,2,25,97,1,"SUITS",,,,,,,,,,,101025097
1,2,25,97,6,"JEANS",,,,,,,,,,,101025097
1,2,25,97,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025097
1,2,25,97,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101025097
1,2,25,97,8,"CLOTH FOR GARMENTS",30,,,,40,,64,,134,,101025097
1,2,25,97,2,"SMOCKS",,,,,,,,,,,101025097
1,2,25,97,5,"SHIRTS/JACKETS",,,,,,,,,,,101025097
1,2,25,97,10,"FOOTWEAR",20,,,,20,,60,,100,,101025097
1,2,25,97,7,"UNDERWEAR",15,,,,20,,25,,60,,101025097
1,2,25,100,4,"TROUSERS",,,,,,,,,,,101025100
1,2,25,100,2,"SMOCKS",,,,,,,,,,,101025100
1,2,25,100,5,"SHIRTS/JACKETS",,,,,,,,,,,101025100
1,2,25,100,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,,,17,,32,,101025100
1,2,25,100,1,"SUITS",,,,,,,,,,,101025100
1,2,25,100,3,"CLOTH",,,,,30,,45,,75,,101025100
1,2,25,100,8,"CLOTH FOR GARMENTS",50,,,,50,,40,,140,,101025100
1,2,25,100,10,"FOOTWEAR",25,,,,20,,30,,75,,101025100
1,2,25,100,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025100
1,2,25,100,6,"JEANS",,,,,,,,,,,101025100
1,2,25,100,7,"UNDERWEAR",10,,,,,,15,,25,,101025100
1,2,25,101,10,"FOOTWEAR",30,,,,25,,25,,80,,101025101
1,2,25,101,6,"JEANS",,,,,,,,,,,101025101
1,2,25,101,11,"TAILORING/LAUNDRY/CLEANING, CL",19,,,,,,20,,39,,101025101
1,2,25,101,4,"TROUSERS",,,,,,,,,,,101025101
1,2,25,101,2,"SMOCKS",,,,,,,,,,,101025101
1,2,25,101,3,"CLOTH",20,,,,15,,30,,65,,101025101
1,2,25,101,1,"SUITS",,,,,,,,,,,101025101
1,2,25,101,8,"CLOTH FOR GARMENTS",50,,,,20,,30,,100,,101025101
1,2,25,101,7,"UNDERWEAR",15,,,,10,,15,,40,,101025101
1,2,25,101,5,"SHIRTS/JACKETS",,,,,,,,,,,101025101
1,2,25,101,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101025101
1,2,26,4,8,"CLOTH FOR GARMENTS",20,,,,40,,60,,120,,101026004
1,2,26,4,11,"TAILORING/LAUNDRY/CLEANING, CL",24,,,,30,,40,,94,,101026004
1,2,26,4,9,"OTHER GARMENTS AND CLOTHING",20,,,,20,,50,,90,,101026004
1,2,26,4,1,"SUITS",,,,,30,,,,30,,101026004
1,2,26,4,3,"CLOTH",,,,,,,,,,,101026004
1,2,26,4,6,"JEANS",,,,,,,,,,,101026004
1,2,26,4,4,"TROUSERS",42,,,,30,,,,72,,101026004
1,2,26,4,7,"UNDERWEAR",18,,,,9,,20,,47,,101026004
1,2,26,4,2,"SMOCKS",,,,,,,,,,,101026004
1,2,26,4,5,"SHIRTS/JACKETS",21,,,,33,,,,54,,101026004
1,2,26,4,10,"FOOTWEAR",70,,,,40,,40,,150,,101026004
1,2,26,6,9,"OTHER GARMENTS AND CLOTHING",20,,,,15,,35,,70,,101026006
1,2,26,6,2,"SMOCKS",,,,,,,,,,,101026006
1,2,26,6,3,"CLOTH",,,,,,,,,,,101026006
1,2,26,6,5,"SHIRTS/JACKETS",,,,,,,,,,,101026006
1,2,26,6,7,"UNDERWEAR",25,,,,15,,25,,65,,101026006
1,2,26,6,8,"CLOTH FOR GARMENTS",18,,,,,,30,,48,,101026006
1,2,26,6,10,"FOOTWEAR",20,,,,15,,25,,60,,101026006
1,2,26,6,11,"TAILORING/LAUNDRY/CLEANING, CL",12,,,,,,15,,27,,101026006
1,2,26,6,1,"SUITS",,,,,,,,,,,101026006
1,2,26,6,6,"JEANS",7,,,,25,,20,,52,,101026006
1,2,26,6,4,"TROUSERS",10,,,,25,,,,35,,101026006
1,2,26,8,3,"CLOTH",,,,,,,,,,,101026008
1,2,26,8,9,"OTHER GARMENTS AND CLOTHING",20,,,,25,,40,,85,,101026008
1,2,26,8,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,10,,21,,41,,101026008
1,2,26,8,8,"CLOTH FOR GARMENTS",15,,,,20,,35,,70,,101026008
1,2,26,8,1,"SUITS",,,,,,,,,,,101026008
1,2,26,8,10,"FOOTWEAR",22,,,,18,,28,,68,,101026008
1,2,26,8,5,"SHIRTS/JACKETS",12,,,,15,,,,27,,101026008
1,2,26,8,6,"JEANS",10,,,,10,,,,20,,101026008
1,2,26,8,2,"SMOCKS",,,,,,,,,,,101026008
1,2,26,8,4,"TROUSERS",9,,,,20,,,,29,,101026008
1,2,26,8,7,"UNDERWEAR",20,,,,18,,25,,63,,101026008
1,2,26,10,9,"OTHER GARMENTS AND CLOTHING",40,,,,,,60,,100,,101026010
1,2,26,10,6,"JEANS",20,,,,,,35,,55,,101026010
1,2,26,10,3,"CLOTH",,,,,,,,,,,101026010
1,2,26,10,11,"TAILORING/LAUNDRY/CLEANING, CL",20,,,,,,27,,47,,101026010
1,2,26,10,1,"SUITS",,,,,,,,,,,101026010
1,2,26,10,10,"FOOTWEAR",35,,,,,,25,,60,,101026010
1,2,26,10,5,"SHIRTS/JACKETS",20,,,,,,10,,30,,101026010
1,2,26,10,7,"UNDERWEAR",25,,,,,,40,,65,,101026010
1,2,26,10,2,"SMOCKS",,,,,,,,,,,101026010
1,2,26,10,4,"TROUSERS",10,,,,,,10,,20,,101026010
1,2,26,10,8,"CLOTH FOR GARMENTS",35,,,,,,65,,100,,101026010
1,2,26,17,6,"JEANS",,,,,,,,,,,101026017
1,2,26,17,5,"SHIRTS/JACKETS",,,,,,,,,,,101026017
1,2,26,17,3,"CLOTH",,,,,,,,,,,101026017
1,2,26,17,1,"SUITS",,,,,,,,,,,101026017
1,2,26,17,7,"UNDERWEAR",,,10,,,,,,10,,101026017
1,2,26,17,10,"FOOTWEAR",,,15,,,,,,15,,101026017
1,2,26,17,8,"CLOTH FOR GARMENTS",,,30,,,,,,30,,101026017
1,2,26,17,2,"SMOCKS",,,,,,,,,,,101026017
1,2,26,17,9,"OTHER GARMENTS AND CLOTHING",,,20,,,,,,20,,101026017
1,2,26,17,4,"TROUSERS",,,,,,,,,,,101026017
1,2,26,17,11,"TAILORING/LAUNDRY/CLEANING, CL",,,12,,,,,,12,,101026017
1,2,26,19,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,3,,10,,13,,101026019
1,2,26,19,4,"TROUSERS",12,,,,20,,,,32,,101026019
1,2,26,19,8,"CLOTH FOR GARMENTS",,,,,7,,15,,22,,101026019
1,2,26,19,7,"UNDERWEAR",15,,,,20,,35,,70,,101026019
1,2,26,19,9,"OTHER GARMENTS AND CLOTHING",20,,,,15,,40,,75,,101026019
1,2,26,19,5,"SHIRTS/JACKETS",15,,,,15,,,,30,,101026019
1,2,26,19,3,"CLOTH",,,,,,,25,,25,,101026019
1,2,26,19,2,"SMOCKS",,,,,,,,,,,101026019
1,2,26,19,1,"SUITS",,,,,,,,,,,101026019
1,2,26,19,6,"JEANS",,,,,25,,,,25,,101026019
1,2,26,19,10,"FOOTWEAR",18,,,,12,,15,,45,,101026019
1,2,26,23,5,"SHIRTS/JACKETS",20,,,,76,,15,,111,,101026023
1,2,26,23,3,"CLOTH",,,,,60,,60,,120,,101026023
1,2,26,23,1,"SUITS",,,,,,,,,,,101026023
1,2,26,23,10,"FOOTWEAR",30,,,,120,,70,,220,,101026023
1,2,26,23,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,32,,35,,77,,101026023
1,2,26,23,8,"CLOTH FOR GARMENTS",15,,,,50,,60,,125,,101026023
1,2,26,23,9,"OTHER GARMENTS AND CLOTHING",20,,,,90,,60,,170,,101026023
1,2,26,23,2,"SMOCKS",,,,,,,,,,,101026023
1,2,26,23,4,"TROUSERS",22,,,,65,,16,,103,,101026023
1,2,26,23,6,"JEANS",25,,,,90,,20,,135,,101026023
1,2,26,23,7,"UNDERWEAR",18,,,,55,,48,,121,,101026023
1,2,26,24,3,"CLOTH",,,,,,,,,,,101026024
1,2,26,24,5,"SHIRTS/JACKETS",25,,,,,,,,25,,101026024
1,2,26,24,6,"JEANS",12,,,,,,10,,22,,101026024
1,2,26,24,7,"UNDERWEAR",15,,,,,,25,,40,,101026024
1,2,26,24,2,"SMOCKS",,,,,,,,,,,101026024
1,2,26,24,1,"SUITS",,,,,,,,,,,101026024
1,2,26,24,10,"FOOTWEAR",23,,,,,,32,,55,,101026024
1,2,26,24,8,"CLOTH FOR GARMENTS",9,,,,,,30,,39,,101026024
1,2,26,24,11,"TAILORING/LAUNDRY/CLEANING, CL",11,,,,,,20,,31,,101026024
1,2,26,24,9,"OTHER GARMENTS AND CLOTHING",20,,,,,,45,,65,,101026024
1,2,26,24,4,"TROUSERS",25,,,,,,,,25,,101026024
1,2,26,26,10,"FOOTWEAR",24,,,,15,,20,,59,,101026026
1,2,26,26,3,"CLOTH",,,,,,,,,,,101026026
1,2,26,26,2,"SMOCKS",,,,,,,,,,,101026026
1,2,26,26,6,"JEANS",16,,,,,,,,16,,101026026
1,2,26,26,9,"OTHER GARMENTS AND CLOTHING",20,,,,15,,45,,80,,101026026
1,2,26,26,5,"SHIRTS/JACKETS",20,,,,20,,,,40,,101026026
1,2,26,26,7,"UNDERWEAR",21,,,,18,,28,,67,,101026026
1,2,26,26,8,"CLOTH FOR GARMENTS",15,,,,20,,35,,70,,101026026
1,2,26,26,11,"TAILORING/LAUNDRY/CLEANING, CL",12,,,,15,,25,,52,,101026026
1,2,26,26,1,"SUITS",,,,,,,,,,,101026026
1,2,26,26,4,"TROUSERS",18,,,,15,,,,33,,101026026
1,2,26,29,8,"CLOTH FOR GARMENTS",20,,,,,,45,,65,,101026029
1,2,26,29,10,"FOOTWEAR",30,,,,,,20,,50,,101026029
1,2,26,29,6,"JEANS",16,,,,,,,,16,,101026029
1,2,26,29,1,"SUITS",,,,,,,,,,,101026029
1,2,26,29,5,"SHIRTS/JACKETS",28,,,,,,,,28,,101026029
1,2,26,29,7,"UNDERWEAR",21,,,,,,27,,48,,101026029
1,2,26,29,3,"CLOTH",,,,,,,60,,60,,101026029
1,2,26,29,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,,,25,,40,,101026029
1,2,26,29,9,"OTHER GARMENTS AND CLOTHING",25,,,,,,50,,75,,101026029
1,2,26,29,2,"SMOCKS",,,,,,,,,,,101026029
1,2,26,29,4,"TROUSERS",20,,,,,,,,20,,101026029
1,2,26,30,10,"FOOTWEAR",20,,,,,,20,,40,,101026030
1,2,26,30,9,"OTHER GARMENTS AND CLOTHING",25,,,,,,30,,55,,101026030
1,2,26,30,2,"SMOCKS",,,,,,,,,,,101026030
1,2,26,30,5,"SHIRTS/JACKETS",,,,,,,,,,,101026030
1,2,26,30,4,"TROUSERS",8,,,,,,15,,23,,101026030
1,2,26,30,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,,,17,,27,,101026030
1,2,26,30,3,"CLOTH",,,,,,,35,,35,,101026030
1,2,26,30,7,"UNDERWEAR",20,,,,,,35,,55,,101026030
1,2,26,30,6,"JEANS",12,,,,,,15,,27,,101026030
1,2,26,30,1,"SUITS",,,,,,,,,,,101026030
1,2,26,30,8,"CLOTH FOR GARMENTS",16,,,,,,25,,41,,101026030
1,2,26,39,9,"OTHER GARMENTS AND CLOTHING",,,25,,,,,,25,,101026039
1,2,26,39,8,"CLOTH FOR GARMENTS",,,15,,,,,,15,,101026039
1,2,26,39,2,"SMOCKS",,,,,,,,,,,101026039
1,2,26,39,7,"UNDERWEAR",,,,,,,,,,,101026039
1,2,26,39,10,"FOOTWEAR",,,10,,,,,,10,,101026039
1,2,26,39,4,"TROUSERS",,,,,,,,,,,101026039
1,2,26,39,6,"JEANS",,,,,,,,,,,101026039
1,2,26,39,11,"TAILORING/LAUNDRY/CLEANING, CL",,,5,,,,,,5,,101026039
1,2,26,39,1,"SUITS",,,,,,,,,,,101026039
1,2,26,39,3,"CLOTH",,,,,,,,,,,101026039
1,2,26,39,5,"SHIRTS/JACKETS",,,,,,,,,,,101026039
1,2,26,40,8,"CLOTH FOR GARMENTS",18,,,,10,,28,,56,,101026040
1,2,26,40,3,"CLOTH",,,,,,,,,,,101026040
1,2,26,40,9,"OTHER GARMENTS AND CLOTHING",25,,,,20,,30,,75,,101026040
1,2,26,40,4,"TROUSERS",15,,,,20,,,,35,,101026040
1,2,26,40,10,"FOOTWEAR",18,,,,10,,22,,50,,101026040
1,2,26,40,1,"SUITS",,,,,,,,,,,101026040
1,2,26,40,5,"SHIRTS/JACKETS",20,,,,15,,,,35,,101026040
1,2,26,40,11,"TAILORING/LAUNDRY/CLEANING, CL",9,,,,7,,12,,28,,101026040
1,2,26,40,6,"JEANS",25,,,,15,,,,40,,101026040
1,2,26,40,7,"UNDERWEAR",,,,,,,,,,,101026040
1,2,26,40,2,"SMOCKS",,,,,,,,,,,101026040
1,2,26,42,1,"SUITS",,,,,,,,,,,101026042
1,2,26,42,2,"SMOCKS",,,,,,,,,,,101026042
1,2,26,42,9,"OTHER GARMENTS AND CLOTHING",15,,,,20,,30,,65,,101026042
1,2,26,42,8,"CLOTH FOR GARMENTS",20,,,,17,,35,,72,,101026042
1,2,26,42,11,"TAILORING/LAUNDRY/CLEANING, CL",12,,,,10,,15,,37,,101026042
1,2,26,42,7,"UNDERWEAR",15,,,,12,,30,,57,,101026042
1,2,26,42,3,"CLOTH",,,,,50,,,,50,,101026042
1,2,26,42,6,"JEANS",,,,,35,,15,,50,,101026042
1,2,26,42,4,"TROUSERS",10,,,,25,,5,,40,,101026042
1,2,26,42,10,"FOOTWEAR",18,,,,15,,25,,58,,101026042
1,2,26,42,5,"SHIRTS/JACKETS",25,,,,25,,15,,65,,101026042
1,2,26,43,1,"SUITS",,,,,,,,,,,101026043
1,2,26,43,8,"CLOTH FOR GARMENTS",19,,,,15,,45,,79,,101026043
1,2,26,43,4,"TROUSERS",12,,,,25,,15,,52,,101026043
1,2,26,43,3,"CLOTH",,,,,,,,,,,101026043
1,2,26,43,2,"SMOCKS",,,,,,,,,,,101026043
1,2,26,43,6,"JEANS",15,,,,35,,20,,70,,101026043
1,2,26,43,10,"FOOTWEAR",23,,,,20,,27,,70,,101026043
1,2,26,43,5,"SHIRTS/JACKETS",26,,,,25,,12,,63,,101026043
1,2,26,43,9,"OTHER GARMENTS AND CLOTHING",20,,,,20,,40,,80,,101026043
1,2,26,43,7,"UNDERWEAR",25,,,,18,,30,,73,,101026043
1,2,26,43,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,10,,23,,48,,101026043
1,10,27,4,10,"FOOTWEAR",19,,,,12,,15,,46,,101027004
1,10,27,4,6,"JEANS",15,,,,20,,,,35,,101027004
1,10,27,4,3,"CLOTH",,,,,,,,,,,101027004
1,10,27,4,4,"TROUSERS",12,,,,9,,,,21,,101027004
1,10,27,4,9,"OTHER GARMENTS AND CLOTHING",10,,,,12,,20,,42,,101027004
1,10,27,4,11,"TAILORING/LAUNDRY/CLEANING, CL",9,,,,11,,16,,36,,101027004
1,10,27,4,8,"CLOTH FOR GARMENTS",15,,,,17,,22,,54,,101027004
1,10,27,4,2,"SMOCKS",,,,,,,,,,,101027004
1,10,27,4,5,"SHIRTS/JACKETS",18,,,,15,,,,33,,101027004
1,10,27,4,1,"SUITS",,,,,,,,,,,101027004
1,10,27,4,7,"UNDERWEAR",20,,,,10,,20,,50,,101027004
1,10,27,9,6,"JEANS",5,,,,10,,8,,23,,101027009
1,10,27,9,8,"CLOTH FOR GARMENTS",10,,,,12,,38,,60,,101027009
1,10,27,9,9,"OTHER GARMENTS AND CLOTHING",15,,,,15,,25,,55,,101027009
1,10,27,9,10,"FOOTWEAR",20,,,,14,,22,,56,,101027009
1,10,27,9,2,"SMOCKS",,,,,,,,,,,101027009
1,10,27,9,7,"UNDERWEAR",15,,,,10,,20,,45,,101027009
1,10,27,9,1,"SUITS",,,,,,,,,,,101027009
1,10,27,9,4,"TROUSERS",7,,,,12,,,,19,,101027009
1,10,27,9,5,"SHIRTS/JACKETS",18,,,,12,,8,,38,,101027009
1,10,27,9,11,"TAILORING/LAUNDRY/CLEANING, CL",5,,,,8,,17,,30,,101027009
1,10,27,9,3,"CLOTH",,,,,,,,,,,101027009
1,10,27,10,11,"TAILORING/LAUNDRY/CLEANING, CL",6,,,,,,15,,21,,101027010
1,10,27,10,4,"TROUSERS",10,,,,,,,,10,,101027010
1,10,27,10,7,"UNDERWEAR",12,,,,,,17,,29,,101027010
1,10,27,10,9,"OTHER GARMENTS AND CLOTHING",15,,,,,,25,,40,,101027010
1,10,27,10,2,"SMOCKS",,,,,,,,,,,101027010
1,10,27,10,5,"SHIRTS/JACKETS",15,,,,,,,,15,,101027010
1,10,27,10,1,"SUITS",,,,,,,,,,,101027010
1,10,27,10,3,"CLOTH",,,,,,,30,,30,,101027010
1,10,27,10,6,"JEANS",,,,,,,,,,,101027010
1,10,27,10,8,"CLOTH FOR GARMENTS",10,,,,,,35,,45,,101027010
1,10,27,10,10,"FOOTWEAR",11,,,,,,18,,29,,101027010
1,10,27,11,1,"SUITS",,,,,,,,,,,101027011
1,10,27,11,10,"FOOTWEAR",18,,,,,,10,,28,,101027011
1,10,27,11,7,"UNDERWEAR",13,,,,,,18,,31,,101027011
1,10,27,11,5,"SHIRTS/JACKETS",16,,,,,,,,16,,101027011
1,10,27,11,3,"CLOTH",,,,,,,45,,45,,101027011
1,10,27,11,4,"TROUSERS",22,,,,,,,,22,,101027011
1,10,27,11,8,"CLOTH FOR GARMENTS",18,,,,,,26,,44,,101027011
1,10,27,11,11,"TAILORING/LAUNDRY/CLEANING, CL",9,,,,,,12,,21,,101027011
1,10,27,11,9,"OTHER GARMENTS AND CLOTHING",12,,,,,,20,,32,,101027011
1,10,27,11,2,"SMOCKS",,,,,,,,,,,101027011
1,10,27,11,6,"JEANS",10,,,,,,,,10,,101027011
1,10,27,13,4,"TROUSERS",45,,,,,,,,45,,101027013
1,10,27,13,1,"SUITS",,,,,,,,,,,101027013
1,10,27,13,6,"JEANS",,,,,,,30,,30,,101027013
1,10,27,13,7,"UNDERWEAR",40,,,,,,25,,65,,101027013
1,10,27,13,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,10,,17,,42,,101027013
1,10,27,13,9,"OTHER GARMENTS AND CLOTHING",20,,,,15,,50,,85,,101027013
1,10,27,13,10,"FOOTWEAR",45,,,,15,,25,,85,,101027013
1,10,27,13,5,"SHIRTS/JACKETS",24,,,,,,,,24,,101027013
1,10,27,13,2,"SMOCKS",,,,,,,,,,,101027013
1,10,27,13,3,"CLOTH",,,,,,,,,,,101027013
1,10,27,13,8,"CLOTH FOR GARMENTS",30,,,,20,,45,,95,,101027013
1,10,27,20,10,"FOOTWEAR",20,,,,13,,15,,48,,101027020
1,10,27,20,7,"UNDERWEAR",20,,,,10,,18,,48,,101027020
1,10,27,20,2,"SMOCKS",,,,,,,,,,,101027020
1,10,27,20,1,"SUITS",,,,,,,,,,,101027020
1,10,27,20,9,"OTHER GARMENTS AND CLOTHING",16,,,,10,,25,,51,,101027020
1,10,27,20,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,10,,10,,101027020
1,10,27,20,4,"TROUSERS",15,,,,7,,,,22,,101027020
1,10,27,20,6,"JEANS",12,,,,15,,,,27,,101027020
1,10,27,20,5,"SHIRTS/JACKETS",20,,,,12,,,,32,,101027020
1,10,27,20,3,"CLOTH",,,,,,,,,,,101027020
1,10,27,20,8,"CLOTH FOR GARMENTS",,,,,,,36,,36,,101027020
1,10,27,23,8,"CLOTH FOR GARMENTS",25,,15,,,,25,,65,,101027023
1,10,27,23,5,"SHIRTS/JACKETS",20,,10,,,,,,30,,101027023
1,10,27,23,7,"UNDERWEAR",15,,9,,,,15,,39,,101027023
1,10,27,23,10,"FOOTWEAR",18,,12,,,,15,,45,,101027023
1,10,27,23,4,"TROUSERS",20,,12,,,,,,32,,101027023
1,10,27,23,1,"SUITS",,,,,,,,,,,101027023
1,10,27,23,3,"CLOTH",,,,,,,,,,,101027023
1,10,27,23,9,"OTHER GARMENTS AND CLOTHING",15,,10,,,,25,,50,,101027023
1,10,27,23,11,"TAILORING/LAUNDRY/CLEANING, CL",12,,8,,,,13,,33,,101027023
