"id1","id2","hhno","s4aix1_plotno","s4aix_289i","s4aix_289ii","s4aix_290i","s4aix_290ii","s4aix_290iii","s4aix_291i","s4aix_291ii","s4aix_291iii","s4aix_292i","s4aix_292ii","s4aix_292iii","s4aix_293i","s4aix_293ii","s4aix_293iii","s4aix_294i","s4aix_294ii","s4aix_294iii","s4aix_295i","s4aix_295ii","s4aix_295iii","s4aix_296i","s4aix_296ii","s4aix_296iii","s4aix_297i","s4aix_297ii","s4aix_297iii","s4aix_298i","s4aix_298ii","s4aix_298iii"
7,126,107271032,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,126,107272001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,126,107272003,2,3,10,,,,,,,,,,,,,,,,,,,14,8,2,,,,,,
7,126,107272003,1,2,4,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,
7,126,107272005,1,4,1,1,8,1,,,,,,,,,,,,,,,,1,8,1,,,,,,
7,126,107272005,2,4,1,,8,1,,,,,,,,,,,,,,,,1,8,1,,,,,,
7,126,107272006,1,3,1,,,,,,,,,,,,,,,,,,,10,8,1,10,8,1,,,
7,126,107272007,2,3,12,2,10,6,,,,,,,,,,,,,,,,2,10,1,,,,,,
7,126,107272007,1,3,12,2,10,6,,,,,,,,,,,,,,,,2,10,1,,,,,,
7,126,107272007,4,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,126,107272007,3,3,12,2,10,6,,,,,,,,,,,,,,,,2,10,1,,,,,,
7,126,107272007,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,126,107272012,1,3,8,6,10,4,,,,,,,,,,,,,,,,,,,,,,,,
7,126,107272013,1,4,10,15,10,3,,,,,,,,,,,,,,,,,,,,,,,,
7,126,107272016,4,3,7,,,,,,,,,,,,,,,,,,,1,10,4,,,,,,
7,126,107272016,3,7,11,,,,,,,,,,,,,,,,,,,1,10,4,,,,,,
7,126,107272016,1,3,12,,,,,,,,,,,,,,,,,,,1,10,4,,,,,,
7,126,107272016,2,3,12,,,,,,,,,,,,,,,,,,,1,10,4,,,,,,
7,126,107272017,1,3,12,7,10,4,,,,,,,,,,,,,,,,,,,,,,,,
7,127,107250023,1,1,7,9,7,3,,,,,,,,,,,,,,,,1,3,1,4,3,1,,,
7,127,107251008,1,3,7,4,8,3,,,,,,,,,,,,,,,,6,8,4,6,8,3,6,6,4
7,128,107252008,1,3,7,10,6,6,,,,,,,,,,,,,,,,12,4,1,10,4,1,,,
7,128,107252011,2,3,8,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252011,1,3,8,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252019,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252019,1,2,7,4,8,2,,,,,,,,,,,,,,,,5,7,1,3,7,1,,,
7,128,107252019,3,2,7,1,8,3,,,,,,,,,,,,,,,,4,7,1,3,7,1,,,
7,128,107252019,4,2,7,1,8,2,,,,,,,,,,,,,,,,4,7,1,3,7,1,,,
7,128,107252023,1,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252023,2,4,8,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252024,1,5,8,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252026,2,2,7,5,6,2,,,,,,,,,,,,,,,,4,6,1,,,,,,
7,128,107252026,1,2,7,7,6,2,,,,,,,,,,,,,,,,4,6,1,,,,,,
7,128,107252030,1,3,7,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252030,2,3,7,,,,,,,,,,,,,,,,,,,4,7,1,,,,,,
7,128,107252032,1,3,7,2,6,3,,,,,,,,,,,,,,,,19,8,1,,,,,,
7,128,107252035,1,3,7,,,,,,,,,,,,,,,,,,,15,7,3,15,6,1,,,
7,128,107252036,1,2,7,1,5,10,,,,,,,,,,,,,,,,7,8,1,7,8,1,,,
7,128,107252041,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,128,107252041,2,2,7,,,,,,,,,,,,,,,,,,,15,8,1,,,,,,
7,128,107252041,1,2,7,,,,,,,,,,,,,,,,,,,10,8,1,,,,,,
7,128,107252055,1,3,7,4,4,3,,,,,,,,,,,,,,,,12,8,1,10,6,1,,,
7,128,107252059,1,2,7,,,,,,,,,,,,,,,,,,,3,9,1,15,7,1,,,
7,128,107252060,2,2,7,5,5,2,,,,,,,,,,,,,,,,4,8,1,4,8,1,,,
7,128,107252060,1,2,7,12,5,4,,,,,,,,,,,,,,,,7,8,1,4,8,1,,,
7,128,107252060,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249001,2,2,8,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249001,1,2,8,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249003,3,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249003,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249003,4,3,8,4,5,3,,,,,,,,,,,,,,,,2,5,1,,,,,,
7,130,107249003,2,2,8,2,5,3,,,,,,,,,,,,,,,,3,5,1,,,,,,
7,130,107249008,2,3,8,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249008,1,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249008,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249009,2,3,7,5,6,3,,,,,,,,,,,,,,,,,,,15,8,3,,,
7,130,107249009,1,3,7,5,6,3,,,,,,,,,,,,,,,,,,,15,8,3,,,
7,130,107249011,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249011,2,2,8,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249021,3,3,7,3,6,2,,,,,,,,,,,,,,,,10,8,2,10,8,2,,,
7,130,107249021,2,3,7,3,6,2,,,,,,,,,,,,,,,,10,8,2,10,8,2,,,
7,130,107249021,1,3,7,3,6,2,,,,,,,,,,,,,,,,10,8,2,10,8,2,,,
7,130,107249025,2,3,7,3,6,3,,,,,,,,,,,,,,,,12,8,2,12,6,1,,,
7,130,107249025,3,3,7,3,6,3,,,,,,,,,,,,,,,,12,8,2,12,6,1,,,
7,130,107249025,1,3,7,3,6,3,,,,,,,,,,,,,,,,12,8,2,12,6,1,,,
7,130,107249029,1,3,8,4,6,5,,,,,,,,,,,,,,,,7,5,1,,,,,,
7,130,107249032,1,2,8,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,
7,130,107249036,1,3,8,9,5,4,,,,,,,,,,,,,,,,10,4,1,,,,,,
7,130,107249042,2,3,7,5,4,3,,,,,,,,,,,,,,,,4,6,1,15,6,1,,,
7,130,107249042,1,3,7,5,4,3,,,,,,,,,,,,,,,,4,6,1,15,6,1,,,
7,132,107262003,1,3,12,5,8,1,,,,,,,,,,,,,,,,5,5,1,,,,,,
7,132,107262003,2,3,12,8,8,1,,,,,,,,,,,,,,,,8,5,1,,,,,,
7,132,107262004,2,1,10,3,7,4,,,,,,,,,,,,,,,,3,10,1,,,,,,
7,132,107262004,1,2,8,5,7,6,,,,,,,,,,,,,,,,5,10,1,,,,,,
7,132,107262004,3,3,8,8,7,8,,,,,,,,,,,,,,,,8,10,1,,,,,,
7,132,107262007,1,4,11,,,,,,,,,,,,,,,,,,,7,6,1,7,5,1,,,
7,132,107262008,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262009,1,3,10,,,,,,,,,,,,,,,,,,,14,6,2,10,5,2,7,3,1
7,132,107262010,1,3,10,3,4,3,,,,,,,,,,,,,,,,5,4,2,7,3,1,,,
7,132,107262012,1,3,10,,,,,,,,,,,,,,,,,,,5,6,2,5,4,2,2,4,1
7,132,107262013,1,3,8,3,5,30,,,,,,,,,,,,,,,,6,8,1,6,8,1,,,
7,132,107262013,2,3,8,3,5,15,,,,,,,,,,,,,,,,5,7,1,5,7,1,,,
7,132,107262016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262016,3,3,12,3,6,10,,,,,,,,,,,,,,,,3,10,1,,,,,,
7,132,107262016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262017,1,2,8,6,8,20,,,,,,,,,,,,,,,,6,8,1,,,,,,
7,132,107262018,1,2,12,4,6,10,,,,,,,,,,,,,,,,5,6,1,5,6,1,,,
7,132,107262020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262020,1,11,6,4,7,10,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262020,2,11,6,4,7,15,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,132,107262022,1,3,8,4,6,17,,,,,,,,,,,,,,,,6,6,1,6,6,1,,,
7,133,107259001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259001,1,1,12,6,10,6,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259001,2,1,12,,,,,,,,,,,,,,,,,,,10,10,1,,,,,,
7,133,107259001,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259002,1,1,12,14,10,4,,,,,,,,,,,,,,,,14,10,1,14,10,1,,,
7,133,107259002,2,6,9,14,10,4,,,,,,,,,,,,,,,,14,10,1,14,10,1,,,
7,133,107259002,3,3,7,14,10,4,,,,,,,,,,,,,,,,14,10,1,14,10,1,,,
7,133,107259006,1,11,6,5,5,3,,,,,,,,,,,,,,,,6,7,1,6,5,2,,,
7,133,107259008,1,3,8,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259010,1,3,8,,,,,,,,,,,,,,,,,,,14,8,3,14,8,1,4,8,2
7,133,107259011,1,4,8,,,,,,,,,,,,,,,,,,,3,21,3,,,,,,
7,133,107259012,3,1,9,,,,,,,,,,,,,,,,,,,5,6,18,,,,,,
7,133,107259012,1,7,4,,,,,,,,,,,,,,,,,,,11,7,18,,,,,,
7,133,107259012,2,5,8,,,,,,,,,,,,,,,,,,,3,8,18,,,,,,
7,133,107259013,1,7,1,,,,,,,,,,,,,,,,,,,3,6,15,3,6,5,,,
7,133,107259013,2,1,8,,,,,,,,,,,,,,,,,,,3,6,15,3,6,5,,,
7,133,107259015,1,,,3,6,3,,,,,,,,,,,,,,,,6,6,2,6,6,1,,,
7,133,107259016,1,6,10,5,12,6,,,,,,,,,,,,,,,,5,12,2,,,,,,
7,133,107259017,2,6,12,,,,,,,,,,,,,,,,,,,1,6,25,1,6,1,,,
7,133,107259017,3,5,8,,,,,,,,,,,,,,,,,,,1,10,25,1,10,1,,,
7,133,107259017,1,1,12,,,,,,,,,,,,,,,,,,,1,10,25,1,10,1,,,
7,133,107259025,1,3,8,20,6,5,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259025,2,3,8,15,6,5,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259027,1,3,10,16,6,3,,,,,,,,,,,,,,,,,,,,,,,,
7,133,107259029,1,3,8,,,,,,,,,,,,,,,,,,,21,16,4,,,,,,
7,133,107259030,1,1,12,4,12,6,,,,,,,,,,,,,,,,4,12,2,4,12,2,,,
7,133,107259030,2,1,12,2,12,6,,,,,,,,,,,,,,,,2,12,2,2,12,2,,,
7,133,107259030,3,3,7,4,12,6,,,,,,,,,,,,,,,,4,12,2,4,12,2,,,
7,133,107259030,4,3,7,2,12,6,,,,,,,,,,,,,,,,2,12,2,2,12,2,,,
7,133,107259030,5,1,12,4,12,6,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295001,4,1,11,,,,,,,,,,,,,,,,,,,12,8,4,,,,,,
8,9,108295001,1,1,11,,,,,,,,,,,,,,,,,,,14,5,4,,,,,,
8,9,108295001,2,7,11,,,,,,,,,,,,,,,,,,,1,6,4,1,6,1,,,
8,9,108295001,3,7,11,,,,,,,,,,,,,,,,,,,7,6,4,,,,,,
8,9,108295002,3,6,12,1,3,2,,,,,,,,,,,,,,,,2,5,6,2,5,10,,,
8,9,108295002,5,6,12,1,3,2,,,,,,,,,,,,,,,,2,5,6,2,5,10,,,
8,9,108295002,2,4,11,1,3,2,,,,,,,,,,,,,,,,2,5,6,2,5,10,,,
8,9,108295002,6,3,12,1,3,2,,,,,,,,,,,,,,,,2,5,6,2,5,10,,,
8,9,108295002,4,6,12,1,3,2,,,,,,,,,,,,,,,,2,5,6,2,5,10,,,
8,9,108295002,1,4,7,2,7,12,,,,,,,,,,,,,,,,2,5,6,2,5,10,,,
8,9,108295003,1,6,7,,,,,,,,,,,,,,,,,,,2,6,4,,,,,,
8,9,108295003,4,6,7,,,,,,,,,,,,,,,,,,,2,6,4,,,,,,
8,9,108295003,2,6,7,,,,,,,,,,,,,,,,,,,2,6,4,,,,,,
8,9,108295003,3,6,7,,,,,,,,,,,,,,,,,,,2,6,4,,,,,,
8,9,108295005,1,,,,,,,,,,,,,,,,,,,,,10,4,4,,,,,,
8,9,108295005,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295005,4,1,1,1,,,,,,,,,,,,,,,,,,5,3,3,3,1,5,3,2,5
8,9,108295005,3,1,2,1,,,,,,,,,,,,,,,,,,5,5,6,3,3,4,3,2,4
8,9,108295005,5,,,,,,,,,,,,,,,,,,,,,11,4,4,,,,,,
8,9,108295006,2,6,7,,,,,,,,,,,,,,,,,,,2,6,7,2,5,5,2,5,4
8,9,108295006,1,6,7,,,,,,,,,,,,,,,,,,,2,6,7,2,5,5,2,5,4
8,9,108295008,1,6,9,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295008,4,6,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295008,2,5,11,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295008,3,14,9,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295011,3,4,11,,,,,,,,,,7,6,3,,,,,,,7,6,3,,,,,,
8,9,108295011,1,6,9,,,,,,,,,,7,6,3,,,,,,,7,6,3,,,,,,
8,9,108295011,2,3,8,,,,,,,,,,7,6,3,,,,,,,7,6,3,,,,,,
8,9,108295012,4,,,,,,,,,,,,,,,,,,,,,6,5,5,,,,,,
8,9,108295012,1,,,,,,,,,,,,,,,,,,,,,7,5,3,,,,,,
8,9,108295012,3,,,,,,,,,,,,,,,,,,,,,1,5,4,,,,1,5,3
8,9,108295012,5,,,,,,,,,,,,,,,,,,,,,3,3,1,,,,,,
8,9,108295012,2,,,,,,,,,,,,,,,,,,,,,2,5,2,,,,,,
8,9,108295012,6,,,,,,,,,,,,,,,,,,,,,3,5,2,,,,1,5,3
8,9,108295013,2,6,7,,,,,,,,,,,,,,,,,,,1,6,22,,,,,,
8,9,108295013,1,6,7,,,,,,,,,,,,,,,,,,,1,6,22,,,,,,
8,9,108295013,4,6,7,,,,,,,,,,,,,,,,,,,1,6,22,,,,,,
8,9,108295013,3,6,7,,,,,,,,,,,,,,,,,,,1,6,22,,,,,,
8,9,108295015,3,4,1,1,2,2,,,,,,,,,,,,,,,,,,,5,5,2,,,
8,9,108295015,1,6,9,1,2,2,,,,,,,,,,,,,,,,,,,7,5,2,,,
8,9,108295015,2,4,10,1,5,7,,,,,,,,,,,,,,,,,,,5,5,2,,,
8,9,108295019,2,6,10,,,,,,,,,,,,,,,,,,,2,6,4,2,6,2,2,4,0
8,9,108295019,1,7,11,,,,,,,,,,,,,,,,,,,2,6,4,2,6,2,2,4,0
8,9,108295019,3,7,11,,,,,,,,,,,,,,,,,,,2,6,4,2,6,2,2,4,0
8,9,108295022,4,,,1,1,1,,,,,,,,,,,,,,,,1,5,5,,,,1,5,3
8,9,108295022,3,,,1,2,1,,,,,,,,,,,,,,,,4,4,3,,,,,,
8,9,108295022,1,,,,,,,,,,,,,,,,,,,,,7,8,7,,,,,,
8,9,108295022,5,,,,,,,,,,,,,,,,,,,,,5,4,7,,,,,,
8,9,108295022,2,,,1,2,1,,,,,,,,,,,,,,,,3,1,8,1,3,2,1,4,8
8,9,108295023,1,4,9,,,,,,,,,,,,,,,,,,,1,7,8,1,6,4,,,
8,9,108295023,2,6,11,,,,,,,,,,,,,,,,,,,1,7,4,,,,,,
8,9,108295024,1,5,6,,,,,,,,,,,,,,,,,,,1,7,7,,,,1,4,3
8,9,108295024,3,6,7,5,6,4,,,,,,,,,,,,,,,,5,6,7,,,,,,
8,9,108295024,2,5,6,,,,,,,,,,,,,,,,,,,1,6,7,,,,1,4,3
8,9,108295025,1,6,9,4,5,17,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295025,2,6,12,8,5,17,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108295025,3,6,9,8,5,17,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108297004,2,10,9,6,8,2,3,5,3,,,,6,10,2,,,,,,,5,5,2,,,,,,
8,9,108297004,3,6,10,6,8,2,3,5,3,,,,6,6,2,,,,,,,5,5,1,,,,,,
8,9,108297004,1,6,10,6,8,2,3,5,6,,,,6,10,2,,,,,,,6,5,2,,,,,,
8,9,108297006,2,7,12,,,,,,,,,,,,,,,,,,,6,6,2,5,6,1,,,
8,9,108297006,1,7,12,3,6,6,3,6,5,,,,,,,,,,,,,10,7,2,10,8,1,,,
8,9,108297010,2,5,6,,,,,,,,,,,,,,,,,,,4,3,5,,,,4,3,4
8,9,108297010,1,5,6,,,,,,,,,,,,,,,,,,,5,3,5,,,,5,3,4
8,9,108297013,1,5,6,2,8,6,3,7,10,,,,,,,,,,,,,2,8,3,,,,,,
8,9,108297013,3,5,6,2,8,5,2,8,10,2,10,3,,,,,,,,,,2,8,3,,,,,,
8,9,108297013,2,5,6,2,8,2,,,,,,,,,,,,,,,,2,8,3,,,,,,
8,9,108297015,2,7,11,,,,,,,,,,,,,,,,,,,5,8,1,1,5,1,1,5,1
8,9,108297015,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108297015,3,3,11,,,,,,,,,,,,,,,,,,,10,8,1,,,,,,
8,9,108297015,1,7,7,,,,,,,,,,,,,,,,,,,6,5,1,,,,,,
8,9,108297022,4,8,9,,,,,,,,,,,,,,,,,,,2,4,2,3,5,3,,,
8,9,108297022,1,1,2,3,6,7,,,,,,,,,,,,,,,,3,6,3,3,4,3,,,
8,9,108297022,2,1,2,3,6,7,,,,,,,,,,,,,,,,3,6,3,3,4,3,,,
8,9,108297022,3,1,2,3,6,7,,,,,,,,,,,,,,,,3,6,3,3,4,3,,,
8,9,108297023,2,3,12,2,4,100,,,,,,,,,,,,,,,,2,5,3,2,5,2,,,
8,9,108297023,3,7,10,1,2,1,,,,,,,,,,,,,,,,3,4,3,1,8,3,1,3,4
8,9,108297023,1,7,10,1,2,1,,,,,,,,,,,,,,,,3,8,2,2,8,3,1,3,4
8,9,108297028,2,6,11,1,3,2,,,,,,,,,,,,,,,,,,,3,7,4,3,7,8
8,9,108297028,1,6,11,1,3,2,,,,,,,,,,,,,,,,,,,3,7,4,3,7,8
8,9,108297029,2,6,11,1,3,2,2,7,18,,,,,,,,,,,,,4,4,1,4,2,2,2,3,2
8,9,108297029,6,6,12,1,2,2,1,5,5,,,,,,,,,,,,,4,4,1,4,2,2,,,
8,9,108297029,1,6,11,1,3,2,2,7,18,,,,,,,,,,,,,4,4,1,4,2,2,2,3,2
8,9,108297029,3,4,12,3,7,15,,,,,,,,,,,,,,,,4,4,1,4,2,2,2,3,3
8,9,108297029,5,6,11,1,1,2,1,5,5,,,,,,,,,,,,,4,4,1,4,2,2,,,
8,9,108297029,4,6,10,1,1,2,1,5,5,,,,,,,,,,,,,4,4,1,4,2,2,,,
8,9,108297036,5,7,9,,,,,,,,,,,,,,,,,,,3,2,4,2,4,3,,,
8,9,108297036,3,6,9,,,,,,,,,,,,,,,,,,,2,4,7,2,5,4,,,
8,9,108297036,1,12,5,13,2,15,,,,,,,,,,,,,,,,3,11,1,2,4,1,,,
8,9,108297036,4,6,9,,,,,,,,,,,,,,,,,,,3,4,3,1,3,4,,,
8,9,108297036,6,6,9,,,,,,,,,,,,,,,,,,,1,2,6,1,5,4,,,
8,9,108297036,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108297036,2,6,10,,,,,,,,,,,,,,,,,,,7,9,1,2,4,3,,,
8,9,108297040,1,6,12,14,6,3,,,,,,,30,7,2,30,4,2,,,,28,10,2,5,4,2,,,
8,9,108297042,2,8,9,,,,,,,,,,,,,,,,,,,1,4,15,1,6,2,1,6,2
8,9,108297042,1,8,9,,,,,,,,,,,,,,,,,,,1,4,15,1,6,2,1,6,2
8,9,108297046,5,3,11,,,,,,,,,,,,,,,,,,,3,6,6,,,,,,
8,9,108297046,4,4,9,,,,,,,,,,,,,,,,,,,3,6,6,,,,,,
8,9,108297046,3,7,11,1,2,1,,,,,,,,,,,,,,,,1,6,6,,,,,,
8,9,108297046,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,108297046,2,8,11,1,2,1,,,,,,,,,,,,,,,,1,5,6,1,6,1,1,6,5
8,9,108297046,1,6,10,1,2,1,,,,,,,,,,,,,,,,1,8,6,1,8,1,1,8,5
8,9,108297052,3,7,9,,,,,,,,,,,,,,,,,,,2,5,3,2,3,4,,,
8,9,108297052,2,6,9,,,,,,,,,,,,,,,,,,,3,4,4,2,2,3,,,
8,9,108297052,1,6,9,,,,,,,,,,,,,,,,,,,3,6,6,1,4,10,,,
8,9,108297052,9,7,9,,,,,,,,,,,,,,,,,,,3,1,2,1,3,5,,,
8,9,108297052,7,7,9,,,,,,,,,,,,,,,,,,,2,1,2,1,3,5,,,
8,9,108297052,8,7,9,,,,,,,,,,,,,,,,,,,1,2,3,1,3,5,,,
8,9,108297052,10,7,9,,,,,,,,,,,,,,,,,,,1,3,3,1,1,5,,,
8,9,108297052,5,7,9,,,,,,,,,,,,,,,,,,,1,4,6,3,2,4,,,
8,9,108297052,6,7,9,,,,,,,,,,,,,,,,,,,4,2,3,2,4,5,,,
8,9,108297052,4,7,12,,,,,,,,,,,,,,,,,,,2,3,5,1,3,2,,,
8,9,108297059,2,6,10,,,,,,,,,,,,,,,,,,,5,8,3,3,8,2,5,3,3
8,9,108297059,1,6,10,,,,,,,,,,,,,,,,,,,30,8,5,3,8,15,10,3,5
8,10,108301002,4,5,11,3,6,5,3,6,2,,,,,,,,,,,,,3,6,3,3,6,6,,,
8,10,108301002,2,6,12,1,7,20,1,7,12,,,,,,,,,,,,,1,7,3,1,7,5,,,
8,10,108301002,3,6,12,2,6,30,2,6,5,,,,,,,,,,,,,2,6,3,2,6,4,,,
8,10,108301002,1,3,8,5,5,10,5,2,6,,,,,,,,,,,,,5,5,3,5,5,4,,,
8,10,108301004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,108301004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,108301005,1,6,12,4,6,10,,,,,,,,,,,,,,,,4,5,3,,,,,,
8,10,108301005,2,6,11,7,6,15,,,,,,,,,,,,,,,,7,6,2,,,,,,
8,10,108301008,2,6,11,10,6,4,,,,,,,,,,,,,,,,10,6,1,4,6,1,10,6,2
8,10,108301008,1,6,11,10,6,4,,,,,,,,,,,,,,,,10,6,1,4,6,1,10,6,2
8,10,108301011,1,2,11,,,,,,,,,,,,,,,,,,,7,6,1,,,,,,
8,10,108301015,1,5,11,3,6,4,,,,,,,,,,,,,,,,3,6,1,3,6,2,,,
8,10,108303002,1,6,10,,,,3,7,3,,,,,,,,,,,,,7,6,1,,,,,,
8,10,108303002,2,5,10,,,,3,7,3,,,,,,,,,,,,,2,5,1,,,,,,
8,10,108303012,2,6,11,2,8,1,2,8,3,2,4,1,,,,,,,,,,3,7,1,4,7,2,,,
8,10,108303012,1,10,1,8,7,1,,,,1,5,1,,,,,,,,,,3,7,1,3,7,2,,,
8,10,108303016,1,6,11,1,8,4,,,,,,,1,8,1,,,,,,,1,7,7,,,,,,
8,10,108303021,1,6,11,7,8,4,7,8,5,7,8,4,,,,,,,,,,3,6,3,,,,,,
8,10,108303021,2,7,12,,,,,,,,,,,,,,,,,,,3,6,1,,,,,,
8,10,108303022,3,5,11,,,,,,,,,,,,,,,,,,,3,7,1,,,,1,5,2
8,10,108303022,1,2,7,,,,,,,,,,,,,,,,,,,2,7,1,,,,2,7,2
8,10,108303022,2,5,11,2,7,7,,,,,,,,,,,,,,,,2,7,1,,,,2,7,2
8,10,108303023,2,6,11,4,6,2,,,,,,,,,,,,,,,,3,7,2,,,,,,
8,10,108303023,1,5,11,3,6,2,,,,,,,,,,,,,,,,3,6,2,,,,,,
8,10,108303042,1,5,11,,,,,,,,,,,,,,,,,,,7,6,1,,,,,,
8,10,108304003,1,4,11,30,,-10,-10,,,,,,,,,,,30,-10,,,,,,,,,,,
8,10,108304013,1,4,11,,,,,,,,,,,,,,,6,-10,,,,,,,,,,,
8,10,108304013,2,9,12,,,,,,,,,,,,,,,6,-10,,,,,,,,,,,
8,10,108304027,1,7,8,,,,,,,,,-1,-10,,,,,,,0.200000002980232,3,-10,,,,,,,,
8,10,108304032,2,9,9,,,,,,,,,-1,-10,,-1,,,7,-10,,4,-10,,10,,,,,,
8,10,108304032,1,5,5,7,,-10,,,,,,-1,-10,,-1,,,7,-10,,4,-10,,,,,,,,
8,10,108304039,1,5,11,,,,,,-1,-10,,,,,,,,6,-10,,,,,,,,,,,
8,10,108304041,1,7,11,,,,,,,,,,,,,,,7,-10,,,,,,,,,,,
8,10,108304041,3,7,12,,,,,,,,,,,,,,,7,-10,,,,,,,,,,,
8,10,108304041,2,5,12,,,,,,,,,,,,,,,7,-10,,,,,,,,,,,
8,10,108304042,3,6,9,,,,,,,,,-1,-10,,,,,,,,,,,,,,,,,
8,10,108304042,2,4,8,,,,,,,,,-1,-10,,-1,,,,,,,,,,,,,,,
8,10,108304042,1,4,8,4,,-10,,,,,,-1,-10,,-1,,,,,,,,,,,,,,,
8,10,108305039,1,5,12,8,9,2,,,,,,,4,11,1,,,,4,10,2,,,,,,,,,
8,135,108310004,3,5,6,10,6,10,,,,,,,2,4,1,4,6,1,10,2,4,,,,,,,,,
8,135,108310004,2,5,6,8,4,4,,,,,,,2,4,1,2,6,1,10,2,4,,,,,,,,,
8,135,108310004,1,5,6,8,4,4,,,,,,,4,4,1,4,6,1,10,2,4,,,,,,,,,
8,135,108310005,2,4,5,8,8,8,,,,,,,,,,20,8,1,14,4,3,4,4,4,4,2,1,,,
8,135,108310005,1,4,5,8,8,8,,,,,,,,,,20,8,1,14,4,3,4,4,4,4,2,1,,,
8,135,108310005,3,4,5,20,6,4,,,,,,,,,,40,8,1,20,4,4,4,4,4,4,2,1,,,
8,135,108310007,1,4,5,8,8,6,,,,,,,,,,16,8,1,10,2,2,,,,,,,,,
8,135,108310007,2,,,8,6,2,,,,,,,,,,10,8,1,5,2,2,,,,,,,,,
8,135,108310014,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,135,108310014,1,4,5,6,8,2,,,,,,,10,4,1,10,6,1,6,4,4,10,6,10,,,,,,
8,135,108310014,3,4,5,4,8,2,,,,,,,8,4,1,10,6,1,6,4,4,10,6,10,,,,,,
8,135,108310019,2,5,8,,,,,,,,,,,,,,,,,,,24,5,3,4,4,1,,,
8,135,108310019,3,5,8,,,,,,,,,,,,,,,,,,,14,5,3,,4,1,,,
