"id1","id2","id3","id4","hhno","total_exp_s11b","food_exp","gifts_given","own_produce","children_exp","elderly_exp","maleAdults_exp","femaleAdults_exp","otherItems_exp","fuel_exp","avg_s11_monthly_exp","education_expenditure","health_expenses","dwelling_expenses","avg_monthly_exp_overall"
1,8,13,20,101013020,0,97.8499984741211,0,34.5,3.08333325386047,0,0,3.33333325386047,18.8333339691162,8.80000019073486,166.399993896484,90,68,20,261.899993896484
1,8,13,28,101013028,0,63.0999984741211,0,29,2.66666674613953,0,0,1.20833325386047,38.4166679382324,9.19999980926514,143.591659545898,240,1,0,164.591659545898
1,8,13,30,101013030,0,47.5,0,35,0,0,4.33333301544189,0,20.6666660308838,11.1999998092651,118.699996948242,0,50,31.25,199.949996948242
1,8,13,32,101013032,0,49.2799987792969,0,28.7000007629395,1.33333325386047,0,0,1.83333325386047,13.5833330154419,17,111.730003356934,0,50,0,161.730010986328
1,8,13,36,101013036,0,116.800003051758,0,52.7000007629395,5,0,0,2.5,38.5,4.59999990463257,220.100006103516,650,14,0,288.266662597656
1,8,13,48,101013048,0,96.9000015258789,0,18,1.83333325386047,0,0,0,34.25,9,159.983337402344,270,64,0,246.483337402344
1,8,13,66,101013066,0,66.3000030517578,0,32.2000007629395,4.16666650772095,0,0,3.33333325386047,19.4166660308838,15,140.41667175293,290,2,17.5,184.083343505859
1,8,13,67,101013067,0,47.4500007629395,0,52,0,0.416666656732559,0,2.08333325386047,48.1833343505859,10.8000001907349,160.933334350586,110,62,0,232.100006103516
1,8,13,87,101013087,0,77.6999969482422,0,1,1.66666662693024,0,0,2.5,13.4583330154419,8.39999961853027,104.724998474121,0,408,0,512.724975585938
1,8,13,95,101013095,0,381.600006103516,0,2,0,0,100,0,175.58332824707,28,687.183349609375,2,35,8,730.350036621094
1,8,13,103,101013103,0,80.3000030517578,0,39.2000007629395,3.91666650772095,0,1.91666662693024,0.833333313465118,32.4166641235352,10.5,169.08332824707,180,30,0,214.08332824707
1,8,14,11,101014011,0,89.5999984741211,0,92,1.83333337306976,0,11.25,5.41666650772095,35.4166679382324,6,241.516662597656,0,35,0,276.516662597656
1,8,14,15,101014015,0,107.199996948242,27.5,82.4000015258789,14.9166669845581,0,7.95833349227905,10.4750003814697,46.25,4,300.700012207031,1102,0,1.25,393.783355712891
1,8,14,22,101014022,0,104.099998474121,0,51.5,11.9583330154419,0,17.6666660308838,11.4166669845581,189.58332824707,12,398.225006103516,756,2,0,463.225006103516
1,8,14,33,101014033,0,161.399993896484,0,0,6.66666650772095,0,12.5,7.16666650772095,30.1666660308838,2.40000009536743,220.300003051758,100,11,0,239.633331298828
1,8,14,36,101014036,0,115.5,0,31.5,0,0,10.5,0,23,2,182.5,200,0,31,230.16667175293
1,8,14,41,101014041,0,54.7999992370605,0,104.599998474121,0,0,13.5,14.1666660308838,18.5,24.7999992370605,230.366668701172,366,10,1.66666662693024,272.533325195313
1,8,14,46,101014046,0,148.5,10,245,8.41666698455811,3.93333339691162,10.0249996185303,6.91666698455811,84.25,3.59999990463257,520.641662597656,1613,0,0,655.058349609375
1,8,14,57,101014057,50,121.150001525879,0,78,3.75,0,3.33333325386047,0,62.4166641235352,10,278.649993896484,930,22,0.833333313465118,378.983337402344
1,8,14,61,101014061,0,12,0,0,0,0,3.75,0,10.8333330154419,1,27.5833339691162,396,0,0,60.5833358764648
1,8,14,65,101014065,0,27.2999992370605,0,82.8000030517578,0.5,2.25,0,4.16666650772095,5.91666650772095,3,125.933334350586,54,14,0,144.433334350586
1,8,14,69,101014069,0,63,0,99.5,8.75,0,8.33333301544189,6.66666650772095,161.875,14,362.125,150,5,4.16666650772095,383.791656494141
1,8,14,82,101014082,0,109.300003051758,0,70,5,3.75,0,9.16666603088379,59.0833320617676,36,292.299987792969,1250,5,0,401.466644287109
1,8,14,113,101014113,0,70.5999984741211,0,31.5,0,0,0,5.58333301544189,14.75,17,139.433334350586,30,11,1.16666662693024,154.100006103516
1,8,14,118,101014118,0,27.3999996185303,0,0,0.875,0,0,14.8333330154419,21,2,66.1083297729492,0,1,20,87.1083297729492
1,8,14,129,101014129,0,30.7000007629395,0,38,3.41666650772095,0,8.5,8.16666698455811,9.16666603088379,0,97.9499969482422,130,0,0,108.783332824707
1,8,15,6,101015006,0,112.5,0,86,1.5,0,4,1,34.5,5,244.5,158,8,5,270.666656494141
1,8,15,9,101015009,0,35.2000007629395,3,21,0,2.35833334922791,0,0,12.2333335876465,1.39999997615814,75.1916656494141,10,50,59,185.024993896484
1,8,15,34,101015034,0,68.4499969482422,0,10.3999996185303,6.65833330154419,0,4.64166641235352,0,67.3583297729492,9,166.508331298828,511,19,3.5,231.591659545898
1,8,15,49,101015049,0,109.5,0,1.5,0,0.25,0,0,9.14999961853027,7.44999980926514,127.849998474121,0,0,300,427.850006103516
1,8,15,55,101015055,0,137.050003051758,0,38.9000015258789,0.200000002980232,0,0,0,17.5416660308838,8.5,202.191665649414,220,58,16,294.524993896484
1,8,15,64,101015064,0,126.800003051758,0,18,0,0,3.58333325386047,14.25,58.5833320617676,7.40000009536743,228.616668701172,0,85,0,313.616668701172
1,8,15,65,101015065,0,267.489990234375,30,137.399993896484,12.3000001907349,0,11.3833332061768,7.28333330154419,26.0499992370605,8.44999980926514,500.356658935547,947,15,135,729.273315429688
1,8,15,90,101015090,0,96.1999969482422,1,26,7.33333301544189,0,12.2583332061768,9.21666717529297,62.3083343505859,10.8000001907349,225.116668701172,143,18,63,318.033325195313
1,8,15,119,101015119,0,72,0,31.3999996185303,4.75,0,2.58333325386047,8.25,34.5,8,161.483337402344,167,6,25,206.400009155273
1,8,15,120,101015120,0,135.699996948242,0,14,13.3333330154419,0,0,11,26.9166660308838,12.8000001907349,213.75,508,1,0,257.083343505859
1,8,15,149,101015149,0,14.8999996185303,0,0,0,0,0,0,4.36250019073486,1.20000004768372,20.4624996185303,0,0,55,75.4625015258789
1,8,15,151,101015151,19,79.0999984741211,0,0,1.46666669845581,0,4.64166688919067,0.325000017881393,18.8583335876465,7.5,111.891670227051,0,178,2,291.891662597656
1,8,15,188,101015188,0,203.06999206543,0,9,0,0,0,23,50,17,302.070007324219,0,11,1558.83337402344,1871.9033203125
1,8,15,191,101015191,0,109,0,4,0,0,5.125,0.266666680574417,29.25,10.5,158.141662597656,680,8,5,227.808334350586
1,8,15,194,101015194,0,78.5,0,0,0,0,6.41666650772095,0,12.6666669845581,6,103.583335876465,0,0,1510,1613.58337402344
1,8,16,1,101016001,0,50.5,0,57.7999992370605,3.5625,0,5.16666650772095,1.20000004768372,7.16666650772095,5,130.39582824707,249,15,0,166.14582824707
1,8,16,23,101016023,0,49.3600006103516,0,10.1000003814697,0,0,7.41666650772095,1.03333330154419,38.7999992370605,4.5,111.209999084473,40,82,14.5,211.043334960938
1,8,16,41,101016041,0,63.7999992370605,0,98.5,6.04166650772095,0,24.25,23.3333320617676,18.9166660308838,8,242.841659545898,617,0,3,297.258331298828
1,8,16,51,101016051,0,133.75,0,16,9.41666603088379,0,0,12.8333330154419,39.25,9.05000019073486,220.300003051758,164,5,357.583343505859,596.549987792969
1,8,16,53,101016053,0,153.149993896484,0,9,6.73333311080933,0,4.33333349227905,0,16.6666660308838,7.5,197.383331298828,183,6,2,220.633331298828
1,8,16,107,101016107,0,33.25,0,0.600000023841858,0,0.699999988079071,0,0,12.3333330154419,7,53.8833351135254,0,62,0,115.883331298828
1,8,16,111,101016111,0,38.7000007629395,0,0,1.36666667461395,0.833333313465118,0,1.5,15,4,61.4000015258789,422,87,0,183.566665649414
1,8,16,137,101016137,0,345.899993896484,0,52.5999984741211,22.3333320617676,0,0,10.8333330154419,54.533332824707,7,493.200012207031,954,269,90,931.700012207031
1,8,16,144,101016144,0,194.399993896484,0,7,2.91666674613953,0,9.25,4.40833330154419,116.316665649414,13.8000001907349,348.091674804688,380,43,651,1073.75830078125
1,8,16,145,101016145,0,78.5,0,0,2,0,9.5,0,19.5499992370605,7.75,117.300003051758,0,41,1,159.300003051758
1,8,16,149,101016149,0,71.8499984741211,20,31.5,0,2.03333330154419,0,0,19.9816665649414,4.5,149.865005493164,0,0,283,432.864990234375
1,8,16,152,101016152,0,70.4000015258789,0,9,0,0,0,0,11.1333332061768,11.5,102.033332824707,0,0,4,106.033332824707
1,8,16,154,101016154,0,137.199996948242,0,25,3.625,4.29166650772095,0,5.375,80.2999954223633,9,264.791656494141,110,101,4.5,379.458312988281
1,8,16,163,101016163,0,142.149993896484,0,0,8.16666698455811,0,3.25,0,25.2250003814697,5,183.79167175293,187,50,0,249.375
1,8,16,217,101016217,0,51.7000007629395,0,32.7999992370605,2.58333325386047,0,7.33333349227905,4.38333320617676,83.4166641235352,8,190.216659545898,1255,4,6,304.799987792969
1,10,17,2,101017002,0,61.7000007629395,5.5,53.5999984741211,2.5,9,0,6,26.3333320617676,19.5,184.133331298828,143,29,4.16666650772095,229.216659545898
1,10,17,4,101017004,0,128.600006103516,18,176,8.16666698455811,0,19.1666660308838,19.5833320617676,225.375,11,605.891662597656,243,40,10.5,676.641662597656
1,10,17,11,101017011,0,53.5,0,84,7.5,0,0,5.5,21.8333320617676,18,190.33332824707,130,100,25,326.166656494141
1,10,17,19,101017019,0,57.0999984741211,4,86,0,46.4166679382324,0,0,42.4166641235352,13,248.933334350586,123,58,0,317.183349609375
1,10,17,20,101017020,0,88.8499984741211,0,76.5,4.58333349227905,0,0,9.16666603088379,15.5416660308838,9,203.641662597656,217,53,33,307.725006103516
1,10,17,21,101017021,0,69.6999969482422,0,96,6.5,0,27.9166679382324,23.6666660308838,46.0833320617676,9,278.866668701172,483,26,18.5,363.616668701172
1,10,17,22,101017022,0,60.2000007629395,0,89,3.08333325386047,0,7.16666650772095,7.83333349227905,137.04167175293,10,314.325012207031,157,103,97.6666641235352,528.075012207031
1,10,17,27,101017027,10,80.9000015258789,7,115,10.75,0,12.1666669845581,9.5,169.08332824707,9,413.399993896484,933,7,30,528.150024414063
1,10,17,29,101017029,0,42,3,33,0,2.66666674613953,0,0,6.91666650772095,3,90.5833358764648,0,0,3.33333325386047,93.9166717529297
1,10,17,31,101017031,36,102.5,2.40000009536743,90,8.08333301544189,0,5.41666650772095,10.5,48.2916679382324,35,302.191680908203,42,91,5,401.691680908203
1,10,17,36,101017036,0,56.2000007629395,1,90,12.3333330154419,0,3.75,7.08333349227905,42.625,6,218.991668701172,138,35,54.0833320617676,319.575012207031
1,10,17,49,101017049,0,62.9000015258789,0,10,0,0,13,0,19.9166660308838,7.80000019073486,113.616668701172,895,154,3,345.200012207031
1,10,17,51,101017051,0,42.3499984741211,7,74,0,0,10.9166669845581,8.25,16.7916660308838,9,168.308334350586,4,51,54.3333320617676,273.975006103516
1,10,17,56,101017056,0,57.5,2.5,112.5,11.0833330154419,0,8.08333301544189,11.1666669845581,23.4166660308838,14,240.25,406,112,51.5,437.583343505859
1,10,17,57,101017057,0,55.5999984741211,4.69999980926514,77,7.16666650772095,0,0,5.08333301544189,22.5,25,197.050003051758,127,10,8,225.633331298828
1,10,18,2,101018002,0,103.199996948242,0,8,0,0,9.58333301544189,7.41666650772095,44.4166679382324,25,197.616668701172,447,40,481,755.86669921875
1,10,18,11,101018011,0,87.3000030517578,0,0,0,0,8.25,0,16.75,6,118.299995422363,0,0,381,499.299987792969
1,10,18,14,101018014,0,100.900001525879,0,34.4000015258789,9.91666603088379,0,4.66666650772095,14.25,34.75,16,214.883331298828,750,30,905.333312988281,1212.71667480469
1,10,18,18,101018018,0,69.5999984741211,0,0,0,0,14.5833330154419,0,15.8333330154419,4.5,104.516662597656,0,0,191,295.516662597656
1,10,18,19,101018019,0,99.1999969482422,0,10,0,0,7.83333301544189,0,26.625,6,149.658340454102,0,0,221.666656494141,371.325012207031
1,10,18,26,101018026,0,88.9000015258789,0,97,0,9.58333301544189,0,0,12.5833330154419,8,216.066665649414,0,22,6,244.066665649414
1,10,18,27,101018027,0,154.800003051758,0,150,7.08333349227905,0,30.25,40,105.666664123535,21,508.799987792969,525,0,163.83332824707,716.38330078125
1,10,18,28,101018028,0,156.800003051758,7.59999990463257,120,9.75,0,10.5833330154419,17.4166660308838,98.7916641235352,9.5,430.441650390625,321,2,248.41667175293,707.608337402344
1,10,18,30,101018030,0,106.800003051758,0,0,0,0,17.6666660308838,0,80.9166641235352,1.5,206.883331298828,0,0,279,485.883331298828
1,10,18,33,101018033,0,128.600006103516,0,0,8.33333301544189,0,0,21.25,40.1666679382324,10.5,208.850006103516,937,30,260,576.933349609375
1,10,18,34,101018034,0,89.8000030517578,0,10.6000003814697,0,0,4.16666650772095,0,19.9166660308838,13,137.483337402344,0,15,207,359.483337402344
1,10,18,41,101018041,0,118.199996948242,0,0,0,0,17.9166660308838,0,18.6666660308838,10,164.783325195313,0,0,164,328.783325195313
1,10,18,43,101018043,0,155.100006103516,8.10000038146973,0,3.5,0,9.16666698455811,14.25,32.75,19,241.866668701172,290,30,909,1205.03332519531
1,10,18,58,101018058,0,142.600006103516,0,0,8.58333301544189,0,0,10,14.3999996185303,11,186.58332824707,507,15,535,778.833312988281
1,10,18,59,101018059,0,77.8499984741211,2,0,0,7.58333301544189,0,0,13.4166669845581,7,107.849998474121,0,15,283,405.850006103516
1,10,19,3,101019003,0,59.9000015258789,0,6,6.83333301544189,0,21.1666660308838,4.75,86.25,7,191.899993896484,0,0,0,191.899993896484
1,10,19,4,101019004,0,109.279998779297,0,14.5,9.41666603088379,0,13.5833330154419,8.75,63,15,233.529998779297,700,0,0,291.863342285156
1,10,19,5,101019005,0,106.300003051758,0,25,4.58333301544189,0,0,17.0833339691162,33.8333320617676,5,191.800003051758,745,36,0,289.883331298828
1,10,19,6,101019006,0,90.9000015258789,0,13,7.5,0,8.33333301544189,9.58333301544189,18.1666660308838,5,152.483337402344,400,15,0,200.816665649414
1,10,19,8,101019008,0,114.099998474121,0,4,3.75,0,7.08333301544189,8.33333301544189,17.6666660308838,7,161.933334350586,120,26,0,197.933334350586
1,10,19,9,101019009,0,113.5,0,10,9.41666698455811,0,14.8333330154419,14.1666669845581,29.25,12,203.16667175293,183,36,0,254.41667175293
1,10,19,10,101019010,0,92.0500030517578,0,0,15.8333330154419,0,0,13.5833330154419,29.3333339691162,7,157.800003051758,325,4,0,188.883331298828
1,10,19,11,101019011,0,74.9000015258789,0,8,11.25,0,10.4166660308838,10.8333330154419,34.4166641235352,5,154.816665649414,357,15,0,199.566665649414
1,10,19,12,101019012,0,83.5999984741211,0,0,0,6.66666650772095,0,0,23.75,7,121.016670227051,3,0,0,121.266670227051
1,10,19,13,101019013,0,100.25,0,0,1.66666662693024,0,13.1666669845581,18.3333320617676,55.0416679382324,11.0500001907349,199.508331298828,40,198,0,400.841674804688
1,10,19,14,101019014,0,70.5400009155273,0,5,0,0,8.5,0,25,12,121.040000915527,0,26,0,147.040008544922
1,10,19,16,101019016,0,88.0999984741211,0,0,0,0,16,0,24.8333339691162,9,137.933334350586,0,0,0,137.933334350586
1,10,19,17,101019017,0,96.3000030517578,0,8,10.8333330154419,0,20,14.5833330154419,23.5,14,187.216659545898,910,0,0,263.049987792969
1,10,19,19,101019019,0,60.4000015258789,0,0,0,0,10.1666669845581,0,24.1666660308838,8,102.733329772949,0,18,0,120.733329772949
1,10,19,20,101019020,0,81.0999984741211,2.20000004768372,4,3.75,0,6.25,12.5,9.16666698455811,3,121.966667175293,132,0,0,132.966674804688
1,10,20,2,101020002,0,89.4000015258789,0,90,0,0,0,11.6666660308838,112.85417175293,12,315.920837402344,119,22,184,531.837524414063
1,10,20,4,101020004,0,110.400001525879,0.400000005960464,96,11.9166669845581,0,6.66666650772095,7.33333301544189,40.8333320617676,24,297.549987792969,991,9,208,597.13330078125
1,10,20,6,101020006,0,82.1999969482422,1,60,0,0,0,0,50.6666641235352,17,210.866668701172,2,15,92.3333282470703,318.366668701172
1,10,20,10,101020010,0,59.0999984741211,0,45,0,0.291666656732559,0,0,53.5833320617676,15.6999998092651,173.675003051758,0,3,26.25,202.925003051758
1,10,20,14,101020014,0,135.600006103516,8,90,4.58333349227905,0,6.75,0,95.9166641235352,12.5,353.350006103516,350,2,621.333312988281,1005.84997558594
1,10,20,16,101020016,0,95.0999984741211,3.09999990463257,163.600006103516,10.1666660308838,0,10.8333330154419,8.75,49.75,27,368.299987792969,673,133,670.916687011719,1228.30004882813
1,10,20,18,101020018,32,145.100006103516,18,120,0,12.8333330154419,0,9.66666603088379,323,22,650.599975585938,0,8,228.833343505859,887.433349609375
1,10,20,21,101020021,0,138.600006103516,4,90,10,0,0,11,69.875,29,352.475006103516,833,41,273.333312988281,736.224975585938
1,10,20,24,101020024,0,115.400001525879,0,90,3.25,0,0,3.66666674613953,41.6166687011719,11,264.933319091797,246,2,157.33332824707,444.766662597656
1,10,20,25,101020025,0,190.600006103516,8,90,0,0,16.0833339691162,20.4166660308838,114.91667175293,34.5,474.516662597656,20,36,173,685.183349609375
1,10,20,26,101020026,0,69.0999984741211,10,60,0,0,0,0,91.4583358764648,21,251.558334350586,3,1,201.75,454.558349609375
1,10,20,27,101020027,0,65.1999969482422,0,60,0,0,0,0,21.25,18,164.449996948242,144,6,188,370.450012207031
1,10,20,35,101020035,0,193.399993896484,2,20.5,5,0,9.58333301544189,5,152.16667175293,22,409.649993896484,596,0,185,644.316650390625
1,10,20,37,101020037,50,104,6.5,70,0,0,6.16666650772095,10.5833330154419,47.25,8,252.5,30,0,183.666656494141,438.666656494141
1,10,20,43,101020043,0,85.9000015258789,2,98.5999984741211,0,21.1666660308838,0,0,48.125,15,270.791656494141,0,30,200,500.791656494141
1,10,21,1,101021001,0,76.1999969482422,15.8999996185303,28.2999992370605,5.66666650772095,0,0,9.58333301544189,16,9,160.649993896484,127,0,482,653.233337402344
1,10,21,7,101021007,0,104.900001525879,0,0,4.41666650772095,0,5.83333301544189,12.9166669845581,24.4166660308838,24,176.483337402344,214,5,379.333343505859,578.650024414063
1,10,21,11,101021011,0,88.1500015258789,5.19999980926514,16.7000007629395,0,0,9.66666603088379,0,11.6666669845581,2,133.383331298828,0,0,183,316.383331298828
1,10,21,26,101021026,0,111.050003051758,0,0,8.58333301544189,0,13.3333330154419,8.25,27.3333339691162,6,174.550003051758,455,15,921,1148.46667480469
1,10,21,30,101021030,0,104.199996948242,5.80000019073486,21.2000007629395,3.66666650772095,0,5,5,12.75,9,166.616668701172,0,0,404,570.61669921875
1,10,21,34,101021034,0,74.8000030517578,0,0,0,0,10,0,14.6666669845581,7,106.466667175293,50,0,243,353.633331298828
1,10,21,45,101021045,0,49.7999992370605,36,8.80000019073486,0,0,5.18333339691162,0,37.5833320617676,4,141.366668701172,0,0,683,824.36669921875
1,10,21,51,101021051,0,96.3000030517578,0,0,6.75,0,0,12.8333330154419,18.1666660308838,5,139.050003051758,348,0,20,188.050003051758
1,10,21,54,101021054,0,65.4000015258789,0,6,10.1666660308838,0,4.75,9.58333301544189,15.75,8,119.650001525879,730,0,90,270.483337402344
1,10,21,58,101021058,0,56,0,24,0,9.08333301544189,0,0,10.5833330154419,6,105.666664123535,0,0,18,123.666664123535
1,10,21,62,101021062,15,83.9499969482422,24.3999996185303,24.6000003814697,5.83333301544189,0,7.5,7.5,17.4166660308838,5,176.199996948242,191,0,923,1115.11669921875
1,10,21,63,101021063,0,56.5999984741211,0,0,1.25,0,0,34.1666641235352,17.25,7,116.266662597656,0,0,353,469.266662597656
1,10,21,67,101021067,0,125.349998474121,9,22,5.41666650772095,0,10.8333330154419,10,39.9583320617676,6,228.558334350586,95,0,314,550.474975585938
1,10,21,68,101021068,0,154.699996948242,7.19999980926514,0,4.41666650772095,0,17.0833339691162,15.1666669845581,51.5833320617676,13,263.149993896484,167,3,26,306.066650390625
1,10,21,69,101021069,75,104.099998474121,0,21,10.5,0,17.75,16.75,28.8333339691162,15,213.933334350586,1700,0,67,422.600006103516
1,17,22,1,101022001,0,42.1500015258789,0,2,0,0,0,8.33333301544189,12.5666666030884,8.60000038146973,73.6500015258789,0,0,0,73.6500015258789
1,17,22,5,101022005,0,104.099998474121,20,43.9000015258789,7.83333301544189,0,9.5,8.58333301544189,83.5,13,290.416656494141,755,20,0,373.333312988281
1,17,22,9,101022009,0,82.8000030517578,0,39.5,5,0,9.16666603088379,14.9999990463257,77.5,15,243.966659545898,102,30,0,282.466674804688
1,17,22,11,101022011,0,66,0,5,16,0,16.6666660308838,7.5,47.8333320617676,12,171,0,0,0,171
1,17,22,12,101022012,0,129.100006103516,0,0,2.08333325386047,0,2.125,2.58333325386047,7.75,8,151.641662597656,0,12,0,163.641662597656
1,17,22,18,101022018,0,92.6500015258789,0,32.4000015258789,7.91666650772095,0,14.1666669845581,10,28,13,198.133331298828,155,60,20.8333339691162,291.883331298828
1,17,22,24,101022024,0,100.800003051758,0,0,15,0,0,10.8333330154419,43.9166679382324,14,184.550003051758,120,23,0,217.550003051758
1,17,22,25,101022025,105,71,0,9.5,6.25,0,10.8333330154419,11.25,33.25,8,150.08332824707,105,20,20.8333339691162,199.666656494141
