"id1","id2","id3","id4","entno","s5bii_10aii","s5bii_10bii","s5bii_10cii","s5bii_10dii","s5bii_11a","s5bii_11b","s5bii_11c","s5bii_11d","s5bii_12a","s5bii_12b","s5bii_12c","s5bii_12d","s5bii_13a","s5bii_13b","s5bii_13c","s5bii_13d","s5bii_14a","s5bii_14b","s5bii_14c","s5bii_14d","s5bii_15a","s5bii_15b","s5bii_15c","s5bii_15d","hhno"
9,154,328,10,2,10,-8,,,1,10,,,4,4,,,8,8,,,10,10,,,8,8,,,109328010
9,154,328,10,1,10,,,,1,,,,12,,,,6,,,,26,,,,7,,,,109328010
9,154,328,17,1,1,,,,1,,,,4,,,,4,,,,8,,,,4,,,,109328017
9,154,328,22,1,1,,,,1,,,,4,,,,6,,,,8,,,,6,,,,109328022
9,154,328,26,1,2,,,,1,,,,14,,,,8,,,,30,,,,8,,,,109328026
9,154,328,37,1,1,-8,-8,-8,1,8,7,8,6,14,14,14,9,16,18,18,15,30,30,30,9,16,16,16,109328037
9,154,328,44,1,1,,,,1,,,,1,,,,12,,,,2,,,,12,,,,109328044
10,169,329,3,1,2,-8,,,1,6,,,6,6,,,5,5,,,20,20,,,5,5,,,110329003
10,169,329,5,1,2,,,,1,,,,10,,,,7,,,,20,,,,7,,,,110329005
10,169,329,31,1,2,,,,1,,,,12,,,,9,,,,24,,,,9,,,,110329031
10,169,329,34,1,1,,,,1,,,,7,,,,8,,,,30,,,,8,,,,110329034
10,169,329,54,1,2,,,,1,,,,12,,,,8,,,,26,,,,8,,,,110329054
10,169,329,72,1,2,,,,1,,,,14,,,,9,,,,30,,,,9,,,,110329072
10,169,331,10,1,2,,,,1,,,,4,,,,5,,,,8,,,,5,,,,110331010
10,169,332,5,1,2,,,,1,,,,10,,,,6,,,,20,,,,6,,,,110332005
10,166,333,1,1,2,,,,1,,,,6,,,,8,,,,12,,,,12,,,,110333001
10,166,333,3,1,2,,,,1,,,,2,,,,6,,,,15,,,,6,,,,110333003
10,166,333,4,1,1,,,,1,,,,5,,,,8,,,,10,,,,8,,,,110333004
10,166,333,5,1,2,3,,,1,3,,,5,2,,,3,6,,,15,9,,,8,2,,,110333005
10,166,333,13,1,2,,,,1,,,,3,,,,5,,,,12,,,,5,,,,110333013
10,166,333,14,1,2,4,,,1,3,,,7,7,,,12,12,,,14,14,,,12,12,,,110333014
10,166,333,18,1,2,3,,,1,3,,,2,2,,,7,7,,,5,5,,,7,7,,,110333018
10,166,333,20,1,4,2,,,1,6,,,2,2,,,7,7,,,5,5,,,7,7,,,110333020
10,166,334,1,1,2,3,,,1,1,,,3,3,,,8,8,,,12,12,,,8,8,,,110334001
10,166,334,2,1,2,7,5,,1,6,7,,6,6,6,,4,4,4,,12,12,12,,4,4,4,,110334002
10,166,334,6,1,1,3,,,1,6,,,3,3,,,4,4,,,12,12,,,4,4,,,110334006
10,166,335,62,1,2,,,,1,,,,5,,,,7,,,,25,,,,7,,,,110335062
10,166,336,8,1,2,,,,1,,,,6,,,,5,,,,12,,,,5,,,,110336008
10,166,336,9,1,1,,,,1,,,,4,,,,6,,,,12,,,,6,,,,110336009
10,166,336,12,1,2,,,,1,,,,3,,,,12,,,,14,,,,12,,,,110336012
10,166,337,17,1,1,2,,,1,2,,,7,7,,,12,12,,,31,31,,,12,12,,,110337017
4,50,342,1,1,1,,,,1,,,,6,,,,4,,,,12,,,,4,,,,104342001
4,50,342,3,1,3,-8,-8,,1,9,9,,12,12,12,,8,8,8,,25,25,24,,8,8,8,,104342003
4,50,342,19,1,2,,,,1,,,,0,,,,0,,,,24,,,,8,,,,104342019
4,50,342,21,1,1,,,,1,,,,7,,,,5,,,,30,,,,5,,,,104342021
