"id1","id2","id3","id4","s4av2_plotno","s4v_a120i","s4v_a120ii","s4v_a120iii","s4v_a120iv","s4v_a120v","s4v_a120vi","s4v_a120vii","s4v_a120viii","s4v_a120ix","s4v_a120x","s4v_a120b","s4v_a121i","s4v_a121ii","s4v_a122i","s4v_a122ii","s4v_a123i","s4v_a123ii","s4v_a124i","s4v_a124ii","s4v_a125","s4v_a126i","s4v_a126ii","s4v_a127","s4v_a128","s4v_a129i","s4v_a129ii","s4v_a130i","s4v_a130ii","s4v_a131i","s4v_a131ii","s4v_a132i","s4v_a132ii","s4v_a133","s4v_a134i","s4v_a133ii","s4v_a135","s4v_a136","s4v_a137i","s4v_a137ii","s4v_a138i","s4v_a138ii","s4v_a139i","s4v_a139ii","s4v_a140i","s4v_a140ii","s4v_a141","s4v_a142i","s4v_a142ii","s4v_a143","s4v_a144","s4v_a145i","s4v_a145ii","s4v_a146i","s4v_a146ii","s4v_a147i","s4v_a147ii","s4v_a148i","s4v_a148ii","s4v_a149","s4v_a150i","s4v_a150ii","s4v_a151","s4v_a152","s4v_a153i","s4v_a153ii","s4v_a154i","s4v_a154ii","s4v_a155i","s4v_a155ii","s4v_a156i","s4v_a156ii","s4v_a157","s4v_a158i","s4v_a158ii","s4v_a159","s4v_a160","hhno"
6,98,190,5,2,27,29,8,,,,,,,,3,27,7,1,6,30,,15,,2,,,2,,29,6,40,8,200,,100,,2,,,2,,8,6,4,4,80,,60,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190005
6,98,190,5,3,6,2,,,,,,,,,2,6,7,0.5,18,52,,52,,1,500,,1,60,2,,30,8,100,,50,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190005
6,98,190,5,1,6,29,8,,,,,,,,3,6,7,0.5,18,51,,51,,1,300,,1,50,29,6,100,8,500,,200,,1,20,,2,,8,6,3,4,75,,50,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190005
6,98,190,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190012
6,98,190,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190012
6,98,190,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190014
6,98,190,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190014
6,98,190,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190014
6,98,190,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190016
6,98,190,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190016
6,98,190,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190016
6,98,190,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190019
6,98,190,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190019
6,98,190,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190023
6,98,190,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190026
6,98,190,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190026
6,98,190,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190035
6,98,190,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190035
6,98,190,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190038
6,98,190,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190038
6,98,190,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190043
6,98,190,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190043
6,98,190,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106190064
6,99,200,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200003
6,99,200,9,2,6,,,,,,,,,,1,6,7,1,18,102,,102,,1,400,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200009
6,99,200,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200009
6,99,200,9,1,6,,,,,,,,,,1,6,7,1,18,102,,102,,1,400,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200009
6,99,200,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200015
6,99,200,21,1,6,5,29,40,8,,,,,,5,6,7,1,18,150,,145,,1,150,,1,60,5,6,1,18,8,,,,2,,,2,,29,7,20,8,100,,,,1,100,,2,,40,6,20,26,40,,,,2,,,2,,8,6,1,18,8,,,,1,60,,2,,106200021
6,99,200,25,1,29,5,,,,,,,,,2,29,7,10,8,50,,30,,1,20,,2,,5,6,3,4,15,,,,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200025
6,99,200,39,1,6,19,,,,,,,,,2,6,7,1,18,138,,138,,1,100,,1,60,19,7,1,18,70,,,,1,50,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200039
6,99,200,57,4,19,,,,,,,,,,1,19,7,6,18,240,,240,,2,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,57,1,6,29,5,,,,,,,,3,6,7,3,18,306,,306,,2,,,1,30,29,7,40,8,80,,,,2,,,1,10,5,6,40,26,16,,,,2,,,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,57,2,6,29,5,,,,,,,,3,6,7,2,18,204,,204,,2,,,1,30,29,7,30,8,60,,,,2,,,1,10,5,6,40,26,16,,,,2,,,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,57,3,6,29,5,,,,,,,,3,6,7,0.5,18,61,,61,,2,,,1,30,29,7,10,8,20,,,,2,,,1,5,5,6,20,26,8,,,,2,,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,106200057
6,99,200,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200059
6,99,200,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200059
6,99,200,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200059
6,99,200,60,2,19,,,,,,,,,,1,19,7,2,18,80,,80,,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200060
6,99,200,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200060
6,99,200,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200063
6,99,200,65,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,65,2,29,5,,,,,,,,,2,29,7,10,8,50,,,,2,,,2,,5,6,1,4,3,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,65,3,19,,,,,,,,,,1,19,7,3,18,240,,,,2,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200065
6,99,200,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200076
6,99,200,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200076
6,99,206,2,1,29,5,8,27,,,,,,,4,29,7,30,8,60,,,,2,,,2,,5,6,25,26,25,,,,2,,,2,,8,6,15,26,7,50,,,2,,,2,,27,7,5,6,5,,,,2,,,1,5,,,,,,,,,,,,,,106206002
6,99,206,6,1,29,5,8,8,,,,,,,4,29,7,5,8,15,,,,2,,,1,15,5,6,10,26,10,,,,2,,,1,10,8,6,15,26,7,50,,,2,,,1,50,8,1,5,9,5,,,,2,,,2,,,,,,,,,,,,,,,106206006
6,99,206,6,2,29,5,,,,,,,,,2,29,7,5,8,15,,,,2,,,1,10,5,6,10,26,10,,,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206006
6,99,206,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206014
6,99,206,23,1,5,29,8,8,,,,,,,4,5,6,2,18,20,,,,2,,,1,15,29,7,10,8,20,,,,2,,,2,,8,6,15,26,7,50,,,2,,,2,,8,1,5,9,3,,,,2,,,2,,,,,,,,,,,,,,,106206023
6,99,206,24,1,5,29,,,,,,,,,2,5,6,20,26,20,,,,2,,,2,,29,7,5,8,10,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206024
6,99,206,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206029
6,99,206,30,1,29,5,8,8,,,,,,,4,29,7,5,8,10,,,,2,,,2,,5,6,6,26,6,,,,2,,,1,10,8,6,10,26,5,,,,2,,,1,200,8,1,10,9,5,,,,2,,,2,,,,,,,,,,,,,,,106206030
6,99,206,30,2,29,5,8,8,,,,,,,4,29,7,4,8,8,,,,2,,,2,,5,6,6,26,6,,,,2,,,1,10,8,6,10,26,5,,,,2,,,1,200,8,1,8,9,4,,,,2,,,2,,,,,,,,,,,,,,,106206030
6,99,206,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206031
6,99,206,40,3,5,8,8,,,,,,,,3,5,6,20,26,20,,,,2,,,2,,8,6,15,26,6,,,,2,,,2,,8,1,10,9,5,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,40,4,5,8,8,,,,,,,,3,5,6,15,26,15,,,,2,,,2,,8,6,10,26,4,,,,2,,,2,,8,1,10,9,5,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206040
6,99,206,44,1,29,5,,,,,,,,,2,29,7,15,8,30,,,,2,,,2,,5,6,15,26,15,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206044
6,99,206,44,2,29,5,,,,,,,,,2,29,7,15,8,30,,,,2,,,2,,5,6,10,26,10,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106206044
6,99,231,6,1,6,,,,,,,,,,1,6,7,4,18,4,,408,,1,1000,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231006
6,99,231,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231006
6,99,231,8,1,22,,,,,,,,,,1,22,7,13,4,78,,78,,1,700,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231008
6,99,231,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231008
6,99,231,8,2,22,,,,,,,,,,1,22,7,10,4,60,,60,,1,500,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231008
6,99,231,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231008
6,99,231,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231030
6,99,231,30,1,25,,,,,,,,,,1,25,7,5,19,20,,15,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231030
6,99,231,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231030
6,99,231,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231036
6,99,231,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231039
6,99,231,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106231046
6,100,197,1,2,6,8,,,,,,,,,3,6,7,1,18,102,0,102,0,1,600,0,1,5,8,6,3,4,15,0,5,0,1,20,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,1,1,6,,,,,,,,,,1,6,7,2,18,204,0,204,0,1,1000,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197001
6,100,197,10,2,6,,,,,,,,,,1,6,7,0.5,18,51,0,51,0,1,3000,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,10,1,6,,,,,,,,,,1,6,7,1,18,102,0,102,0,1,5000,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197010
6,100,197,15,2,6,5,8,29,8,,,,,,5,6,7,2,18,276,,276,,1,80,,2,,5,6,2,18,24,,0,,2,,,2,,8,6,2,4,10,,0,,2,,,2,,29,7,5,8,12,50,8,50,1,10,,2,,8,1,20,9,40,,0,,2,,,2,,106197015
6,100,197,15,1,6,,,,,,,,,,1,6,7,1,18,138,,138,,1,55,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197015
6,100,197,18,1,6,,,,,,,,,,1,6,7,1,18,140,,140,,1,70,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197018
6,100,197,18,2,6,5,8,29,,,,,,,4,6,7,0.5,18,70,,70,,1,25,,2,,5,6,1,18,15,,0,,2,,,2,,8,6,0.5,18,6,,0,,2,,,2,,29,7,5,8,12,50,0,,1,10,,2,,,,,,,,,,,,,,,106197018
6,100,197,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197023
6,100,197,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197023
6,100,197,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197024
6,100,197,25,1,6,,,,,,,,,,1,6,7,2,18,204,,204,,1,90,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197025
6,100,197,25,2,6,,,,,,,,,,1,6,7,0.159999996423721,18,15,94,15,94,1,5,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197025
6,100,197,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,1,29,,,,,,,,,,1,29,7,90,8,270,,240,,1,50,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197026
6,100,197,39,1,6,,,,,,,,,,1,6,7,2,18,204,0,204,0,1,5000,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197039
6,100,197,39,2,6,5,8,,,,,,,,3,6,7,1,18,102,0,102,0,1,1500,0,1,5,5,6,5,18,55,0,25,0,1,20,0,1,10,8,6,10,4,60,0,0,,1,15,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197039
6,100,197,40,5,5,,,,,,,,,,1,5,6,1,18,10,,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197040
6,100,197,41,1,6,5,29,8,8,,,,,,5,6,7,3,18,540,,540,,1,120,,2,,5,6,10,18,150,,100,,2,,,2,,29,7,100,8,250,,150,,1,100,,2,,8,6,10,18,100,,50,,2,,,2,,8,1,1,18,15,,10,,2,,,2,,106197041
6,100,197,41,2,6,,,,,,,,,,1,6,7,8,18,1440,,1440,,1,200,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197041
6,100,197,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106197041
6,100,198,40,2,22,5,,,,,,,,,2,22,7,1,2,3,,3,,1,6,,2,,5,6,1,18,10,,10,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198040
6,100,198,40,1,22,29,5,,,,,,,,3,22,7,6,2,18,,14,,1,10,,2,,29,7,5,8,25,,20,,1,15,,2,,5,6,2,18,20,,15,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198040
6,100,198,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198058
6,100,198,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198071
6,100,198,71,1,5,29,8,,,,,,,,3,5,6,2,18,20,,,,2,,,2,,29,7,10,8,25,,,,2,,,2,,8,6,2,19,20,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198071
6,100,198,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198071
6,100,198,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198073
6,100,198,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198079
6,100,198,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198079
6,100,198,79,1,5,8,,,,,,,,,2,5,6,0.5,18,5,,,,2,,,2,,8,6,2,4,12,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198079
6,100,198,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198096
6,100,198,96,2,5,8,,,,,,,,,2,5,6,3,18,30,,,,2,,,1,10,8,6,1,18,8,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198096
6,100,198,117,1,5,29,8,,,,,,,,3,5,6,5,18,60,,24,,2,,,2,,29,7,5,8,25,,,,2,,,2,,8,6,1,4,8,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198117
6,100,198,127,1,22,,,,,,,,,,1,22,7,10,2,15,,,,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198127
6,100,198,127,3,5,29,40,,,,,,,,3,5,6,1,18,10,,,,2,,,2,,29,7,2,8,10,,,,2,,,2,,40,6,4,26,10,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198127
6,100,198,127,2,5,29,40,,,,,,,,3,5,6,2,18,20,,,,2,,,2,,29,7,4,8,20,,,,2,,,2,,40,6,6,26,15,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198127
6,100,198,133,1,5,29,8,,,,,,,,3,5,6,2,4,10,,,,2,,,2,,29,7,3,8,15,,,,2,,,2,,8,6,3,4,9,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198133
6,100,198,133,2,5,,,,,,,,,,1,5,6,3,4,15,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198133
6,100,198,152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198152
6,100,198,154,2,5,8,29,,,,,,,,4,5,6,4,18,40,,,,2,,,2,,8,6,1,18,10,,,,2,,,2,,8,1,10,9,2,,,,2,,,2,,29,7,4,8,20,,,,2,,,2,,,,,,,,,,,,,,,106198154
6,100,198,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198154
6,103,221,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106221047
6,103,222,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106222001
