"id1","id2","id3","id4","s4av1_plotno","s4v_a78i","s4v_a78ii","s4v_a78iii","s4v_a78iv","s4v_a78v","s4v_a78vi","s4v_a78vii","s4v_a78viii","s4v_a78ix","s4v_a78x","s4v_a79","s4v_a80i","s4v_a80ii","s4v_a81i","s4v_a81ii","s4v_a82i","s4v_a82ii","s4v_a83i","s4v_a83ii","s4v_a84","s4v_a85i","s4v_a85ii","s4v_a86","s4v_a87","s4v_a88i","s4v_a88ii","s4v_a89i","s4v_a89ii","s4v_a90i","s4v_a90ii","s4v_a91i","s4v_a91ii","s4v_a92","s4v_a93i","s4v_a93ii","s4v_a94","s4v_a95","s4v_a96i","s4v_a96ii","s4v_a97i","s4v_a97ii","s4v_a98i","s4v_a98ii","s4v_a99i","s4v_a99ii","s4v_a100","s4v_a101i","s4v_a102ii","s4v_a102","s4v_a103","s4v_a104i","s4v_a104ii","s4v_a105i","s4v_a105ii","s4v_a106i","s4v_a106ii","s4v_a107i","s4v_a107ii","s4v_a108","s4v_a109i","s4v_a109ii","s4v_a110","s4v_a111","s4v_a112i","s4v_a112ii","s4v_a113i","s4v_a113ii","s4v_a114i","s4v_a114ii","s4v_a115i","s4v_a115ii","s4v_a116","s4v_a117i","s4v_a117ii","s4v_a118","s4v_a119","hhno"
8,152,289,38,5,5,,,,,,,,,,1,5,6,12,18,144,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289038
8,152,289,38,3,3,,,,,,,,,,1,3,7,11,19,215,,215,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289038
8,152,289,38,2,19,,,,,,,,,,1,19,7,12,18,384,,96,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289038
8,152,289,41,2,19,,,,,,,,,,1,19,7,3,18,96,,,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289041
8,152,289,41,3,15,,,,,,,,,,1,15,7,1,18,42,,,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289041
8,152,289,41,1,40,21,,,,,,,,,2,40,6,80,26,120,,,,2,,,1,30,21,7,10,6,20,,,,2,,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289041
8,152,289,47,1,40,15,5,,,,,,,,,40,6,1000,26,1000,,,,2,,,2,,15,7,30,18,1260,,,,2,,,2,,5,6,,,,,,,1,500,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289047
8,152,289,47,5,21,,,,,,,,,,,21,7,23,18,966,,,,2,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289047
8,152,289,47,2,19,3,,,,,,,,,,19,7,30,18,960,,,,2,,,1,5,3,7,15,18,630,,,,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289047
8,152,289,47,4,3,,,,,,,,,,,3,7,15,18,480,,,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289047
8,152,289,47,3,31,,,,,,,,,,,31,7,25,18,625,,,,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108289047
8,152,290,2,2,14,21,,,,,,,,,2,14,6,13,18,390,0,240,0,2,,,2,,21,7,1,18,40,0,0,0,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290002
8,152,290,2,1,19,21,3,3,,,,,,,3,19,7,2,18,48,0,48,0,2,,,2,,21,7,2,18,80,0,0,0,2,,,1,15,3,7,15,6,15,0,15,0,2,,,1,80,3,7,0,0,0,0,0,0,1,30,0,2,,,,,,,,,,,,,,,108290002
8,152,290,2,3,40,21,,,,,,,,,2,40,6,500,26,250,0,69,0,1,500,0,2,,21,7,1,18,40,0,0,0,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290002
8,152,290,2,4,5,,,,,,,,,,1,5,6,0,,0,0,0,0,1,130,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290002
8,152,290,3,1,19,21,,,,,,,,,2,19,7,12,18,360,0,0,0,2,,,1,10,21,7,4,18,160,0,35,0,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290003
8,152,290,3,2,40,5,,,,,,,,,2,40,6,600,26,150,0,75,0,1,300,0,2,,5,6,7,18,70,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290003
8,152,290,5,1,19,21,,,,,,,,,2,19,7,8,18,240,0,0,0,2,,,1,10,21,7,3,18,120,0,0,0,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290005
8,152,290,5,2,14,21,,,,,,,,,2,14,6,15,18,150,0,150,0,2,,,1,15,21,7,2,18,80,0,0,0,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290005
8,152,290,5,3,40,,,,,,,,,,1,40,6,600,26,300,0,300,0,1,450,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290005
8,152,290,6,1,19,,,,,,,,,,1,19,7,10,18,300,0,0,0,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290006
8,152,290,7,2,21,,,,,,,,,,1,21,7,2,18,84,0,0,0,2,,,1,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290007
8,152,290,7,1,19,,,,,,,,,,1,19,7,3,18,84,0,0,0,2,,,1,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290007
8,152,290,7,3,15,,,,,,,,,,1,15,7,3,18,126,0,0,0,2,,,1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290007
8,152,290,7,4,40,,,,,,,,,,1,40,6,300,26,600,0,0,0,1,200,0,1,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290007
8,152,290,7,5,14,21,,,,,,,,,2,14,7,12,18,192,0,0,0,2,,,1,10,21,7,0,,0,0,0,0,1,126,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290007
8,152,290,8,2,40,,,,,,,,,,1,40,6,5,26,570,0,540,0,1,280,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290008
8,152,290,8,1,19,21,,,,,,,,,2,19,7,300,26,560,0,0,0,2,,,1,5,21,7,5,18,210,0,84,0,2,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290008
8,152,290,10,1,40,3,,,,,,,,,2,40,6,200,26,400,0,0,0,2,,,1,60,3,7,15,6,12,0,0,0,2,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290010
8,152,290,10,3,15,21,,,,,,,,,2,15,7,3,18,126,0,0,0,2,,,1,40,21,7,1,18,42,0,0,0,2,,,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290010
8,152,290,10,2,19,21,,,,,,,,,2,19,7,5,18,140,0,0,0,2,,,1,40,21,7,1,18,42,0,0,0,2,,,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290010
8,152,290,10,4,14,,,,,,,,,,1,14,7,10,18,180,0,0,0,2,,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290010
8,152,290,15,1,19,,,,,,,,,,1,19,7,3,18,90,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290015
8,152,290,15,3,14,,,,,,,,,,1,14,7,2,18,80,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290015
8,152,290,15,2,40,,,,,,,,,,1,40,6,200,26,40,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290015
8,152,290,16,2,19,15,,,,,,,,,2,19,7,10,18,300,0,0,0,2,,,2,,15,7,5,18,150,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290016
8,152,290,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290016
8,152,290,16,1,40,,,,,,,,,,1,40,6,800,26,650,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290016
8,152,290,17,3,14,21,,,,,,,,,2,14,7,10,18,400,0,320,0,2,,,2,,21,7,3,18,120,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290017
8,152,290,17,1,40,21,,,,,,,,,2,40,6,400,26,400,0,340,0,2,,,2,,21,7,1,18,40,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290017
8,152,290,17,2,19,21,,,,,,,,,2,19,7,10,18,250,0,125,0,2,,,2,,21,7,2,18,80,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290017
8,152,290,18,1,40,,,,,,,,,,1,40,6,600,26,700,0,300,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290018
8,152,290,18,2,14,21,,,,,,,,,2,14,7,5,18,250,0,250,0,2,,,2,,21,7,5,18,175,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290018
8,152,290,18,4,15,,,,,,,,,,1,15,7,4,18,160,0,80,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290018
8,152,290,18,3,19,,,,,,,,,,1,19,7,8,18,240,0,90,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290018
8,152,290,21,2,14,3,,,,,,,,,2,14,6,5,18,200,0,60,0,2,,,2,,3,7,0,,0,0,0,0,1,80,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290021
8,152,290,21,3,40,5,,,,,,,,,2,40,6,500,26,250,0,100,0,1,400,0,2,,5,6,0,,0,0,0,0,1,80,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290021
8,152,290,21,1,19,21,3,,,,,,,,3,19,7,3,18,90,0,0,0,2,,,1,80,21,7,1,18,40,0,0,0,2,,,2,,3,7,0,,0,0,0,0,2,,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,108290021
8,152,290,23,1,19,,,,,,,,,,1,19,6,10,18,300,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290023
8,152,290,23,2,40,,,,,,,,,,1,40,6,600,26,550,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290023
8,152,290,27,4,3,21,,,,,,,,,2,3,6,2,18,213,0,0,0,1,200,0,2,,21,7,0,,0,0,0,0,1,40,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290027
8,152,290,27,6,15,3,,,,,,,,,2,15,7,4,18,120,0,30,0,2,,,2,,3,7,0.5,18,0,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290027
8,152,290,27,3,40,21,5,41,,,,,,,4,40,6,2000,26,1850,0,700,0,1,150,0,2,,21,7,0,,0,0,0,0,1,40,0,2,,5,6,0,,0,0,0,0,1,70,0,2,,41,7,1,18,0,0,0,0,2,,,2,,,,,,,,,,,,,,,108290027
8,152,290,27,1,19,21,3,3,,,,,,,4,19,7,13,18,325,0,70,0,2,,,1,30,21,7,0,,0,0,0,0,1,80,0,2,,3,7,0.5,18,0,0,0,0,2,,,2,,3,7,0,,0,0,0,0,1,120,0,2,,,,,,,,,,,,,,,108290027
8,152,290,27,5,41,,,,,,,,,,1,41,7,2,18,120,0,0,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290027
8,152,290,27,2,14,21,3,,,,,,,,3,14,6,12.5,18,1100,0,180,0,2,,,2,,21,7,0,,0,0,0,0,1,120,0,2,,3,7,0,,0,0,0,0,1,120,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290027
8,152,290,29,3,19,21,,,,,,,,,2,19,7,9,18,225,0,100,0,2,,,2,,21,7,5,18,200,0,80,0,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290029
8,152,290,29,2,14,,,,,,,,,,1,14,7,10,18,180,0,150,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290029
8,152,290,29,4,15,,,,,,,,,,1,15,7,6,18,240,0,120,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290029
8,152,290,29,1,40,,,,,,,,,,1,40,6,400,26,400,0,140,0,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108290029
8,153,282,1,3,14,,,,,,,,,,1,14,7,10,6,30,0,,,2,,,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282001
8,153,282,1,2,19,,,,,,,,,,1,19,7,2,18,64,0,,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282001
8,153,282,1,1,5,40,15,21,,,,,,,4,5,6,6,18,120,0,,,2,,,2,,40,6,200,26,400,0,,,2,,,1,30,15,7,1,18,48,0,,,2,,,1,30,21,7,3,6,6,0,,,2,,,1,90,,,,,,,,,,,,,,108282001
8,153,282,2,1,40,5,15,21,,,,,,,4,40,6,350,26,700,0,500,0,2,,,2,,5,6,3,18,60,0,,,2,,,2,,15,7,1,18,48,0,,,2,,,1,30,21,7,1,18,48,0,,,2,,,2,,,,,,,,,,,,,,,108282002
8,153,282,2,2,31,,,,,,,,,,1,31,7,1,18,25,0,,,2,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282002
8,153,282,2,3,19,14,,,,,,,,,2,19,7,1,18,32,0,,,2,,,1,30,14,7,4,18,100,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282002
8,153,282,3,1,40,5,15,21,,,,,,,,40,6,1400,26,2800,0,1800,0,2,,,2,,5,6,,,,,,,1,100,0,2,,15,7,1,18,48,0,,,2,,,2,,21,7,1,18,48,0,,,2,,,2,,,,,,,,,,,,,,,108282003
8,153,282,3,3,19,14,,,,,,,,,,19,7,3,18,96,0,,,2,,,1,30,14,7,9,18,225,0,200,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282003
8,153,282,3,2,31,,,,,,,,,,,31,7,10,18,250,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282003
8,153,282,5,3,14,,,,,,,,,,1,14,7,10,18,200,0,200,0,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282005
8,153,282,5,2,31,,,,,,,,,,1,31,7,1,18,25,0,,,2,,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282005
8,153,282,5,1,40,5,15,21,,,,,,,4,40,6,900,26,1800,0,900,0,2,,,2,,5,6,6,18,120,0,,,1,30,0,2,,15,7,2,18,96,0,,,2,,,2,,21,7,1,18,48,0,,,2,,,1,10,,,,,,,,,,,,,,108282005
8,153,282,7,2,19,14,,,,,,,,,2,19,7,5,18,160,0,,,2,,,1,30,14,7,15,18,375,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282007
8,153,282,7,1,40,5,15,,,,,,,,3,40,6,1500,26,3000,0,2500,0,2,,,2,,5,6,,,,,,,1,100,0,2,,15,7,3,18,144,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282007
8,153,282,7,3,31,,,,,,,,,,1,31,7,2,18,50,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282007
8,153,282,8,3,14,15,,,,,,,,,2,14,7,12,18,480,0,200,0,2,,,2,,15,7,5,18,240,0,96,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282008
8,153,282,8,4,40,5,,,,,,,,,2,40,6,1200,26,2000,0,400,0,1,200,,2,,5,6,3,18,60,0,,,1,200,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282008
8,153,282,8,1,19,,,,,,,,,,1,19,7,3,18,120,0,100,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282008
8,153,282,8,2,31,,,,,,,,,,1,31,7,2,18,60,0,60,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282008
8,153,282,10,2,31,,,,,,,,,,1,31,7,4,18,80,0,20,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282010
8,153,282,10,4,40,21,5,,,,,,,,3,40,6,850,26,1200,0,460,0,1,800,0,2,,21,7,1,18,40,0,22,0,2,,,2,,5,7,,,,,,,1,600,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282010
8,153,282,10,1,19,,,,,,,,,,1,19,7,3,18,120,0,14,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282010
8,153,282,10,3,14,15,,,,,,,,,2,14,7,6,18,240,0,60,0,2,,,2,,15,7,2,18,80,0,30,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282010
8,153,282,12,3,14,15,,,,,,,,,2,14,7,20,18,800,0,400,0,2,,,2,,15,7,15,18,720,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282012
8,153,282,12,4,40,5,,,,,,,,,2,40,6,2000,26,4000,0,,,1,900,0,2,,5,6,,,,,,,1,400,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282012
8,153,282,12,1,19,,,,,,,,,,1,19,7,19,18,760,0,360,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282012
8,153,282,12,2,31,,,,,,,,,,1,31,7,6,18,192,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282012
8,153,282,14,3,14,15,,,,,,,,,2,14,7,20,18,1040,0,900,0,2,,,2,,15,7,4,18,160,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282014
8,153,282,14,4,40,5,21,,,,,,,,3,40,6,2000,26,3000,0,600,0,1,5000,0,2,,5,6,,,,,,,1,900,0,2,,21,7,2,18,96,0,,,2,,,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,108282014
8,153,282,14,2,31,,,,,,,,,,1,31,7,4,18,160,0,120,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282014
8,153,282,14,1,19,,,,,,,,,,1,19,7,10,18,320,0,256,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282014
8,153,282,15,4,40,21,5,,,,,,,,3,40,6,3000,26,2500,0,700,0,1,300,0,2,,21,7,1,18,40,0,,,2,,,2,,5,7,,,,,,,1,400,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282015
8,153,282,15,1,19,,,,,,,,,,1,19,7,1,18,40,0,,,2,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282015
8,153,282,15,2,31,,,,,,,,,,1,31,7,2,18,40,0,,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282015
8,153,282,15,3,14,15,,,,,,,,,2,14,7,10,18,400,0,,,2,,,1,40,15,7,15,18,720,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282015
8,153,282,17,2,14,19,15,,,,,,,,3,14,7,30,6,45,0,20,0,2,,,1,50,19,7,2,18,40,0,,,2,,,1,60,15,7,1,18,25,0,,,2,,,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,108282017
8,153,282,17,1,40,,,,,,,,,,1,40,6,400,26,700,0,350,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282017
8,153,282,18,1,40,,,,,,,,,,1,40,6,600,26,750,0,300,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282018
8,153,282,18,2,19,14,5,,,,,,,,3,19,7,1,18,25,0,,,2,,,1,50,15,7,1,18,30,0,,,2,,,1,40,5,6,4,18,48,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282018
8,153,282,19,1,40,15,21,,,,,,,,3,40,6,300,26,400,0,,,2,,,1,20,15,7,4,18,100,0,,,2,,,2,,21,7,2,18,60,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282019
8,153,282,19,2,14,31,3,5,,,,,,,4,14,7,1,18,80,0,80,0,2,,,1,20,19,7,6,18,120,0,60,0,2,,,2,,3,7,1,18,60,0,60,0,2,,,2,,5,6,12,18,144,0,,,2,,,2,,,,,,,,,,,,,,,108282019
8,153,282,22,1,40,5,15,21,,,,,,,4,40,6,800,26,1200,0,,,2,,,2,,5,6,3,18,36,0,,,2,,,2,,15,7,1,18,30,0,,,2,,,1,50,21,7,1,18,30,0,,,2,,,1,40,,,,,,,,,,,,,,108282022
8,153,282,24,1,40,5,,,,,,,,,2,40,6,300,26,500,0,,,2,,,2,,5,6,3,18,36,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282024
8,153,282,24,2,19,15,,,,,,,,,2,19,7,20,6,20,0,,,2,,,1,50,15,7,1,18,25,0,,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108282024
8,153,283,1,1,40,19,,,,,,,,,2,40,6,400,26,400,,250,,2,,,2,,19,7,3,18,60,,20,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283001
8,153,283,1,2,40,15,,,,,,,,,2,40,6,300,26,300,,,,2,,,2,,15,7,7,18,175,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283001
8,153,283,3,2,40,14,,,,,,,,,2,40,6,300,26,300,,100,,2,,,2,,14,7,2,18,50,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283003
8,153,283,3,1,40,19,21,,,,,,,,3,40,6,500,26,500,,250,,2,,,2,,19,7,3,18,90,,,,2,,,2,,21,7,2,18,50,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283003
8,153,283,5,3,31,,,,,,,,,,1,31,7,6,18,150,,75,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283005
8,153,283,5,2,3,3,5,,,,,,,,3,3,7,10,18,500,,350,,2,,,2,,3,7,2,18,60,,30,,2,,,2,,5,6,10,18,120,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283005
8,153,283,5,1,40,19,,,,,,,,,2,40,6,800,26,1200,,300,,2,,,2,,19,7,15,18,300,,200,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283005
8,153,283,6,2,31,,,,,,,,,,1,31,1,1,18,30,,15,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283006
8,153,283,6,1,40,19,15,21,,,,,,,5,40,6,400,26,500,,150,,2,,,2,,19,7,2,18,50,,20,,2,,,2,,15,7,2,18,50,,,,2,,,2,,21,7,2,18,50,,,,2,,,2,,,,,,,,,,,,,,,108283006
8,153,283,7,1,40,5,19,21,,,,,,,4,40,6,600,26,600,,200,,2,,,2,,5,6,1,18,12,,,,2,,,2,,19,7,1,18,30,,,,2,,,2,,21,7,1,18,30,,,,2,,,2,,,,,,,,,,,,,,,108283007
8,153,283,8,1,40,5,15,,,,,,,,3,40,6,4000,26,4000,26,1200,,2,,,2,,5,6,6,18,120,,,,2,,,2,,15,7,3,18,144,,,,2,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,108283008
8,153,283,8,3,31,,,,,,,,,,1,31,7,4,18,100,,,,2,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283008
8,153,283,8,2,19,14,,,,,,,,,2,19,7,2.5,18,94,,,,2,,,1,30,14,7,3,18,75,,,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283008
8,153,283,9,1,40,21,,,,,,,,,2,40,6,640,26,1280,,800,,2,,,2,,21,7,4,18,192,,,,2,,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283009
8,153,283,9,2,14,15,,,,,,,,,2,14,7,3,18,75,,,,2,,,1,70,15,7,4,18,192,,,,2,,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283009
8,153,283,9,3,19,,,,,,,,,,1,19,7,1,18,32,,,,2,,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283009
8,153,283,10,1,40,15,,,,,,,,,2,40,6,400,26,800,,,,2,,,1,30,15,7,1,18,48,,,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108283010
