"id1","id3","id4","id2","s12a_1","s12a_2i","s12a_2ii","s12a_2iii","s12a_3","s12a_4i","s12a_4ii","s12a_4iii","s12a_5","s12a_6","s12a_7i","s12a_7ii","s12a_7iii","s12a_8i","s12a_8ii","s12a_8iii","s12a_9i","s12a_9ii","s12a_10ai","s12a_10aii","s12a_10bi","s12a_10bii","s12a_11","s12a_11ii","s12a_11iii","s12a_12i","s12a_12ii","s12a_13i","s12a_13ii","s12a_14","s12a_15","s12a_15i","s12a_16","s12a_17","s12a_18i","s12a_18ii","s12a_18iii","s12a_19i","s12a_19ii","s12a_20","s12a_21i","s12a_21ii","s12a_22","s12a_23i","s12a_23ii","s12a_23iii","s12a_24","s12a_25","s12a_26i","s12a_26ii","s12a_26iii","s12a_27","s12a_28","s12a_29i","s12a_29ii","s12a_29iii","s12a_30","s12a_31","s12a_32","s12a_33i","s12a_33ii","s12a_33iii","s12a_33iv","s12a_33v","s12a_33vi","s12a_35","s12a_36","hhno"
5,152,29,67,1,2,,3,2,,,,3,,,,,,,1,9,9,100,3,100,3,15,,,1,1,1,3,2,"6",,2,2,,,,,,2,,,4,0,0,,3,3,,,,,3,,,,1,1,3,2,1,2,2,2,2,2,125.965,105152029
8,286,1,137,2,,,,,,,,,,,,,,,,10,12,0.5,4,0.5,4,30,,,1,1,6,3,1,"1,3",,2,2,,,,,,2,,,2,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,55.63,108286001
5,161,13,9,2,,,,,,,,,,,,,0,0,0,10,9,0.5,4,110,2,10,,,1,1,2,3,2,,,2,2,,,,0,0,2,,,2,0,0,,2,3,,,,,7,,,,1,4,3,2,1,2,2,2,2,2,8.99,105161013
9,326,17,154,2,,,,,,,,,,,,,800,,6,9,9,100,2,100,2,10,,,1,1,5,3,2,,,2,2,,,,0,,2,,,4,0,0,,2,3,,,,,2,,,,1,4,3,2,1,2,2,2,2,1,27.39,109326017
8,286,5,137,2,,,,,,,,,,,,,,,,10,12,0.5,4,0.5,4,45,,,1,,5,3,1,"1,3",,2,2,,,,,,2,,,2,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,23.68,108286005
5,173,13,14,2,,,,,,,,,,,,,0,0,0,7,7,50,2,50,2,10,,,1,1,3,3,2,,,3,2,,,,0,50,2,,,1,0,0,3,2,2,,,,,3,,,,1,4,3,2,1,2,2,2,1,2,10.5,105173013
8,286,11,137,2,,,,,,,,,,,,,,,,9,9,700,2,700,2,30,,,1,1,10,3,2,"10",,2,2,,,,,,2,,,2,0,0,,2,3,,,,3,7,,,,1,4,4,2,1,2,2,2,2,1,38.02,108286011
1,28,43,2,1,1,20,3,2,,,,3,,,,,,,,8,9,15,2,30,2,4,,,361,6,3,3,2,,,2,2,,,,1,,2,,,2,0,0,,2,3,,,,,2,,,,6,4,3,2,1,2,2,2,2,1,7.2875,101028043
1,6,15,2,2,,,,,,,,,,,,,,,,9,9,400,2,400,2,40,,,310,6,3,3,2,,,1,2,,,,2,80,2,,,1,3,80,3,3,1,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,1,5.8826,101006015
7,259,16,133,2,,,,,,,,,,,,,0,,0,12,12,80,2,80,2,6,,,7,2,3,3,2,"10",,7,2,,,,0,,2,,,4,0,0,,2,3,,,,,7,,,,1,1,1,2,1,2,2,2,2,2,7.66,107259016
8,282,24,153,2,,,,,,,,,,,,,0,0,0,9,9,100,2,100,2,45,,,1,1,12,3,2,"10",,2,2,,,,0,,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,3,2,2,2,2,2,2,1,23.622,108282024
2,43,28,29,2,,,,,,,,,,,,,0,0,0,3,3,100,2,100,2,10,,,1,1,1,3,2,"7","NOTHING",4,2,,,,2,20,2,,,2,0,0,,2,3,,,,3,3,,,,1,1,1,2,1,2,2,2,2,2,13,102043028
1,7,4,2,2,,,,,,,,,,,,,0,,0,9,9,800,1,800,1,10,,,365,6,8,3,2,,,2,2,,,,0,,2,,,1,5,20,3,2,3,,,,1,7,,,,6,4,5,2,1,2,2,2,2,2,25.945,101007004
8,311,21,135,2,,,,,,,,,,,,,10,,6,10,10,500,2,500,2,20,,,1,1,8,3,2,,,2,2,,,,,,2,,,1,4,0,3,,4,,,,,2,,,,1,4,1,2,1,2,2,2,2,1,26.28,108311021
8,286,22,137,2,,,,,,,,,,,,,,,,9,9,200,2,200,2,15,,,1,1,20,3,2,,,2,2,,,,,,2,,,2,0,0,,2,3,,,,3,7,,,,1,4,3,2,2,2,2,2,2,1,45.62,108286022
6,236,40,16,1,60,,6,2,,,,3,,,,,0,,,7,7,160,2,160,2,15,,,6,2,4,3,2,,,4,2,,,,2,40,2,,,4,0,0,,2,2,,,,,2,,,,6,4,3,2,2,2,2,2,2,1,17.13,106236040
6,197,15,100,2,,,,,,,,,,,,,0,,0,12,12,0.5,3,0.5,3,30,,,1,1,2,3,1,"6",,7,2,,,,0,,2,,,4,0,0,,2,3,,,,,2,,,,1,4,3,2,2,2,2,2,2,2,9.6118,106197015
4,115,7,6,2,,,,,,,,,,,,,,,,12,12,600,2,600,2,20,,,1,1,6,3,2,,,7,2,,,,,,2,,,1,4,0,,2,4,,,,,1,,,,6,4,3,2,1,2,2,2,2,2,35.1,104115007
4,121,26,49,2,,,,,,,,,,,,,,,,12,12,300,2,300,2,25,,,,1,2,3,2,"6",,7,2,,,,,,2,,,2,0,0,,2,2,,,,7,5,,,,1,4,3,2,2,2,2,2,2,2,10.5,104121026
8,287,6,137,2,,,,,,,,,,,,,,,,9,9,1,3,1,3,45,,,1,1,10,3,2,"10",,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,7,,,,1,4,4,2,2,2,2,2,2,1,79.53,108287006
4,109,51,46,2,,,,,,,,,,,,,,,,9,9,800,2,800,2,20,,,1,1,15,3,2,,,2,2,,,,3,,2,,,2,0,0,,2,4,,,,,2,,,,2,1,,2,2,2,2,2,2,2,31.2,104109051
7,246,9,112,1,3,,3,2,,,,2,,,,,33,,6,6,6,130,2,130,2,25,,,1,1,3,3,2,,,2,2,,,,2,80,2,,,1,1,50,3,3,2,,,,7,3,,,,6,4,3,2,1,2,2,2,2,1,18.46,107246009
8,287,16,137,2,,,,,,,,,,,,,,,,12,12,1,4,1,4,30,,,1,1,4,3,1,"3",,2,2,,,,,,2,,,2,0,0,,2,3,,,,5,7,,,,1,4,3,2,2,2,2,2,2,1,22.72,108287016
2,57,55,23,2,,,,,,,,,,,,,,,,9,9,20,2,20,2,2,,,1,1,3,3,2,,,2,2,,,,2,10,2,,,2,0,0,,2,3,,,,3,3,,,,6,4,2,2,1,2,2,2,2,,,102057055
1,22,37,17,2,,,,,,,,,,,,,60,0,6,9,9,400,2,400,2,11,,,,6,3,3,2,,,2,2,,,,0,0,2,,,2,0,0,,2,2,,,,,2,,,,6,4,3,2,1,2,2,2,2,2,14.9164,101022037
7,266,19,122,2,,,,,,,,,,,,,,,,7,7,0.5,3,0.5,3,30,,,7,2,6,3,2,"10",,2,2,,,,1,,2,,,4,0,0,,2,2,,,,4,2,,,,1,1,1,2,1,2,2,2,2,2,23.1,107266019
1,23,36,16,2,,,,,,,,,,,,,15,0,6,9,9,120,2,120,2,12,,,7,2,7,3,2,,,2,2,,,,0,0,2,,,2,0,0,,2,4,,,,4,2,,,,1,4,3,2,1,2,2,2,2,2,12.848,101023036
4,124,57,49,2,,,,,,,,,,,,,,,,9,9,150,2,150,2,20,,,7,2,2,3,2,,,2,,,,,,70,2,,,1,0,30,3,2,3,,,,,3,,,,1,4,3,2,1,2,2,2,2,2,8.4,104124057
5,154,44,67,2,,,,,,,,,,,,,,,,9,9,120,2,120,2,10,,,24,1,4,3,2,,,2,2,,,,,,2,,,1,3,0,3,2,3,,,,6,2,,,,6,1,3,2,1,2,2,2,2,1,15.3652,105154044
4,110,3,60,2,,,,,,,,,,,,,,,,12,12,300,2,300,2,10,,,1,1,7,3,2,,,,2,,,,,,2,,,2,0,0,,2,4,,,,,7,,,,1,1,1,2,2,2,2,2,2,2,24.36,104110003
8,284,4,153,2,,,,,,,,,,,,,,,,12,12,1,3,1,3,20,,,1,1,18,2,2,"10",,2,2,,,,,,2,,,1,12,0,3,3,4,,,,1,3,,,,1,4,3,2,1,2,2,2,2,1,21,108284004
1,6,23,2,2,,,,,,,,,,,,,,,,10,10,120,2,120,2,35,,,365,6,10,3,2,,,7,2,,,,1,60,2,,,1,2,50,3,2,1,,,,,5,,10,1,1,1,8,2,1,2,2,2,2,1,25.1575,101006023
4,115,27,6,2,,,,,,,,,,,,,,,,12,12,1,4,1,4,25,,,1,1,15,3,2,,,,,,,,,,2,,,1,5,0,3,2,3,,,,1,3,,,,6,4,3,2,2,2,2,2,2,2,32.6,104115027
4,110,8,60,2,,,,,,,,,,,,,0,,0,12,12,100,2,100,2,5,,,1,1,2,3,2,,,7,2,,,,0,,2,,,2,0,0,,2,3,,,,,5,0,,0,6,4,3,2,2,2,2,2,2,2,43.12,104110008
7,259,15,133,2,,,,,,,,,,,,,300,,,12,12,300,2,300,2,15,,,1,1,10,3,2,"10",,7,2,,,,0,,2,,,4,0,0,,2,2,,,,,7,,,,6,4,1,2,2,2,2,2,2,2,29.822,107259015
8,285,9,137,2,,,,,,,,,,,,,0,0,0,12,12,1,4,1,4,60,,,1,1,12,3,1,"6",,2,2,,,,0,,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,35.5,108285009
6,187,70,89,2,,,,,,,,,,,,,0,0,0,7,7,100,3,100,3,5,,,24,1,14,3,2,,,3,1,0,20,2,0,0,2,,,1,7,50,3,2,2,,,,,2,,,,1,4,1,2,1,2,2,2,2,2,23.92,106187070
6,228,4,109,2,,,,,,,,,,,,,20,,6,9,9,500,2,500,2,30,,,1,1,6,3,2,,,2,2,,,,,,2,,,4,0,0,,2,2,,,,,7,,,,1,1,1,2,2,2,2,2,2,1,20.86,106228004
8,283,7,153,2,,,,,,,,,,,,,,,,9,9,900,2,900,2,40,,,1,1,6,3,2,"10",,2,2,,,,,,2,,,2,0,0,,2,3,,,,4,7,,,,1,1,3,2,2,2,2,2,2,1,45.9,108283007
2,37,29,2,2,,,,,,,,,,,,,0,,0,12,12,1,4,1,4,15,,,1,1,2,3,2,"6",,,2,,,,0,,2,,,1,5,0,3,2,2,,,,6,3,,,,1,4,3,2,1,2,2,2,2,1,14.2,102037029
8,280,14,144,2,,,,,,,,,,,,,0,0,0,12,12,10,2,10,2,10,,,1,1,13,3,2,"10",,2,2,,,,0,0,2,,,2,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,17.42,108280014
8,288,14,152,2,,,,,,,,,,,,,,,,12,12,7,4,7,4,120,,,1,1,10,3,1,"3",,7,2,,,,,,2,,,4,0,0,,2,4,,,,3,7,,,,1,4,3,2,2,2,2,2,2,1,77.32,108288014
4,119,43,7,1,156,,6,2,,,,3,,,,,,,,2,2,2,2,2,2,,2,,2,2,10,3,2,,,4,1,5,,3,,,2,,,1,5,0,3,4,3,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,28.011,104119043
10,338,9,168,2,,,,,,,,,,,,,2,50,,9,9,400,2,400,2,15,,,1,1,4,3,2,,,2,2,,,,,,2,,,3,0,0,,2,2,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,12.2,110338009
7,254,19,120,2,,,,,,,,,,,,,,,,7,7,100,2,100,2,8,,,7,2,6,3,2,"7",,2,1,,50,3,,,2,,,1,2,0,3,2,2,,,,4,2,,,,6,4,3,2,2,2,2,2,2,2,44.57,107254019
8,289,5,152,2,,,,,,,,,,,,,,,,9,9,0.5,3,0.5,3,30,,,1,1,30,3,2,,,2,2,,,,,,2,,,2,0,0,,2,3,,,,3,7,,,,1,4,4,2,1,2,2,2,2,1,53.78,108289005
1,17,51,10,2,,,,,,,,,,,,,40,,6,9,9,60,2,60,2,8,,,365,6,3,3,2,,,2,2,,,,1,50,2,,,2,0,0,,2,2,,,,,5,,,,6,4,3,2,1,2,2,2,2,1,11.616,101017051
2,53,87,22,2,,,,,,,,,,,,,,,,9,9,300,2,300,2,30,,,1,1,6,3,2,,,5,2,,,,,70,2,,,2,0,0,,2,3,,,,,2,,,,1,1,3,2,1,2,2,2,2,2,19.8,102053087
1,16,41,8,2,,,,,,,,,,,,,,0,0,12,12,100,2,100,2,5,,,1,1,5,3,2,,,7,2,,,,,0,2,,,1,3,0,3,2,3,,,,1,5,,0,0,1,4,3,2,1,1,2,1,2,1,22.3,101016041
8,289,14,152,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,40,,,1,1,30,3,2,"10",,7,2,,,,,,2,,,4,0,0,,2,3,,,,3,7,,,,1,4,1,2,2,2,2,2,2,1,53.12,108289014
7,252,55,128,2,,,,,,,,,,,,,0,,,9,9,400,2,400,2,20,,,1,1,4,3,2,,,2,,,,,,40,2,,,4,0,0,,2,2,,,,,2,,,,1,4,3,2,1,2,2,2,2,1,7.23,107252055
6,182,95,95,2,,,,,,,,,,,,,0,0,0,9,9,100,2,100,2,10,,,24,1,7,3,2,,,3,1,1,0,3,0,0,2,,,1,2,0,3,2,2,,,,1,3,,,,6,4,3,2,1,2,2,2,2,2,18.33,106182095
2,41,61,29,2,,,,,,,,,,,,,0,0,,6,6,500,1,500,1,,,,2,1,5,3,2,,,4,2,,,,7,0,2,,,1,5,0,3,2,2,,,,,2,,,,6,4,3,2,1,2,2,2,2,1,48.14,102041061
8,307,38,151,2,,,,,,,,,,,,,,,,9,9,400,2,400,2,15,,,1,1,6,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,7,,,,1,4,3,2,1,2,2,2,2,1,27.95,108307038
7,261,35,8,2,,,,,,,,,,,,,50,,,9,9,5,1,5,1,3,,,7,1,3,3,2,,,2,2,,,,0,,2,,,2,0,0,,2,4,,,,6,5,0,,0,6,4,3,2,2,2,2,2,2,,14.3,107261035
4,106,13,54,1,6,,3,2,,,,2,,,,,,,,8,11,,,,,,2,,1,1,5,3,2,,,1,2,,,,4,,2,,,2,0,0,,3,2,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,2,39.5,104106013
8,289,41,152,2,,,,,,,,,,,,,40,,6,9,9,50,2,50,2,15,,,1,1,20,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,7,,,,1,4,1,2,2,2,2,2,2,1,48.49,108289041
8,289,47,152,2,,,,,,,,,,,,,,,,9,9,200,2,200,2,15,,,1,1,40,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,7,,,,1,4,3,2,2,2,2,2,2,1,45.33,108289047
7,252,35,128,2,,,,,,,,,,,,,0,,,9,9,300,2,300,2,15,,,1,1,4,3,2,,,2,2,,,,,50,2,,,4,0,0,,2,2,,,,7,2,,,,1,1,1,2,1,2,2,2,2,1,6.24,107252035
4,115,17,6,2,,,,,,,,,,,,,,,,12,12,900,2,900,2,40,,,1,1,3,3,2,,,7,2,,,,,,2,,,1,0,0,,2,3,,,,,,,,,6,4,3,2,2,2,2,2,2,,,104115017
2,38,59,31,2,,,,,,,,,,,,,,,,11,9,300,2,140,2,20,,,1,1,5,3,2,"10",,3,2,,,,,,2,,,1,1,20,3,2,2,,,,2,2,,,,1,4,3,2,1,2,2,1,2,1,13.49,102038059
1,21,11,10,1,3,0,3,2,,,,3,,,,,0,0,0,9,9,180,2,180,2,15,,,6,2,3,3,2,,,2,2,,,,1,0,2,,,4,0,0,,3,2,,,,,5,0,5,1,6,4,3,2,1,2,2,2,2,2,12.48,101021011
2,43,102,29,2,,,,,,,,,,,,,0,0,,3,3,200,2,200,2,20,,,1,1,1,3,2,"7","NOTHING",4,2,,,,3,50,2,,,1,2,0,3,3,3,,,,3,7,,,,6,4,5,2,1,2,2,2,2,2,15.1,102043102
2,56,41,23,2,,,,,,,,,,,,,,,,9,9,150,2,150,2,15,,,1,1,4,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,,5,,,,1,4,3,2,1,2,2,2,2,2,14.4,102056041
4,115,23,6,2,,,,,,,,,,,,,,,,12,12,1,4,1,4,20,,,1,1,10,3,2,,,7,2,,,,,,2,,,1,14,0,3,2,2,,,,,3,,,,6,4,3,2,1,2,2,2,2,2,280,104115023
9,328,17,154,2,,,,,,,,,,,,,,,0,9,9,200,2,200,2,40,,,1,1,8,3,2,,,2,1,,50,3,0,,2,,,1,2,0,3,2,4,,,,3,7,,,,1,4,3,2,1,2,2,2,2,1,13.88,109328017
1,17,20,10,1,36,,6,2,,,,3,,,,,,,,9,12,10,2,50,2,5,,,365,6,4,3,2,,,7,2,,,,,30,2,,,2,0,0,,2,2,,,,,5,,,,1,4,8,2,1,2,2,2,2,1,9.798,101017020
9,319,1,156,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,30,,,,1,12,3,2,,,2,2,,,,0,,2,,,2,0,0,,3,3,,,,4,7,,,,1,4,3,2,1,2,2,2,2,1,13.8,109319001
6,184,93,95,2,,,,,,,,,,,,,,,,7,7,100,2,100,2,10,,,24,1,8,3,2,,,7,2,,,,,60,2,,,1,7,0,3,3,2,,,,1,3,,,,6,4,3,2,1,2,2,2,2,2,33.48,106184093
5,169,27,12,2,,,,,,,,,,,,,0,0,0,7,7,300,2,300,2,3,,,7,2,2,3,2,,,2,2,,,,0,0,2,,,2,0,0,,2,2,,,,,2,,,,1,1,3,2,1,2,2,2,2,2,46.97,105169027
9,324,4,159,2,,,,,,,,,,,,,0,,0,11,11,10,2,10,2,5,,,,,15,3,2,,,1,2,,,,,,2,,,4,0,0,,2,4,,,,3,7,,,,1,1,3,2,1,2,2,2,2,1,12.72,109324004
6,223,69,11,1,5,,3,2,,,,3,,,,,,,,5,5,20,2,20,2,20,,,5,2,1,2,2,,,4,2,,,,1,40,2,,,1,14,0,3,4,3,,,,,5,,10,1,6,4,3,1,1,2,1,2,1,1,15.44,106223069
8,280,11,144,2,,,,,,,,,,,,,0,,0,12,12,0.5,,3,3,,30,,1,1,10,3,2,,,2,2,,,,0,,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,30.93,108280011
8,275,28,142,2,,,,,,,,,,,,,,,,12,12,150,2,150,2,30,,,1,1,30,3,2,"7",,2,2,,,,,,2,,,4,0,0,,2,4,,,,3,7,,,,1,4,1,2,2,2,2,2,2,1,34.97,108275028
9,325,8,154,2,,,,,,,,,,,,,0,,0,11,11,200,2,200,2,20,,,24,1,7,3,2,,,2,2,,,,0,,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,3,2,2,2,2,2,2,1,10.03,109325008
10,337,50,166,2,,,,,,,,,,,,,48,,6,9,9,300,2,300,2,10,,,1,1,5,3,2,,,2,,,,,,,2,,,3,0,0,,2,2,,,,3,7,,,,1,1,3,2,2,2,2,2,2,1,15.6,110337050
8,291,7,140,2,,,,,,,,,,,,,,,,12,12,0.5,4,0.5,4,45,,,1,1,7,3,1,"1,3",,2,2,,,,,,2,,,4,0,0,,2,3,,,,4,7,,,,1,1,1,2,2,2,2,2,2,1,13.63,108291007
9,319,18,156,2,,,,,,,,,,,,,7,,6,9,9,200,2,200,2,90,,,,1,4,3,2,,,2,2,,,,0,,2,,,2,0,0,,2,3,,,,7,7,,,,1,4,3,2,2,2,2,2,2,1,12,109319018
8,291,9,140,2,,,,,,,,,,,,,5,,6,12,12,400,2,400,2,40,,,24,1,10,3,1,"4",,7,2,,,,,,2,,,4,0,0,,2,2,,,,3,7,,,,1,4,3,,,,,,,1,52.53,108291009
9,324,24,159,2,,,,,,,,,,,,,20,,0,10,10,1,3,1,3,30,,,24,0,12,3,2,,,2,2,,,,0,,2,,,4,0,0,,2,4,,,,3,7,,,,1,4,3,2,1,2,2,2,2,1,29.04,109324024
8,287,26,137,2,,,,,,,,,,,,,,,,9,12,1,4,1,4,1,,,1,1,10,3,1,"1,3",,2,2,,,,,,2,,,2,0,0,,2,3,,,,4,7,,,,1,1,3,2,2,2,2,2,2,1,45.03,108287026
4,105,43,53,2,,,,,,,,,,,,,0,,0,11,11,500,2,500,2,30,,,1,1,4,3,2,,,2,2,,,,0,,2,,,2,0,0,,2,2,,,,,7,,,,,,,2,1,2,2,2,2,2,22.2,104105043
1,22,24,17,2,,,,,,,,,,,,,0,0,0,9,9,420,3,420,3,10,,,,6,4,3,2,,,2,2,,,,,,2,,,2,0,0,,2,2,,,,6,2,,,,1,1,1,2,1,2,2,2,2,2,23.834,101022024
4,127,12,51,2,,,,,,,,,,,,,,,,9,9,50,2,50,2,6,,,7,2,14,3,2,,,2,2,,,,,,2,,,2,0,0,,2,3,,,,,2,,,,1,1,3,2,2,2,2,2,2,2,11.88,104127012
2,51,58,5,1,,,,,,,,,,,,,11,,6,2,2,,,,,,2,,1,1,4,3,2,,,4,1,4,,3,,,2,,,1,5,0,3,,4,,,,7,1,,,,6,4,2,2,1,2,2,2,2,1,57,102051058
5,161,35,9,2,,,,,,,,,,,,,0,0,0,10,10,400,2,400,2,15,,,1,1,8,3,2,,,7,2,,,,0,0,2,,,4,0,0,,2,3,,,,,2,,,,1,4,1,2,1,2,2,2,2,2,10.28,105161035
6,192,17,89,1,5,0,,2,,,,3,,,,,0,0,0,9,9,300,2,300,2,,,,,1,5,3,2,,,2,2,,,,1,0,2,,,1,3,50,,3,2,,,,,2,,,,6,4,3,2,1,2,2,2,2,2,28.42,106192017
7,242,66,112,2,,,,,,,,,,,,,,,,12,12,100,2,100,2,3,,,1,1,4,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,3,2,,,,1,1,3,2,1,2,2,2,2,1,7.6,107242066
5,173,31,14,1,,,,,,,,,,,,,0,0,0,7,7,50,2,50,2,5,,,4,1,14,2,2,,,2,2,,,,1,0,2,,,1,5,0,2,2,3,,,,,7,,,,1,4,3,2,1,2,2,2,2,2,17.64,105173031
8,297,28,9,2,,,,,,,,,,,,,,,,9,9,1,3,1,3,45,,,1,1,10,3,2,,,2,1,,50,1,,,2,,,2,0,0,,2,3,,,,4,7,,,,1,1,3,2,1,2,2,2,2,,97.11,108297028
5,148,77,71,2,,,,,,,,,,,,,,,,12,7,120,2,40,2,20,,,24,1,1,3,1,"6",,2,2,,,,,,2,,,,1,0,3,2,2,,,,,5,,,,6,4,3,2,2,2,2,2,2,2,,105148077
1,24,16,17,2,,,,,,,,,,,,,0,0,,9,9,150,2,150,2,15,,,7,2,2,3,2,,,2,2,,,,0,0,2,,,1,4,0,3,2,2,,,,,3,,,,6,4,3,2,1,2,2,2,2,2,35.42,101024016
6,238,49,88,2,,,,,,,,,,,,,0,,,9,9,150,2,150,2,10,,,1,1,5,3,2,,,2,2,,,,,70,2,,,2,0,0,,2,2,,,,1,2,,,,6,4,3,2,1,2,2,2,2,1,14.82,106238049
1,17,4,10,2,,,,,,,,,,,,,30,,6,9,9,15,2,15,2,2,,,210,6,7,3,2,,,2,2,,,,2,,2,,,4,0,0,,2,3,,,,6,2,,,,6,4,3,2,1,2,2,2,2,1,42.8172,101017004
1,16,152,8,2,,,,,,,,,,,,,0,,0,12,12,80,2,80,2,15,,,1,1,3,3,2,"10",,7,2,,,,0,,2,,,1,4,0,3,2,3,,,,,7,,,,5,4,3,2,2,2,2,2,2,1,13.22,101016152
1,16,149,8,2,,,,,,,,,,,,,0,,0,12,12,80,2,80,2,15,,,1,1,2,3,2,"10",,7,2,,,,2,80,2,,,1,1,50,3,2,2,,,,,3,,5,1,6,4,3,2,2,2,2,2,2,1,11.05,101016149
3,96,8,43,2,,,,,,,,,,,,,,,,8,9,20,2,10,2,2,2,,24,1,3,3,2,"8",,6,2,,,,1,50,2,,,2,0,0,,2,2,,,,1,2,,,,1,2,3,2,1,2,2,2,2,1,120,103096008
1,6,42,2,2,,,,,,,,,,,,,,,,10,12,40,3,15,3,15,,,365,6,2,3,2,,,2,2,,,,,70,2,,,1,1,0,3,2,1,,,,,5,,5,1,6,4,3,2,1,2,2,2,2,1,25.3599,101006042
8,293,11,140,2,,,,,,,,,,,,,0,0,0,12,12,1,4,1,4,45,,,1,1,17,3,2,"1,2,3",,2,2,,,,0,,2,,,4,0,0,,2,3,,,,2,7,,,,1,1,1,2,2,2,2,2,2,1,40.45,108293011
9,312,42,158,2,,,,,,,,,,,,,150,,6,1,1,,,,,,2,,3,2,8,,2,,,2,1,3,50,3,,,2,,,1,20,0,3,3,2,,,,3,5,1,50,1,6,4,3,2,1,1,2,2,2,1,12.3,109312042
6,199,33,96,2,,,,,,,,,,,,,120,,0,9,9,50,2,50,2,10,,,1,1,3,3,2,,,2,2,,,,0,,2,,,4,0,0,,1,3,,,,,2,,,,1,4,3,2,2,2,2,2,2,1,16.8776,106199033
5,154,51,67,1,5,,3,2,,,,3,,,,,,,,9,9,130,2,130,2,10,,,24,1,5,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,6,2,,,,6,1,3,2,2,2,2,2,2,1,13.3956,105154051
8,292,20,140,2,,,,,,,,,,,,,0,0,0,9,9,0.5,3,0.5,,30,,,1,1,12,3,2,,,2,2,,,,0,,2,,,4,0,0,,2,3,,,,3,7,,,,1,1,1,2,2,2,2,2,2,1,29.86,108292020
8,292,21,140,2,,,,,,,,,,,,,0,0,0,9,9,0.5,3,0.5,3,30,,,1,1,10,3,1,"1,3",,2,2,,,,0,0,2,,,4,0,0,,2,3,,,,4,7,,,,1,1,1,2,2,2,2,2,2,1,17.74,108292021
4,123,44,49,2,,,,,,,,,,,,,0,0,0,9,9,5,2,5,2,6,,,7,2,4,3,2,,,2,2,,,,,45,2,,,1,1,50,,2,3,,,,,5,0,0,0,1,4,3,2,1,2,2,2,2,1,9.59,104123044
7,272,2,126,2,,,,,,,,,,,,,10,,6,14,14,1,4,1,4,5,2,,7,1,5,3,2,,,7,2,,,,6,,2,,,4,0,0,,2,3,,,,,7,,,,1,1,1,2,2,2,2,2,2,2,19.7556,107272002
8,286,8,137,2,,,,,,,,,,,,,,,,9,9,700,2,700,2,30,,,1,1,30,3,2,"10",,2,2,,,,,,2,,,2,0,0,,2,3,,,,3,7,,,,1,4,4,2,2,2,2,2,2,1,39.11,108286008
1,23,30,16,2,,,,,,,,,,,,,0,0,,9,9,90,2,90,2,17,,,6,2,4,3,2,,,2,2,,,,0,0,2,,,4,0,0,,2,2,,,,,2,,,,1,4,3,2,1,2,2,2,2,2,11.9,101023030
9,324,16,159,2,,,,,,,,,,,,,,,0,11,11,100,2,100,2,5,,,,0,5,3,2,,,2,2,,,,0,,2,,,4,0,0,,2,4,,,,3,7,,,,1,4,1,2,2,2,2,2,2,1,11.94,109324016
3,96,51,43,2,,,,,,,,,,,,,10,,6,5,5,100,3,100,3,4,,,3,4,2,3,2,,,4,2,,,,1,50,2,,,2,0,0,,3,4,,,,,7,,,,1,4,3,2,1,2,2,2,2,2,13.54,103096051
1,3,5,1,2,,,,,,,,,,,,,,,,11,11,120,2,70,2,8,,,36,6,12,3,2,,,2,2,,,,,40,2,,,1,2,50,3,2,3,,,,,7,,,,6,4,5,2,1,2,2,2,2,1,13.024,101003005
1,16,111,8,2,,,,,,,,,,,,,,0,0,12,12,150,2,150,2,10,,,1,1,5,3,2,,,7,2,,,,,0,2,,,2,0,0,,2,3,,,,2,7,,,,1,4,8,2,2,2,2,2,2,1,20.69,101016111
6,191,56,89,2,,,,,,,,,,,,,,,,7,7,100,3,100,3,6,,,24,1,10,3,2,,,2,1,,50,3,,,2,,,1,3,0,3,2,2,,,,3,3,,,,6,4,3,2,2,2,2,2,2,2,24.84,106191056
4,129,31,58,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,6,,,1,1,4,3,2,,,2,2,,,,,,2,,,4,0,0,,2,3,,,,2,7,,,,1,1,1,2,2,2,2,2,2,2,19.6,104129031
