"id1","id2","id3","id4","s9b2_iii","s9b2_i","s9b2_ii","s9b2_b9a","s9b2_b9b","s9b2_b9c","s9b2_b10a","s9b2_b10b","s9b2_b10c","s9b2_b11a","s9b2_b11b","s9b2_b11c","s9b2_b12a","s9b2_b12b","s9b2_b12c","s9b2_b13a","s9b2_b13b","s9b2_b13c","s9b2_b14a","s9b2_b14b","s9b2_b14c","s9b2_b15a","s9b2_b15b","s9b2_16i","s9b2_16ii","hhno"
4,46,108,27,4,15,25,2,2,1,,,,,,,,,,,,,,,,,,15,25,104108027
4,46,108,27,3,15,41,1,1,2,2,2,1,,,,,,,,,,,,,,,15,42,104108027
4,46,108,32,6,8,26,1,1,2,1,1,2,2,2,2,,,,,,,,,,,,8,28,104108032
4,46,108,32,5,8,13,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,8,18,104108032
4,46,109,5,2,8,26,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,8,30,104109005
4,46,109,6,3,11,35,2,2,1,,,,,,,,,,,,,,,,,,11,36,104109006
4,46,109,28,4,4,49,2,2,,,,,,,,,,,,,,,,,,,4,56,104109028
4,46,109,28,3,4,33,2,2,,,,,,,,,,,,,,,,,,,4,34,104109028
4,46,109,45,5,12,17,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,12,21,104109045
4,46,109,45,4,2,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,2,15,104109045
4,46,109,48,3,15,24,2,2,2,,,,,,,,,,,,,,,,,,15,25,104109048
4,46,109,48,2,15,21,1,1,2,2,2,,,,,,,,,,,,,,,,15,22,104109048
4,46,109,51,7,9,21,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,9,23,104109051
4,46,109,51,6,9,11,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,9,14,104109051
4,46,109,54,3,8,10,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,14,104109054
4,49,120,16,4,14,17,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,14,17,104120016
4,49,120,16,3,14,5,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,14,7,104120016
4,49,120,24,5,17,50,1,1,2,2,2,,,,,,,,,,,,,,,,17,50,104120024
4,49,120,27,2,11,17,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,11,17,104120027
4,49,120,33,2,17,33,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,17,34,104120033
4,49,121,16,6,17,22,2,2,1,,,,,,,,,,,,,,,,,,17,22,104121016
4,49,121,24,4,12,5,1,1,2,2,2,1,,,,,,,,,,,,,,,12,6,104121024
4,49,121,35,5,12,43,1,1,2,2,2,1,,,,,,,,,,,,,,,12,44,104121035
4,49,123,5,3,12,22,1,1,2,2,2,1,,,,,,,,,,,,,,,12,23,104123005
4,49,123,5,5,12,23,1,1,2,2,2,1,,,,,,,,,,,,,,,12,24,104123005
4,49,123,9,4,3,26,2,2,1,,,,,,,,,,,,,,,,,,3,27,104123009
4,49,123,9,3,3,25,1,1,2,2,2,,,,,,,,,,,,,,,,3,26,104123009
4,49,123,12,4,14,16,1,1,2,2,2,1,,,,,,,,,,,,,,,14,16,104123012
4,49,123,28,3,16,34,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,37,104123028
4,49,123,29,7,14,13,2,2,1,,,,,,,,,,,,,,,,,,14,13,104123029
4,49,123,31,7,13,34,1,1,,2,2,1,,,,,,,,,,,,,,,13,35,104123031
4,49,123,32,4,15,10,1,1,2,2,2,1,,,,,,,,,,,,,,,15,11,104123032
4,49,124,2,2,16,58,1,1,2,2,2,1,,,,,,,,,,,,,,,16,59,104124002
4,49,124,10,2,12,30,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,12,32,104124010
4,49,124,12,3,15,49,1,1,2,2,2,,,,,,,,,,,,,,,,15,50,104124012
4,49,124,12,4,15,38,2,2,1,,,,,,,,,,,,,,,,,,15,38,104124012
4,49,124,14,4,16,13,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,16,14,104124014
4,49,124,23,2,16,56,2,2,,,,,,,,,,,,,,,,,,,16,56,104124023
4,49,124,25,2,17,6,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,17,8,104124025
4,49,124,33,3,2,14,2,2,1,,,,,,,,,,,,,,,,,,2,14,104124033
4,49,124,37,3,1,5,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,1,5,104124037
4,49,124,48,5,16,29,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,30,104124048
4,49,124,52,2,14,4,1,1,2,2,2,1,,,,,,,,,,,,,,,14,5,104124052
4,50,126,3,2,16,29,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,33,104126003
4,50,126,14,4,16,20,2,2,1,,,,,,,,,,,,,,,,,,16,21,104126014
4,50,126,21,5,2,15,1,1,2,2,2,1,,,,,,,,,,,,,,,2,16,104126021
4,50,126,21,4,2,14,1,1,2,2,2,1,,,,,,,,,,,,,,,2,14,104126021
4,50,126,25,2,13,50,1,1,2,2,2,1,,,,,,,,,,,,,,,13,52,104126025
4,50,126,31,5,15,5,2,2,1,,,,,,,,,,,,,,,,,,15,7,104126031
4,50,126,41,3,16,54,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,16,56,104126041
4,50,126,41,4,17,24,2,2,1,,,,,,,,,,,,,,,,,,17,25,104126041
4,50,342,1,4,15,2,1,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,15,3,104342001
4,50,342,2,3,17,9,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,17,11,104342002
4,50,342,2,2,15,17,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,15,17,104342002
4,50,342,3,5,16,39,2,2,1,,,,,,,,,,,,,,,,,,16,41,104342003
4,50,342,3,4,16,27,1,1,2,2,2,,,,,,,,,,,,,,,,16,27,104342003
4,50,342,6,4,2,38,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,39,104342006
4,50,342,7,5,2,20,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,21,104342007
4,50,342,12,3,2,15,1,1,2,2,2,1,,,,,,,,,,,,,,,2,16,104342012
4,50,342,17,3,13,55,1,1,2,2,2,1,,,,,,,,,,,,,,,13,56,104342017
4,50,342,19,3,14,23,1,1,2,2,2,1,,,,,,,,,,,,,,,14,23,104342019
4,50,342,22,2,14,37,1,1,2,2,2,1,,,,,,,,,,,,,,,14,38,104342022
4,50,342,22,3,14,48,1,1,2,2,2,1,,,,,,,,,,,,,,,14,49,104342022
4,50,342,26,10,16,58,2,2,1,,,,,,,,,,,,,,,,,,16,58,104342026
4,50,342,26,4,16,43,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,43,104342026
4,50,342,26,5,16,51,2,2,1,,,,,,,,,,,,,,,,,,16,51,104342026
4,51,127,3,3,13,35,2,2,1,,,,,,,,,,,,,,,,,,13,35,104127003
4,51,127,3,4,13,36,2,2,1,,,,,,,,,,,,,,,,,,13,36,104127003
4,51,127,8,3,15,38,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,15,40,104127008
4,51,127,11,3,13,12,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,13,14,104127011
4,51,127,11,5,12,46,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,48,104127011
4,51,127,11,2,13,28,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,13,32,104127011
4,51,127,11,6,12,37,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,39,104127011
4,51,127,11,4,12,55,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,,,,12,58,104127011
4,51,127,12,4,13,14,1,1,2,2,2,1,,,,,,,,,,,,,,,13,15,104127012
4,51,127,12,3,12,52,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,53,104127012
4,51,127,12,5,13,30,1,1,2,2,2,1,,,,,,,,,,,,,,,13,31,104127012
4,51,127,15,3,9,47,1,1,2,2,2,,,,,,,,,,,,,,,,9,48,104127015
4,51,127,23,3,11,10,1,1,2,2,2,,,,,,,,,,,,,,,,11,10,104127023
4,51,127,23,4,11,11,2,2,,,,,,,,,,,,,,,,,,,11,11,104127023
4,51,127,25,6,9,26,2,2,1,,,,,,,,,,,,,,,,,,9,26,104127025
4,51,127,25,5,9,25,2,2,1,,,,,,,,,,,,,,,,,,9,26,104127025
4,51,127,41,5,11,20,,,,,,,,,,,,,,,,,,,,,11,20,104127041
4,51,127,42,5,,,,,,,,,,,,,,,,,,,,,,,,,104127042
4,51,127,42,6,,,,,,,,,,,,,,,,,,,,,,,,,104127042
4,51,133,3,6,8,17,1,1,2,2,2,1,,,,,,,,,,,,,,,8,17,104133003
4,51,133,5,3,8,43,1,1,2,2,2,1,,,,,,,,,,,,,,,8,43,104133005
4,51,133,6,3,2,44,1,1,2,2,2,1,,,,,,,,,,,,,,,2,45,104133006
4,51,133,9,3,15,46,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,15,48,104133009
4,51,133,9,4,15,27,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,15,30,104133009
4,51,133,9,5,15,16,2,2,,,,,,,,,,,,,,,,,,,15,17,104133009
4,51,133,25,4,16,23,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,24,104133025
4,51,133,28,4,18,19,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,18,21,104133028
4,51,133,29,2,15,35,1,1,2,2,2,1,,,,,,,,,,,,,,,15,37,104133029
4,51,133,38,4,12,52,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,52,104133038
4,51,133,38,6,12,53,,,,,,,,,,,,,,,,,,,,,12,53,104133038
4,51,133,38,3,12,50,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,12,51,104133038
4,51,133,38,5,12,53,2,1,2,2,,,,,,,,,,,,,,,,,12,53,104133038
4,51,133,43,2,16,50,2,2,1,,,,,,,,,,,,,,,,,,16,50,104133043
4,51,133,45,3,13,55,1,1,2,2,2,1,,,,,,,,,,,,,,,13,57,104133045
4,53,105,22,3,15,42,2,2,1,,,,,,,,,,,,,,,,,,15,43,104105022
4,53,105,23,3,17,49,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,17,53,104105023
4,53,105,23,4,18,0,2,2,1,,,,,,,,,,,,,,,,,,18,1,104105023
4,53,105,24,4,11,18,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,19,104105024
4,53,105,24,5,11,23,2,2,1,,,,,,,,,,,,,,,,,,11,23,104105024
4,53,105,24,6,11,28,2,1,2,2,2,1,,,,,,,,,,,,,,,11,29,104105024
4,53,105,32,4,3,36,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,3,39,104105032
4,53,105,32,3,3,29,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,,,,,,3,34,104105032
4,53,105,33,5,8,26,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,8,29,104105033
4,53,105,35,4,12,8,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,12,104105035
4,53,105,35,3,12,1,1,1,,1,1,2,1,1,2,2,2,1,,,,,,,,,12,6,104105035
4,53,105,36,6,10,28,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,35,104105036
4,53,105,41,3,16,25,1,1,2,1,1,2,2,1,,2,2,1,,,,,,,,,16,27,104105041
4,53,105,42,4,12,50,2,2,1,,,,,,,,,,,,,,,,,,12,51,104105042
4,53,105,42,5,12,36,2,2,1,,,,,,,,,,,,,,,,,,,,104105042
4,54,104,3,7,11,50,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,52,104104003
4,54,104,14,3,15,34,2,2,,,,,,,,,,,,,,,,,,,15,36,104104014
4,54,104,14,4,15,36,2,2,,,,,,,,,,,,,,,,,,,15,37,104104014
4,54,104,20,3,3,9,2,2,1,,,,,,,,,,,,,,,,,,3,13,104104020
4,54,104,35,5,,,,,,,,,,,,,,,,,,,,,,,,,104104035
4,54,104,35,4,9,55,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,,,10,15,104104035
4,54,104,47,3,1,24,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,1,27,104104047
4,54,104,47,5,1,35,1,1,2,2,2,1,,,,,,,,,,,,,,,1,38,104104047
4,54,104,47,4,1,29,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,1,33,104104047
4,54,104,50,2,3,32,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,37,104104050
4,54,106,5,2,14,58,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,15,0,104106005
4,54,106,5,3,,,,,,,,,,,,,,,,,,,,,,,,,104106005
4,54,106,13,3,14,30,1,1,2,2,2,2,,,,,,,,,,,,,,,14,31,104106013
4,54,106,30,5,12,30,1,1,2,2,2,1,,,,,,,,,,,,,,,12,31,104106030
4,54,106,30,6,,,,,,,,,,,,,,,,,,,,,,,,,104106030
4,54,106,32,4,1,22,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,29,104106032
4,54,106,34,2,7,41,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,7,54,104106034
4,54,106,37,2,11,18,1,1,2,1,1,,2,2,1,,,,,,,,,,,,11,22,104106037
4,54,106,37,3,11,24,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,11,27,104106037
4,54,106,54,3,1,46,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,1,53,104106054
4,54,106,55,3,10,48,1,1,2,2,2,1,,,,,,,,,,,,,,,10,48,104106055
4,55,122,3,7,16,24,1,1,2,2,2,1,,,,,,,,,,,,,,,16,25,104122003
4,55,122,4,3,17,35,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,17,36,104122004
4,55,122,5,4,11,43,1,1,2,2,2,1,,,,,,,,,,,,,,,11,44,104122005
4,55,122,6,5,16,6,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,16,7,104122006
4,55,122,6,6,17,7,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,17,8,104122006
4,55,122,7,4,11,58,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,11,59,104122007
4,55,122,10,4,9,16,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,9,18,104122010
4,55,122,16,4,13,8,1,1,2,2,2,1,,,,,,,,,,,,,,,13,9,104122016
4,55,122,16,3,12,56,1,1,2,2,2,1,,,,,,,,,,,,,,,12,56,104122016
4,55,122,18,6,10,19,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,21,104122018
4,55,122,18,5,10,34,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,10,36,104122018
4,58,129,1,3,10,6,2,2,,,,,,,,,,,,,,,,,,,10,6,104129001
4,58,129,5,3,2,50,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,2,52,104129005
4,58,129,5,4,2,52,2,2,1,,,,,,,,,,,,,,,,,,2,53,104129005
4,58,129,5,5,2,53,1,2,1,,,,,,,,,,,,,,,,,,2,53,104129005
4,58,129,12,5,,,,,,,,,,,,,,,,,,,,,,,,,104129012
4,58,129,12,3,1,48,1,1,2,2,1,2,2,2,,,,,,,,,,,,,1,49,104129012
4,58,129,12,4,1,49,1,1,2,2,2,1,,,,,,,,,,,,,,,1,51,104129012
4,58,129,14,5,8,52,1,1,2,2,2,1,,,,,,,,,,,,,,,8,52,104129014
4,58,129,16,3,15,45,2,2,1,,,,,,,,,,,,,,,,,,15,46,104129016
4,58,129,17,6,9,58,2,2,1,,,,,,,,,,,,,,,,,,9,59,104129017
4,58,129,17,7,9,50,2,2,1,,,,,,,,,,,,,,,,,,9,51,104129017
4,58,129,17,5,10,7,1,1,,2,2,1,,,,,,,,,,,,,,,10,9,104129017
4,58,129,17,4,,,1,1,1,2,2,1,,,,,,,,,,,,,,,,,104129017
4,58,129,20,3,14,2,2,2,,,,,,,,,,,,,,,,,,,14,3,104129020
4,58,129,21,3,9,24,2,2,1,,,,,,,,,,,,,,,,,,9,26,104129021
4,58,129,21,4,9,14,2,2,1,,,,,,,,,,,,,,,,,,9,15,104129021
4,58,129,25,3,16,8,2,2,1,,,,,,,,,,,,,,,,,,16,8,104129025
4,58,129,25,4,16,11,2,2,1,,,,,,,,,,,,,,,,,,16,11,104129025
4,58,129,26,3,13,51,2,2,1,,,,,,,,,,,,,,,,,,13,51,104129026
4,58,129,26,4,13,53,2,2,1,,,,,,,,,,,,,,,,,,13,55,104129026
4,58,129,26,5,13,58,2,2,1,,,,,,,,,,,,,,,,,,13,58,104129026
4,58,130,9,4,13,7,2,2,1,,,,,,,,,,,,,,,,,,13,8,104130009
4,58,130,9,3,13,18,2,2,1,,,,,,,,,,,,,,,,,,13,19,104130009
4,58,130,16,3,9,25,1,1,2,2,2,1,,,,,,,,,,,,,,,9,27,104130016
4,58,130,16,5,9,9,1,1,2,2,2,1,,,,,,,,,,,,,,,9,10,104130016
4,58,130,16,4,9,17,1,1,2,2,2,1,,,,,,,,,,,,,,,9,18,104130016
4,58,130,18,3,10,13,2,2,1,,,,,,,,,,,,,,,,,,,,104130018
4,58,130,18,4,10,23,2,2,1,,,,,,,,,,,,,,,,,,,,104130018
4,58,130,27,3,10,56,1,1,2,2,2,1,,,,,,,,,,,,,,,10,57,104130027
4,58,130,27,5,11,0,2,2,,,,,,,,,,,,,,,,,,,11,0,104130027
4,58,130,27,4,10,58,1,1,2,2,2,1,,,,,,,,,,,,,,,10,59,104130027
4,58,130,28,4,4,4,1,1,2,2,2,1,,,,,,,,,,,,,,,4,5,104130028
4,58,130,28,3,4,1,1,1,2,2,2,1,,,,,,,,,,,,,,,4,2,104130028
4,58,130,30,3,3,0,2,2,1,,,,,,,,,,,,,,,,,,3,1,104130030
4,58,130,30,4,3,4,2,2,1,,,,,,,,,,,,,,,,,,3,4,104130030
4,58,130,40,2,11,13,1,1,2,2,2,1,,,,,,,,,,,,,,,11,14,104130040
4,58,130,43,4,14,42,1,1,2,2,2,1,,,,,,,,,,,,,,,,,104130043
4,58,130,43,3,14,12,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,104130043
4,58,130,43,5,14,30,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,104130043
4,58,130,46,6,9,0,2,2,,,,,,,,,,,,,,,,,,,,,104130046
4,58,130,46,5,9,31,1,1,,2,2,1,,,,,,,,,,,,,,,,,104130046
4,58,130,46,4,9,12,2,2,,,,,,,,,,,,,,,,,,,,,104130046
4,58,131,7,10,15,46,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,15,48,104131007
4,58,131,8,3,15,35,2,2,1,,,,,,,,,,,,,,,,,,15,35,104131008
4,58,131,13,4,8,43,2,2,2,,,,,,,,,,,,,,,,,,,,104131013
4,58,131,15,5,8,5,2,2,1,,,,,,,,,,,,,,,,,,8,5,104131015
4,58,131,17,5,9,16,1,1,2,2,2,1,,,,,,,,,,,,,,,9,17,104131017
4,58,131,17,4,9,15,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,16,104131017
4,58,131,18,3,9,16,1,1,2,2,2,1,,,,,,,,,,,,,,,9,17,104131018
4,58,131,24,7,14,59,1,1,2,2,2,1,,,,,,,,,,,,,,,15,1,104131024
4,58,131,24,6,15,9,1,1,2,2,2,1,,,,,,,,,,,,,,,15,12,104131024
4,58,131,24,5,15,28,1,1,2,2,2,1,,,,,,,,,,,,,,,15,30,104131024
4,58,131,31,3,14,53,1,1,2,2,2,1,,,,,,,,,,,,,,,14,55,104131031
4,58,131,31,4,14,42,2,1,2,2,2,1,,,,,,,,,,,,,,,14,43,104131031
4,58,131,53,6,16,35,2,2,1,,,,,,,,,,,,,,,,,,16,35,104131053
4,58,131,53,3,16,29,2,2,1,,,,,,,,,,,,,,,,,,16,29,104131053
4,58,131,56,3,8,46,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,8,49,104131056
4,58,131,56,4,8,49,1,1,2,2,2,,,,,,,,,,,,,,,,8,49,104131056
4,58,131,59,3,15,36,1,1,2,2,2,1,,,,,,,,,,,,,,,15,38,104131059
4,58,131,59,4,15,18,1,2,2,2,2,1,,,,,,,,,,,,,,,15,20,104131059
4,58,131,59,5,15,9,2,2,1,,,,,,,,,,,,,,,,,,15,11,104131059
4,58,132,4,3,10,43,1,1,2,2,2,,,,,,,,,,,,,,,,10,45,104132004
4,58,132,4,4,10,35,2,2,,,,,,,,,,,,,,,,,,,10,35,104132004
4,58,132,6,3,16,26,2,2,1,,,,,,,,,,,,,,,,,,16,29,104132006
4,58,132,6,4,16,16,2,2,1,,,,,,,,,,,,,,,,,,16,17,104132006
4,58,132,9,3,14,36,2,2,1,,,,,,,,,,,,,,,,,,14,37,104132009
4,58,132,13,6,9,4,2,2,1,,,,,,,,,,,,,,,,,,9,4,104132013
4,58,132,13,7,9,10,2,2,1,,,,,,,,,,,,,,,,,,9,11,104132013
4,58,132,13,5,8,57,2,2,1,,,,,,,,,,,,,,,,,,8,58,104132013
4,58,132,23,3,8,22,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,8,24,104132023
4,58,132,26,5,9,47,,,,,,,,,,,,,,,,,,,,,9,47,104132026
4,58,132,26,6,9,47,,,,,,,,,,,,,,,,,,,,,9,47,104132026
4,58,132,26,4,9,46,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,9,47,104132026
4,58,132,27,4,9,23,2,2,1,,,,,,,,,,,,,,,,,,9,24,104132027
4,58,132,27,3,9,22,2,2,1,,,,,,,,,,,,,,,,,,9,23,104132027
4,58,132,27,5,9,24,2,2,1,,,,,,,,,,,,,,,,,,9,25,104132027
4,58,132,29,,19,13,2,2,1,,,,,,,,,,,,,,,,,,9,14,104132029
4,58,132,36,3,2,14,2,2,,,,,,,,,,,,,,,,,,,2,15,104132036
4,58,132,37,4,16,13,2,2,1,,,,,,,,,,,,,,,,,,16,13,104132037
4,58,132,37,5,16,4,2,2,1,,,,,,,,,,,,,,,,,,16,6,104132037
4,58,132,37,3,16,24,2,1,1,2,2,1,,,,,,,,,,,,,,,16,26,104132037
4,58,132,39,3,,,,,,,,,,,,,,,,,,,,,,,,,104132039
4,58,132,50,3,10,41,2,2,1,,,,,,,,,,,,,,,,,,10,42,104132050
4,59,128,15,4,12,20,1,1,2,2,2,1,,,,,,,,,,,,,,,12,22,104128015
4,59,128,15,3,12,12,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,13,104128015
4,59,128,15,5,12,26,2,2,,,,,,,,,,,,,,,,,,,12,27,104128015
4,59,128,21,13,10,58,1,1,2,2,2,1,,,,,,,,,,,,,,,11,0,104128021
4,59,128,21,12,10,56,2,2,1,,,,,,,,,,,,,,,,,,10,57,104128021
4,59,128,21,11,10,54,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,10,56,104128021
4,59,128,21,14,11,0,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,2,104128021
4,59,128,24,2,2,23,1,1,2,2,2,1,,,,,,,,,,,,,,,2,24,104128024
4,59,128,28,5,10,43,1,1,2,2,2,1,,,,,,,,,,,,,,,10,44,104128028
4,59,128,28,6,10,50,1,1,2,2,2,1,,,,,,,,,,,,,,,10,52,104128028
4,59,128,42,3,16,44,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,16,46,104128042
4,59,128,65,2,12,25,1,1,2,2,2,1,,,,,,,,,,,,,,,,,104128065
4,59,128,93,3,2,11,1,1,2,2,2,1,,,,,,,,,,,,,,,2,13,104128093
4,59,128,98,5,10,13,1,1,2,2,2,1,,,,,,,,,,,,,,,10,14,104128098
4,59,128,98,6,10,30,1,1,2,2,2,1,,,,,,,,,,,,,,,10,31,104128098
4,60,110,21,5,10,38,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,10,44,104110021
4,60,110,21,4,10,31,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,36,104110021
4,60,110,23,4,,,,,,,,,,,,,,,,,,,,,,,,,104110023
4,60,110,23,3,11,52,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,11,53,104110023
4,60,110,23,5,,,,,,,,,,,,,,,,,,,,,,,,,104110023
4,60,110,34,4,1,16,1,1,2,1,1,2,2,2,,,,,,,,,,,,,1,22,104110034
4,60,110,34,5,1,24,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,1,30,104110034
4,60,110,37,4,2,36,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,41,104110037
4,60,110,37,3,2,21,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,2,26,104110037
4,60,110,42,2,9,51,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,9,53,104110042
4,60,111,5,2,1,30,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,1,35,104111005
4,60,111,8,4,6,44,1,1,,1,1,,2,2,1,,,,,,,,,,,,6,50,104111008
4,60,111,8,6,7,17,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,7,22,104111008
4,60,111,8,3,6,27,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,34,104111008
4,60,111,8,5,7,4,1,1,,1,1,2,2,2,1,,,,,,,,,,,,7,9,104111008
4,60,111,23,2,11,5,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,7,104111023
4,60,111,23,3,11,12,2,2,1,,,,,,,,,,,,,,,,,,11,13,104111023
4,60,111,23,4,11,17,2,2,1,,,,,,,,,,,,,,,,,,11,18,104111023
4,60,111,53,3,4,37,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,4,39,104111053
4,60,111,70,3,3,20,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,3,22,104111070
4,60,111,78,2,8,23,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,,,,8,30,104111078
4,60,112,11,3,11,34,1,2,2,2,2,1,,,,,,,,,,,,,,,11,36,104112011
4,60,112,34,1,4,50,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,53,104112034
4,60,112,46,5,9,54,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,,104112046
4,60,112,46,4,9,46,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,9,52,104112046
4,60,112,51,2,10,48,2,2,1,,,,,,,,,,,,,,,,,,10,50,104112051
4,60,112,52,4,9,46,1,1,2,1,1,2,2,2,,,,,,,,,,,,,9,48,104112052
4,60,112,52,3,11,21,1,1,2,2,2,,,,,,,,,,,,,,,,11,23,104112052
4,60,112,56,4,11,39,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,,,,,,11,46,104112056
4,60,113,11,3,15,17,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,15,20,104113011
4,60,113,12,4,14,46,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,14,53,104113012
4,60,113,12,5,14,55,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,15,,104113012
4,60,113,19,2,13,20,2,2,1,,,,,,,,,,,,,,,,,,13,22,104113019
4,60,113,25,4,9,19,1,2,2,2,2,1,,,,,,,,,,,,,,,9,21,104113025
4,60,113,25,3,8,32,2,2,1,,,,,,,,,,,,,,,,,,8,33,104113025
4,60,113,27,2,7,9,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,7,16,104113027
4,60,113,44,3,13,39,2,2,1,,,,,,,,,,,,,,,,,,13,40,104113044
4,60,113,44,4,13,41,2,2,1,,,,,,,,,,,,,,,,,,13,43,104113044
4,60,113,44,5,13,45,2,2,1,,,,,,,,,,,,,,,,,,13,47,104113044
