"id1","id2","id3","id4","hhmid","s7a_1","s7a_2","s7a_3","s7a_4","s7a_5i","s7a_5ii","s7a_6","s7a_7","s7a_8","s7a_9","s7a_10","s7a_11","s7a_12","s7a_13","s7a_14","s7a_15","s7a_16","s7a_17","s7a_18ii","s7a_18iii","s7a_18di","s7a_18dii","s7a_19ii","s7a_19iii","s7a_19di","s7a_19dii","s7a_20ii","s7a_20iii","s7a_20di","s7a_20dii","s7a_21ii","s7a_21iii","s7a_21di","s7a_21dii","s7a_22ii","s7a_22iii","s7a_22di","s7a_22dii","s7a_23","s7a_24","s7a_25","s7a_26","s7a_27","s7a_28","s7a_29","s7a_30","s7a_31","s7a_32","s7a_33","s7a_34i","s7a_34ii","s7a_35","s7a_36i","s7a_36ii","s7a_37","s7a_38","s7a_39","hhno"
2,9,54,2,1,19,87,2,21,0,0,2,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3,1,1,4,2,2,6,1,0,,1,,87,87,88,102054002
2,9,54,4,1,16,87,2,18,0,0,2,1,1,3,2,5,2,1,3,2,,1,1995,2,,,1996,1,1,5,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,18,36,18,102054004
2,9,54,4,2,87,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102054004
2,9,54,11,1,15,87,2,18,0,0,2,1,1,6,2,8,6,2,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,24,12,24,102054011
2,9,54,11,2,15,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102054011
2,9,54,19,1,15,87,2,16,0,0,2,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,22,,24,24,24,102054019
2,9,54,20,1,14,87,1,18,1,2,1,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,2,,,,,,,5,,,1,5,21,102054020
2,9,54,27,1,18,87,2,21,0,0,2,1,1,3,6,9,1,4,5,2,,1,1959,2,,,1960,1,,,1965,2,3,,1967,1,42,,,,,,2,2,2,,,,,,,,,,,,29,,,,18,102054027
2,9,54,32,1,15,87,2,17,0,0,2,1,1,6,3,9,5,3,8,2,,1,1984,2,1,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,3,6,30,102054032
2,9,54,32,2,87,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102054032
2,9,54,50,1,18,87,2,25,0,0,2,1,1,5,2,7,3,1,4,2,,1,1969,1,28,,1977,2,4,,1979,2,3,,,,,,,,,,2,2,2,,,,,,,,,,,,50,,36,12,36,102054050
2,9,54,53,2,18,87,2,18,0,0,1,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,20,3,2,5,4,0,,5,,6,24,24,102054053
2,9,54,58,1,17,87,2,23,0,0,2,1,1,1,4,5,0,4,4,2,,1,1977,2,,11,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,12,3,24,102054058
2,9,54,60,1,15,87,2,23,0,0,2,1,1,3,1,4,3,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,42,,24,24,6,102054060
2,9,54,61,2,15,87,1,20,0,0,2,1,1,4,4,8,3,4,7,2,,1,2004,2,,3,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,24,12,24,102054061
2,9,54,67,2,16,87,1,20,0,0,2,1,1,4,3,7,4,3,7,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1.5,1,1,12,3,4,6,2,0,,,11,87,5,88,102054067
2,9,55,7,2,16,87,2,19,0,0,2,1,1,4,1,5,4,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,4,3,20,102055007
2,9,55,7,3,87,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102055007
2,9,55,15,1,15,87,2,15,0,0,2,1,1,0,4,4,0,3,3,2,,1,1987,1,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,60,60,60,102055015
2,9,55,15,5,13,87,2,20,0,0,2,1,1,3,4,7,1,0,1,2,,1,,1,,,,1,,,,1,,,,1,,,,2,,,2,2,2,,,,,,,,,,,,45,,3,3,12,102055015
2,9,55,34,2,13,87,2,16,0,0,2,1,1,5,4,9,5,4,9,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,1,8,1,4,7,10,,,,9,3,3,88,102055034
2,9,55,63,2,13,87,2,13,0,0,2,1,1,4,5,9,3,3,6,1,1,1,,1,10,,,1,8,,,2,6,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,3,3,18,102055063
2,9,55,74,1,13,87,2,16,0,0,2,1,1,4,4,8,3,3,6,2,,1,,1,1,,1970,2,29,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,35,,3,2,24,102055074
2,9,55,102,1,14,87,2,18,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102055102
2,9,55,109,1,13,87,2,18,0,0,2,1,1,4,0,4,4,0,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,2,6,24,102055109
2,9,55,121,1,15,87,2,21,0,0,2,1,1,6,1,7,4,1,5,2,,1,1975,2,2,6,1986,2,3,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,3,24,48,24,102055121
2,9,55,124,1,12,87,2,20,0,0,2,1,1,4,3,7,4,3,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,39,,2,3,12,102055124
2,9,55,127,2,15,87,2,16,0,0,2,1,1,3,2,5,3,1,4,2,,1,1964,1,45,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,34,,18,3,12,102055127
2,9,55,135,2,17,87,2,20,1,0,1,1,1,2,2,4,2,1,3,2,,1,,1,1,1,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,9,2,7,20,102055135
2,9,55,135,3,87,87,2,87,1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102055135
2,23,56,16,1,17,53,1,19,,,2,1,1,4,2,6,3,2,5,2,,1,1974,2,9,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,3,3,24,102056016
2,23,56,40,2,14,87,2,87,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102056040
2,23,56,41,1,15,87,2,17,2,2,2,1,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2,2,1,4,,,2,,,,,,,,,2,87,87,,102056041
2,23,56,50,2,16,87,1,18,,,2,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,1,1,12,2,2,7,4,,,,4,2,2,88,102056050
2,23,56,51,2,15,45,1,15,,,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,1,4,24,102056051
2,23,56,54,1,15,45,1,18,,,2,1,1,8,3,11,5,2,7,2,,1,1940,1,2,,1960,2,29,,1961,2,36,,1966,2,36,,,,,,2,2,2,,,,,,,,,,,,18,,3,6,12,102056054
2,23,56,58,2,13,87,2,16,,,2,1,1,2,4,6,2,4,6,2,,2,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,2,,,,,,,1,,5,87,3,88,102056058
2,23,56,69,2,15,87,2,17,1,3,1,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,,12,24,24,102056069
2,23,56,69,3,13,87,2,87,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102056069
2,23,56,72,2,15,46,1,20,,,2,1,1,3,4,7,3,4,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,8,,3,6,28,102056072
2,23,56,72,5,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102056072
2,23,56,74,1,16,87,1,18,,1,2,1,1,,2,,,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,9,18,2,88,102056074
2,23,57,11,1,14,87,2,15,1,1,1,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,10,12,8,12,102057011
2,23,57,12,2,15,87,2,16,1,1,2,1,1,,3,3,,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,12,2,2,6,,,,,,87,87,88,102057012
2,23,57,39,2,15,50,1,18,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102057039
2,23,57,51,2,13,87,2,15,1,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3.5,1,1,5,2,2,10,,,,,11,7,8,88,102057051
2,23,57,55,1,15,87,2,16,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,7,12,12,18,102057055
2,23,57,72,1,16,48,1,19,,,,1,1,2,3,5,2,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,43,,12,6,24,102057072
2,23,57,73,2,15,87,2,17,1,,2,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4.19999980926514,1,1,12,2,2,5,,,,,5,87,3,88,102057073
2,23,57,84,2,15,87,2,18,,,2,1,1,3,4,7,3,4,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,2,12,12,18,102057084
2,23,57,84,3,14,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102057084
2,23,57,90,2,15,87,2,17,1,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3.40000009536743,1,1,8,2,2,6,,,,,6,87,87,88,102057090
2,23,57,90,3,87,87,,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102057090
2,23,57,93,2,15,87,2,18,,,2,1,1,4,3,7,4,3,7,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5,1,1,8,3,2,7,,,,8,,87,87,88,102057093
2,23,57,99,1,16,87,2,17,1,1,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,8,14,12,19,102057099
2,23,57,134,2,18,54,2,18,,,2,1,1,3,2,5,3,2,5,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,10,12,12,18,102057134
2,23,57,163,1,15,87,2,16,,,2,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,10,14,15,19,102057163
2,28,58,1,2,18,87,2,20,,1,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,12,2,2,6,,,,,11,6,6,88,102058001
2,28,58,2,1,17,87,1,20,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2.79999995231628,1,1,12,3,1,9,,,,,1,87,87,88,102058002
2,28,58,11,1,16,53,1,18,,,2,1,1,3,3,6,2,2,4,2,,1,1989,1,,,1975,2,2,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,21,,3,6,,102058011
2,28,58,37,2,18,87,2,18,2,,1,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,12,3,18,102058037
2,28,58,47,1,15,45,1,16,,,2,1,1,5,2,7,5,2,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,24,6,36,102058047
2,28,58,56,1,15,87,2,17,2,1,1,1,2,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,,,,102058056
2,28,58,99,1,20,50,1,25,,,2,1,1,3,2,5,1,,1,2,,1,,1,,,1981,1,22,,,2,,,1989,2,5,,,,,,2,2,2,,,,,,,,,,,,21,,12,6,24,102058099
2,28,58,115,1,17,40,1,20,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,35,,12,6,24,102058115
2,28,58,116,2,15,87,2,20,,,2,1,1,3,1,4,3,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,30,,12,6,18,102058116
2,28,58,122,1,13,87,2,15,,2,1,1,1,,3,3,,3,3,1,1,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4.40000009536743,1,1,16,3,1,5,,,,2,,8,12,88,102058122
2,28,58,123,1,15,49,1,16,,,2,1,1,3,2,5,3,1,4,2,,1,1979,1,5,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,24,,24,6,36,102058123
2,28,58,131,1,17,87,2,28,,,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,3,87,23,102058131
2,29,60,1,3,15,50,1,16,,,,1,1,4,6,10,4,6,10,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,23,,12,6,18,102060001
2,29,60,10,2,15,87,2,18,2,,2,1,1,,2,2,,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5.5,1,1,8,3,2,8,,,,,4,87,87,88,102060010
2,29,60,11,1,15,87,2,18,,1,2,1,1,,4,4,,4,4,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,3,6,11,102060011
2,29,60,14,1,15,52,1,18,,,2,1,1,5,2,7,5,2,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,24,,,,18,102060014
2,29,60,18,1,15,49,2,19,,,,1,1,2,3,5,2,3,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,21,1,24,12,18,102060018
2,29,60,20,1,15,49,1,20,,,,1,1,7,1,8,7,1,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,13,6,18,102060020
2,29,60,20,2,15,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102060020
2,29,60,26,1,16,50,1,18,,,2,1,1,3,1,4,3,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,12,6,18,102060026
2,29,60,40,2,15,87,2,19,1,,2,1,1,3,,3,3,,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,7,12,12,24,102060040
2,29,60,40,3,15,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102060040
2,29,60,40,4,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102060040
2,29,60,43,1,16,42,1,17,,,,1,1,4,2,6,4,2,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,3,6,12,102060043
2,29,60,53,2,16,87,2,,1,,1,1,1,5,3,8,5,3,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,28,3,4,3,,,,2,,3,6,12,102060053
2,29,60,53,3,16,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102060053
2,29,60,78,1,15,87,1,18,,,2,1,1,5,2,7,5,2,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,12,12,24,102060078
2,29,60,82,1,16,50,1,24,,,,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,36,,87,6,30,102060082
2,29,60,90,1,14,87,2,18,,,2,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,24,6,24,102060090
3,1,61,20,2,14,87,2,16,,1,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,11,18,6,103061020
3,1,61,45,1,16,87,2,26,,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,5,11,19,6,103061045
3,1,61,47,1,14,87,2,15,1,,1,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,4,12,2,3,103061047
3,1,61,50,1,16,45,1,20,,,2,1,1,4,1,5,4,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,32,,,12,24,103061050
3,1,61,58,2,17,87,2,22,1,1,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,6,10,20,103061058
3,1,61,64,3,12,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103061064
3,1,61,85,2,15,87,1,20,1,1,1,1,1,2,2,4,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,20,1,1,3,45,,,10,,4,9,18,103061085
3,1,61,122,2,14,87,2,16,,,2,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,7,14,20,103061122
3,1,61,122,3,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103061122
3,1,61,131,2,15,87,1,18,1,1,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,12,1,4,5,20,,,2,,3,10,15,103061131
3,1,61,134,1,16,87,2,18,2,,1,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,1,1,9,14,103061134
3,1,62,13,1,,87,2,19,0,0,2,1,1,0,2,2,0,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,8,87,14,103062013
3,1,62,18,1,16,87,2,18,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103062018
3,1,62,22,2,18,87,2,22,0,0,2,1,2,0,2,2,0,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,18,24,6,103062022
3,1,62,51,1,15,87,2,20,2,1,1,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,3,7,19,103062051
3,1,62,62,1,18,87,2,25,1,1,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,6,24,6,103062062
3,1,62,62,2,12,87,2,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103062062
3,1,62,78,1,14,87,2,18,0,0,2,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,22,,1,6,18,103062078
3,1,62,144,2,13,87,2,16,1,,1,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5,1,1,3,3,1,4,,,,1,,5,8,87,103062144
3,1,62,195,1,14,87,2,18,0,0,2,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,12,8,18,103062195
3,1,62,199,1,15,87,2,25,0,0,2,1,1,4,3,7,4,3,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,32,,8,7,24,103062199
3,1,62,235,1,15,87,1,17,0,0,2,1,1,4,0,4,4,,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,3,6,20,103062235
3,1,62,235,2,13,87,2,16,0,0,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,1,2,,,,,,,1,,9,1,87,88,103062235
3,1,62,235,3,12,87,2,15,,1,2,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3,1,2,,,,,,,1,,9,3,87,88,103062235
3,1,62,235,4,13,87,2,17,1,1,2,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103062235
3,1,62,235,5,13,87,2,87,2,2,2,2,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103062235
3,1,62,247,2,22,87,2,24,1,1,2,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,2,6,87,88,103062247
3,1,63,24,1,16,48,1,18,,,2,2,,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,21,,9,24,9,103063024
3,1,63,26,1,16,51,1,20,,,2,1,1,5,2,7,5,1,6,2,,1,1971,1,35,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,32,,87,18,7,103063026
3,1,63,27,1,16,87,2,20,,1,2,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,2,12,87,8,103063027
3,1,63,41,1,15,49,1,20,,,2,1,1,1,2,3,,2,2,2,,1,2005,2,43,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,40,,11,2,6,103063041
3,1,63,51,1,16,49,1,20,,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,50,,9,12,5,103063051
3,1,63,61,1,15,50,1,20,,,2,1,1,,3,3,,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,29,,11,24,12,103063061
3,1,63,85,1,14,50,1,17,,,2,1,1,5,5,10,2,5,7,1,3,1,,,,3,,,1,6,,,1,6,,,,,,,,,2,2,2,,,,,,,,,,,,30,,8,16,8,103063085
3,1,63,89,1,14,87,2,20,1,1,2,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,17,,8,14,6,103063089
3,1,63,101,1,15,87,1,19,1,1,1,1,1,,4,4,,4,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,4,2,1,,25,,,7,,14,18,6,103063101
3,1,63,111,1,16,87,2,21,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103063111
3,1,64,1,1,18,51,1,20,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,28,,5,9,20,103064001
3,1,64,1,2,15,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103064001
3,1,64,2,1,14,87,2,,,,2,1,1,2,1,3,2,,2,2,,1,1985,1,2,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,4,9,24,103064002
3,1,64,3,2,14,87,2,18,1,1,1,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,8,87,87,88,103064003
3,1,64,4,2,16,87,2,20,2,,1,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,5,10,24,103064004
3,1,64,9,1,16,87,2,20,1,,2,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,8,9,24,103064009
3,1,64,16,2,17,87,2,21,1,,1,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2.70000004768372,1,1,12,3,1,6,,,,,9,5,8,5,103064016
3,1,64,27,2,14,87,2,18,,,2,1,1,1,3,4,1,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,4,7,24,103064027
3,1,64,33,2,15,87,2,20,,1,1,1,1,,1,1,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,6,10,24,103064033
3,1,64,36,1,17,50,2,20,,,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,26,,9,10,24,103064036
3,1,64,36,2,15,87,2,19,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103064036
3,1,64,39,2,16,87,2,20,,,2,1,1,2,,2,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,2,9,20,103064039
3,1,64,39,4,14,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103064039
3,1,64,44,2,15,87,2,19,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,13,,6,12,20,103064044
3,1,64,44,5,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103064044
3,1,64,71,1,15,87,2,20,,,2,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,26,,6,9,20,103064071
3,1,64,71,2,14,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103064071
3,1,65,11,1,15,87,2,18,0,0,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,25,,11,14,5,103065011
3,1,65,12,1,16,87,2,18,1,1,1,2,,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,13,,8,24,12,103065012
3,1,65,15,1,15,87,2,18,0,0,2,1,1,5,0,5,4,0,4,1,1,1,1980,2,,1,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,,9,2,18,103065015
3,1,65,15,2,16,87,2,19,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,103065015
3,1,65,15,3,14,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,103065015
3,1,65,15,4,87,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103065015
