"id1","id2","id3","id4","hd","hhmid","s7b_1","s7b_2i","s7b_2ii","s7b_3","s7b_4","s7b_5","s7b_6","s7b_7","s7b_8","s7b_9","s7b_10","s7b_11","s7b_12","s7b_13","s7b_14","s7b_15","s7b_16","s7b_17","s7b_18","s7b_19","s7b_20","s7b_21","s7b_22","s7b_23","hhno"
1,13,11,58,"011058",2,1,240,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101011058
1,13,11,85,"011085",1,1,150,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101011085
1,13,11,85,"011085",2,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101011085
1,13,11,85,"011085",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101011085
1,13,11,94,"011094",1,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,101011094
1,13,11,104,"011104",1,,,,,,,,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,101011104
1,13,11,146,"011146",2,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101011146
1,13,11,172,"011172",1,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,101011172
1,13,12,6,"012006",2,1,100,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,101012006
1,13,12,7,"012007",2,1,30,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101012007
1,13,12,13,"012013",2,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101012013
1,13,12,13,"012013",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101012013
1,13,12,13,"012013",4,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101012013
1,13,12,17,"012017",1,,,,1,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101012017
1,13,12,17,"012017",2,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101012017
1,13,12,22,"012022",1,1,200,,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,5,5,5,101012022
1,13,12,38,"012038",1,1,50,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,101012038
1,13,12,38,"012038",2,1,350,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101012038
1,13,12,39,"012039",2,1,200,,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,5,5,5,101012039
1,13,12,45,"012045",2,1,50,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101012045
1,13,12,45,"012045",4,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101012045
1,13,12,50,"012050",2,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101012050
1,13,12,51,"012051",2,1,40,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101012051
1,13,12,55,"012055",3,1,30,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101012055
1,13,12,85,"012085",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,5,5,101012085
1,13,12,94,"012094",2,1,60,,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,5,5,5,101012094
1,8,13,8,"013008",1,1,40,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101013008
1,8,13,8,"013008",2,,,,2,2,2,2,2,1,1,2,2,2,2,2,2,,,,,,,,,101013008
1,8,13,8,"013008",3,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101013008
1,8,13,15,"013015",1,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101013015
1,8,13,19,"013019",3,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101013019
1,8,13,20,"013020",2,1,40,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101013020
1,8,13,20,"013020",3,,,,1,2,2,2,2,1,2,2,,2,2,2,2,,,,,,,,,101013020
1,8,13,28,"013028",2,1,16,,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,5,5,5,101013028
1,8,13,32,"013032",1,2,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101013032
1,8,13,32,"013032",2,,,,2,2,2,2,2,1,1,2,1,2,2,2,2,,,,,,,,,101013032
1,8,13,36,"013036",2,1,60,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101013036
1,8,13,36,"013036",3,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101013036
1,8,13,36,"013036",4,,,,1,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101013036
1,8,13,48,"013048",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101013048
1,8,13,66,"013066",1,,,,2,2,2,2,2,1,1,2,2,2,2,1,2,,,,,,,,,101013066
1,8,13,67,"013067",2,1,10,,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,5,5,5,101013067
1,8,13,67,"013067",3,,,,2,2,2,2,2,1,1,2,1,2,2,2,2,,,,,,,,,101013067
1,8,13,87,"013087",1,,,,2,2,2,2,2,1,1,2,2,2,2,2,2,,,,,,,,,101013087
1,8,13,87,"013087",2,,,,2,2,2,2,2,1,2,2,2,2,,,2,,,,,,,,,101013087
1,8,13,87,"013087",3,,,,1,2,2,2,2,1,1,2,2,,,,2,,,,,,,,,101013087
1,8,13,95,"013095",2,1,50,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101013095
1,8,13,103,"013103",2,1,20,,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,5,5,5,101013103
1,8,14,11,"014011",2,1,80,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101014011
1,8,14,15,"014015",2,2,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101014015
1,8,14,15,"014015",5,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101014015
1,8,14,22,"014022",2,1,40,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,5,5,101014022
1,8,14,33,"014033",2,1,40,,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101014033
1,8,14,41,"014041",2,1,20,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,5,5,5,101014041
1,8,14,41,"014041",4,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101014041
1,8,14,46,"014046",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101014046
1,8,14,57,"014057",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101014057
1,8,14,65,"014065",2,1,40,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101014065
1,8,14,69,"014069",2,1,20,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101014069
1,8,14,82,"014082",2,1,10,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101014082
1,8,14,82,"014082",3,,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,5,5,5,101014082
1,8,14,82,"014082",4,,,,2,2,2,2,2,1,2,1,2,2,2,2,2,,,,,,,,,101014082
1,8,14,113,"014113",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101014113
1,8,14,118,"014118",2,2,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101014118
1,8,14,129,"014129",2,1,20,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101014129
1,8,15,6,"015006",2,1,30,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101015006
1,8,15,6,"015006",4,,,,1,2,2,2,2,1,1,2,2,2,2,2,2,,,,,,,,,101015006
1,8,15,34,"015034",2,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101015034
1,8,15,49,"015049",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101015049
1,8,15,55,"015055",1,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,,,,,,,,,101015055
1,8,15,64,"015064",2,1,120,,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101015064
1,8,15,65,"015065",2,1,120,,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,5,5,5,101015065
1,8,15,65,"015065",4,,,,1,1,2,2,2,1,1,2,1,2,1,2,2,,,,,,,,,101015065
1,8,15,90,"015090",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101015090
1,8,15,119,"015119",2,1,90,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101015119
1,8,15,120,"015120",1,,,,2,2,2,2,2,1,1,2,2,2,2,2,2,,,,,,,,,101015120
1,8,15,151,"015151",2,1,60,90,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,3,4,5,5,101015151
1,8,15,188,"015188",1,,,,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101015188
1,8,15,191,"015191",2,1,50,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101015191
1,8,16,1,"016001",2,1,60,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101016001
1,8,16,23,"016023",2,2,,,3,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101016023
1,8,16,41,"016041",2,1,60,,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101016041
1,8,16,51,"016051",1,,,,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,1,5,5,4,101016051
1,8,16,107,"016107",1,,,,1,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,101016107
1,8,16,111,"016111",1,,,,2,2,2,2,2,1,1,2,1,1,2,2,2,,,,,,,,,101016111
1,8,16,111,"016111",2,,,,2,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,101016111
1,8,16,137,"016137",1,1,90,,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,5,5,5,101016137
1,8,16,144,"016144",2,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101016144
1,8,16,144,"016144",3,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,101016144
1,8,16,145,"016145",1,1,30,,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,5,5,101016145
1,8,16,149,"016149",1,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101016149
1,8,16,152,"016152",1,,,,1,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,101016152
1,8,16,154,"016154",2,1,90,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101016154
1,8,16,154,"016154",4,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101016154
1,8,16,217,"016217",2,1,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101016217
1,10,17,2,"017002",2,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,101017002
1,10,17,2,"017002",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,101017002
1,10,17,4,"017004",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,5,5,5,101017004
1,10,17,4,"017004",3,,,,2,2,1,2,2,1,2,2,1,1,2,1,,,,,,,,,,101017004
1,10,17,11,"017011",1,1,90,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101017011
1,10,17,19,"017019",2,1,25,,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101017019
1,10,17,19,"017019",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101017019
1,10,17,20,"017020",1,1,25,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,101017020
1,10,17,21,"017021",2,1,30,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101017021
1,10,17,21,"017021",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,2,5,5,5,101017021
1,10,17,22,"017022",2,1,20,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101017022
1,10,17,27,"017027",2,1,5,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,101017027
1,10,17,29,"017029",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101017029
1,10,17,31,"017031",2,1,90,,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101017031
1,10,17,36,"017036",2,1,80,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101017036
1,10,17,51,"017051",2,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,101017051
1,10,17,56,"017056",2,1,10,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,101017056
1,10,17,57,"017057",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101017057
1,10,18,2,"018002",2,1,200,,2,2,2,2,2,1,2,2,1,2,,2,1,2,2,2,2,1,5,5,5,101018002
1,10,18,14,"018014",2,1,70,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101018014
1,10,18,14,"018014",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101018014
1,10,18,14,"018014",4,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101018014
1,10,18,26,"018026",1,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,101018026
1,10,18,27,"018027",2,1,240,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101018027
1,10,18,28,"018028",2,1,120,,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101018028
1,10,18,33,"018033",1,1,50,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101018033
1,10,18,33,"018033",2,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101018033
1,10,18,33,"018033",4,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101018033
1,10,18,43,"018043",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101018043
1,10,18,58,"018058",1,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101018058
1,10,18,59,"018059",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101018059
1,10,19,4,"019004",2,1,180,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101019004
1,10,19,5,"019005",1,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101019005
1,10,19,5,"019005",2,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101019005
1,10,19,6,"019006",2,1,60,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101019006
1,10,19,6,"019006",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101019006
1,10,19,8,"019008",2,1,90,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101019008
1,10,19,9,"019009",2,1,120,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101019009
1,10,19,10,"019010",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101019010
1,10,19,11,"019011",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101019011
1,10,19,13,"019013",2,1,90,,2,2,2,2,2,1,2,2,1,1,,2,1,2,2,2,2,1,5,5,5,101019013
1,10,19,17,"019017",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101019017
1,10,19,17,"019017",4,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101019017
1,10,19,20,"019020",2,1,20,,2,2,2,,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101019020
1,10,20,2,"020002",1,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101020002
1,10,20,4,"020004",2,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,101020004
1,10,20,4,"020004",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101020004
1,10,20,6,"020006",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101020006
1,10,20,10,"020010",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101020010
1,10,20,16,"020016",2,1,180,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101020016
1,10,20,18,"020018",1,,,,2,1,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101020018
1,10,20,18,"020018",2,,,,2,1,2,1,2,1,2,2,1,1,2,2,2,,,,,,,,,101020018
1,10,20,21,"020021",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101020021
1,10,20,21,"020021",2,,,,2,2,1,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101020021
1,10,20,24,"020024",1,,,,2,2,1,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101020024
1,10,20,24,"020024",2,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101020024
1,10,20,25,"020025",2,1,140,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101020025
1,10,20,26,"020026",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101020026
1,10,20,27,"020027",1,1,10,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101020027
1,10,20,35,"020035",2,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101020035
1,10,20,37,"020037",2,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101020037
1,10,21,1,"021001",1,1,60,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101021001
1,10,21,7,"021007",2,1,90,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,5,5,101021007
1,10,21,26,"021026",2,1,150,,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101021026
1,10,21,30,"021030",2,1,30,,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,1,5,5,101021030
1,10,21,51,"021051",1,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101021051
1,10,21,54,"021054",2,1,90,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101021054
1,10,21,54,"021054",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101021054
1,10,21,54,"021054",7,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101021054
1,10,21,58,"021058",2,1,60,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,5,5,5,101021058
1,10,21,62,"021062",2,1,60,,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,5,5,5,101021062
1,10,21,63,"021063",1,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101021063
1,10,21,67,"021067",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101021067
1,10,21,68,"021068",2,1,150,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101021068
1,10,21,69,"021069",2,1,160,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,101021069
1,17,22,1,"022001",1,,,,2,2,2,2,1,2,2,2,2,1,,2,2,,,,,,,,,101022001
1,17,22,5,"022005",2,1,40,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101022005
1,17,22,9,"022009",2,1,90,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101022009
1,17,22,9,"022009",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101022009
1,17,22,11,"022011",2,1,50,,2,2,2,2,2,1,2,1,2,2,,1,1,2,2,1,2,4,5,5,5,101022011
1,17,22,12,"022012",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101022012
1,17,22,18,"022018",2,1,20,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101022018
1,17,22,18,"022018",3,,,,2,2,2,2,2,1,2,2,2,1,,2,1,2,2,2,2,1,5,5,5,101022018
1,17,22,18,"022018",4,,,,2,2,2,2,2,1,2,2,2,2,,,2,,,,,,,,,101022018
1,17,22,24,"022024",2,1,40,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,101022024
1,17,22,25,"022025",2,1,120,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101022025
1,17,22,30,"022030",2,1,50,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101022030
1,17,22,36,"022036",2,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101022036
1,17,22,37,"022037",1,,,,2,2,2,2,1,1,2,2,1,2,,2,2,,,,,,,,,101022037
1,17,22,42,"022042",1,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,101022042
1,17,22,42,"022042",2,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101022042
1,17,22,45,"022045",2,1,20,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,101022045
1,16,23,11,"023011",2,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101023011
1,16,23,13,"023013",1,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,101023013
1,16,23,13,"023013",4,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101023013
1,16,23,14,"023014",2,1,72,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,101023014
1,16,23,14,"023014",4,,,,3,3,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,101023014
1,16,23,15,"023015",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,3,5,5,5,101023015
1,16,23,18,"023018",2,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,5,5,5,101023018
1,16,23,24,"023024",2,1,30,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,5,5,5,101023024
1,16,23,28,"023028",1,2,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101023028
1,16,23,31,"023031",2,1,40,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101023031
1,16,23,35,"023035",2,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101023035
1,16,23,35,"023035",3,1,30,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101023035
1,16,23,36,"023036",2,1,40,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101023036
1,16,23,36,"023036",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101023036
1,16,23,37,"023037",2,1,60,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,5,5,5,101023037
1,16,23,40,"023040",2,1,60,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101023040
1,16,23,40,"023040",3,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101023040
1,17,24,17,"024017",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,101024017
1,17,24,28,"024028",1,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101024028
1,17,24,28,"024028",2,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101024028
1,17,24,32,"024032",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,1,5,101024032
1,17,24,36,"024036",2,1,45,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,5,1,5,101024036
1,17,24,38,"024038",2,1,30,,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,5,1,5,101024038
1,17,24,39,"024039",2,1,75,,2,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,5,5,5,101024039
1,17,24,39,"024039",4,,,,2,2,1,2,2,1,2,2,2,1,2,2,2,,,,,,,,,101024039
1,17,24,43,"024043",2,1,60,,2,2,2,2,2,1,2,2,2,1,,2,1,2,2,1,2,1,5,5,5,101024043
1,17,24,43,"024043",5,,,,2,2,2,2,2,1,2,2,2,1,,2,2,,,,,,,,,101024043
1,17,24,43,"024043",6,,,,2,2,2,2,2,1,2,2,2,1,,2,2,,,,,,,,,101024043
1,17,24,43,"024043",7,,,,,,,,,,,,,,,,2,,,,,,,,,101024043
1,17,24,45,"024045",2,1,90,,2,2,2,2,2,1,2,2,2,1,,2,1,2,2,1,2,1,5,5,5,101024045
1,17,24,51,"024051",2,1,45,,2,2,2,2,2,1,2,2,2,1,,2,1,2,2,1,2,1,5,5,5,101024051
1,2,25,2,"025002",2,1,60,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101025002
1,2,25,3,"025003",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101025003
1,2,25,6,"025006",2,1,60,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,101025006
1,2,25,6,"025006",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,101025006
1,2,25,12,"025012",2,1,100,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,5,5,5,101025012
1,2,25,13,"025013",2,1,90,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101025013
1,2,25,33,"025033",2,1,60,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,5,5,5,101025033
1,2,25,33,"025033",3,,,,,,,,,,,,,,,,2,,,,,,,,,101025033
