"id1","id2","id3","id4","fuel_id","itemname","s11d_1","s11d_a","s11d_b","s11d_c","s11d_d","s11d_e","s11d_f","hhno"
7,120,255,31,7,"DIESEL",,,,,,,,107255031
7,120,255,31,1,"ELECTRICITY",12,3,,,,36,,107255031
7,120,255,31,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255031
7,120,255,31,6,"PETROL",,,,,,,,107255031
7,120,255,31,3,"KEROSENE",,,,,,,,107255031
7,120,255,33,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255033
7,120,255,33,6,"PETROL",,,,,,,,107255033
7,120,255,33,10,"RUBBISH/PLASTIC",,,,,,,,107255033
7,120,255,33,3,"KEROSENE",,,,,,,,107255033
7,120,255,33,4,"CHARCOAL",,,,,,,,107255033
7,120,255,33,1,"ELECTRICITY",,,,,,,,107255033
7,120,255,33,8,"DUNG CAKE",,,,,,,,107255033
7,120,255,33,7,"DIESEL",,,,,,,,107255033
7,120,255,33,5,"FIREWOOD",12,6,,72,,,,107255033
7,120,255,33,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255033
7,120,255,34,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255034
7,120,255,34,5,"FIREWOOD",12,2,,24,,,,107255034
7,120,255,34,8,"DUNG CAKE",,,,,,,,107255034
7,120,255,34,7,"DIESEL",,,,,,,,107255034
7,120,255,34,1,"ELECTRICITY",,,,,,,,107255034
7,120,255,34,10,"RUBBISH/PLASTIC",,,,,,,,107255034
7,120,255,34,3,"KEROSENE",,,,,,,,107255034
7,120,255,34,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255034
7,120,255,34,4,"CHARCOAL",,,,,,,,107255034
7,120,255,34,6,"PETROL",,,,,,,,107255034
7,120,255,40,10,"RUBBISH/PLASTIC",,,,,,,,107255040
7,120,255,40,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255040
7,120,255,40,6,"PETROL",,,,,,,,107255040
7,120,255,40,3,"KEROSENE",,,,,,,,107255040
7,120,255,40,1,"ELECTRICITY",12,1,50,,,18,,107255040
7,120,255,40,4,"CHARCOAL",,,,,,,,107255040
7,120,255,40,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255040
7,120,255,40,7,"DIESEL",,,,,,,,107255040
7,120,255,40,5,"FIREWOOD",12,20,,240,,,,107255040
7,120,255,40,8,"DUNG CAKE",,,,,,,,107255040
7,120,255,53,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255053
7,120,255,53,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255053
7,120,255,53,4,"CHARCOAL",12,8,,,,96,,107255053
7,120,255,53,8,"DUNG CAKE",,,,,,,,107255053
7,120,255,53,10,"RUBBISH/PLASTIC",,,,,,,,107255053
7,120,255,53,7,"DIESEL",,,,,,,,107255053
7,120,255,53,6,"PETROL",,,,,,,,107255053
7,120,255,53,3,"KEROSENE",,,,,,,,107255053
7,120,255,53,1,"ELECTRICITY",12,5,,,,60,,107255053
7,120,255,53,5,"FIREWOOD",,,,,,,,107255053
7,120,255,55,3,"KEROSENE",,,,,,,,107255055
7,120,255,55,10,"RUBBISH/PLASTIC",,,,,,,,107255055
7,120,255,55,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255055
7,120,255,55,6,"PETROL",,,,,,,,107255055
7,120,255,55,5,"FIREWOOD",12,8,,96,,,,107255055
7,120,255,55,4,"CHARCOAL",,,,,,,,107255055
7,120,255,55,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255055
7,120,255,55,8,"DUNG CAKE",,,,,,,,107255055
7,120,255,55,1,"ELECTRICITY",12,1,50,,,18,,107255055
7,120,255,55,7,"DIESEL",,,,,,,,107255055
7,120,255,65,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255065
7,120,255,65,6,"PETROL",,,,,,,,107255065
7,120,255,65,1,"ELECTRICITY",12,1,50,,,,,107255065
7,120,255,65,10,"RUBBISH/PLASTIC",,,,,,,,107255065
7,120,255,65,3,"KEROSENE",,,,,,,,107255065
7,120,255,65,8,"DUNG CAKE",,,,,,,,107255065
7,120,255,65,4,"CHARCOAL",12,,,,,,,107255065
7,120,255,65,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255065
7,120,255,65,7,"DIESEL",,,,,,,,107255065
7,120,255,65,5,"FIREWOOD",,,,,,,,107255065
7,120,255,66,7,"DIESEL",,,,,,,,107255066
7,120,255,66,3,"KEROSENE",,,,,,,,107255066
7,120,255,66,4,"CHARCOAL",12,15,,15,,180,,107255066
7,120,255,66,8,"DUNG CAKE",,,,,,,,107255066
7,120,255,66,1,"ELECTRICITY",12,5,,,,60,,107255066
7,120,255,66,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255066
7,120,255,66,5,"FIREWOOD",,,,,,,,107255066
7,120,255,66,6,"PETROL",,,,,,,,107255066
7,120,255,66,10,"RUBBISH/PLASTIC",,,,,,,,107255066
7,120,255,66,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255066
7,120,255,69,8,"DUNG CAKE",,,,,,,,107255069
7,120,255,69,6,"PETROL",,,,,,,,107255069
7,120,255,69,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255069
7,120,255,69,7,"DIESEL",,,,,,,,107255069
7,120,255,69,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255069
7,120,255,69,4,"CHARCOAL",,,,,,,,107255069
7,120,255,69,3,"KEROSENE",,,,,,,,107255069
7,120,255,69,1,"ELECTRICITY",,,,,,,,107255069
7,120,255,69,5,"FIREWOOD",12,10,,120,,,,107255069
7,120,255,69,10,"RUBBISH/PLASTIC",,,,,,,,107255069
7,120,255,70,8,"DUNG CAKE",,,,,,,,107255070
7,120,255,70,1,"ELECTRICITY",12,5,,,,60,,107255070
7,120,255,70,3,"KEROSENE",,,,,,,,107255070
7,120,255,70,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255070
7,120,255,70,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255070
7,120,255,70,10,"RUBBISH/PLASTIC",,,,,,,,107255070
7,120,255,70,6,"PETROL",,,,,,,,107255070
7,120,255,70,5,"FIREWOOD",12,5,,60,,,,107255070
7,120,255,70,4,"CHARCOAL",,,,,,,,107255070
7,120,255,70,7,"DIESEL",,,,,,,,107255070
7,120,255,78,5,"FIREWOOD",12,5,,60,,,,107255078
7,120,255,78,3,"KEROSENE",,,,,,,,107255078
7,120,255,78,10,"RUBBISH/PLASTIC",,,,,,,,107255078
7,120,255,78,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107255078
7,120,255,78,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107255078
7,120,255,78,6,"PETROL",,,,,,,,107255078
7,120,255,78,4,"CHARCOAL",,,,,,,,107255078
7,120,255,78,7,"DIESEL",,,,,,,,107255078
7,120,255,78,8,"DUNG CAKE",,,,,,,,107255078
7,120,255,78,1,"ELECTRICITY",,,,,,,,107255078
7,119,256,4,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256004
7,119,256,4,10,"RUBBISH/PLASTIC",,,,,,,,107256004
7,119,256,4,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256004
7,119,256,4,7,"DIESEL",,,,,,,,107256004
7,119,256,4,3,"KEROSENE",,,,,,,,107256004
7,119,256,4,6,"PETROL",,,,,,,,107256004
7,119,256,4,5,"FIREWOOD",,,,,,,,107256004
7,119,256,4,1,"ELECTRICITY",12,2,50,,,2,50,107256004
7,119,256,4,4,"CHARCOAL",,,,,,,,107256004
7,119,256,4,8,"DUNG CAKE",,,,,,,,107256004
7,119,256,5,8,"DUNG CAKE",,,,,,,,107256005
7,119,256,5,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256005
7,119,256,5,7,"DIESEL",,,,,,,,107256005
7,119,256,5,1,"ELECTRICITY",12,3,,,,3,,107256005
7,119,256,5,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256005
7,119,256,5,6,"PETROL",,,,,,,,107256005
7,119,256,5,3,"KEROSENE",,,,,,,,107256005
7,119,256,5,10,"RUBBISH/PLASTIC",,,,,,,,107256005
7,119,256,5,5,"FIREWOOD",12,5,,5,,,,107256005
7,119,256,5,4,"CHARCOAL",,,,,,,,107256005
7,119,256,8,10,"RUBBISH/PLASTIC",,,,,,,,107256008
7,119,256,8,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256008
7,119,256,8,7,"DIESEL",,,,,,,,107256008
7,119,256,8,1,"ELECTRICITY",12,2,,,,,,107256008
7,119,256,8,6,"PETROL",,,,,,,,107256008
7,119,256,8,5,"FIREWOOD",,,,,,,,107256008
7,119,256,8,3,"KEROSENE",,,,,,,,107256008
7,119,256,8,4,"CHARCOAL",12,1,,1,,,,107256008
7,119,256,8,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256008
7,119,256,8,8,"DUNG CAKE",,,,,,,,107256008
7,119,256,10,1,"ELECTRICITY",12,4,,,,4,,107256010
7,119,256,10,7,"DIESEL",,,,,,,,107256010
7,119,256,10,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256010
7,119,256,10,6,"PETROL",,,,,,,,107256010
7,119,256,10,10,"RUBBISH/PLASTIC",,,,,,,,107256010
7,119,256,10,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256010
7,119,256,10,4,"CHARCOAL",,,,,,,,107256010
7,119,256,10,3,"KEROSENE",,,,,,,,107256010
7,119,256,10,5,"FIREWOOD",12,15,,15,,,,107256010
7,119,256,10,8,"DUNG CAKE",,,,,,,,107256010
7,119,256,16,3,"KEROSENE",,,,,,,,107256016
7,119,256,16,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256016
7,119,256,16,10,"RUBBISH/PLASTIC",,,,,,,,107256016
7,119,256,16,6,"PETROL",,,,,,,,107256016
7,119,256,16,5,"FIREWOOD",12,5,,60,,,,107256016
7,119,256,16,4,"CHARCOAL",,,,,,,,107256016
7,119,256,16,1,"ELECTRICITY",12,3,,,,36,,107256016
7,119,256,16,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256016
7,119,256,16,7,"DIESEL",,,,,,,,107256016
7,119,256,16,8,"DUNG CAKE",,,,,,,,107256016
7,119,256,17,1,"ELECTRICITY",12,3,,,,36,,107256017
7,119,256,17,4,"CHARCOAL",,,,,,,,107256017
7,119,256,17,10,"RUBBISH/PLASTIC",,,,,,,,107256017
7,119,256,17,5,"FIREWOOD",12,5,,60,,,,107256017
7,119,256,17,7,"DIESEL",,,,,,,,107256017
7,119,256,17,8,"DUNG CAKE",,,,,,,,107256017
7,119,256,17,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256017
7,119,256,17,6,"PETROL",,,,,,,,107256017
7,119,256,17,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256017
7,119,256,17,3,"KEROSENE",,,,,,,,107256017
7,119,256,18,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256018
7,119,256,18,8,"DUNG CAKE",,,,,,,,107256018
7,119,256,18,2,"GAS FOR HOUSEHOLD USE",12,4,,,,48,,107256018
7,119,256,18,7,"DIESEL",,,,,,,,107256018
7,119,256,18,4,"CHARCOAL",,,,,,,,107256018
7,119,256,18,6,"PETROL",,,,,,,,107256018
7,119,256,18,1,"ELECTRICITY",12,5,,,,60,,107256018
7,119,256,18,5,"FIREWOOD",,,,,,,,107256018
7,119,256,18,10,"RUBBISH/PLASTIC",,,,,,,,107256018
7,119,256,18,3,"KEROSENE",,,,,,,,107256018
7,119,256,20,3,"KEROSENE",,,,,,,,107256020
7,119,256,20,10,"RUBBISH/PLASTIC",,,,,,,,107256020
7,119,256,20,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256020
7,119,256,20,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256020
7,119,256,20,5,"FIREWOOD",,,,,,,,107256020
7,119,256,20,4,"CHARCOAL",12,5,,60,,,,107256020
7,119,256,20,7,"DIESEL",,,,,,,,107256020
7,119,256,20,6,"PETROL",,,,,,,,107256020
7,119,256,20,8,"DUNG CAKE",,,,,,,,107256020
7,119,256,20,1,"ELECTRICITY",,,,,,,,107256020
7,119,256,28,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256028
7,119,256,28,10,"RUBBISH/PLASTIC",,,,,,,,107256028
7,119,256,28,1,"ELECTRICITY",12,2,,,,24,,107256028
7,119,256,28,6,"PETROL",,,,,,,,107256028
7,119,256,28,3,"KEROSENE",,,,,,,,107256028
7,119,256,28,7,"DIESEL",,,,,,,,107256028
7,119,256,28,5,"FIREWOOD",12,10,,120,,,,107256028
7,119,256,28,4,"CHARCOAL",,,,,,,,107256028
7,119,256,28,8,"DUNG CAKE",,,,,,,,107256028
7,119,256,28,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256028
7,119,256,30,1,"ELECTRICITY",12,2,,,,24,,107256030
7,119,256,30,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256030
7,119,256,30,7,"DIESEL",,,,,,,,107256030
7,119,256,30,8,"DUNG CAKE",,,,,,,,107256030
7,119,256,30,3,"KEROSENE",,,,,,,,107256030
7,119,256,30,10,"RUBBISH/PLASTIC",,,,,,,,107256030
7,119,256,30,5,"FIREWOOD",12,9,,108,,,,107256030
7,119,256,30,4,"CHARCOAL",,,,,,,,107256030
7,119,256,30,6,"PETROL",,,,,,,,107256030
7,119,256,30,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256030
7,119,256,32,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256032
7,119,256,32,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256032
7,119,256,32,10,"RUBBISH/PLASTIC",,,,,,,,107256032
7,119,256,32,6,"PETROL",,,,,,,,107256032
7,119,256,32,1,"ELECTRICITY",12,4,,,,48,,107256032
7,119,256,32,4,"CHARCOAL",,,,,,,,107256032
7,119,256,32,5,"FIREWOOD",12,8,,96,,,,107256032
7,119,256,32,8,"DUNG CAKE",,,,,,,,107256032
7,119,256,32,7,"DIESEL",,,,,,,,107256032
7,119,256,32,3,"KEROSENE",,,,,,,,107256032
7,119,256,40,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256040
7,119,256,40,7,"DIESEL",,,,,,,,107256040
7,119,256,40,10,"RUBBISH/PLASTIC",,,,,,,,107256040
7,119,256,40,3,"KEROSENE",,,,,,,,107256040
7,119,256,40,8,"DUNG CAKE",,,,,,,,107256040
7,119,256,40,6,"PETROL",,,,,,,,107256040
7,119,256,40,4,"CHARCOAL",,,,,,,,107256040
7,119,256,40,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256040
7,119,256,40,1,"ELECTRICITY",12,7,,,,84,,107256040
7,119,256,40,5,"FIREWOOD",12,5,,60,,,,107256040
7,119,256,42,4,"CHARCOAL",,,,,,,,107256042
7,119,256,42,10,"RUBBISH/PLASTIC",,,,,,,,107256042
7,119,256,42,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256042
7,119,256,42,7,"DIESEL",,,,,,,,107256042
7,119,256,42,5,"FIREWOOD",12,4,,48,,,,107256042
7,119,256,42,3,"KEROSENE",,,,,,,,107256042
7,119,256,42,1,"ELECTRICITY",12,5,,,,60,,107256042
7,119,256,42,6,"PETROL",,,,,,,,107256042
7,119,256,42,8,"DUNG CAKE",,,,,,,,107256042
7,119,256,42,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256042
7,119,256,43,6,"PETROL",,,,,,,,107256043
7,119,256,43,4,"CHARCOAL",,,,,,,,107256043
7,119,256,43,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256043
7,119,256,43,10,"RUBBISH/PLASTIC",,,,,,,,107256043
7,119,256,43,7,"DIESEL",,,,,,,,107256043
7,119,256,43,3,"KEROSENE",,,,,,,,107256043
7,119,256,43,8,"DUNG CAKE",,,,,,,,107256043
7,119,256,43,5,"FIREWOOD",12,15,,15,,,,107256043
7,119,256,43,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256043
7,119,256,43,1,"ELECTRICITY",12,7,,,,,,107256043
7,119,256,45,6,"PETROL",,,,,,,,107256045
7,119,256,45,5,"FIREWOOD",12,4,,48,,,,107256045
7,119,256,45,3,"KEROSENE",,,,,,,,107256045
7,119,256,45,1,"ELECTRICITY",12,5,,,,60,,107256045
7,119,256,45,4,"CHARCOAL",,,,,,,,107256045
7,119,256,45,7,"DIESEL",,,,,,,,107256045
7,119,256,45,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107256045
7,119,256,45,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107256045
7,119,256,45,8,"DUNG CAKE",,,,,,,,107256045
7,119,256,45,10,"RUBBISH/PLASTIC",,,,,,,,107256045
7,120,257,1,5,"FIREWOOD",12,6,,72,,,,107257001
7,120,257,1,4,"CHARCOAL",,,,,,,,107257001
7,120,257,1,7,"DIESEL",,,,,,,,107257001
7,120,257,1,6,"PETROL",,,,,,,,107257001
7,120,257,1,8,"DUNG CAKE",,,,,,,,107257001
7,120,257,1,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257001
7,120,257,1,10,"RUBBISH/PLASTIC",,,,,,,,107257001
7,120,257,1,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257001
7,120,257,1,1,"ELECTRICITY",,,,,,,,107257001
7,120,257,1,3,"KEROSENE",,,,,,,,107257001
7,120,257,2,8,"DUNG CAKE",,,,,,,,107257002
7,120,257,2,1,"ELECTRICITY",,,,,,,,107257002
7,120,257,2,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257002
7,120,257,2,6,"PETROL",,,,,,,,107257002
7,120,257,2,4,"CHARCOAL",12,,,,,,,107257002
7,120,257,2,10,"RUBBISH/PLASTIC",,,,,,,,107257002
7,120,257,2,7,"DIESEL",,,,,,,,107257002
7,120,257,2,5,"FIREWOOD",,,,,,,,107257002
7,120,257,2,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257002
7,120,257,2,3,"KEROSENE",,,,,,,,107257002
7,120,257,4,1,"ELECTRICITY",12,4,48,,,53,76,107257004
7,120,257,4,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257004
7,120,257,4,4,"CHARCOAL",,,,,,,,107257004
7,120,257,4,10,"RUBBISH/PLASTIC",,,,,,,,107257004
7,120,257,4,3,"KEROSENE",,,,,,,,107257004
7,120,257,4,7,"DIESEL",,,,,,,,107257004
7,120,257,4,6,"PETROL",,,,,,,,107257004
7,120,257,4,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257004
7,120,257,4,5,"FIREWOOD",12,15,,180,,,,107257004
7,120,257,4,8,"DUNG CAKE",,,,,,,,107257004
7,120,257,8,8,"DUNG CAKE",,,,,,,,107257008
7,120,257,8,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257008
7,120,257,8,7,"DIESEL",,,,,,,,107257008
7,120,257,8,6,"PETROL",,,,,,,,107257008
7,120,257,8,5,"FIREWOOD",12,,,,,,,107257008
7,120,257,8,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257008
7,120,257,8,4,"CHARCOAL",12,,,,,,,107257008
7,120,257,8,1,"ELECTRICITY",,,,,,,,107257008
7,120,257,8,3,"KEROSENE",,,,,,,,107257008
7,120,257,8,10,"RUBBISH/PLASTIC",,,,,,,,107257008
7,120,257,11,10,"RUBBISH/PLASTIC",,,,,,,,107257011
7,120,257,11,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257011
7,120,257,11,3,"KEROSENE",,,,,,,,107257011
7,120,257,11,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257011
7,120,257,11,6,"PETROL",,,,,,,,107257011
7,120,257,11,8,"DUNG CAKE",,,,,,,,107257011
7,120,257,11,5,"FIREWOOD",,,,,,,,107257011
7,120,257,11,4,"CHARCOAL",12,,,,,,,107257011
7,120,257,11,7,"DIESEL",,,,,,,,107257011
7,120,257,11,1,"ELECTRICITY",12,20,,,,240,,107257011
7,120,257,16,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257016
7,120,257,16,8,"DUNG CAKE",,,,,,,,107257016
7,120,257,16,7,"DIESEL",,,,,,,,107257016
7,120,257,16,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257016
7,120,257,16,3,"KEROSENE",,,,,,,,107257016
7,120,257,16,6,"PETROL",,,,,,,,107257016
7,120,257,16,4,"CHARCOAL",,,,,,,,107257016
7,120,257,16,10,"RUBBISH/PLASTIC",,,,,,,,107257016
7,120,257,16,5,"FIREWOOD",12,3,,36,,,,107257016
7,120,257,16,1,"ELECTRICITY",12,2,,,,24,,107257016
7,120,257,22,4,"CHARCOAL",,,,,,,,107257022
7,120,257,22,10,"RUBBISH/PLASTIC",,,,,,,,107257022
7,120,257,22,1,"ELECTRICITY",12,4,,,,48,,107257022
7,120,257,22,8,"DUNG CAKE",,,,,,,,107257022
7,120,257,22,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257022
7,120,257,22,3,"KEROSENE",,,,,,,,107257022
7,120,257,22,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257022
7,120,257,22,7,"DIESEL",,,,,,,,107257022
7,120,257,22,5,"FIREWOOD",12,8,,96,,,,107257022
7,120,257,22,6,"PETROL",,,,,,,,107257022
7,120,257,23,1,"ELECTRICITY",12,2,,,,24,,107257023
7,120,257,23,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257023
7,120,257,23,3,"KEROSENE",,,,,,,,107257023
7,120,257,23,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257023
7,120,257,23,4,"CHARCOAL",,,,,,,,107257023
7,120,257,23,5,"FIREWOOD",12,20,,,,240,,107257023
7,120,257,23,8,"DUNG CAKE",,,,,,,,107257023
7,120,257,23,10,"RUBBISH/PLASTIC",,,,,,,,107257023
7,120,257,23,7,"DIESEL",,,,,,,,107257023
7,120,257,23,6,"PETROL",,,,,,,,107257023
7,120,257,26,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257026
7,120,257,26,4,"CHARCOAL",,,,,,,,107257026
7,120,257,26,1,"ELECTRICITY",12,2,,,,24,,107257026
7,120,257,26,6,"PETROL",,,,,,,,107257026
7,120,257,26,7,"DIESEL",,,,,,,,107257026
7,120,257,26,8,"DUNG CAKE",,,,,,,,107257026
7,120,257,26,3,"KEROSENE",,,,,,,,107257026
7,120,257,26,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257026
7,120,257,26,10,"RUBBISH/PLASTIC",,,,,,,,107257026
7,120,257,26,5,"FIREWOOD",12,6,,72,,,,107257026
7,120,257,29,1,"ELECTRICITY",12,5,,,,60,,107257029
7,120,257,29,5,"FIREWOOD",,,,,,,,107257029
7,120,257,29,3,"KEROSENE",,,,,,,,107257029
7,120,257,29,8,"DUNG CAKE",,,,,,,,107257029
7,120,257,29,4,"CHARCOAL",12,7,,,,84,,107257029
7,120,257,29,7,"DIESEL",,,,,,,,107257029
7,120,257,29,2,"GAS FOR HOUSEHOLD USE",12,5,,,,60,,107257029
7,120,257,29,10,"RUBBISH/PLASTIC",,,,,,,,107257029
7,120,257,29,6,"PETROL",,,,,,,,107257029
7,120,257,29,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257029
7,120,257,37,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257037
7,120,257,37,7,"DIESEL",,,,,,,,107257037
7,120,257,37,1,"ELECTRICITY",12,1,90,,,,,107257037
7,120,257,37,8,"DUNG CAKE",,,,,,,,107257037
7,120,257,37,3,"KEROSENE",,,,,,,,107257037
7,120,257,37,10,"RUBBISH/PLASTIC",,,,,,,,107257037
7,120,257,37,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257037
7,120,257,37,5,"FIREWOOD",,,,,,,,107257037
7,120,257,37,6,"PETROL",,,,,,,,107257037
7,120,257,37,4,"CHARCOAL",12,,,,,,,107257037
7,120,257,38,6,"PETROL",,,,,,,,107257038
7,120,257,38,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257038
7,120,257,38,3,"KEROSENE",,,,,,,,107257038
7,120,257,38,7,"DIESEL",,,,,,,,107257038
7,120,257,38,1,"ELECTRICITY",12,5,,,,,,107257038
7,120,257,38,10,"RUBBISH/PLASTIC",,,,,,,,107257038
7,120,257,38,5,"FIREWOOD",,,,,,,,107257038
7,120,257,38,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257038
7,120,257,38,8,"DUNG CAKE",,,,,,,,107257038
7,120,257,38,4,"CHARCOAL",,,,,,,,107257038
7,120,257,39,4,"CHARCOAL",,,,,,,,107257039
7,120,257,39,10,"RUBBISH/PLASTIC",,,,,,,,107257039
7,120,257,39,8,"DUNG CAKE",,,,,,,,107257039
7,120,257,39,1,"ELECTRICITY",12,5,,,,60,,107257039
7,120,257,39,3,"KEROSENE",,,,,,,,107257039
7,120,257,39,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257039
7,120,257,39,6,"PETROL",,,,,,,,107257039
7,120,257,39,7,"DIESEL",,,,,,,,107257039
7,120,257,39,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257039
7,120,257,39,5,"FIREWOOD",12,10,,,,120,,107257039
7,120,257,41,5,"FIREWOOD",5,10,,120,,,,107257041
7,120,257,41,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257041
7,120,257,41,4,"CHARCOAL",,,,,,,,107257041
7,120,257,41,10,"RUBBISH/PLASTIC",,,,,,,,107257041
7,120,257,41,3,"KEROSENE",,,,,,,,107257041
7,120,257,41,7,"DIESEL",,,,,,,,107257041
7,120,257,41,6,"PETROL",,,,,,,,107257041
7,120,257,41,1,"ELECTRICITY",12,2,50,,,,,107257041
7,120,257,41,8,"DUNG CAKE",,,,,,,,107257041
7,120,257,41,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257041
7,120,257,43,8,"DUNG CAKE",,,,,,,,107257043
7,120,257,43,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107257043
7,120,257,43,4,"CHARCOAL",,,,,,,,107257043
7,120,257,43,3,"KEROSENE",,,,,,,,107257043
7,120,257,43,5,"FIREWOOD",12,5,,60,,,,107257043
7,120,257,43,7,"DIESEL",,,,,,,,107257043
7,120,257,43,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107257043
7,120,257,43,1,"ELECTRICITY",12,,,,,,,107257043
7,120,257,43,6,"PETROL",,,,,,,,107257043
7,120,257,43,10,"RUBBISH/PLASTIC",,,,,,,,107257043
7,8,258,4,7,"DIESEL",,,,,,,,107258004
7,8,258,4,6,"PETROL",,,,,,,,107258004
7,8,258,4,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107258004
7,8,258,4,10,"RUBBISH/PLASTIC",,,,,,,,107258004
7,8,258,4,5,"FIREWOOD",,,,,,,,107258004
7,8,258,4,8,"DUNG CAKE",,,,,,,,107258004
7,8,258,4,2,"GAS FOR HOUSEHOLD USE",,,,,,,,107258004
7,8,258,4,3,"KEROSENE",,,,,,,,107258004
7,8,258,4,1,"ELECTRICITY",11,7,,,,,,107258004
7,8,258,4,4,"CHARCOAL",11,7,,,,,,107258004
7,8,258,10,3,"KEROSENE",,,,,,,,107258010
7,8,258,10,8,"DUNG CAKE",,,,,,,,107258010
7,8,258,10,2,"GAS FOR HOUSEHOLD USE",12,,,,,,,107258010
7,8,258,10,9,"CROP BYPRODUCTS/WASTE",,,,,,,,107258010
7,8,258,10,6,"PETROL",,,,,,,,107258010
7,8,258,10,5,"FIREWOOD",,,,,,,,107258010
7,8,258,10,7,"DIESEL",,,,,,,,107258010
7,8,258,10,10,"RUBBISH/PLASTIC",,,,,,,,107258010
7,8,258,10,1,"ELECTRICITY",11,5,,,,,,107258010
7,8,258,10,4,"CHARCOAL",,,,,,,,107258010
7,8,258,12,3,"KEROSENE",,,,,,,,107258012
