"id1","id2","id3","id4","s9b1_ii","s9b1_iii","s9b1_iv","s9b1_b1a","s9b1_b1b","s9b1_b1c","s9b1_b2a","s9b1_b2b","s9b1_b2c","s9b1_b3a","s9b1_b3b","s9b1_b3c","s9b1_b4a","s9b1_b4b","s9b1_b4c","s9b1_b5a","s9b1_b5b","s9b1_b5c","s9b1_b6a","s9b1_b6b","s9b1_b6c","s9b1_b7a","s9b1_b7b","s9b1_b7c","s9b1_b8a","s9b1_b8b","s9b1_9i","s9b1_9ii","hhno"
1,8,14,57,6,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,101014057
1,8,14,57,5,,,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,101014057
1,8,14,57,7,,,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,,,101014057
1,8,14,57,4,12,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,12,20,101014057
1,8,14,65,3,6,22,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,6,25,101014065
1,8,14,82,5,4,30,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,4,35,101014082
1,8,15,6,3,1,38,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,1,41,101015006
1,8,15,34,2,2,50,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,54,101015034
1,8,15,55,2,3,16,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,3,18,101015055
1,8,15,55,3,3,32,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,3,35,101015055
1,8,15,65,5,7,57,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,59,101015065
1,8,15,65,3,7,5,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,7,8,101015065
1,8,15,65,4,7,30,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,7,33,101015065
1,8,15,65,6,7,52,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,,,,,,7,54,101015065
1,8,15,65,9,8,40,2,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,8,42,101015065
1,8,15,65,7,8,18,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,8,21,101015065
1,8,15,90,3,3,11,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,3,14,101015090
1,8,15,119,3,3,25,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,3,34,101015119
1,8,15,120,2,4,5,1,2,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,8,101015120
1,8,15,120,3,4,0,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,4,1,101015120
1,8,15,151,3,10,20,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,10,24,101015151
1,8,16,1,3,3,30,2,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,3,32,101016001
1,8,16,1,4,3,41,2,2,1,,,,,,,,,,,,,,,,,,,,,3,44,101016001
1,8,16,41,3,12,3,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,12,5,101016041
1,8,16,41,5,12,22,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,24,101016041
1,8,16,53,2,4,53,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,4,55,101016053
1,8,16,111,4,5,54,2,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,5,59,101016111
1,8,16,111,3,5,44,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,46,101016111
1,8,16,137,2,7,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,7,9,101016137
1,8,16,137,4,7,43,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,7,46,101016137
1,8,16,137,5,8,8,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,8,10,101016137
1,8,16,144,4,5,18,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,5,20,101016144
1,8,16,144,3,4,58,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,4,59,101016144
1,8,16,154,4,4,55,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,4,58,101016154
1,8,16,163,2,11,34,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,11,36,101016163
1,8,16,217,5,6,43,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,6,45,101016217
1,10,17,2,4,14,5,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,14,12,101017002
1,10,17,4,4,14,9,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,,,,,,,,,14,12,101017004
1,10,17,4,3,14,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,14,8,101017004
1,10,17,11,2,14,15,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,14,21,101017011
1,10,17,11,4,14,27,2,2,1,,,,,,,,,,,,,,,,,,,,,14,28,101017011
1,10,17,11,3,14,22,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,14,26,101017011
1,10,17,19,3,14,,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,12,101017019
1,10,17,20,2,14,15,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,14,22,101017020
1,10,17,20,3,14,23,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,14,30,101017020
1,10,17,21,4,14,,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,14,9,101017021
1,10,17,21,5,14,10,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,14,15,101017021
1,10,17,21,6,14,16,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,23,101017021
1,10,17,22,3,14,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,,,,,,14,10,101017022
1,10,17,27,5,14,30,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,14,35,101017027
1,10,17,27,4,14,15,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,14,20,101017027
1,10,17,36,3,14,2,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,14,8,101017036
1,10,17,56,5,14,6,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,14,13,101017056
1,10,17,57,3,13,7,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,13,10,101017057
1,10,17,57,2,13,5,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,13,6,101017057
1,10,18,14,5,14,24,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,26,101018014
1,10,18,14,6,14,27,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,30,101018014
1,10,18,14,7,14,30,1,1,2,1,1,2,1,1,1,2,2,2,1,,,,,,,,,,,14,32,101018014
1,10,18,27,3,14,6,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,14,14,101018027
1,10,18,28,3,14,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,38,101018028
1,10,18,33,3,2,0,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,2,5,101018033
1,10,18,33,4,2,6,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,2,8,101018033
1,10,18,43,3,14,30,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,14,32,101018043
1,10,18,58,3,7,35,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,7,36,101018058
1,10,18,58,2,7,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,7,33,101018058
1,10,19,4,4,15,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,15,18,101019004
1,10,19,4,5,15,19,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,15,23,101019004
1,10,19,5,3,2,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,2,4,101019005
1,10,19,6,3,4,8,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,4,8,101019006
1,10,19,8,4,2,6,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,10,101019008
1,10,19,8,3,2,0,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,2,3,101019008
1,10,19,9,3,15,13,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,15,16,101019009
1,10,19,10,2,14,32,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,14,35,101019010
1,10,19,11,4,18,5,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,18,7,101019011
1,10,19,11,5,18,8,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,,18,10,101019011
1,10,19,11,3,18,0,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,18,4,101019011
1,10,19,17,5,2,34,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,35,101019017
1,10,19,17,4,2,30,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,2,32,101019017
1,10,19,20,3,10,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,32,101019020
1,10,19,20,4,10,33,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,10,35,101019020
1,10,20,2,2,14,8,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,14,13,101020002
1,10,20,4,4,14,15,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,14,28,101020004
1,10,20,4,6,14,39,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,14,43,101020004
1,10,20,4,3,14,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,14,101020004
1,10,20,4,5,14,29,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,14,38,101020004
1,10,20,14,2,14,5,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,14,11,101020014
1,10,20,16,3,14,30,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,,,,,,14,40,101020016
1,10,20,16,6,14,51,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,14,54,101020016
1,10,20,16,4,14,42,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,,,,,,,,,14,50,101020016
1,10,20,21,3,14,14,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,14,27,101020021
1,10,20,21,2,14,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,14,13,101020021
1,10,20,24,2,14,30,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,14,43,101020024
1,10,20,35,3,14,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,14,101020035
1,10,21,1,3,1,30,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,1,34,101021001
1,10,21,7,3,11,30,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,11,32,101021007
1,10,21,26,3,2,0,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,2,3,101021026
1,10,21,26,4,2,5,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,2,7,101021026
1,10,21,51,3,9,18,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,9,22,101021051
1,10,21,51,2,9,14,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,9,17,101021051
1,10,21,54,6,15,34,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,15,37,101021054
1,10,21,54,3,15,22,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,15,25,101021054
1,10,21,54,5,15,29,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,15,33,101021054
1,10,21,54,4,15,25,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,15,28,101021054
1,10,21,62,4,10,10,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,10,13,101021062
1,10,21,62,3,10,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,8,101021062
1,10,21,68,3,10,30,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,10,33,101021068
1,10,21,69,5,14,21,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,24,101021069
1,10,21,69,6,14,25,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,27,101021069
1,10,27,4,4,14,34,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,37,101027004
1,10,27,4,5,14,38,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,14,41,101027004
1,10,27,4,3,14,32,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,34,101027004
1,10,27,9,4,15,33,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,15,35,101027009
1,10,27,9,7,15,43,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,15,44,101027009
1,10,27,9,6,15,39,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,15,42,101027009
1,10,27,9,5,15,36,1,1,2,1,1,2,1,1,2,1,1,2,1,1,,1,1,2,2,2,1,,,15,39,101027009
1,10,27,10,2,13,20,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,13,22,101027010
1,10,27,11,4,16,10,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,16,11,101027011
1,10,27,11,2,16,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,16,7,101027011
1,10,27,11,3,16,8,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,16,10,101027011
1,10,27,13,4,16,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,16,23,101027013
1,10,27,13,6,16,25,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,16,28,101027013
1,10,27,13,5,16,23,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,16,25,101027013
1,10,27,20,3,13,29,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,13,31,101027020
1,10,27,20,5,13,35,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,13,36,101027020
1,10,27,20,4,13,32,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,13,34,101027020
1,10,27,23,5,15,17,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,15,21,101027023
1,10,27,23,4,15,13,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,15,16,101027023
1,10,27,31,3,9,43,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,45,101027031
1,12,29,2,3,14,9,2,2,1,,,,,,,,,,,,,,,,,,,,,14,11,101029002
1,12,29,4,3,15,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,15,17,101029004
1,12,29,4,4,15,18,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,15,31,101029004
1,12,29,6,6,14,13,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,25,101029006
1,12,29,6,5,14,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,12,101029006
1,12,29,6,7,14,26,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,,,,,,14,38,101029006
1,12,29,8,3,14,11,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,14,23,101029008
1,12,29,23,4,14,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,14,13,101029023
1,12,29,29,3,14,24,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,14,37,101029029
1,12,29,29,4,14,38,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,14,58,101029029
1,12,29,29,2,14,5,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,14,23,101029029
1,12,29,33,3,13,5,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,13,22,101029033
1,12,29,34,7,14,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,14,13,101029034
1,12,29,34,8,14,14,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,14,24,101029034
1,12,29,39,4,14,16,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,14,33,101029039
1,12,29,39,3,14,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,15,101029039
1,12,30,4,6,3,0,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,3,7,101030004
1,12,30,6,6,10,12,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,10,16,101030006
1,12,30,6,5,10,6,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,10,11,101030006
1,12,30,6,4,10,0,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,10,5,101030006
1,12,30,10,3,9,50,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,9,54,101030010
1,12,30,16,4,2,30,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,35,101030016
1,12,30,21,2,6,0,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,6,6,101030021
1,12,30,21,4,6,14,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,20,101030021
1,12,30,21,3,6,7,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,6,13,101030021
1,12,30,22,3,13,32,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,13,36,101030022
1,12,30,22,4,13,36,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,13,38,101030022
1,12,30,27,2,14,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,14,33,101030027
1,12,30,27,3,14,34,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,14,36,101030027
1,12,30,31,3,15,32,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,15,35,101030031
1,12,30,38,4,15,41,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,15,43,101030038
1,12,30,38,6,15,50,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,15,55,101030038
1,12,30,38,7,15,56,2,2,1,,,,,,,,,,,,,,,,,,,,,15,58,101030038
1,12,30,38,5,15,44,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,15,49,101030038
1,12,30,43,4,11,27,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,38,101030043
1,12,30,43,5,11,31,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,35,101030043
1,12,30,43,6,11,40,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,11,44,101030043
1,12,30,43,3,11,23,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,26,101030043
1,12,30,53,6,9,20,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,26,101030053
1,12,30,54,3,14,23,1,1,2,1,1,2,1,1,2,2,2,2,,,,,,,,,,,,14,26,101030054
1,12,30,54,4,14,27,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,14,30,101030054
1,12,30,56,4,12,35,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,12,39,101030056
1,13,9,180,4,6,50,2,1,2,1,1,,1,1,,2,2,,,,,,,,,,,,,6,55,101009180
1,13,9,180,3,6,30,1,1,,1,1,2,1,1,2,1,1,,1,1,,1,2,,2,2,1,,,6,35,101009180
1,13,9,191,3,2,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,2,5,101009191
1,13,9,191,2,3,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,35,101009191
1,13,9,195,7,4,30,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,4,35,101009195
1,13,9,195,6,4,15,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,4,20,101009195
1,13,9,222,3,3,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,3,15,101009222
1,13,9,222,4,3,30,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,3,35,101009222
1,13,9,222,5,4,0,2,2,1,,,,,,,,,,,,,,,,,,,,,4,5,101009222
1,13,9,227,4,10,5,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,10,10,101009227
1,13,9,227,3,9,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,9,35,101009227
1,13,9,235,6,9,30,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,35,101009235
1,13,9,235,5,9,0,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,9,5,101009235
1,13,9,235,4,8,30,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,8,35,101009235
1,13,9,258,4,6,0,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,,,6,5,101009258
1,13,9,258,3,5,23,1,1,2,1,1,2,1,1,2,1,,2,1,1,2,1,1,2,2,2,1,,,5,25,101009258
1,13,9,258,5,6,30,2,1,2,1,1,2,1,1,2,1,2,2,2,,1,,,,,,,,,6,35,101009258
1,13,9,262,2,4,30,1,1,2,1,1,2,1,1,2,1,1,,1,1,,2,2,1,,,,,,4,35,101009262
1,13,10,40,5,3,6,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,8,101010040
1,13,10,88,5,9,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,9,6,101010088
1,13,10,89,2,4,44,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,4,46,101010089
1,13,10,132,2,4,44,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,4,47,101010132
1,13,10,150,3,2,45,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,47,101010150
1,13,10,164,2,6,25,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,6,27,101010164
1,13,11,31,3,4,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,4,32,101011031
1,13,11,31,2,5,20,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,5,22,101011031
1,13,11,50,5,6,27,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,1,,,,,,6,29,101011050
1,13,11,50,6,5,49,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,5,51,101011050
1,13,11,54,5,8,30,2,1,2,1,1,2,1,1,,2,2,1,,,,,,,,,,,,8,33,101011054
1,13,11,58,4,10,53,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,10,55,101011058
1,13,11,58,3,11,5,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,11,7,101011058
1,13,11,85,3,4,58,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,5,0,101011085
1,13,11,85,5,4,45,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,4,47,101011085
1,13,11,85,4,5,23,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,25,101011085
1,13,11,104,3,6,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,6,17,101011104
1,13,11,104,2,5,45,2,1,2,1,1,2,1,1,2,1,1,,1,1,,1,2,2,2,2,1,,,5,46,101011104
1,13,11,146,5,4,0,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,,,,,,,4,2,101011146
1,13,12,7,3,10,30,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,,1,2,2,2,2,10,35,101012007
1,13,12,7,5,11,0,2,2,1,,,,,,,,,,,,,,,,,,,,,11,2,101012007
1,13,12,17,4,3,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,3,5,101012017
1,13,12,17,3,2,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,2,35,101012017
1,13,12,45,4,4,35,1,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,,,,4,40,101012045
1,13,12,51,3,4,30,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,,,,4,35,101012051
1,16,23,11,3,2,40,2,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,,,,,,2,44,101023011
1,16,23,11,4,2,49,2,2,1,,,,,,,,,,,,,,,,,,,,,2,52,101023011
1,16,23,13,5,10,30,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,,,10,33,101023013
1,16,23,14,5,13,34,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,13,39,101023014
1,16,23,14,7,13,44,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,13,48,101023014
1,16,23,14,6,13,40,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,13,43,101023014
1,16,23,14,8,13,49,2,1,2,2,2,,,,,,,,,,,,,,,,,,,13,49,101023014
1,16,23,14,4,13,30,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,13,34,101023014
1,16,23,24,4,8,5,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,9,101023024
1,16,23,24,3,8,0,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,5,101023024
1,16,23,24,5,8,9,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,14,101023024
